global_id,portal_id,file_id,lter,title,alt_id,owner,metadata_date,year_only,no_temporal_info,start_date,end_date,duration,current,conv_access,pop_data,temp_int,quality,taxa,data_type,descriptor,study_type,num_spp,comm_data,multi_trophic,env_data_file,habitat_data_file,space_data_file,coor_sys,projection,lat,long,summarized,num_sites,num_treatment_levels,treatment_type,exp_maintainence ,spatial_replication,num_levels_of_replication,rep_lev1,rep_lev2,rep_lev3,rep_lev4,site_metadata,notes,linked,data_obj_count,api_file
57,knb-lter-sbc.46.3,"SCI Pycnopodia, all years, Pycnopodia Counts from Santa Cruz Island",SBC,SBC LTER: Santa Cruz Island: Abundance of Pycnopodia helianthoides,,Schmitt; Holbrook,0,0,0,11/3/2003,11/30/2010,,0,1,1,irregular,low,echinoderm,count,,obs,1,no,no,,,,,,,,,11,0,habitat,none,yes,2,3,2,0,0,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.46,"site(11), transects (3 per site, different habitat types), sweeps (2, per transect, each side of transect)",,1,SBC/SCI_Pycnopodia_All_Years.csv
58,knb-lter-sbc.13.19,"Bottom water temperature, all years, continous temperature at permanent reef sites",SBC,"SBC LTER: Reef: Bottom Temperature: Continuous water temperature, ongoing since 2000",,Reed,0,0,0,3/27/2002,2/11/2013,,1,1,0,,other,,env,water_param;wat_temp,obs,,,,,,,,,,,,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.13,,,1,
59,knb-lter-sbc.14.13,"Historical kelp biomass, Time series of giant kelp biomass along the coasts of California and Baja, Mexico",SBC,SBC LTER: Reef: Historical Kelp Database for giant kelp (Macrocystis pyrifera) biomass in California and Mexico,,Reed,0,0,0,8/13/1957,4/28/2007,,0,1,1,irregular,low,algae,biomass,,obs,1,no,no,,,,,,,,,-999,0,habitat,none,see site_metadata,-999,-999,-999,-999,-999,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.14,bimoass was visually estimated from aerial surveys,,1,
60,knb-lter-sbc.92.1,"Time-series of stable isotope data, Time-series of stable isotopes in field samples (Carbon-13, Nitrogen-15, Deuterium)",SBC,"SBC LTER: Land Ocean Reef: Time series of Carbon, Nitogen and Hydrogen isotopes, ongoing since 2009",,Page,0,0,0,2/6/2009,8/25/2010,,0,1,0,,other,,isotope,,obs,,,,,,,,,,,,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.92,,,1,
61,knb-lter-sbc.10.21,"Monthly CTD downcasts, registered stations, all years, CTD data from monthly downcasts at REGISTERED stations at or near reefs, averaged over 1m bins. File format is acceptable input for Ocean Data View.",SBC,SBC LTER: Ocean: Ocean Currents and Biogeochemistry: Nearshore water profiles (monthly CTD and chemistry),,Washburn; Brzezinski; Carlson; Siegel,0,0,0,11/9/2000,4/10/2014,,0,1,0,,other,,env,water_param,obs,,,,,,,,,,,averaged,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.10,,,1,
62,knb-lter-sbc.10.21,"Monthly bottle chemistry with CTD, registered stations, all years, Nutrients, pigments, particulates, etc from rosette bottles or pump, plus corresponding CTD data (from Seabird ""btl file"") at REGISTERED stations. No bottle samples collected at non-registered stations.",SBC,SBC LTER: Ocean: Ocean Currents and Biogeochemistry: Nearshore water profiles (monthly CTD and chemistry),,Washburn; Brzezinski; Carlson; Siegel,0,0,0,11/9/2000,3/13/2004,,0,1,0,,other,,env,water_param,obs,,,,,,,,,,,,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.10,,,1,
63,knb-lter-sbc.10.21,"Monthly CTD downcasts, non-registered stations, all years, CTD data from opportunistic and ad hoc downcasts at NON-REGISTERED stations, averaged over 1m bins. File format is acceptable input for Ocean Data View.",SBC,SBC LTER: Ocean: Ocean Currents and Biogeochemistry: Nearshore water profiles (monthly CTD and chemistry),,Washburn; Brzezinski; Carlson; Siegel,0,0,0,7/2/2002,4/3/2013,,0,1,0,,other,,env,water_param,obs,,,,,,,,,,,,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.10,,,1,
64,knb-lter-sbc.2008.8,"Moored CTD and ADCP at Alegria Reef ALE, Moored ADCP, CTD and optics data from Alegria (station = ALE), 1999-01-01 - 2015-12-31",SBC,"SBCLTER: Ocean: Currents and Biogeochemistry: Moored CTD and ADCP Data at Alegria (ALE), ongoing since 1999",,Washburn,0,0,0,1/1/1999,12/31/2015,,1,1,0,,other,,env,ocean_cond;wat_temp; water_param,obs,,,,,,,,,,,interpolated,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.2008,interpolated to 20 minute interval,,1,
65,knb-lter-sbc.2005.16,"Moored CTD and ADCP at Arroyo Quemado Reef ARQ, Moored ADCP, CTD and optics data from Arroyo Quemado Reef (station = ARQ), 2004-01-01 - 2015-01-21",SBC,"SBCLTER: Ocean: Currents and Biogeochemistry: Moored CTD and ADCP Data at Arroyo Quemado Reef (ARQ), ongoing since 2004",,Washburn,0,0,0,1/1/2004,1/21/2015,,1,1,0,,other,,env,ocean_cond;wat_temp; water_param,obs,,,,,,,,,,,interpolated,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.2005,interpolated to 20 minute interval,,1,
66,knb-lter-sbc.2002.23,"Moored CTD and ADCP at Naples Reef NAP, Moored ADCP, CTD and optics data from Naples Reef (station = NAP), 2001-01-01 - 2015-03-26",SBC,"SBCLTER: Ocean: Currents and Biogeochemistry: Moored CTD and ADCP Data at Naples Reef (NAP), ongoing since 2001",,Washburn,0,0,0,1/1/2001,3/26/2015,,1,1,0,,other,,env,ocean_cond;wat_temp; water_param,obs,,,,,,,,,,,interpolated,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.2002,interpolated to 20 minute interval,,1,
67,knb-lter-sbc.2007.9,"Moored CTD and ADCP at Mohawk Reef MKO, Moored ADCP, CTD and optics data from Mohawk Reef (station = MKO), 2005-01-01 - 2015-03-09",SBC,"SBCLTER: Ocean: Currents and Biogeochemistry: Moored CTD and ADCP Data at Mohawk Reef (MKO), ongoing since 2005",,Washburn,0,0,0,1/1/2005,3/9/2015,,1,1,0,,other,,env,ocean_cond;wat_temp; water_param,obs,,,,,,,,,,,interpolated,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.2007,interpolated to 20 minute interval,,1,
68,knb-lter-sbc.2004.19,"Moored CTD and ADCP at Carpinteria Reef CAR, Moored ADCP, CTD and optics data from Carpinteria Reef (station = CAR), 2001-01-01 - 2015-02-25",SBC,"SBCLTER: Ocean: Currents and Biogeochemistry: Moored CTD and ADCP Data at Carpinteria Reef (CAR), ongoing since 2001",,Washburn,0,0,0,1/1/2001,2/25/2015,,1,1,0,,other,,env,ocean_cond;wat_temp; water_param,obs,,,,,,,,,,,interpolated,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.2004,interpolated to 20 minute interval,,1,
69,knb-lter-sbc.6001.1,"Moored SeaFET pH and carbonate chemistry at Alegria Reef, ALE, Moored SeaFET pH, plus other input and dreived output data for the seawater carbonate chemistry system at Alegria (station = ALE) from 2011-06-21 to 2014-01-07.",SBC,"SBC LTER: Ocean: Time-series: Mid-water SeaFET and CO2 system chemistry at Alegria (ALE), ongoing since  2011-06-21",,Washburn,0,0,0,6/21/2011,1/7/2014,,1,1,0,,other,,env,water_param;wat_temp,obs,,,,,,,,,,,interpolated,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.6001,interpolated to 20 minute interval,,1,
70,knb-lter-sbc.6002.1,"Moored SeaFET pH and carbonate chemistry at Arroyo Quemado Reef ARQ, Moored SeaFET pH, plus other input and dreived output data for the seawater carbonate chemistry system at Arroyo Quemado Reef (station = ARQ) from 2012-07-30 to 2015-03-06",SBC,"SBC LTER: Ocean: Time-series: Mid-water SeaFET and CO2 system chemistry at Arroyo Quemado Reef (ARQ), ongoing since  2012-07-30",,Washburn,0,0,0,7/30/2012,3/6/2015,,1,1,0,,other,,env,water_param;wat_temp,obs,,,,,,,,,,,interpolated,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.6002,interpolated to 20 minute interval,,1,
71,knb-lter-sbc.6003.1,"Moored SeaFET pH and carbonate chemistry at Mohawk Reef, MKO, Moored SeaFET pH, plus other input and dreived output data for the seawater carbonate chemistry system at Mohawk Reef (station = MKO) from 2012-01-11 to 2015-04-08.",SBC,"SBC LTER: Ocean: Time-series: Mid-water SeaFET and CO2 system chemistry at Mohawk Reef (MKO), ongoing since  2012-01-11",,Washburn,0,0,0,1/11/2012,4/8/2015,,1,1,0,,other,,env,water_param;wat_temp,obs,,,,,,,,,,,interpolated,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.6003,interpolated to 20 minute interval,,1,
72,knb-lter-sbc.6004.1,"Moored SeaFET pH and carbonate chemistry at Santa Barbara Harbor, SBH, Moored SeaFET pH, plus other input and dreived output data for the seawater carbonate chemistry system at Santa Barbara Harbor/Stearns Wharf (station = SBH) from 2012-09-15 to 2015-04-29.",SBC,"SBC LTER: Ocean: Time-series: Mid-water SeaFET and CO2 system chemistry at Santa Barbara Harbor/Stearns Wharf (SBH), ongoing since  2012-09-15",,Washburn,0,0,0,9/15/2012,4/29/2015,,1,1,0,,other,,env,water_param;wat_temp,obs,,,,,,,,,,,interpolated,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.6004,interpolated to 20 minute interval,,1,
73,knb-lter-sbc.75.1,"water sample pH and CO2calc output, measured pH, alkalinity (or total CO2) from water samples with carbonate system parameters calculated by CO2calc for both laboratory (input) and in situ (adjusted) conditions",SBC,"SBC LTER: pH time series: Water-sample pH and CO2 system chemistry, ongoing since 2011",,Hofmann;Blanchette;Passow;Washburn;Lunden;Rivest;Kapsenberg,0,0,0,7/22/2011,2/7/2014,,1,1,0,,other,,env,water_param;wat_temp,obs,,,,,,,,,,,interpolated,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.75,interpolated to 20 minute interval,,1,
74,knb-lter-sbc.2001.15,"Mooring, Arroyo Quemado, AQM, Moored data from Arroyo Quemado (station = AQM) CTD, ADCP, VSF, 3 tidbits (2001-2004)",SBC,"SBC LTER: Ocean: Ocean Currents and Biogeochemistry: Moored CTD and ADCP data from Arroyo Quemado, Site AQM",,Washburn,0,0,0,1/1/2004,12/31/2004,,0,1,0,,other,,env,ocean_cond;wat_temp; water_param,obs,,,,,,,,,,,interpolated,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.2001,interpolated to 20 minute interval,,1,
75,knb-lter-sbc.2003.11,"Mooring, Arroyo Burro, ARB, Moored data from Arroyo Burro Reef Mooring (station = arb) CTD, ADCP VSF, 3 thermistors (2004 - 2005, intermittent)",SBC,SBC LTER: Ocean: Currents and Biogeochemistry: Moored CTD and ADCP data from Arroyo Burro Reef Mooring (ARB),,Washburn,0,0,0,1/1/2004,12/31/2005,,0,1,0,,other,,env,ocean_cond;wat_temp; water_param,obs,,,,,,,,,,,interpolated,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.2003,interpolated to 20 minute interval,,1,
76,knb-lter-sbc.32.12,"Daily water temperature, SB Manual ShoreStation 1955-ongoing, Daily water temperature at the Santa Barbara Harbor, processed by SCCOOS.",SBC,"SBC LTER: Reference: Sea-aurface water temperature, Santa Barbara Harbor, Santa Barbara, CA, USA, 1955 to present, ongoing",,Washburn,0,0,0,1/1/1955,12/31/2004,,1,1,0,,other,,env,wat_temp,obs,,,,,,,,,,,,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.32,,,1,
77,knb-lter-sbc.61.4,"Sea otter sightings, records, Number, location and behavior/activities of sea otters along the Santa Barbara Coast",SBC,"SBC LTER: Reef: Sightings of sea otters (Enhydra lutris) near Santa Barbara and Channel Islands, ongoing since 2007",,,0,0,0,5/1/2007,12/22/2011,,1,1,1,monthly;irregular,low,mammal,count,,obs,1,no,no,,,,,,,,,-999,0,habitat,none,see site_metadata,-999,-999,-999,-999,-999,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.61,,,1,
78,knb-lter-sbc.61.4,"Sea otter sightings, locations, Names and approximate waypoints for locations of otter sightings",SBC,"SBC LTER: Reef: Sightings of sea otters (Enhydra lutris) near Santa Barbara and Channel Islands, ongoing since 2007",,,1,0,1,5/1/2007,12/22/2011,,0,1,0,,other,,spatial,coordinates,obs,,,,,,,,,,,,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.61,,,1,
79,knb-lter-sbc.35.6,"CDIP MOP Hs and Tp, monthly, Monthly maximum significant wave height (Hs) and monthly means, standard deviation and N for significant wave height and peak wave period",SBC,SBC LTER: Reference: Daily and monthly averages of modeled significant wave height (Hs) and peak wave period (Tp) in the Santa Barbara Coastal area from the Coastal Data Information Program - Monitoring and Prediction System (CDIP MOP),,CDIP,,,,,,,,,,,not_data,,,,,,,,,,,,,,,,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.35,not counting as independent dataset; file is an aggreated form of the same file within this project,,0,
80,knb-lter-sbc.35.6,"CDIP MOP Hs and Tp, daily, Daily maximum significant wave height (Hs) and daily means, standard deviation and N for significant wave height and peak wave period",SBC,SBC LTER: Reference: Daily and monthly averages of modeled significant wave height (Hs) and peak wave period (Tp) in the Santa Barbara Coastal area from the Coastal Data Information Program - Monitoring and Prediction System (CDIP MOP),,CDIP,0,0,0,7/26/2002,5/27/2013,,1,1,0,,other,,env,ocean_cond,obs,,,,,,,,,,,averaged,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.35,,,1,
81,knb-lter-sbc.40.8,"Beach wrack cover, all years, Wrack cover data",SBC,SBC LTER: Beach: Time series of wrack cover and biomass,,Dugan,0,0,0,9/1/2008,3/31/2011,,0,1,0,,other,algae,biomass,,obs,,,,,,,,,,,,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.40,,,1,
82,knb-lter-sbc.51.5,"Beach birds, all years,Abundance and species richness of birds encountered during the survey time along 1km of shoreline. Dogs, humans and marine mammals are also recorded.",SBC,"SBC LTER: Beach: Time series of abundance of birds and stranded kelp on selected beaches, ongoing since 2008",,Dugan,0,0,0,10/29/2008,6/1/2013,,1,1,1,,other,bird,count,,obs,,,,,,,,,,,,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.51,No taxonomic information on birds are given,,1,
83,knb-lter-sbc.51.5,"Beach stranded kelp, all years, Abundance of stranded giant kelp (Macrocystis pyrifera) plants encountered druing the survey time along 1 km of shoreline.",SBC,"SBC LTER: Beach: Time series of abundance of birds and stranded kelp on selected beaches, ongoing since 2008",,Dugan,0,0,0,10/29/2008,6/1/2013,,1,1,0,,other,algae,count,,obs,,,,,,,,,,,,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.51,No taxonomic information on algae are given ,,1,
84,knb-lter-sbc.91.1,"Beach wrack consumers, all years, Time-series of counts and biomass of beach wrack consumers, by species",SBC,"SBC LTER: Beach: Time-series of beach wrack consumers, ongoing since 2011",,Dugan,0,0,0,5/24/2012,9/16/2012,,1,1,1,,other,arthropod;annelid;see site_metadata,count,,obs,,,,,,,,,,,,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.91,temporal snapshot,,1,
85,knb-lter-sbc.33.8,"UCSB 200 daily precipitation, 1951-ongoing, daily precipitation from Santa Barbara County station, UCSB200",SBC,"SBC LTER: Land: Hydrology: Daily precipitation from station UCSB-200, 1951-ongoing",,Melack,0,0,0,9/17/1951,9/30/2008,,1,1,0,,other,,env,precip,obs,,,,,,,,,,,,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.33,,,1,
86,knb-lter-sbc.4001.8,"Precipitation SBC CP201, all years, Precipitation data from Carpinteria at Veddar's Ranch (station = CP201) from 2002-10-01 to 2015-06-01.",SBC,"SBC LTER: Land: Hydrology: Precipitation at Carpinteria at Veddar's Ranch (CP201), ongoing since  2002-10-01",,Melack,0,0,0,10/1/2002,6/1/2015,,1,1,0,,other,,env,precip,obs,,,,,,,,,,,,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.4001,,,1,
87,knb-lter-sbc.4002.8,"Precipitation SBC EL201, all years, Precipitation data from El Capitan at State Beach (station = EL201) from 2004-10-01 to 2015-06-01.",SBC,"SBC LTER: Land: Hydrology: Precipitation at El Capitan at State Beach (EL201), ongoing since  2004-10-01",,Melack,0,0,0,10/1/2004,6/1/2015,,1,1,0,,other,,env,precip,obs,,,,,,,,,,,,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.4002,,,1,
88,knb-lter-sbc.4003.7,"Precipitation SBC EL202, all years, Precipitation data from El Capitan at Upper Bill Wallace Trail (station = EL202) from 2004-10-01 to 2015-06-01.",SBC,"SBC LTER: Land: Hydrology: Precipitation at El Capitan at  Upper Bill Wallace Trail (EL202), ongoing since  2004-10-01",,Melack,0,0,0,10/1/2004,6/1/2015,,1,1,0,,other,,env,precip,obs,,,,,,,,,,,,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.4003,,,1,
89,knb-lter-sbc.4004.7,"Precipitation SBC GB201, all years, Precipitation data from Gobernador at Veddar's Ranch (station = GB201) from 2002-10-01 to 2015-06-01.",SBC,"SBC LTER: Land: Hydrology: Precipitation at Gobernador at Veddar's Ranch (GB201), ongoing since  2002-10-01",,Melack,0,0,0,10/1/2002,6/1/2015,,1,1,0,,other,,env,precip,obs,,,,,,,,,,,,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.4004,,,1,
90,knb-lter-sbc.4005.6,"Precipitation SBC GV201, all years,Precipitation data from Gaviota at Hwy 101 N rest stop (station = GV201) from 2004-10-01 to 2007-09-30.",SBC,SBC LTER: Land: Hydrology: Precipitation at Gaviota at Hwy 101 N rest stop (GV201),,Melack,0,0,0,10/1/2004,9/30/2007,,0,1,0,,other,,env,precip,obs,,,,,,,,,,,,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.4005,,,1,
91,knb-lter-sbc.4006.8,"Precipitation SBC GV202, all years, Precipitation data from Gaviota at Las Cruces School (station = GV202) from 2002-10-01 to 2015-06-01.",SBC,"SBC LTER: Land: Hydrology: Precipitation at Gaviota at Las Cruces School (GV202), ongoing since  2002-10-01",,Melack,0,0,0,10/1/2002,6/1/2015,,1,1,0,,other,,env,precip,obs,,,,,,,,,,,,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.4006,,,1,
92,knb-lter-sbc.4007.8,"Precipitation SBC HO201, all years, Precipitation data from Arroyo Hondo at East Avocado Orchard (station = HO201) from 2002-10-01 to 2015-06-01.",SBC,"SBC LTER: Land: Hydrology: Precipitation at Arroyo Hondo at East Avocado Orchard (HO201), ongoing since  2002-10-01",,Melack,0,0,0,10/1/2002,6/1/2015,,1,1,0,,other,,env,precip,obs,,,,,,,,,,,,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.4007,,,1,
93,knb-lter-sbc.4008.8,"Precipitation SBC HO202, all years, Precipitation data from Arroyo Hondo at Upper Outlaw Trail (station = HO202) from 2002-10-01 to 2015-06-01.",SBC,"SBC LTER: Land: Hydrology: Precipitation at Arroyo Hondo at Upper Outlaw Trail (HO202), ongoing since  2002-10-01",,Melack,0,0,0,10/1/2002,6/1/2015,,1,1,0,,other,,env,precip,obs,,,,,,,,,,,,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.4008,,,1,
94,knb-lter-sbc.4009.8,"Precipitation SBC RG201, all years, Precipitation data from Refugio at State Park (station = RG201) from 2004-10-01 to 2014-10-01.",SBC,"SBC LTER: Land: Hydrology: Precipitation at Refugio at State Park (RG201), ongoing since  2004-10-01",,Melack,0,0,0,10/1/2004,10/1/2014,,1,1,0,,other,,env,precip,obs,,,,,,,,,,,,,,,,,,,,,,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.4009,,,1,
