year,season,date,site,plot,transect,quad,treatment,species,obs,cover,height,count,comment
2003,1,3/11/2003,P,1,V,5,C,SPCR,1,0.5,4,3,WAS_SPCR
2003,1,3/11/2003,P,1,V,5,C,SPCR,2,0.25,3,6,WAS_SPCR
2003,1,3/11/2003,P,1,V,5,C,SPCR,3,0.75,4,3,WAS_SPCR
2003,1,3/11/2003,P,1,V,5,C,SPCR,4,1,4,1,WAS_SPCR
2003,1,3/11/2003,P,1,V,5,C,SPPO6,1,0.1,3,3,NA
2003,1,3/11/2003,P,1,V,5,C,SPPO6,2,0.05,2,1,NA
2003,1,3/11/2003,P,1,V,5,C,THWR,1,0.05,2,1,NA
2003,1,3/11/2003,P,1,V,6,C,ASNU4,1,0.75,3,1,NA
2003,1,3/11/2003,P,1,V,6,C,ASNU4,2,0.25,2,3,NA
2003,1,3/11/2003,P,1,V,6,C,ASNU4,3,0.1,2,2,NA
2003,1,3/11/2003,P,1,V,6,C,ASNU4,4,0.05,1,3,NA
2003,1,3/11/2003,P,1,V,6,C,ASNU4,5,0.01,1,5,NA
2003,1,3/11/2003,P,1,V,6,C,BOER4,1,1,8,2,NA
2003,1,3/11/2003,P,1,V,6,C,BOER4,2,0.5,6,1,NA
2003,1,3/11/2003,P,1,V,6,C,BOGR2,1,1,2,2,NA
2003,1,3/11/2003,P,1,V,6,C,BOGR2,2,2,4,1,NA
2003,1,3/11/2003,P,1,V,6,C,BOGR2,3,0.5,2,1,NA
2003,1,3/11/2003,P,1,V,6,C,GLBI2,1,0.25,4,2,NA
2003,1,3/11/2003,P,1,V,6,C,GLBI2,2,0.1,2,6,NA
2003,1,3/11/2003,P,1,V,6,C,GLBI2,3,0.05,2,5,NA
2003,1,3/11/2003,P,1,V,6,C,LAOCO,1,0.05,2,3,NA
2003,1,3/11/2003,P,1,V,6,C,LAOCO,2,0.01,1,13,NA
2003,1,3/12/2003,P,1,V,6,C,LUBR2,1,0.01,1,2,NA
2003,1,3/11/2003,P,1,V,6,C,MUTO2,1,0.75,2,2,NA
2003,1,3/11/2003,P,1,V,6,C,MUTO2,2,0.25,3,8,NA
2003,1,3/11/2003,P,1,V,6,C,MUTO2,3,0.1,2,5,NA
2003,1,3/11/2003,P,1,V,6,C,PLJA,1,0.25,3,1,NA
2003,1,3/11/2003,P,1,V,6,C,PLPA2,1,0.01,1,3,NA
2003,1,3/11/2003,P,1,V,7,C,ASNU4,1,0.5,3,2,NA
2003,1,3/11/2003,P,1,V,7,C,ASNU4,2,0.25,3,1,NA
2003,1,3/11/2003,P,1,V,7,C,ASNU4,3,0.1,2,2,NA
2003,1,3/11/2003,P,1,V,7,C,ASNU4,4,0.05,1,3,NA
2003,1,3/11/2003,P,1,V,7,C,ASNU4,5,0.01,1,6,NA
2003,1,3/11/2003,P,1,V,7,C,BOER4,1,15,8,1,NA
2003,1,3/11/2003,P,1,V,7,C,BOER4,2,6,9,1,NA
2003,1,3/11/2003,P,1,V,7,C,BOER4,3,3,9,3,NA
2003,1,3/11/2003,P,1,V,7,C,BOER4,4,1,7,2,NA
2003,1,3/11/2003,P,1,V,7,C,BOER4,5,0.5,5,3,NA
2003,1,3/11/2003,P,1,V,7,C,BOER4,6,0.1,4,8,NA
2003,1,3/11/2003,P,1,V,7,C,GLBI2,1,0.75,5,1,NA
2003,1,3/11/2003,P,1,V,7,C,GLBI2,2,0.5,4,2,NA
2003,1,3/11/2003,P,1,V,7,C,GLBI2,3,0.1,3,3,NA
2003,1,3/11/2003,P,1,V,7,C,GUSA2,1,0.25,9,1,NA
2003,1,3/11/2003,P,1,V,7,C,PLPA2,1,0.01,1,3,NA
2003,1,3/11/2003,P,1,V,8,C,BOER4,1,10,10,1,NA
2003,1,3/11/2003,P,1,V,8,C,BOER4,2,1.5,9,1,NA
2003,1,3/11/2003,P,1,V,8,C,BOER4,3,1,8,1,NA
2003,1,3/11/2003,P,1,V,8,C,BOER4,4,2.5,8,1,NA
2003,1,3/11/2003,P,1,V,8,C,BOER4,5,0.5,7,1,NA
2003,1,3/11/2003,P,1,V,8,C,GLBI2,1,0.1,3,2,NA
2003,1,3/11/2003,P,1,V,8,C,GLBI2,2,0.05,2,4,NA
2003,1,3/11/2003,P,1,V,8,C,MUTO2,1,0.25,4,7,NA
2003,1,3/11/2003,P,1,V,8,C,MUTO2,2,0.1,2,3,NA
2003,1,3/11/2003,P,1,V,8,C,PLPA2,1,0.01,1,2,NA
2003,1,3/11/2003,P,1,V,9,C,BOER4,1,15,9,1,NA
2003,1,3/11/2003,P,1,V,9,C,BOER4,2,2.5,7,3,NA
2003,1,3/11/2003,P,1,V,9,C,BOER4,3,1.5,7,1,NA
2003,1,3/11/2003,P,1,V,9,C,BOER4,4,1,6,1,NA
2003,1,3/11/2003,P,1,V,9,C,BOER4,5,0.5,5,1,NA
2003,1,3/11/2003,P,1,V,9,C,BOER4,6,0.1,3,3,NA
2003,1,3/11/2003,P,1,V,9,C,BOGR2,1,0.1,2,10,NA
2003,1,3/11/2003,P,1,V,9,C,BOGR2,2,0.25,2,2,NA
2003,1,3/11/2003,P,1,V,9,C,BOGR2,3,0.05,1,4,NA
2003,1,3/11/2003,P,1,V,9,C,GLBI2,1,0.05,2,3,NA
2003,1,3/12/2003,P,1,V,9,C,LUBR2,1,0.01,1,5,NA
2003,1,3/11/2003,P,1,V,10,C,BOER4,1,1,6,4,NA
2003,1,3/11/2003,P,1,V,10,C,BOER4,2,0.5,5,2,NA
2003,1,3/11/2003,P,1,V,10,C,BOER4,3,0.1,3,6,NA
2003,1,3/11/2003,P,1,V,10,C,BOER4,4,0.05,1,5,NA
2003,1,3/11/2003,P,1,V,10,C,BOER4,5,0.01,1,3,NA
2003,1,3/11/2003,P,1,V,10,C,BOGR2,1,0.5,2,2,NA
2003,1,3/11/2003,P,1,V,10,C,BOGR2,2,0.25,2,2,NA
2003,1,3/11/2003,P,1,V,10,C,BOGR2,3,1,2,1,NA
2003,1,3/11/2003,P,1,V,10,C,GLBI2,1,0.05,2,2,NA
2003,1,3/12/2003,P,1,V,10,C,LUBR2,1,0.01,1,4,NA
2003,1,3/11/2003,P,1,V,10,C,MUTO2,1,0.1,2,6,NA
2003,1,3/11/2003,P,1,V,10,C,MUTO2,2,0.25,6,4,NA
2003,1,3/13/2003,P,2,N,1,C,BOCU,1,3,3,1,NA
2003,1,3/13/2003,P,2,N,1,C,BOCU,2,0.5,5,2,NA
2003,1,3/13/2003,P,2,N,1,C,BOCU,3,1,4,1,NA
2003,1,3/13/2003,P,2,N,1,C,BOGR2,1,0.1,4,1,NA
2003,1,3/13/2003,P,2,N,1,C,BOGR2,2,0.05,3,9,NA
2003,1,3/13/2003,P,2,N,1,C,BOGR2,3,0.01,2,4,NA
2003,1,3/13/2003,P,2,N,1,C,LEPI3,1,0.05,2,2,NA
2003,1,3/13/2003,P,2,N,1,C,LEPI3,2,0.01,1,4,NA
2003,1,3/13/2003,P,2,N,1,C,MUPA2,1,0.5,11,1,NA
2003,1,3/13/2003,P,2,N,1,C,MUPA2,2,0.05,10,1,NA
2003,1,3/13/2003,P,2,N,2,C,BADI,1,0.01,1,105,NA
2003,1,3/13/2003,P,2,N,2,C,BADI,2,0.05,2,7,NA
2003,1,3/13/2003,P,2,N,2,C,BOGR2,1,1,4,2,NA
2003,1,3/13/2003,P,2,N,2,C,BOGR2,2,0.5,2,2,NA
2003,1,3/13/2003,P,2,N,2,C,BOGR2,3,0.25,3,2,NA
2003,1,3/13/2003,P,2,N,2,C,BOGR2,4,0.1,2,2,NA
2003,1,3/13/2003,P,2,N,2,C,BOGR2,5,0.01,1,3,NA
2003,1,3/13/2003,P,2,N,2,C,DRCUC,1,0.01,1,4,NA
2003,1,3/13/2003,P,2,N,2,C,LEPI3,1,0.05,2,14,NA
2003,1,3/13/2003,P,2,N,2,C,LEPI3,2,0.1,2,7,NA
2003,1,3/13/2003,P,2,N,2,C,LEPI3,3,0.01,1,11,NA
2003,1,3/13/2003,P,2,N,2,C,POACE,1,0.01,2,2,POAC14
2003,1,3/13/2003,P,2,N,3,C,BADI,1,0.01,1,150,NA
2003,1,3/13/2003,P,2,N,3,C,BADI,2,0.05,1,7,NA
2003,1,3/13/2003,P,2,N,3,C,BOGR2,1,0.25,3,3,NA
2003,1,3/13/2003,P,2,N,3,C,BOGR2,2,0.1,3,9,NA
2003,1,3/13/2003,P,2,N,3,C,BOGR2,3,0.05,3,10,NA
2003,1,3/13/2003,P,2,N,3,C,BOGR2,4,0.01,2,14,NA
2003,1,3/13/2003,P,2,N,3,C,ELEL5,1,0.25,9,1,NA
2003,1,3/13/2003,P,2,N,3,C,ELEL5,2,0.1,9,1,NA
2003,1,3/13/2003,P,2,N,3,C,LEPI3,1,0.01,1,50,NA
2003,1,3/13/2003,P,2,N,3,C,LEPI3,2,0.05,2,15,NA
2003,1,3/13/2003,P,2,N,4,C,BADI,1,0.01,1,25,NA
2003,1,3/13/2003,P,2,N,4,C,BOGR2,1,0.05,2,1,NA
2003,1,3/13/2003,P,2,N,4,C,CEMOP,1,0.05,1,1,SEEDLING
2003,1,3/13/2003,P,2,N,4,C,DRCUC,1,0.01,1,100,NA
2003,1,3/13/2003,P,2,N,4,C,ECCOC,1,0.25,4,1,NA
2003,1,3/13/2003,P,2,N,4,C,ECCOC,2,0.05,2,1,NA
2003,1,3/13/2003,P,2,N,4,C,ELEL5,1,0.1,12,1,NA
2003,1,3/13/2003,P,2,N,4,C,ELEL5,2,0.01,2,18,NA
2003,1,3/13/2003,P,2,N,4,C,LEPI3,1,0.01,2,30,NA
2003,1,3/13/2003,P,2,N,4,C,LEPI3,2,0.05,2,32,NA
2003,1,3/13/2003,P,2,N,4,C,LEPI3,3,0.1,2,8,NA
2003,1,3/13/2003,P,2,N,4,C,OPPOP,1,5,4,1,NA
2003,1,3/13/2003,P,2,N,4,C,OPPOP,2,4,3,1,NA
2003,1,3/13/2003,P,2,N,4,C,PIED,1,0.05,6,1,SEEEDLING
2003,1,3/13/2003,P,2,N,4,C,POACE,1,0.01,3,66,POAC14
2003,1,3/13/2003,P,2,N,4,C,POACE,2,0.05,4,9,POAC14
2003,1,3/13/2003,P,2,N,4,C,QUGR3,1,0.1,5,2,WAS_QUTU2
2003,1,3/13/2003,P,2,N,4,C,QUGR3,2,0.25,5,1,WAS_QUTU2
2003,1,3/13/2003,P,2,N,4,C,THWR,1,0.01,1,8,NA
2003,1,3/13/2003,P,2,N,4,C,THWR,2,0.05,1,1,NA
2003,1,3/13/2003,P,2,N,5,C,BADI,1,0.01,1,6,NA
2003,1,3/13/2003,P,2,N,5,C,BADI,2,0.05,1,3,NA
2003,1,3/13/2003,P,2,N,5,C,CEMOP,1,0.1,8,1,NA
2003,1,3/13/2003,P,2,N,5,C,LEPI3,1,0.1,2,14,NA
2003,1,3/13/2003,P,2,N,5,C,LEPI3,2,0.05,2,35,NA
2003,1,3/13/2003,P,2,N,5,C,LEPI3,3,0.01,1,70,NA
2003,1,3/13/2003,P,2,N,5,C,POACE,1,0.01,4,1,POAC14
2003,1,3/13/2003,P,2,N,6,C,ASNU4,1,0.01,1,8,NA
2003,1,3/13/2003,P,2,N,6,C,ASNU4,2,0.05,3,4,NA
2003,1,3/13/2003,P,2,N,6,C,ASNU4,3,0.1,2,2,NA
2003,1,3/13/2003,P,2,N,6,C,BADI,1,0.01,1,3,NA
2003,1,3/13/2003,P,2,N,6,C,BOGR2,1,0.1,4,1,NA
2003,1,3/13/2003,P,2,N,6,C,BOGR2,2,0.25,2,1,NA
2003,1,3/13/2003,P,2,N,6,C,BOGR2,3,0.05,1,1,NA
2003,1,3/13/2003,P,2,N,6,C,BOGR2,4,0.01,2,4,NA
2003,1,3/13/2003,P,2,N,6,C,ELEL5,1,0.05,6,2,NA
2003,1,3/13/2003,P,2,N,6,C,ELEL5,2,0.01,4,1,NA
2003,1,3/13/2003,P,2,N,6,C,LEPI3,1,0.01,1,75,NA
2003,1,3/13/2003,P,2,N,6,C,LEPI3,2,0.05,2,5,NA
2003,1,3/13/2003,P,2,N,6,C,LEPI3,3,0.1,3,2,NA
2003,1,3/13/2003,P,2,N,6,C,PIED,1,0.05,4,1,SEEDLING
2003,1,3/13/2003,P,2,N,7,C,ARFEF,1,0.1,3,1,NA
2003,1,3/13/2003,P,2,N,7,C,ASNU4,1,0.1,3,2,NA
2003,1,3/13/2003,P,2,N,7,C,ASNU4,2,0.05,1,1,NA
2003,1,3/13/2003,P,2,N,7,C,ASNU4,3,0.01,1,4,NA
2003,1,3/13/2003,P,2,N,7,C,BADI,1,0.05,2,4,NA
2003,1,3/13/2003,P,2,N,7,C,BADI,2,0.01,1,10,NA
2003,1,3/13/2003,P,2,N,7,C,BOGR2,1,0.5,4,2,NA
2003,1,3/13/2003,P,2,N,7,C,BOGR2,2,0.1,3,9,NA
2003,1,3/13/2003,P,2,N,7,C,BOGR2,3,0.05,2,5,NA
2003,1,3/13/2003,P,2,N,7,C,BOGR2,4,0.01,2,4,NA
2003,1,3/13/2003,P,2,N,7,C,BOHI2,1,0.25,3,1,NA
2003,1,3/13/2003,P,2,N,7,C,BOHI2,2,0.01,2,3,NA
2003,1,3/13/2003,P,2,N,7,C,BOHI2,3,0.1,3,1,NA
2003,1,3/13/2003,P,2,N,7,C,GLBI2,1,0.05,1,1,NA
2003,1,3/13/2003,P,2,N,7,C,LEPI3,1,0.01,1,65,NA
2003,1,3/13/2003,P,2,N,7,C,LEPI3,2,0.05,2,9,NA
2003,1,3/13/2003,P,2,N,7,C,LYPH,1,0.05,2,4,NA
2003,1,3/13/2003,P,2,N,7,C,PIED,1,4,20,1,SAPLING
2003,1,3/13/2003,P,2,N,8,C,BADI,1,0.01,1,40,NA
2003,1,3/13/2003,P,2,N,8,C,BADI,2,0.05,1,13,NA
2003,1,3/13/2003,P,2,N,8,C,BOGR2,1,0.1,5,1,NA
2003,1,3/13/2003,P,2,N,8,C,LEPI3,1,0.01,1,40,NA
2003,1,3/13/2003,P,2,N,8,C,LEPI3,2,0.05,2,14,NA
2003,1,3/13/2003,P,2,N,8,C,LEPI3,3,0.1,2,1,NA
2003,1,3/13/2003,P,2,N,8,C,PIED,1,0.05,7,1,SEEDLING
2003,1,3/13/2003,P,2,N,9,C,BADI,1,0.01,1,20,NA
2003,1,3/13/2003,P,2,N,9,C,BADI,2,0.05,1,13,NA
2003,1,3/13/2003,P,2,N,9,C,BOCU,1,0.25,4,1,NA
2003,1,3/13/2003,P,2,N,9,C,ECCOC,1,0.25,7,1,NA
2003,1,3/13/2003,P,2,N,9,C,LEPI3,1,0.01,1,20,NA
2003,1,3/13/2003,P,2,N,9,C,LEPI3,2,0.05,2,50,NA
2003,1,3/13/2003,P,2,N,9,C,LEPI3,3,0.1,2,6,NA
2003,1,3/13/2003,P,2,N,9,C,THWR,1,0.01,1,1,NA
2003,1,3/13/2003,P,2,N,10,C,BADI,1,0.01,1,73,NA
2003,1,3/13/2003,P,2,N,10,C,BADI,2,0.05,1,8,NA
2003,1,3/13/2003,P,2,N,10,C,BOCU,1,0.75,5,1,NA
2003,1,3/13/2003,P,2,N,10,C,BOCU,2,0.5,4,1,NA
2003,1,3/13/2003,P,2,N,10,C,BOCU,3,0.1,2,1,NA
2003,1,3/13/2003,P,2,N,10,C,BOCU,4,0.01,3,2,NA
2003,1,3/13/2003,P,2,N,10,C,BOGR2,1,0.05,3,2,NA
2003,1,3/13/2003,P,2,N,10,C,LEPI3,1,0.01,1,14,NA
2003,1,3/13/2003,P,2,N,10,C,LEPI3,2,0.05,1,12,NA
2003,1,3/13/2003,P,2,N,10,C,LYPH,1,0.1,3,1,NA
2003,1,3/13/2003,P,2,N,10,C,QUGR3,1,2.5,35,1,NA
2003,1,3/13/2003,P,2,N,10,C,THWR,1,0.01,1,3,NA
2003,1,3/12/2003,P,2,R,1,C,ASNU4,1,0.05,2,2,NA
2003,1,3/12/2003,P,2,R,1,C,ASNU4,2,0.01,1,6,NA
2003,1,3/12/2003,P,2,R,1,C,ASNU4,3,0.1,2,1,NA
2003,1,3/12/2003,P,2,R,1,C,BOER4,1,1,8,1,NA
2003,1,3/12/2003,P,2,R,1,C,BOER4,2,0.1,4,2,NA
2003,1,3/12/2003,P,2,R,1,C,BOER4,3,0.05,3,2,NA
2003,1,3/12/2003,P,2,R,1,C,BOER4,4,0.01,2,2,NA
2003,1,3/12/2003,P,2,R,1,C,BOGR2,1,0.1,1,1,NA
2003,1,3/12/2003,P,2,R,1,C,BOGR2,2,0.05,1,1,NA
2003,1,3/12/2003,P,2,R,1,C,GLBI2,1,0.01,1,1,NA
2003,1,3/12/2003,P,2,R,1,C,GLBI2,2,0.01,3,1,NA
2003,1,3/12/2003,P,2,R,1,C,MELE2,1,0.01,2,1,NA
2003,1,3/12/2003,P,2,R,2,C,BADI,1,0.01,1,22,NA
2003,1,3/12/2003,P,2,R,2,C,BADI,2,0.05,1,3,NA
2003,1,3/12/2003,P,2,R,2,C,GLBI2,1,0.01,1,1,NA
2003,1,3/12/2003,P,2,R,2,C,QUTU2,1,2.5,28,1,WAS_QUTU2
2003,1,3/12/2003,P,2,R,2,C,QUTU2,2,0.25,9,1,WAS_QUTU2
2003,1,3/12/2003,P,2,R,2,C,THWR,1,0.01,1,1,NA
2003,1,3/12/2003,P,2,R,3,C,BADI,1,0.01,1,3,NA
2003,1,3/12/2003,P,2,R,3,C,CEMOP,1,1,21,1,NA
2003,1,3/12/2003,P,2,R,3,C,OPUNT,1,1,1,1,SEEDLINGS
2003,1,3/12/2003,P,2,R,3,C,THWR,1,0.05,1,13,NA
2003,1,3/12/2003,P,2,R,3,C,THWR,2,0.1,1,2,NA
2003,1,3/12/2003,P,2,R,3,C,THWR,3,0.01,1,16,NA
2003,1,3/12/2003,P,2,R,4,C,ASNU4,1,0.25,4,1,NA
2003,1,3/12/2003,P,2,R,4,C,ASNU4,2,0.1,2,2,NA
2003,1,3/12/2003,P,2,R,4,C,ASNU4,3,0.01,1,1,NA
2003,1,3/12/2003,P,2,R,4,C,BADI,1,0.01,1,5,NA
2003,1,3/12/2003,P,2,R,4,C,BADI,2,0.05,2,3,NA
2003,1,3/12/2003,P,2,R,4,C,BADI,3,0.01,3,2,NA
2003,1,3/12/2003,P,2,R,4,C,DRCUC,1,0.01,1,3,NA
2003,1,3/12/2003,P,2,R,4,C,ELEL5,1,0.05,10,1,NA
2003,1,3/12/2003,P,2,R,4,C,ELEL5,2,0.01,8,1,NA
2003,1,3/12/2003,P,2,R,4,C,GLBI2,1,0.05,2,1,NA
2003,1,3/12/2003,P,2,R,4,C,OPUNT,1,1,1,1,SEEDLINGS
2003,1,3/12/2003,P,2,R,4,C,QUGR3,1,0.75,9,1,WAS_QUTU2
2003,1,3/12/2003,P,2,R,4,C,THWR,1,0.1,1,1,NA
2003,1,3/12/2003,P,2,R,4,C,THWR,2,0.05,1,4,NA
2003,1,3/12/2003,P,2,R,4,C,THWR,3,0.01,1,9,NA
2003,1,3/12/2003,P,2,R,5,C,ASNU4,1,0.05,1,1,NA
2003,1,3/12/2003,P,2,R,5,C,ASNU4,2,0.5,3,1,NA
2003,1,3/12/2003,P,2,R,5,C,ASNU4,3,0.01,1,1,NA
2003,1,3/12/2003,P,2,R,5,C,BOGR2,1,0.25,3,3,NA
2003,1,3/12/2003,P,2,R,5,C,BOGR2,2,0.1,2,4,NA
2003,1,3/12/2003,P,2,R,5,C,BOGR2,3,2.5,4,1,NA
2003,1,3/12/2003,P,2,R,6,C,BADI,1,0.1,2,2,NA
2003,1,3/12/2003,P,2,R,6,C,BADI,2,0.01,2,1,NA
2003,1,3/12/2003,P,2,R,6,C,CEMOP,1,0.05,2,2,NA
2003,1,3/12/2003,P,2,R,6,C,PHIN,1,0.05,2,2,NA
2003,1,3/12/2003,P,2,R,6,C,PHIN,2,0.1,2,1,NA
2003,1,3/12/2003,P,2,R,6,C,QUGR3,1,0.1,10,1,WAS_QUTU2
2003,1,3/12/2003,P,2,R,6,C,QUGR3,2,0.25,12,1,WAS_QUTU2
2003,1,3/12/2003,P,2,R,6,C,THWR,1,0.1,3,16,NA
2003,1,3/12/2003,P,2,R,6,C,THWR,2,0.25,2,3,NA
2003,1,3/12/2003,P,2,R,6,C,THWR,3,0.05,2,6,NA
2003,1,3/12/2003,P,2,R,6,C,THWR,4,0.01,1,2,NA
2003,1,3/12/2003,P,2,R,7,C,BADI,1,0.01,1,9,NA
2003,1,3/12/2003,P,2,R,7,C,BOER4,1,0.05,3,1,NA
2003,1,3/12/2003,P,2,R,7,C,BOER4,2,0.25,8,1,NA
2003,1,3/12/2003,P,2,R,7,C,BOHI2,1,0.5,3,2,NA
2003,1,3/12/2003,P,2,R,7,C,BOHI2,2,0.01,1,3,NA
2003,1,3/12/2003,P,2,R,7,C,BOHI2,3,0.1,2,3,NA
2003,1,3/12/2003,P,2,R,7,C,BOHI2,4,0.05,1,2,NA
2003,1,3/12/2003,P,2,R,7,C,GLBI2,1,0.01,1,1,NA
2003,1,3/12/2003,P,2,R,8,C,BOER4,1,0.05,2,6,NA
2003,1,3/12/2003,P,2,R,8,C,BOER4,2,0.01,1,2,NA
2003,1,3/12/2003,P,2,R,8,C,BOHI2,1,0.25,3,2,NA
2003,1,3/12/2003,P,2,R,8,C,BOHI2,2,0.05,2,6,NA
2003,1,3/12/2003,P,2,R,8,C,BOHI2,3,0.1,3,2,NA
2003,1,3/12/2003,P,2,R,8,C,GLBI2,1,0.01,1,9,NA
2003,1,3/12/2003,P,2,R,8,C,GLBI2,2,0.05,2,4,NA
2003,1,3/12/2003,P,2,R,9,C,BADI,1,0.05,2,1,NA
2003,1,3/12/2003,P,2,R,9,C,BOCU,1,0.5,7,1,NA
2003,1,3/12/2003,P,2,R,9,C,BOCU,2,0.25,6,1,NA
2003,1,3/12/2003,P,2,R,9,C,BOCU,3,0.05,3,3,NA
2003,1,3/12/2003,P,2,R,9,C,BOCU,4,2.5,7,1,NA
2003,1,3/12/2003,P,2,R,9,C,BOER4,1,0.25,3,1,NA
2003,1,3/12/2003,P,2,R,9,C,BOER4,2,0.1,6,1,NA
2003,1,3/12/2003,P,2,R,9,C,GLBI2,1,0.05,2,2,NA
2003,1,3/12/2003,P,2,R,9,C,GLBI2,2,0.01,1,4,NA
2003,1,3/12/2003,P,2,R,9,C,THWR,1,0.01,1,2,NA
2003,1,3/12/2003,P,2,R,9,C,THWR,2,0.05,2,2,NA
2003,1,3/12/2003,P,2,R,10,C,BADI,1,0.05,2,10,NA
2003,1,3/12/2003,P,2,R,10,C,BADI,2,0.01,2,5,NA
2003,1,3/12/2003,P,2,R,10,C,BADI,3,0.1,3,1,NA
2003,1,3/12/2003,P,2,R,10,C,BOGR2,1,0.25,10,1,NA
2003,1,3/12/2003,P,2,R,10,C,BOGR2,2,0.1,5,2,NA
2003,1,3/12/2003,P,2,R,10,C,BOGR2,3,0.05,6,1,NA
2003,1,3/12/2003,P,2,R,10,C,BOGR2,4,0.01,6,2,NA
2003,1,3/12/2003,P,2,R,10,C,CYIMI,1,26,3,1,NA
2003,1,3/12/2003,P,2,R,10,C,CYIMI,2,51,3,1,NA
2003,1,3/12/2003,P,2,R,10,C,CYIMI,3,54,4,1,NA
2003,1,3/12/2003,P,2,R,10,C,CYIMI,4,7,2,1,NA
2003,1,3/12/2003,P,2,R,10,C,CYIMI,5,10,2,1,NA
2003,1,3/12/2003,P,2,R,10,C,CYIMI,6,31,5,1,NA
2003,1,3/12/2003,P,2,R,10,C,CYIMI,7,25,2,1,NA
2003,1,3/12/2003,P,2,R,10,C,CYIMI,8,22,2,1,NA
2003,1,3/12/2003,P,2,R,10,C,CYIMI,9,11,3,1,NA
2003,1,3/12/2003,P,2,R,10,C,CYIMI,10,14,3,1,NA
2003,1,3/12/2003,P,2,R,10,C,LEPI3,1,0.01,1,1,NA
2003,1,3/12/2003,P,2,R,10,C,QUTU2,1,85,151,1,WAS_QUTU2
2003,1,3/12/2003,P,2,R,10,C,THWR,1,0.01,1,1,NA
2003,1,3/12/2003,P,2,R,10,C,THWR,2,0.05,2,5,NA
2003,1,3/12/2003,P,2,R,10,C,THWR,3,0.1,2,2,NA
2003,1,3/12/2003,P,2,S,1,C,BADI,1,0.01,1,44,NA
2003,1,3/12/2003,P,2,S,1,C,BADI,2,0.05,2,9,NA
2003,1,3/12/2003,P,2,S,1,C,BOCU,1,2.5,11,1,NA
2003,1,3/12/2003,P,2,S,1,C,BOCU,2,0.5,9,1,NA
2003,1,3/12/2003,P,2,S,1,C,BOER4,1,1.5,13,1,NA
2003,1,3/12/2003,P,2,S,1,C,BOER4,2,1,13,1,NA
2003,1,3/12/2003,P,2,S,1,C,BOER4,3,0.5,9,4,NA
2003,1,3/12/2003,P,2,S,1,C,BOER4,4,0.1,7,2,NA
2003,1,3/12/2003,P,2,S,1,C,BOER4,5,0.05,5,2,NA
2003,1,3/12/2003,P,2,S,1,C,BOGR2,1,0.1,4,2,NA
2003,1,3/12/2003,P,2,S,1,C,BOGR2,2,0.05,3,3,NA
2003,1,3/12/2003,P,2,S,1,C,BOGR2,3,0.25,4,3,NA
2003,1,3/12/2003,P,2,S,1,C,BOGR2,4,1,5,1,NA
2003,1,3/12/2003,P,2,S,1,C,GLBI2,1,0.05,2,8,NA
2003,1,3/12/2003,P,2,S,1,C,LOPL2,1,0.1,2,3,NA
2003,1,3/12/2003,P,2,S,1,C,LOPL2,2,0.5,3,1,NA
2003,1,3/12/2003,P,2,S,1,C,LOPL2,3,0.25,2,2,NA
2003,1,3/12/2003,P,2,S,1,C,LOPL2,4,0.05,2,6,NA
2003,1,3/12/2003,P,2,S,1,C,LYPH,1,0.1,4,1,NA
2003,1,3/12/2003,P,2,S,2,C,BADI,1,0.01,1,1,NA
2003,1,3/12/2003,P,2,S,2,C,BADI,2,0.05,2,1,NA
2003,1,3/12/2003,P,2,S,2,C,BOCU,1,1,11,1,NA
2003,1,3/12/2003,P,2,S,2,C,BOCU,2,0.1,10,1,NA
2003,1,3/12/2003,P,2,S,2,C,BOER4,1,0.75,11,1,NA
2003,1,3/12/2003,P,2,S,2,C,BOER4,2,0.25,10,2,NA
2003,1,3/12/2003,P,2,S,2,C,BOER4,3,0.1,7,3,NA
2003,1,3/12/2003,P,2,S,2,C,BOER4,4,0.05,3,4,NA
2003,1,3/12/2003,P,2,S,2,C,BOER4,5,0.1,11,1,NA
2003,1,3/12/2003,P,2,S,2,C,BOHI2,1,0.01,3,1,NA
2003,1,3/12/2003,P,2,S,2,C,ELEL5,1,0.01,7,1,NA
2003,1,3/12/2003,P,2,S,2,C,GLBI2,1,0.05,4,2,NA
2003,1,3/12/2003,P,2,S,2,C,GLBI2,2,0.01,3,7,NA
2003,1,3/12/2003,P,2,S,2,C,OPEN3,1,17,13,3,NA
2003,1,3/12/2003,P,2,S,2,C,OPEN3,2,16,9,1,NA
2003,1,3/12/2003,P,2,S,2,C,QUTU2,1,50,215,1,WAS_QUTU2
2003,1,3/12/2003,P,2,S,2,C,RHTR,1,20,99,1,NA
2003,1,3/12/2003,P,2,S,2,C,THWR,1,0.05,2,1,NA
2003,1,3/12/2003,P,2,S,3,C,BADI,1,0.01,1,6,NA
2003,1,3/12/2003,P,2,S,3,C,BADI,2,0.05,2,7,NA
2003,1,3/12/2003,P,2,S,3,C,BOHI2,1,0.25,3,1,NA
2003,1,3/12/2003,P,2,S,3,C,BOHI2,2,0.1,4,3,NA
2003,1,3/12/2003,P,2,S,3,C,BOHI2,3,0.05,3,3,NA
2003,1,3/12/2003,P,2,S,3,C,BOHI2,4,0.01,3,13,NA
2003,1,3/12/2003,P,2,S,3,C,GLBI2,1,0.01,1,17,NA
2003,1,3/12/2003,P,2,S,3,C,GLBI2,2,0.05,2,7,NA
