YEAR,MONTH,DATE,SITE,TRANSECT,QUAD,SIDE,FRONDS,HLD_DIAM,AREA,OBS_CODE,NOTES
2001,8,8/29/01,BULL,3,20,I,2,-99999,20,3,Estimate from kelp subadult dataset
2001,8,8/29/01,BULL,3,20,I,2,-99999,20,3,Estimate from kelp subadult dataset
2001,8,8/28/01,BULL,3,20,O,0,0,20,3,NO KELP
2001,8,8/29/01,BULL,3,40,I,2,-99999,20,3,Estimate from kelp subadult dataset
2001,8,8/28/01,BULL,3,40,O,4,16,20,3,-99999
2001,8,8/28/01,BULL,3,40,O,4,33,20,3,-99999
2001,8,8/29/01,BULL,3,40,O,2,-99999,20,3,Estimate from kelp subadult dataset
2001,8,8/17/01,BULL,6,20,I,0,0,20,1,NO KELP
2001,8,8/17/01,BULL,6,40,I,0,0,20,1,NO KELP
2001,8,8/15/01,CARP,1,20,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/15/01,CARP,1,20,I,6,10,20,1,-99999
2001,8,8/15/01,CARP,1,20,I,7,18,20,1,-99999
2001,8,8/15/01,CARP,1,20,I,7,24,20,1,-99999
2001,8,8/15/01,CARP,1,20,I,10,20,20,1,-99999
2001,8,8/15/01,CARP,1,20,I,17,12,20,1,-99999
2001,8,8/15/01,CARP,1,20,I,17,18,20,1,-99999
2001,8,8/15/01,CARP,1,20,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/15/01,CARP,1,20,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/15/01,CARP,1,20,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/15/01,CARP,1,20,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/15/01,CARP,1,20,O,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/15/01,CARP,1,40,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/15/01,CARP,1,40,I,4,13,20,1,-99999
2001,8,8/15/01,CARP,1,40,I,4,21,20,1,-99999
2001,8,8/15/01,CARP,1,40,I,5,13,20,1,-99999
2001,8,8/15/01,CARP,1,40,I,7,17,20,1,-99999
2001,8,8/15/01,CARP,1,40,I,7,24,20,1,-99999
2001,8,8/15/01,CARP,1,40,I,9,22,20,1,-99999
2001,8,8/15/01,CARP,1,40,I,9,23,20,1,-99999
2001,8,8/15/01,CARP,1,40,I,10,12,20,1,-99999
2001,8,8/15/01,CARP,1,40,I,10,15,20,1,-99999
2001,8,8/15/01,CARP,1,40,I,10,17,20,1,-99999
2001,8,8/15/01,CARP,1,40,I,10,20,20,1,-99999
2001,8,8/15/01,CARP,1,40,I,11,18,20,1,-99999
2001,8,8/15/01,CARP,1,40,I,12,21,20,1,-99999
2001,8,8/15/01,CARP,1,40,I,12,22,20,1,-99999
2001,8,8/15/01,CARP,1,40,I,12,29,20,1,-99999
2001,8,8/15/01,CARP,1,40,I,13,22,20,1,-99999
2001,8,8/15/01,CARP,1,40,I,14,22,20,1,-99999
2001,8,8/15/01,CARP,1,40,I,15,15,20,1,-99999
2001,8,8/15/01,CARP,1,40,I,29,23,20,1,-99999
2001,8,8/15/01,CARP,1,40,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/15/01,CARP,1,40,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/15/01,CARP,1,40,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/15/01,CARP,1,40,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/15/01,CARP,1,40,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/15/01,CARP,1,40,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/15/01,CARP,1,40,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/15/01,CARP,1,40,I,5,13,20,1,-99999
2001,8,8/15/01,CARP,1,40,I,10,15,20,1,-99999
2001,8,8/15/01,CARP,1,40,O,4,12,20,1,-99999
2001,8,8/15/01,CARP,2,20,I,0,0,20,4,NO KELP
2001,8,8/15/01,CARP,2,40,I,0,0,20,4,NO KELP
2001,8,8/15/01,CARP,3,20,I,0,0,20,8,NO KELP
2001,8,8/15/01,CARP,3,40,I,0,0,20,8,NO KELP
2001,8,8/15/01,CARP,4,20,I,0,0,20,8,NO KELP
2001,8,8/15/01,CARP,4,40,I,0,0,20,8,NO KELP
2001,8,8/15/01,CARP,5,20,I,0,0,20,8,NO KELP
2001,8,8/15/01,CARP,5,40,I,0,0,20,8,NO KELP
2001,8,8/15/01,CARP,6,20,I,0,0,20,8,NO KELP
2001,8,8/15/01,CARP,6,40,I,0,0,20,8,NO KELP
2001,8,8/15/01,CARP,7,20,I,0,0,20,8,NO KELP
2001,8,8/15/01,CARP,7,40,I,0,0,20,8,NO KELP
2001,8,8/15/01,CARP,8,20,I,0,0,20,4,NO KELP
2001,8,8/15/01,CARP,8,40,I,0,0,20,4,NO KELP
2001,8,8/14/01,GOLB,1,20,I,240,100,20,4,-99999
2001,8,8/14/01,GOLB,1,20,O,315,110,20,4,-99999
2001,8,8/14/01,GOLB,1,40,I,2,-99999,20,1,Estimate from kelp subadult dataset
2001,8,8/14/01,GOLB,1,40,I,64,85,20,4,-99999
2001,8,8/14/01,GOLB,1,40,O,270,105,20,4,-99999
2001,8,8/14/01,GOLB,2,20,I,28,60,20,1,-99999
2001,8,8/14/01,GOLB,2,20,I,107,149,20,1,-99999
2001,8,8/14/01,GOLB,2,20,O,0,0,20,1,NO KELP
2001,8,8/14/01,GOLB,2,40,I,167,167,20,1,-99999
2001,8,8/14/01,GOLB,2,40,I,193,154,20,1,-99999
2001,8,8/14/01,GOLB,2,40,O,0,0,20,1,NO KELP
2001,8,8/14/01,IVEE,1,20,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,1,20,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,1,20,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,1,20,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,1,20,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,1,20,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,1,20,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,1,20,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,1,20,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,1,20,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,1,20,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,1,20,O,4,15,20,4,-99999
2001,8,8/14/01,IVEE,1,20,O,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,1,20,O,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,1,20,O,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,1,20,O,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,1,20,O,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,1,20,O,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,1,20,O,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,1,20,O,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,1,20,O,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,1,20,O,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,1,20,O,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,1,20,O,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,1,40,I,57,170,20,4,-99999
2001,8,8/14/01,IVEE,1,40,O,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,2,20,O,30,68,20,1,-99999
2001,8,8/14/01,IVEE,2,20,O,101,100,20,1,-99999
2001,8,8/14/01,IVEE,2,40,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,2,40,I,7,20,20,1,-99999
2001,8,8/14/01,IVEE,2,40,I,28,125,20,1,-99999
2001,8,8/14/01,IVEE,2,40,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,2,40,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,2,40,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,2,40,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,2,40,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,2,40,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,2,40,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,2,40,O,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,2,40,O,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,2,40,O,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/14/01,IVEE,2,40,O,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/7/01,MOHK,1,20,I,2,-99999,20,1,Estimate from kelp subadult dataset
2001,8,8/7/01,MOHK,1,20,I,14,25,20,1,-99999
2001,8,8/7/01,MOHK,1,20,I,18,21,20,1,-99999
2001,8,8/7/01,MOHK,1,20,I,41,59,20,1,-99999
2001,8,8/7/01,MOHK,1,20,I,58,40,20,1,-99999
2001,8,8/7/01,MOHK,1,20,I,2,-99999,20,1,Estimate from kelp subadult dataset
2001,8,8/7/01,MOHK,1,20,I,2,-99999,20,1,Estimate from kelp subadult dataset
2001,8,8/7/01,MOHK,1,20,I,2,-99999,20,1,Estimate from kelp subadult dataset
2001,8,8/7/01,MOHK,1,20,I,2,-99999,20,1,Estimate from kelp subadult dataset
2001,8,8/7/01,MOHK,1,20,I,2,-99999,20,1,Estimate from kelp subadult dataset
2001,8,8/7/01,MOHK,1,20,I,2,-99999,20,1,Estimate from kelp subadult dataset
2001,8,8/7/01,MOHK,1,20,I,2,-99999,20,1,Estimate from kelp subadult dataset
2001,8,8/7/01,MOHK,1,20,I,2,-99999,20,1,Estimate from kelp subadult dataset
2001,8,8/7/01,MOHK,1,20,I,2,-99999,20,1,Estimate from kelp subadult dataset
2001,8,8/7/01,MOHK,1,20,O,6,12,20,1,-99999
2001,8,8/7/01,MOHK,1,20,O,7,12,20,1,-99999
2001,8,8/7/01,MOHK,1,20,O,12,15,20,1,-99999
2001,8,8/7/01,MOHK,1,20,O,13,32,20,1,-99999
2001,8,8/7/01,MOHK,1,20,O,18,35,20,1,-99999
2001,8,8/7/01,MOHK,1,20,O,21,35,20,1,-99999
2001,8,8/7/01,MOHK,1,20,O,52,43,20,1,-99999
2001,8,8/7/01,MOHK,1,20,O,89,92,20,1,-99999
2001,8,8/7/01,MOHK,1,20,O,2,-99999,20,1,Estimate from kelp subadult dataset
2001,8,8/7/01,MOHK,1,20,O,2,-99999,20,1,Estimate from kelp subadult dataset
2001,8,8/7/01,MOHK,1,20,O,2,-99999,20,1,Estimate from kelp subadult dataset
2001,8,8/7/01,MOHK,1,40,I,16,32,20,1,-99999
2001,8,8/7/01,MOHK,1,40,I,43,34,20,1,-99999
2001,8,8/7/01,MOHK,1,40,I,46,46,20,1,-99999
2001,8,8/7/01,MOHK,1,40,I,48,54,20,1,-99999
2001,8,8/7/01,MOHK,1,40,O,2,-99999,20,1,Estimate from kelp subadult dataset
2001,8,8/7/01,MOHK,1,40,O,17,37,20,1,-99999
2001,8,8/7/01,MOHK,1,40,O,24,56,20,1,-99999
2001,8,8/7/01,MOHK,1,40,O,29,61,20,1,-99999
2001,8,8/7/01,MOHK,1,40,O,35,61,20,1,-99999
2001,8,8/7/01,MOHK,1,40,O,40,75,20,1,-99999
2001,8,8/7/01,MOHK,1,40,O,42,45,20,1,-99999
2001,8,8/7/01,MOHK,1,40,O,45,60,20,1,-99999
2001,8,8/7/01,MOHK,1,40,O,53,47,20,1,-99999
2001,8,8/7/01,MOHK,1,40,O,59,48,20,1,-99999
2001,8,8/7/01,MOHK,1,40,O,64,53,20,1,-99999
2001,8,8/7/01,MOHK,1,40,O,74,56,20,1,-99999
2001,8,8/7/01,MOHK,1,40,O,2,-99999,20,1,Estimate from kelp subadult dataset
2001,8,8/7/01,MOHK,1,40,O,2,-99999,20,1,Estimate from kelp subadult dataset
2001,8,8/7/01,MOHK,1,40,O,2,-99999,20,1,Estimate from kelp subadult dataset
2001,8,8/7/01,MOHK,1,40,O,2,-99999,20,1,Estimate from kelp subadult dataset
2001,8,8/7/01,MOHK,1,40,O,2,-99999,20,1,Estimate from kelp subadult dataset
2001,8,8/7/01,MOHK,1,40,O,2,-99999,20,1,Estimate from kelp subadult dataset
2001,8,8/7/01,MOHK,2,20,I,13,25,20,4,-99999
2001,8,8/7/01,MOHK,2,20,I,15,17,20,4,-99999
2001,8,8/7/01,MOHK,2,20,I,16,17,20,4,-99999
2001,8,8/7/01,MOHK,2,20,I,17,40,20,4,-99999
2001,8,8/7/01,MOHK,2,20,I,131,100,20,4,-99999
2001,8,8/7/01,MOHK,2,20,O,26,48,20,4,-99999
2001,8,8/7/01,MOHK,2,20,O,27,7,20,4,-99999
2001,8,8/7/01,MOHK,2,20,O,39,37,20,4,-99999
2001,8,8/7/01,MOHK,2,20,O,40,23,20,4,-99999
2001,8,8/7/01,MOHK,2,20,O,40,29,20,4,-99999
2001,8,8/7/01,MOHK,2,40,I,2,-99999,20,1,Estimate from kelp subadult dataset
2001,8,8/7/01,MOHK,2,40,I,21,17,20,4,-99999
2001,8,8/7/01,MOHK,2,40,I,22,27,20,4,-99999
2001,8,8/7/01,MOHK,2,40,I,23,18,20,4,-99999
2001,8,8/7/01,MOHK,2,40,I,26,30,20,4,-99999
2001,8,8/7/01,MOHK,2,40,I,44,27,20,4,-99999
2001,8,8/7/01,MOHK,2,40,O,12,17,20,4,-99999
2001,8,8/7/01,MOHK,2,40,O,14,14,20,4,-99999
2001,8,8/7/01,MOHK,2,40,O,21,20,20,4,-99999
2001,8,8/7/01,MOHK,2,40,O,51,39,20,4,-99999
2001,8,8/7/01,MOHK,2,40,O,2,-99999,20,1,Estimate from kelp subadult dataset
2001,8,8/9/01,NAPL,1,20,I,0,0,20,8,NO KELP
2001,8,8/9/01,NAPL,1,40,I,0,0,20,8,NO KELP
2001,8,8/9/01,NAPL,2,20,I,0,0,20,4,NO KELP
2001,8,8/9/01,NAPL,2,40,I,0,0,20,4,NO KELP
2001,8,8/9/01,NAPL,3,20,I,0,0,20,8,NO KELP
2001,8,8/9/01,NAPL,3,40,I,0,0,20,8,NO KELP
2001,8,8/9/01,NAPL,4,20,I,0,0,20,4,NO KELP
2001,8,8/9/01,NAPL,4,40,I,0,0,20,4,NO KELP
2001,8,8/16/01,NAPL,5,20,I,2,-99999,20,4,Estimate from kelp subadult dataset
2001,8,8/9/01,NAPL,5,40,I,0,0,20,4,NO KELP
2001,8,8/9/01,NAPL,6,20,I,0,0,20,4,NO KELP
2001,8,8/9/01,NAPL,6,40,I,0,0,20,4,NO KELP
2001,8,8/9/01,NAPL,7,20,I,0,0,20,4,NO KELP
2001,8,8/9/01,NAPL,7,40,I,0,0,20,4,NO KELP
2001,8,8/9/01,NAPL,8,20,I,0,0,20,4,NO KELP
2001,8,8/9/01,NAPL,8,40,I,0,0,20,4,NO KELP
2002,8,8/20/02,ABUR,1,20,I,27,52,20,10,-99999
2002,8,8/20/02,ABUR,1,20,I,50,49,20,10,-99999
2002,8,8/20/02,ABUR,1,20,I,121,72,20,10,-99999
2002,8,8/20/02,ABUR,1,20,O,11,34,20,10,-99999
2002,8,8/20/02,ABUR,1,20,O,24,49,20,10,-99999
2002,8,8/20/02,ABUR,1,20,O,28,47,20,10,-99999
2002,8,8/20/02,ABUR,1,20,O,47,74,20,10,-99999
2002,8,8/20/02,ABUR,1,20,O,65,76,20,10,-99999
2002,8,8/20/02,ABUR,1,20,O,99,168,20,10,-99999
2002,8,8/20/02,ABUR,1,40,I,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/20/02,ABUR,1,40,I,129,58,20,10,-99999
2002,8,8/20/02,ABUR,1,40,O,6,31,20,10,-99999
2002,8,8/20/02,ABUR,1,40,O,24,32,20,10,-99999
2002,8,8/20/02,ABUR,1,40,O,48,54,20,10,-99999
2002,8,8/20/02,ABUR,2,20,I,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/20/02,ABUR,2,20,O,2,8,20,19,-99999
2002,8,8/20/02,ABUR,2,20,O,2,11,20,19,-99999
2002,8,8/20/02,ABUR,2,20,O,4,13,20,19,-99999
2002,8,8/20/02,ABUR,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/20/02,ABUR,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/20/02,ABUR,2,40,I,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/20/02,ABUR,2,40,I,2,23,20,19,-99999
2002,8,8/20/02,ABUR,2,40,I,3,9,20,19,-99999
2002,8,8/20/02,ABUR,2,40,I,4,11,20,19,-99999
2002,8,8/20/02,ABUR,2,40,I,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/20/02,ABUR,2,40,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/20/02,ABUR,2,40,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,9/26/02,AHND,1,20,I,0,0,20,2,NO KELP
2002,8,9/26/02,AHND,1,40,I,0,0,20,2,NO KELP
2002,8,8/28/02,AHND,2,20,I,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/28/02,AHND,2,20,I,103,105,20,10,-99999
2002,8,8/28/02,AHND,2,20,I,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/28/02,AHND,2,20,O,26,52,20,10,-99999
2002,8,8/28/02,AHND,2,20,O,31,48,20,10,-99999
2002,8,8/28/02,AHND,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/28/02,AHND,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/28/02,AHND,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/28/02,AHND,2,40,I,7,28,20,10,-99999
2002,8,8/28/02,AHND,2,40,I,11,37,20,10,-99999
2002,8,8/28/02,AHND,2,40,I,12,90,20,10,-99999
2002,8,8/28/02,AHND,2,40,I,17,35,20,10,-99999
2002,8,8/28/02,AHND,2,40,I,18,30,20,10,-99999
2002,8,8/28/02,AHND,2,40,I,25,33,20,10,-99999
2002,8,8/28/02,AHND,2,40,I,35,52,20,10,-99999
2002,8,8/28/02,AHND,2,40,I,55,51,20,10,-99999
2002,8,8/28/02,AHND,2,40,O,0,0,20,10,NO KELP
2002,8,8/27/02,AQUE,1,20,I,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/27/02,AQUE,1,20,I,6,19,20,10,-99999
2002,8,8/27/02,AQUE,1,20,I,6,23,20,10,-99999
2002,8,8/27/02,AQUE,1,20,I,8,25,20,10,-99999
2002,8,8/27/02,AQUE,1,20,I,9,22,20,10,-99999
2002,8,8/27/02,AQUE,1,20,I,10,14,20,10,-99999
2002,8,8/27/02,AQUE,1,20,I,12,22,20,10,-99999
2002,8,8/27/02,AQUE,1,20,I,12,24,20,10,-99999
2002,8,8/27/02,AQUE,1,20,I,13,34,20,10,-99999
2002,8,8/27/02,AQUE,1,20,I,18,26,20,10,-99999
2002,8,8/27/02,AQUE,1,20,I,19,35,20,10,-99999
2002,8,8/27/02,AQUE,1,20,I,23,24,20,10,-99999
2002,8,8/27/02,AQUE,1,20,I,28,23,20,10,-99999
2002,8,8/27/02,AQUE,1,20,I,30,34,20,10,-99999
2002,8,8/27/02,AQUE,1,20,I,31,35,20,10,-99999
2002,8,8/27/02,AQUE,1,20,O,2,10,20,13,-99999
2002,8,8/27/02,AQUE,1,20,O,2,20,20,13,-99999
2002,8,8/27/02,AQUE,1,20,O,4,15,20,13,-99999
2002,8,8/27/02,AQUE,1,20,O,5,20,20,13,-99999
2002,8,8/27/02,AQUE,1,20,O,8,17,20,13,-99999
2002,8,8/27/02,AQUE,1,20,O,12,20,20,13,-99999
2002,8,8/27/02,AQUE,1,20,O,13,20,20,13,-99999
2002,8,8/27/02,AQUE,1,20,O,30,40,20,13,-99999
2002,8,8/27/02,AQUE,1,20,O,43,28,20,13,-99999
2002,8,8/27/02,AQUE,1,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/27/02,AQUE,1,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/27/02,AQUE,1,20,O,4,15,20,13,-99999
2002,8,8/27/02,AQUE,1,40,I,5,24,20,10,-99999
2002,8,8/27/02,AQUE,1,40,I,7,31,20,10,-99999
2002,8,8/27/02,AQUE,1,40,I,8,24,20,10,-99999
2002,8,8/27/02,AQUE,1,40,I,10,38,20,10,-99999
2002,8,8/27/02,AQUE,1,40,I,17,42,20,10,-99999
2002,8,8/27/02,AQUE,1,40,I,18,26,20,10,-99999
2002,8,8/27/02,AQUE,1,40,I,23,35,20,10,-99999
2002,8,8/27/02,AQUE,1,40,I,23,37,20,10,-99999
2002,8,8/27/02,AQUE,1,40,I,24,44,20,10,-99999
2002,8,8/27/02,AQUE,1,40,I,26,35,20,10,-99999
2002,8,8/27/02,AQUE,1,40,I,26,36,20,10,-99999
2002,8,8/27/02,AQUE,1,40,I,26,44,20,10,-99999
2002,8,8/27/02,AQUE,1,40,I,33,34,20,10,-99999
2002,8,8/27/02,AQUE,1,40,I,36,46,20,10,-99999
2002,8,8/27/02,AQUE,1,40,I,50,48,20,10,-99999
2002,8,8/27/02,AQUE,1,40,I,70,32,20,10,-99999
2002,8,8/27/02,AQUE,1,40,O,9,25,20,10,-99999
2002,8,8/27/02,AQUE,1,40,O,12,25,20,10,-99999
2002,8,8/27/02,AQUE,1,40,O,13,24,20,10,-99999
2002,8,8/27/02,AQUE,1,40,O,16,37,20,10,-99999
2002,8,8/27/02,AQUE,1,40,O,18,31,20,10,-99999
2002,8,8/27/02,AQUE,1,40,O,18,38,20,10,-99999
2002,8,8/27/02,AQUE,1,40,O,19,27,20,10,-99999
2002,8,8/27/02,AQUE,1,40,O,24,24,20,10,-99999
2002,8,8/27/02,AQUE,1,40,O,26,46,20,10,-99999
2002,8,8/27/02,AQUE,1,40,O,27,39,20,10,-99999
2002,8,8/27/02,AQUE,1,40,O,28,36,20,10,-99999
2002,8,8/27/02,AQUE,1,40,O,59,37,20,10,-99999
2002,8,8/27/02,AQUE,1,40,O,23,37,20,10,-99999
2002,8,8/21/01,AQUE,2,20,I,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/27/02,AQUE,2,20,I,2,11,20,19,-99999
2002,8,8/27/02,AQUE,2,20,I,4,20,20,19,-99999
2002,8,8/27/02,AQUE,2,20,I,4,21,20,19,-99999
2002,8,8/27/02,AQUE,2,20,I,5,27,20,19,-99999
2002,8,8/27/02,AQUE,2,20,I,6,20,20,19,-99999
2002,8,8/27/02,AQUE,2,20,I,6,22,20,19,-99999
2002,8,8/27/02,AQUE,2,20,I,6,27,20,19,-99999
2002,8,8/27/02,AQUE,2,20,I,6,52,20,19,-99999
2002,8,8/27/02,AQUE,2,20,I,8,49,20,19,-99999
2002,8,8/27/02,AQUE,2,20,I,9,25,20,19,-99999
2002,8,8/27/02,AQUE,2,20,I,9,34,20,19,-99999
2002,8,8/27/02,AQUE,2,20,I,10,27,20,19,-99999
2002,8,8/27/02,AQUE,2,20,I,10,68,20,19,-99999
2002,8,8/27/02,AQUE,2,20,I,12,33,20,19,-99999
2002,8,8/27/02,AQUE,2,20,I,14,30,20,19,-99999
2002,8,8/27/02,AQUE,2,20,I,15,42,20,19,-99999
2002,8,8/27/02,AQUE,2,20,I,16,33,20,19,-99999
2002,8,8/27/02,AQUE,2,20,I,19,39,20,19,-99999
2002,8,8/27/02,AQUE,2,20,I,21,33,20,19,-99999
2002,8,8/27/02,AQUE,2,20,I,28,69,20,19,-99999
2002,8,8/21/01,AQUE,2,20,I,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/27/02,AQUE,2,20,O,2,12,20,19,-99999
2002,8,8/27/02,AQUE,2,20,O,2,24,20,19,-99999
2002,8,8/27/02,AQUE,2,20,O,3,29,20,19,-99999
2002,8,8/27/02,AQUE,2,20,O,6,21,20,19,-99999
2002,8,8/27/02,AQUE,2,20,O,7,29,20,19,-99999
2002,8,8/27/02,AQUE,2,20,O,7,39,20,19,-99999
2002,8,8/27/02,AQUE,2,20,O,7,50,20,19,-99999
2002,8,8/27/02,AQUE,2,20,O,8,37,20,19,-99999
2002,8,8/27/02,AQUE,2,20,O,11,40,20,19,-99999
2002,8,8/27/02,AQUE,2,20,O,12,34,20,19,-99999
2002,8,8/27/02,AQUE,2,20,O,15,34,20,19,-99999
2002,8,8/27/02,AQUE,2,20,O,16,41,20,19,-99999
2002,8,8/21/01,AQUE,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/21/01,AQUE,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/21/01,AQUE,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/21/01,AQUE,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/21/01,AQUE,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/21/01,AQUE,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/21/01,AQUE,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/21/01,AQUE,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/21/01,AQUE,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/21/01,AQUE,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/21/01,AQUE,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/21/01,AQUE,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/21/01,AQUE,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/21/01,AQUE,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/21/01,AQUE,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/21/01,AQUE,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/21/01,AQUE,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/21/01,AQUE,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/21/01,AQUE,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/21/01,AQUE,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/21/01,AQUE,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/21/01,AQUE,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/21/01,AQUE,2,20,O,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/21/01,AQUE,2,40,I,2,-99999,20,10,Estimate from kelp subadult dataset
2002,8,8/27/02,AQUE,2,40,I,2,9,20,19,-99999
2002,8,8/27/02,AQUE,2,40,I,2,13,20,19,-99999
