Code,Growth,SppType,Season,Month,Year,Site,Plot,Quad,Cover
APRAH,P,H,1,May,2004,G,3,140,3
CRCR3,A,H,1,May,2004,G,3,140,4
PLPA2,A,H,1,May,2004,G,3,140,5
OECAC2,P,H,1,May,2004,G,3,142,3
APRAH,P,H,1,May,2004,G,3,142,4
LEDED,A,H,1,May,2004,G,3,142,4
PLPA2,A,H,1,May,2004,G,3,142,5
CRCR3,A,H,1,May,2004,G,3,142,10
APRAH,P,H,1,May,2004,G,3,144,1
CHLA10,A,H,1,May,2004,G,3,144,1
ERDI2,A,H,1,May,2004,G,3,144,1
LEDED,A,H,1,May,2004,G,3,144,1
OECAC2,P,H,1,May,2004,G,3,144,1
CRCR3,A,H,1,May,2004,G,3,144,2
PLPA2,A,H,1,May,2004,G,3,144,5
ERAB2,A,H,1,May,2004,S,1,6,1
PLPA2,A,H,1,May,2004,S,1,6,5
HOGL2,P,H,1,May,2004,S,1,6,3
CRCR3,A,H,1,May,2004,S,1,6,15
APRAH,P,H,1,May,2004,S,1,8,1
DEPI,A,H,1,May,2004,S,1,8,1
GUWR,A,H,1,May,2004,S,1,8,1
PLPA2,A,H,1,May,2004,S,1,8,1
HOGL2,P,H,1,May,2004,S,1,8,2
CRCR3,A,H,1,May,2004,S,1,8,8
DEPI,A,H,1,May,2004,S,1,10,1
GUWR,A,H,1,May,2004,S,1,10,1
APRAH,P,H,1,May,2004,S,1,10,2
HOGL2,P,H,1,May,2004,S,1,10,3
PLPA2,A,H,1,May,2004,S,1,10,5
CRCR3,A,H,1,May,2004,S,1,10,6
APRAH,P,H,1,May,2004,S,1,12,1
SPWR,P,H,1,May,2004,S,1,12,1
CRCR3,A,H,1,May,2004,S,1,12,6
PLPA2,A,H,1,May,2004,S,1,12,6
HOGL2,P,H,1,May,2004,S,1,12,10
ZIGR,P,H,1,May,2004,S,1,18,1
HOGL2,P,H,1,May,2004,S,1,18,3
PLPA2,A,H,1,May,2004,S,1,18,6
CRCR3,A,H,1,May,2004,S,1,18,15
APRAH,P,H,1,May,2004,S,1,20,1
GUSA2,P,S,1,May,2004,S,1,20,2
PLPA2,A,H,1,May,2004,S,1,20,7
CRCR3,A,H,1,May,2004,S,1,20,20
APRAH,P,H,1,May,2004,S,1,22,1
PLPA2,A,H,1,May,2004,S,1,22,5
CRCR3,A,H,1,May,2004,S,1,22,10
DEPI,A,H,1,May,2004,S,1,24,1
ERRO2,A,H,1,May,2004,S,1,24,3
PLPA2,A,H,1,May,2004,S,1,24,5
CRCR3,A,H,1,May,2004,S,1,24,7
SPCOC,P,H,1,May,2004,S,1,24,15
APRAH,P,H,1,May,2004,S,1,30,1
DEPI,A,H,1,May,2004,S,1,30,1
SEFLF,P,H,1,May,2004,S,1,30,2
PLPA2,A,H,1,May,2004,S,1,30,3
HOGL2,P,H,1,May,2004,S,1,30,4
CRCR3,A,H,1,May,2004,S,1,30,15
APRAH,P,H,1,May,2004,S,1,32,2
KAPA,A,H,1,May,2004,S,1,32,1
CRCR3,A,H,1,May,2004,S,1,32,10
PLPA2,A,H,1,May,2004,S,1,34,6
APRAH,P,H,1,May,2004,S,1,34,15
CRCR3,A,H,1,May,2004,S,1,34,15
APRAH,P,H,1,May,2004,S,1,36,2
HOGL2,P,H,1,May,2004,S,1,36,2
MAFE,A,H,1,May,2004,S,1,36,2
PLPA2,A,H,1,May,2004,S,1,36,3
CRCR3,A,H,1,May,2004,S,1,36,10
AMCH3,P,H,1,May,2004,S,1,42,1
DEPI,A,H,1,May,2004,S,1,42,2
HOGL2,P,H,1,May,2004,S,1,42,2
APRAH,P,H,1,May,2004,S,1,42,4
CRCR3,A,H,1,May,2004,S,1,42,15
ERRO2,A,H,1,May,2004,S,1,44,1
APRAH,P,H,1,May,2004,S,1,44,8
CRCR3,A,H,1,May,2004,S,1,44,8
PHIN,A,H,1,May,2004,S,1,44,15
PLPA2,A,H,1,May,2004,S,1,46,1
HOGL2,P,H,1,May,2004,S,1,46,8
CRCR3,A,H,1,May,2004,S,1,46,1
ASNU4,A,H,1,May,2004,S,1,48,1
ERRO2,A,H,1,May,2004,S,1,48,1
PLPA2,A,H,1,May,2004,S,1,48,2
HOGL2,P,H,1,May,2004,S,1,48,10
CRCR3,A,H,1,May,2004,S,1,48,20
PLPA2,A,H,1,May,2004,S,1,54,2
CRCR3,A,H,1,May,2004,S,1,54,7
APRAH,P,H,1,May,2004,S,1,54,8
HOGL2,P,H,1,May,2004,S,1,54,10
PLPA2,A,H,1,May,2004,S,1,56,1
SOEL,P,H,1,May,2004,S,1,56,1
STPA4,P,H,1,May,2004,S,1,56,1
DEPI,A,H,1,May,2004,S,1,56,2
HOGL2,P,H,1,May,2004,S,1,56,4
CRCR3,A,H,1,May,2004,S,1,56,6
PLPA2,A,H,1,May,2004,S,1,58,1
DEPI,A,H,1,May,2004,S,1,58,2
SATR12,A,H,1,May,2004,S,1,58,2
SPHA,P,H,1,May,2004,S,1,58,2
CRCR3,A,H,1,May,2004,S,1,58,3
HOGL2,P,H,1,May,2004,S,1,58,7
APRAH,P,H,1,May,2004,S,1,60,1
GUWR,A,H,1,May,2004,S,1,60,1
MAPIP,P,H,1,May,2004,S,1,60,1
HOGL2,P,H,1,May,2004,S,1,60,4
CRCR3,A,H,1,May,2004,S,1,60,10
GUWR,A,H,1,May,2004,S,1,66,1
PLPA2,A,H,1,May,2004,S,1,66,5
CRCR3,A,H,1,May,2004,S,1,66,15
DEPI,A,H,1,May,2004,S,1,68,1
ASNU4,A,H,1,May,2004,S,1,68,2
PLPA2,A,H,1,May,2004,S,1,68,5
APRAH,P,H,1,May,2004,S,1,68,6
CRCR3,A,H,1,May,2004,S,1,68,15
HOGL2,P,H,1,May,2004,S,1,70,1
PLPA2,A,H,1,May,2004,S,1,70,5
CRCR3,A,H,1,May,2004,S,1,70,7
ASNU4,A,H,1,May,2004,S,1,72,1
SOEL,P,H,1,May,2004,S,1,72,1
MAPIP,P,H,1,May,2004,S,1,72,2
CRCR3,A,H,1,May,2004,S,1,72,3
APRAH,P,H,1,May,2004,S,1,72,4
PLPA2,A,H,1,May,2004,S,1,72,5
APRAH,P,H,1,May,2004,S,1,78,1
PLPA2,A,H,1,May,2004,S,1,78,2
MAPIP,P,H,1,May,2004,S,1,78,4
CRCR3,A,H,1,May,2004,S,1,80,3
PLPA2,A,H,1,May,2004,S,1,80,7
APRAH,P,H,1,May,2004,S,1,80,8
CHLA10,A,H,1,May,2004,S,1,80,15
DEPI,A,H,1,May,2004,S,1,82,1
APRAH,P,H,1,May,2004,S,1,82,2
CRCR3,A,H,1,May,2004,S,1,82,4
PLPA2,A,H,1,May,2004,S,1,82,6
ERAB2,A,H,1,May,2004,S,1,84,1
DEPI,A,H,1,May,2004,S,1,84,3
APRAH,P,H,1,May,2004,S,1,84,5
CRCR3,A,H,1,May,2004,S,1,84,40
ASNU4,A,H,1,May,2004,S,1,90,1
DEPI,A,H,1,May,2004,S,1,90,1
SOEL,P,H,1,May,2004,S,1,90,1
APRAH,P,H,1,May,2004,S,1,90,3
PLPA2,A,H,1,May,2004,S,1,90,6
CRCR3,A,H,1,May,2004,S,1,90,20
MAPIP,P,H,1,May,2004,S,1,92,1
APRAH,P,H,1,May,2004,S,1,92,2
PLPA2,A,H,1,May,2004,S,1,92,2
SEFLF,P,H,1,May,2004,S,1,92,2
CRCR3,A,H,1,May,2004,S,1,92,3
APRAH,P,H,1,May,2004,S,1,94,1
PLPA2,A,H,1,May,2004,S,1,94,4
CRCR3,A,H,1,May,2004,S,1,94,10
MAPIP,P,H,1,May,2004,S,1,94,15
MAFE,A,H,1,May,2004,S,1,96,1
APRAH,P,H,1,May,2004,S,1,96,2
PLPA2,A,H,1,May,2004,S,1,96,2
CRCR3,A,H,1,May,2004,S,1,96,7
MAPIP,P,H,1,May,2004,S,1,96,20
LEDED,A,H,1,May,2004,S,1,102,1
NAHI,A,H,1,May,2004,S,1,102,3
GUWR,A,H,1,May,2004,S,1,102,4
APRAH,P,H,1,May,2004,S,1,102,5
CRCR3,A,H,1,May,2004,S,1,102,7
PLPA2,A,H,1,May,2004,S,1,102,10
GUWR,A,H,1,May,2004,S,1,104,1
APRAH,P,H,1,May,2004,S,1,104,4
OECAC2,P,H,1,May,2004,S,1,104,5
PLPA2,A,H,1,May,2004,S,1,104,8
CRCR3,A,H,1,May,2004,S,1,104,9
APRAH,P,H,1,May,2004,S,1,106,3
PLPA2,A,H,1,May,2004,S,1,106,4
GUWR,A,H,1,May,2004,S,1,106,5
CRCR3,A,H,1,May,2004,S,1,106,8
DEPI,A,H,1,May,2004,S,1,108,1
PLPA2,A,H,1,May,2004,S,1,108,2
CRCR3,A,H,1,May,2004,S,1,108,8
CRCR3,A,H,1,May,2004,S,1,114,10
DEPI,A,H,1,May,2004,S,1,114,40
GUWR,A,H,1,May,2004,S,1,116,1
HOGL2,P,H,1,May,2004,S,1,116,1
PLPA2,A,H,1,May,2004,S,1,116,6
CRCR3,A,H,1,May,2004,S,1,116,8
APRAH,P,H,1,May,2004,S,1,116,10
APRAH,P,H,1,May,2004,S,1,118,2
PLPA2,A,H,1,May,2004,S,1,118,4
CRCR3,A,H,1,May,2004,S,1,118,15
CRCR3,A,H,1,May,2004,S,1,120,1
PLPA2,A,H,1,May,2004,S,1,120,2
HOGL2,P,H,1,May,2004,S,1,120,8
GUWR,A,H,1,May,2004,S,1,126,1
SATR12,A,H,1,May,2004,S,1,126,1
APRAH,P,H,1,May,2004,S,1,126,2
DEPI,A,H,1,May,2004,S,1,126,3
PLPA2,A,H,1,May,2004,S,1,126,5
CRCR3,A,H,1,May,2004,S,1,126,10
ASNU4,A,H,1,May,2004,S,1,128,1
PHIN,A,H,1,May,2004,S,1,128,1
SOEL,P,H,1,May,2004,S,1,128,1
ERRO2,A,H,1,May,2004,S,1,128,2
PLPA2,A,H,1,May,2004,S,1,128,5
GUWR,A,H,1,May,2004,S,1,128,6
CRCR3,A,H,1,May,2004,S,1,128,15
APRAH,P,H,1,May,2004,S,1,130,1
GUWR,A,H,1,May,2004,S,1,130,1
ERRO2,A,H,1,May,2004,S,1,130,2
CRCR3,A,H,1,May,2004,S,1,130,4
HOGL2,P,H,1,May,2004,S,1,132,2
APRAH,P,H,1,May,2004,S,1,132,3
DEPI,A,H,1,May,2004,S,1,132,3
PLPA2,A,H,1,May,2004,S,1,132,5
CRCR3,A,H,1,May,2004,S,1,132,15
NAHI,A,H,1,May,2004,S,1,138,1
PLPA2,A,H,1,May,2004,S,1,138,2
DEPI,A,H,1,May,2004,S,1,138,6
HOGL2,P,H,1,May,2004,S,1,138,10
CRCR3,A,H,1,May,2004,S,1,138,15
APRAH,P,H,1,May,2004,S,1,140,1
PHIN,A,H,1,May,2004,S,1,140,4
PLPA2,A,H,1,May,2004,S,1,140,5
CRCR3,A,H,1,May,2004,S,1,140,8
HOGL2,P,H,1,May,2004,S,1,140,15
PLPA2,A,H,1,May,2004,S,1,142,1
CRCR3,A,H,1,May,2004,S,1,142,3
DEPI,A,H,1,May,2004,S,1,142,4
HOGL2,P,H,1,May,2004,S,1,142,6
CRCR3,A,H,1,May,2004,S,1,144,10
HOGL2,P,H,1,May,2004,S,1,144,20
GUWR,A,H,1,May,2004,S,2,6,1
CRCR3,A,H,1,May,2004,S,2,6,3
PHIN,A,H,1,May,2004,S,2,6,4
PLPA2,A,H,1,May,2004,S,2,6,5
CHLA10,A,H,1,May,2004,S,2,8,1
CRCR3,A,H,1,May,2004,S,2,8,3
PLPA2,A,H,1,May,2004,S,2,8,5
PHIN,A,H,1,May,2004,S,2,8,15
MAFE,A,H,1,May,2004,S,2,10,1
PLPA2,A,H,1,May,2004,S,2,10,4
HOGL2,P,H,1,May,2004,S,2,10,5
APRAH,P,H,1,May,2004,S,2,12,1
PLPA2,A,H,1,May,2004,S,2,12,2
ASNU4,P,H,1,May,2004,S,2,12,3
CRCR3,A,H,1,May,2004,S,2,12,4
HOGL2,P,H,1,May,2004,S,2,12,8
CRCR3,A,H,1,May,2004,S,2,18,1
ASMIM,P,H,1,May,2004,S,2,18,2
APRAH,P,H,1,May,2004,S,2,18,3
PHIN,A,H,1,May,2004,S,2,18,5
PLPA2,A,H,1,May,2004,S,2,18,10
CHLA10,A,H,1,May,2004,S,2,20,2
SPLE,P,H,1,May,2004,S,2,20,2
HOGL2,P,H,1,May,2004,S,2,20,3
CRCR3,A,H,1,May,2004,S,2,20,6
PLPA2,A,H,1,May,2004,S,2,20,7
PHIN,A,H,1,May,2004,S,2,20,10
CRCR3,A,H,1,May,2004,S,2,22,1
PLPA2,A,H,1,May,2004,S,2,22,3
SPCOC,P,H,1,May,2004,S,2,22,3
PHIN,A,H,1,May,2004,S,2,22,5
PHIN,A,H,1,May,2004,S,2,24,3
CRCR3,A,H,1,May,2004,S,2,24,7
APRAH,P,H,1,May,2004,S,2,24,8
CHLA10,A,H,1,May,2004,S,2,24,10
PLPA2,A,H,1,May,2004,S,2,24,15
CRCR3,A,H,1,May,2004,S,2,30,4
PLPA2,A,H,1,May,2004,S,2,30,8
CRCR3,A,H,1,May,2004,S,2,32,1
GUWR,A,H,1,May,2004,S,2,32,1
OECAC2,P,H,1,May,2004,S,2,32,1
AMCH3,P,H,1,May,2004,S,2,32,2
PLPA2,A,H,1,May,2004,S,2,32,4
SPLE,P,H,1,May,2004,S,2,32,5
APRAH,P,H,1,May,2004,S,2,34,1
ASMIM,P,H,1,May,2004,S,2,34,2
CRCR3,A,H,1,May,2004,S,2,34,2
SPLE,P,H,1,May,2004,S,2,34,2
PLPA2,A,H,1,May,2004,S,2,34,3
APRAH,P,H,1,May,2004,S,2,36,1
MAFE,A,H,1,May,2004,S,2,36,1
CHLA10,A,H,1,May,2004,S,2,36,2
PLPA2,A,H,1,May,2004,S,2,36,4
CRCR3,A,H,1,May,2004,S,2,36,6
PLPA2,A,H,1,May,2004,S,2,42,1
SPLE,P,H,1,May,2004,S,2,42,15
CRCR3,A,H,1,May,2004,S,2,44,1
OECAC2,P,H,1,May,2004,S,2,44,1
PLPA2,A,H,1,May,2004,S,2,44,6
LIPU4,A,H,1,May,2004,S,2,46,1
SPLE,P,H,1,May,2004,S,2,46,3
PLPA2,A,H,1,May,2004,S,2,46,7
APRAH,P,H,1,May,2004,S,2,48,1
HOGL2,P,H,1,May,2004,S,2,48,3
PLPA2,A,H,1,May,2004,S,2,48,4
ASNU4,A,H,1,May,2004,S,2,54,1
CHLA10,A,H,1,May,2004,S,2,54,1
CRCR3,A,H,1,May,2004,S,2,54,1
SPLE,P,H,1,May,2004,S,2,54,10
CYACF,P,H,1,May,2004,S,2,54,2
AMCH3,P,H,1,May,2004,S,2,54,4
PLPA2,A,H,1,May,2004,S,2,54,5
APRAH,P,H,1,May,2004,S,2,56,1
CYACF,P,H,1,May,2004,S,2,56,1
CHLA10,A,H,1,May,2004,S,2,56,4
CRCR3,A,H,1,May,2004,S,2,56,4
PLPA2,A,H,1,May,2004,S,2,56,6
GLBI2,B,H,1,May,2004,S,2,58,1
PLPA2,A,H,1,May,2004,S,2,58,2
AMCH3,P,H,1,May,2004,S,2,58,4
CRCR3,A,H,1,May,2004,S,2,58,4
MAPIP,P,H,1,May,2004,S,2,58,20
APRAH,P,H,1,May,2004,S,2,60,1
GLBI2,B,H,1,May,2004,S,2,60,2
SPCOC,P,H,1,May,2004,S,2,60,10
ASMIM,P,H,1,May,2004,S,2,66,1
CRCR3,A,H,1,May,2004,S,2,66,1
GUWR,A,H,1,May,2004,S,2,66,1
HOGL2,P,H,1,May,2004,S,2,66,1
CHLA10,A,H,1,May,2004,S,2,66,2
PLPA2,A,H,1,May,2004,S,2,66,4
SPLE,P,H,1,May,2004,S,2,66,4
MAPIP,P,H,1,May,2004,S,2,66,7
DEPI,A,H,1,May,2004,S,2,68,2
APRAH,P,H,1,May,2004,S,2,68,3
PLPA2,A,H,1,May,2004,S,2,68,8
CRCR3,A,H,1,May,2004,S,2,68,20
AMCH3,P,H,1,May,2004,S,2,70,1
HOGL2,P,H,1,May,2004,S,2,70,1
CRCR3,A,H,1,May,2004,S,2,70,4
PLPA2,A,H,1,May,2004,S,2,70,4
SPLE,P,H,1,May,2004,S,2,70,4
ZIGR,P,H,1,May,2004,S,2,70,4
CHLA10,A,H,1,May,2004,S,2,72,2
CRCR3,A,H,1,May,2004,S,2,72,4
PLPA2,A,H,1,May,2004,S,2,72,8
APRAH,P,H,1,May,2004,S,2,72,1
SPLE,P,H,1,May,2004,S,2,72,20
CRCR3,A,H,1,May,2004,S,2,78,1
ERDI2,A,H,1,May,2004,S,2,78,1
APRAH,P,H,1,May,2004,S,2,78,2
PLPA2,A,H,1,May,2004,S,2,78,5
CHLA10,A,H,1,May,2004,S,2,78,6
MAPIP,P,H,1,May,2004,S,2,78,10
CRCR3,A,H,1,May,2004,S,2,80,1
MAPIP,P,H,1,May,2004,S,2,80,2
APRAH,P,H,1,May,2004,S,2,80,3
PLPA2,A,H,1,May,2004,S,2,80,3
SPLE,P,H,1,May,2004,S,2,80,6
SEBA3,P,H,1,May,2004,S,2,82,1
OECAC2,P,H,1,May,2004,S,2,82,3
MAPIP,P,H,1,May,2004,S,2,84,1
OECAC2,P,H,1,May,2004,S,2,90,1
CRCR3,A,H,1,May,2004,S,2,90,2
APRAH,P,H,1,May,2004,S,2,90,4
CHLA10,A,H,1,May,2004,S,2,90,4
PLPA2,A,H,1,May,2004,S,2,90,4
OECAC2,P,H,1,May,2004,S,2,92,1
HOGL2,P,H,1,May,2004,S,2,92,2
MAPIP,P,H,1,May,2004,S,2,92,2
CRCR3,A,H,1,May,2004,S,2,92,5
PLPA2,A,H,1,May,2004,S,2,92,6
APRAH,P,H,1,May,2004,S,2,94,1
CRCR3,A,H,1,May,2004,S,2,94,2
HOGL2,P,H,1,May,2004,S,2,94,2
PLPA2,A,H,1,May,2004,S,2,94,2
CHLA10,A,H,1,May,2004,S,2,94,3
CHLA10,A,H,1,May,2004,S,2,96,1
HOGL2,P,H,1,May,2004,S,2,96,1
MAFE,A,H,1,May,2004,S,2,96,1
OECAC2,P,H,1,May,2004,S,2,96,1
CRCR3,A,H,1,May,2004,S,2,96,3
MAPIP,P,H,1,May,2004,S,2,96,7
APRAH,P,H,1,May,2004,S,2,96,8
PLPA2,A,H,1,May,2004,S,2,96,10
CHLA10,A,H,1,May,2004,S,2,102,1
GUWR,A,H,1,May,2004,S,2,102,1
CRCR3,A,H,1,May,2004,S,2,102,3
PLPA2,A,H,1,May,2004,S,2,102,3
ASNU4,A,H,1,May,2004,S,2,102,4
AMCH3,P,H,1,May,2004,S,2,102,10
HOGL2,P,H,1,May,2004,S,2,104,2
PLPA2,A,H,1,May,2004,S,2,104,3
MAPIP,P,H,1,May,2004,S,2,104,10
APRAH,P,H,1,May,2004,S,2,106,1
CRCR3,A,H,1,May,2004,S,2,106,1
SPCOC,P,H,1,May,2004,S,2,106,1
MIMU,P,H,1,May,2004,S,2,106,2
SPCOC,P,H,1,May,2004,S,2,108,20
ASNU4,A,H,1,May,2004,S,2,108,2
PLPA2,A,H,1,May,2004,S,2,108,2
CRCR3,A,H,1,May,2004,S,2,108,3
APRAH,P,H,1,May,2004,S,2,108,10
PLPA2,A,H,1,May,2004,S,2,114,1
SPWR,P,H,1,May,2004,S,2,114,1
HOGL2,P,H,1,May,2004,S,2,114,5
APRAH,P,H,1,May,2004,S,2,116,1
SOEL,P,H,1,May,2004,S,2,116,1
CRCR3,A,H,1,May,2004,S,2,116,3
PLPA2,A,H,1,May,2004,S,2,116,4
CRCR3,A,H,1,May,2004,S,2,118,1
PLPA2,A,H,1,May,2004,S,2,118,1
HOGL2,P,H,1,May,2004,S,2,118,2
OECAC2,P,H,1,May,2004,S,2,120,1
APRAH,P,H,1,May,2004,S,2,120,2
CRCR3,A,H,1,May,2004,S,2,120,4
HOGL2,P,H,1,May,2004,S,2,120,5
CRCR3,A,H,1,May,2004,S,2,126,4
HOGL2,P,H,1,May,2004,S,2,126,20
SPCOC,P,H,1,May,2004,S,2,126,50
ASNU4,A,H,1,May,2004,S,2,128,2
CRCR3,A,H,1,May,2004,S,2,128,4
PLPA2,A,H,1,May,2004,S,2,128,7
HOGL2,P,H,1,May,2004,S,2,128,15
APRAH,P,H,1,May,2004,S,2,130,1
ASNU4,A,H,1,May,2004,S,2,130,1
CRCR3,A,H,1,May,2004,S,2,130,1
PLPA2,A,H,1,May,2004,S,2,130,1
HOGL2,P,H,1,May,2004,S,2,130,15
ASNU4,A,H,1,May,2004,S,2,132,1
OECAC2,P,H,1,May,2004,S,2,132,1
APRAH,P,H,1,May,2004,S,2,132,2
PLPA2,A,H,1,May,2004,S,2,132,3
CRCR3,A,H,1,May,2004,S,2,132,4
HOGL2,P,H,1,May,2004,S,2,132,10
ASMIM,P,H,1,May,2004,S,2,138,1
GUWR,A,H,1,May,2004,S,2,138,1
PLPA2,A,H,1,May,2004,S,2,138,1
CRCR3,A,H,1,May,2004,S,2,138,2
SPLE,P,H,1,May,2004,S,2,138,2
CHLA10,A,H,1,May,2004,S,2,138,4
HOGL2,P,H,1,May,2004,S,2,138,8
LEDED,A,H,1,May,2004,S,2,140,1
DEPI,A,H,1,May,2004,S,2,140,2
CRCR3,A,H,1,May,2004,S,2,140,9
HOGL2,P,H,1,May,2004,S,2,140,15
PLPA2,A,H,1,May,2004,S,2,140,15
DEPI,A,H,1,May,2004,S,2,142,1
APRAH,P,H,1,May,2004,S,2,142,3
PLPA2,A,H,1,May,2004,S,2,142,6
CRCR3,A,H,1,May,2004,S,2,142,10
HOGL2,P,H,1,May,2004,S,2,142,10
APRAH,P,H,1,May,2004,S,2,144,1
CRCR3,A,H,1,May,2004,S,2,144,4
HOGL2,P,H,1,May,2004,S,2,144,5
PLPA2,A,H,1,May,2004,S,2,144,10
GAPI,P,H,1,May,2004,S,3,6,1
MAFE,A,H,1,May,2004,S,3,6,1
PHIN,A,H,1,May,2004,S,3,6,1
CYACF,P,H,1,May,2004,S,3,6,2
CRCR3,A,H,1,May,2004,S,3,6,4
PLPA2,A,H,1,May,2004,S,3,6,4
MAPIP,P,H,1,May,2004,S,3,6,10
CHLA10,A,H,1,May,2004,S,3,8,1
CHIN2,A,H,1,May,2004,S,3,8,1
LEDED,A,H,1,May,2004,S,3,8,1
AMCH3,P,H,1,May,2004,S,3,8,2
PLPA2,A,H,1,May,2004,S,3,8,20
LEDED,A,H,1,May,2004,S,3,10,1
PLPA2,A,H,1,May,2004,S,3,10,4
OECAC2,P,H,1,May,2004,S,3,12,1
LEDED,A,H,1,May,2004,S,3,12,4
SEBA3,P,H,1,May,2004,S,3,12,5
PLPA2,A,H,1,May,2004,S,3,12,10
AMCH3,P,H,1,May,2004,S,3,18,1
GLBI2,B,H,1,May,2004,S,3,18,1
MAFE,A,H,1,May,2004,S,3,18,1
OECAC2,P,H,1,May,2004,S,3,18,1
SEBA3,P,H,1,May,2004,S,3,18,1
PLPA2,A,H,1,May,2004,S,3,18,4
CRCR3,A,H,1,May,2004,S,3,18,6
APRAH,P,H,1,May,2004,S,3,20,1
ERDI2,A,H,1,May,2004,S,3,20,1
OECAC2,P,H,1,May,2004,S,3,20,1
CRCR3,A,H,1,May,2004,S,3,20,4
PHIN,A,H,1,May,2004,S,3,20,7
PLPA2,A,H,1,May,2004,S,3,20,9
CRCR3,A,H,1,May,2004,S,3,22,1
MELE2,P,H,1,May,2004,S,3,22,2
PLPA2,A,H,1,May,2004,S,3,22,7
SEBA3,P,H,1,May,2004,S,3,24,1
ASMIM,P,H,1,May,2004,S,3,24,2
MAFE,A,H,1,May,2004,S,3,24,2
OECAC2,P,H,1,May,2004,S,3,24,2
AMCH3,P,H,1,May,2004,S,3,24,3
PLPA2,A,H,1,May,2004,S,3,24,8
APRAH,P,H,1,May,2004,S,3,30,1
MAFE,A,H,1,May,2004,S,3,30,1
CRCR3,A,H,1,May,2004,S,3,30,4
MELE2,P,H,1,May,2004,S,3,30,4
PLPA2,A,H,1,May,2004,S,3,30,5
APRAH,P,H,1,May,2004,S,3,32,1
OECAC2,P,H,1,May,2004,S,3,32,1
CRCR3,A,H,1,May,2004,S,3,32,2
MELE2,P,H,1,May,2004,S,3,32,2
ASNU4,A,H,1,May,2004,S,3,32,5
LEFE,P,H,1,May,2004,S,3,32,15
PLPA2,A,H,1,May,2004,S,3,32,15
CRCR3,A,H,1,May,2004,S,3,34,1
MELE2,P,H,1,May,2004,S,3,34,6
PLPA2,A,H,1,May,2004,S,3,34,10
LEFE,P,H,1,May,2004,S,3,34,15
APRAH,P,H,1,May,2004,S,3,36,3
LEDED,A,H,1,May,2004,S,3,36,3
PLPA2,A,H,1,May,2004,S,3,36,5
STPA4,P,H,1,May,2004,S,3,36,6
OECAC2,P,H,1,May,2004,S,3,36,8
CRCR3,A,H,1,May,2004,S,3,36,20
GUWR,A,H,1,May,2004,S,3,42,1
MAFE,A,H,1,May,2004,S,3,42,1
DEPI,A,H,1,May,2004,S,3,42,2
OECAC2,P,H,1,May,2004,S,3,42,3
APRAH,P,H,1,May,2004,S,3,42,4
SPWR,P,H,1,May,2004,S,3,42,4
MAPIP,P,H,1,May,2004,S,3,42,10
PLPA2,A,H,1,May,2004,S,3,42,10
MELE2,P,H,1,May,2004,S,3,44,3
CRCR3,A,H,1,May,2004,S,3,44,4
PLPA2,A,H,1,May,2004,S,3,44,10
CRCR3,A,H,1,May,2004,S,3,46,1
MAPIP,P,H,1,May,2004,S,3,46,1
AMCH3,P,H,1,May,2004,S,3,46,2
MELE2,P,H,1,May,2004,S,3,46,2
PLPA2,A,H,1,May,2004,S,3,46,15
APRAH,P,H,1,May,2004,S,3,48,1
GIME,A,H,1,May,2004,S,3,48,1
HOGL2,P,H,1,May,2004,S,3,48,1
MAFE,A,H,1,May,2004,S,3,48,1
ZIGR,P,H,1,May,2004,S,3,48,1
CRCR3,A,H,1,May,2004,S,3,48,3
PLPA2,A,H,1,May,2004,S,3,48,3
APRAH,P,H,1,May,2004,S,3,54,1
CRCR3,A,H,1,May,2004,S,3,54,1
PLPA2,A,H,1,May,2004,S,3,54,2
HOGL2,P,H,1,May,2004,S,3,54,3
MELE2,P,H,1,May,2004,S,3,54,4
OECAC2,P,H,1,May,2004,S,3,56,2
PLPA2,A,H,1,May,2004,S,3,56,3
MAPIP,P,H,1,May,2004,S,3,56,5
LEFE,P,H,1,May,2004,S,3,56,25
ASMIM,P,H,1,May,2004,S,3,58,1
CRCR3,A,H,1,May,2004,S,3,58,1
MAPIP,P,H,1,May,2004,S,3,58,3
PLPA2,A,H,1,May,2004,S,3,58,4
MELE2,P,H,1,May,2004,S,3,58,5
MELE2,P,H,1,May,2004,S,3,60,1
PLPA2,A,H,1,May,2004,S,3,60,3
PHIN,A,H,1,May,2004,S,3,60,4
MAPIP,P,H,1,May,2004,S,3,60,15
CRCR3,A,H,1,May,2004,S,3,66,1
STPA4,P,H,1,May,2004,S,3,66,2
PLPA2,A,H,1,May,2004,S,3,66,4
CHLA10,A,H,1,May,2004,S,3,68,1
SPCOC,P,H,1,May,2004,S,3,68,1
SPLE,P,H,1,May,2004,S,3,68,2
PLPA2,A,H,1,May,2004,S,3,68,3
CHLA10,A,H,1,May,2004,S,3,70,1
ERDI2,A,H,1,May,2004,S,3,70,1
OECAC2,P,H,1,May,2004,S,3,70,8
CRCR3,A,H,1,May,2004,S,3,70,15
PLPA2,A,H,1,May,2004,S,3,70,15
HOGL2,P,H,1,May,2004,S,3,72,1
SPHA,P,H,1,May,2004,S,3,72,2
CRCR3,A,H,1,May,2004,S,3,72,3
PLPA2,A,H,1,May,2004,S,3,72,15
MELE2,P,H,1,May,2004,S,3,72,5
CHLA10,A,H,1,May,2004,S,3,72,6
