year,season,date,treatment,site,block,plot,quad,species,obs,cover,height,count,comment
2012,3,10/9/2012,D,EB,10,7,2,CHSES,2,1,7,1,NA
2012,3,10/9/2012,D,EB,10,7,2,CHSES,3,0.5,5,1,NA
2012,3,10/9/2012,D,EB,10,7,2,CHSES,4,0.25,3,1,NA
2012,3,10/9/2012,D,EB,10,7,3,BOER4,1,1,7,3,NA
2012,3,10/9/2012,D,EB,10,7,3,BOER4,2,0.75,7,1,NA
2012,3,10/9/2012,D,EB,10,7,3,BOER4,3,0.25,7,1,NA
2012,3,10/9/2012,D,EB,10,7,3,BOGR2,1,0.1,6,13,NA
2012,3,10/9/2012,D,EB,10,7,3,BOGR2,2,0.25,7,12,NA
2012,3,10/9/2012,D,EB,10,7,3,BOGR2,3,0.5,6,7,NA
2012,3,10/9/2012,D,EB,10,7,3,BOGR2,4,0.75,8,8,NA
2012,3,10/9/2012,D,EB,10,7,3,BOGR2,5,1,10,4,NA
2012,3,10/9/2012,D,EB,10,7,3,CHSES,1,0.5,3,1,NA
2012,3,10/9/2012,D,EB,10,7,3,CHSES,2,0.25,4,1,NA
2012,3,10/9/2012,D,EB,10,7,3,CHSES,3,0.1,4,2,NA
2012,3,10/9/2012,D,EB,10,7,3,CHSES,4,0.75,7,3,NA
2012,3,10/9/2012,D,EB,10,7,3,CHSES,5,0.1,6,1,NA
2012,3,10/9/2012,D,EB,10,7,3,ECIN2,1,0.25,6,1,NA
2012,3,10/9/2012,D,EB,10,7,3,SPORO,1,1.5,13,1,NA
2012,3,10/9/2012,D,EB,10,7,4,BOER4,1,1.5,10,3,NA
2012,3,10/9/2012,D,EB,10,7,4,BOER4,2,0.5,6,1,NA
2012,3,10/9/2012,D,EB,10,7,4,BOER4,3,0.25,6,1,NA
2012,3,10/9/2012,D,EB,10,7,4,BOGR2,1,0.1,5,23,NA
2012,3,10/9/2012,D,EB,10,7,4,BOGR2,2,0.25,6,17,NA
2012,3,10/9/2012,D,EB,10,7,4,BOGR2,3,0.5,7,5,NA
2012,3,10/9/2012,D,EB,10,7,4,BOGR2,4,0.75,7,3,NA
2012,3,10/9/2012,D,EB,10,7,4,CHSES,1,0.1,2,1,NA
2012,3,10/9/2012,D,EB,10,7,4,CHSES,2,0.25,5,1,NA
2012,3,10/9/2012,D,EB,10,7,4,ECIN2,1,0.1,3,1,NA
2012,3,10/9/2012,D,EB,8,8,1,ASTRA,1,0.1,3,1,NA
2012,3,10/9/2012,D,EB,8,8,1,BOER4,1,0.5,7,1,NA
2012,3,10/9/2012,D,EB,8,8,1,BOER4,2,1.5,9,6,NA
2012,3,10/9/2012,D,EB,8,8,1,BOER4,3,1,7,1,NA
2012,3,10/9/2012,D,EB,8,8,1,BOER4,4,0.75,7,2,NA
2012,3,10/9/2012,D,EB,8,8,1,BOGR2,1,0.1,6,5,NA
2012,3,10/9/2012,D,EB,8,8,1,BOGR2,2,0.25,5,5,NA
2012,3,10/9/2012,D,EB,8,8,1,BOGR2,3,0.5,6,6,NA
2012,3,10/9/2012,D,EB,8,8,1,BOGR2,4,0.75,8,8,NA
2012,3,10/9/2012,D,EB,8,8,1,BOGR2,5,1,9,1,NA
2012,3,10/9/2012,D,EB,8,8,1,CHSES,1,0.75,6,1,NA
2012,3,10/9/2012,D,EB,8,8,1,CHSES,2,3,2,1,NA
2012,3,10/9/2012,D,EB,8,8,1,ECIN2,1,0.1,3,1,NA
2012,3,10/9/2012,D,EB,8,8,2,ASTRA,1,0.25,6,1,NA
2012,3,10/9/2012,D,EB,8,8,2,BOER4,1,2,10,1,NA
2012,3,10/9/2012,D,EB,8,8,2,BOER4,2,1.5,10,3,NA
2012,3,10/9/2012,D,EB,8,8,2,BOER4,3,3,11,4,NA
2012,3,10/9/2012,D,EB,8,8,2,BOER4,4,1,9,2,NA
2012,3,10/9/2012,D,EB,8,8,2,BOER4,5,0.25,8,2,NA
2012,3,10/9/2012,D,EB,8,8,2,BOGR2,1,0.1,5,6,NA
2012,3,10/9/2012,D,EB,8,8,2,BOGR2,2,0.25,4,3,NA
2012,3,10/9/2012,D,EB,8,8,2,BOGR2,3,0.5,6,5,NA
2012,3,10/9/2012,D,EB,8,8,2,BOGR2,4,0.75,8,3,NA
2012,3,10/9/2012,D,EB,8,8,2,BOGR2,5,1,10,1,NA
2012,3,10/9/2012,D,EB,8,8,2,BOGR2,6,0.25,6,6,NA
2012,3,10/9/2012,D,EB,8,8,2,ECIN2,1,0.1,2,1,NA
2012,3,10/9/2012,D,EB,8,8,2,GACO5,1,0.25,14,1,NA
2012,3,10/9/2012,D,EB,8,8,2,SPORO,1,1,23,1,NA
2012,3,10/9/2012,D,EB,8,8,2,SPORO,2,0.75,13,1,NA
2012,3,10/9/2012,D,EB,8,8,3,BOER4,1,2,9,1,NA
2012,3,10/9/2012,D,EB,8,8,3,BOGR2,1,0.1,4,8,NA
2012,3,10/9/2012,D,EB,8,8,3,BOGR2,2,0.25,8,15,NA
2012,3,10/9/2012,D,EB,8,8,3,BOGR2,3,0.5,6,10,NA
2012,3,10/9/2012,D,EB,8,8,3,BOGR2,4,0.75,7,12,NA
2012,3,10/9/2012,D,EB,8,8,3,BOGR2,5,1,10,4,NA
2012,3,10/9/2012,D,EB,8,8,3,CHSES,1,0.5,1,2,NA
2012,3,10/9/2012,D,EB,8,8,3,CHSES,2,0.25,3,1,NA
2012,3,10/9/2012,D,EB,8,8,3,CHSES,3,0.1,2,2,NA
2012,3,10/9/2012,D,EB,8,8,3,GACO5,1,0.5,9,1,NA
2012,3,10/9/2012,D,EB,8,8,3,GACO5,2,0.25,10,1,NA
2012,3,10/9/2012,D,EB,8,8,3,SPHA,1,0.75,7,1,NA
2012,3,10/9/2012,D,EB,8,8,4,BOER4,1,1,7,1,NA
2012,3,10/9/2012,D,EB,8,8,4,BOER4,2,1.5,13,1,NA
2012,3,10/9/2012,D,EB,8,8,4,BOER4,3,0.75,10,2,NA
2012,3,10/9/2012,D,EB,8,8,4,BOGR2,1,0.1,6,9,NA
2012,3,10/9/2012,D,EB,8,8,4,BOGR2,2,0.25,5,9,NA
2012,3,10/9/2012,D,EB,8,8,4,BOGR2,3,0.5,8,7,NA
2012,3,10/9/2012,D,EB,8,8,4,BOGR2,4,0.75,8,9,NA
2012,3,10/9/2012,D,EB,8,8,4,BOGR2,5,1,10,2,NA
2012,3,10/9/2012,D,EB,8,8,4,CHSES,1,0.25,2,1,NA
2012,3,10/9/2012,D,EB,8,8,4,CHSES,2,0.1,3,2,NA
2012,3,10/9/2012,E,EB,8,9,1,BOER4,1,1.5,7,5,NA
2012,3,10/9/2012,E,EB,8,9,1,BOER4,2,1,8,2,NA
2012,3,10/9/2012,E,EB,8,9,1,BOER4,3,2,8,1,NA
2012,3,10/9/2012,E,EB,8,9,1,BOER4,4,0.75,7,1,NA
2012,3,10/9/2012,E,EB,8,9,1,BOER4,5,0.5,6,1,NA
2012,3,10/9/2012,E,EB,8,9,1,BOGR2,1,0.1,5,12,NA
2012,3,10/9/2012,E,EB,8,9,1,BOGR2,2,0.25,6,12,NA
2012,3,10/9/2012,E,EB,8,9,1,BOGR2,3,0.5,7,10,NA
2012,3,10/9/2012,E,EB,8,9,1,BOGR2,4,0.75,6,6,NA
2012,3,10/9/2012,E,EB,8,9,1,BOGR2,5,1,7,2,NA
2012,3,10/9/2012,E,EB,8,9,1,CHSES,1,0.75,2,1,NA
2012,3,10/9/2012,E,EB,8,9,1,CHSES,2,0.5,2,2,NA
2012,3,10/9/2012,E,EB,8,9,1,CHSES,3,0.1,2,1,NA
2012,3,10/9/2012,E,EB,8,9,1,ECIN2,1,0.1,3,2,NA
2012,3,10/9/2012,E,EB,8,9,1,STPA4,1,0.5,15,1,NA
2012,3,10/9/2012,E,EB,8,9,1,ZIGR,1,0.25,5,1,NA
2012,3,10/9/2012,E,EB,8,9,2,BOER4,1,1.5,9,1,NA
2012,3,10/9/2012,E,EB,8,9,2,BOER4,2,0.75,7,1,NA
2012,3,10/9/2012,E,EB,8,9,2,BOGR2,1,0.1,3,18,NA
2012,3,10/9/2012,E,EB,8,9,2,BOGR2,2,0.25,5,23,NA
2012,3,10/9/2012,E,EB,8,9,2,BOGR2,3,0.5,7,7,NA
2012,3,10/9/2012,E,EB,8,9,2,BOGR2,4,0.75,7,7,NA
2012,3,10/9/2012,E,EB,8,9,2,BOGR2,5,1,8,2,NA
2012,3,10/9/2012,E,EB,8,9,2,CHSES,1,0.5,2,1,NA
2012,3,10/9/2012,E,EB,8,9,2,CHSES,2,0.1,2,1,NA
2012,3,10/9/2012,E,EB,8,9,2,CHSES,3,1.5,1,1,NA
2012,3,10/9/2012,E,EB,8,9,2,CHSES,4,0.5,2,2,NA
2012,3,10/9/2012,E,EB,8,9,3,BOER4,1,1,5,1,NA
2012,3,10/9/2012,E,EB,8,9,3,BOER4,2,0.25,7,3,NA
2012,3,10/9/2012,E,EB,8,9,3,BOER4,3,0.1,6,1,NA
2012,3,10/9/2012,E,EB,8,9,3,BOER4,4,1,7,1,NA
2012,3,10/9/2012,E,EB,8,9,3,BOER4,5,1.5,10,1,NA
2012,3,10/9/2012,E,EB,8,9,3,BOGR2,1,0.1,7,4,NA
2012,3,10/9/2012,E,EB,8,9,3,BOGR2,2,0.25,5,11,NA
2012,3,10/9/2012,E,EB,8,9,3,BOGR2,3,0.5,9,7,NA
2012,3,10/9/2012,E,EB,8,9,3,BOGR2,4,0.75,10,4,NA
2012,3,10/9/2012,E,EB,8,9,3,BOGR2,5,1,11,3,NA
2012,3,10/9/2012,E,EB,8,9,3,BOGR2,6,0.1,5,14,NA
2012,3,10/9/2012,E,EB,8,9,3,CHSES,1,0.1,6,1,NA
2012,3,10/9/2012,E,EB,8,9,3,CHSES,2,0.5,1,2,NA
2012,3,10/9/2012,E,EB,8,9,3,CHSES,3,0.1,1,1,NA
2012,3,10/9/2012,E,EB,8,9,3,CHSES,4,0.75,2,2,NA
2012,3,10/9/2012,E,EB,8,9,3,ECIN2,1,0.1,2,2,NA
2012,3,10/9/2012,E,EB,8,9,3,SEBA3,1,0.75,5,1,NA
2012,3,10/9/2012,E,EB,8,9,3,SEBA3,2,0.5,6,1,NA
2012,3,10/9/2012,E,EB,8,9,3,SEBA3,3,0.1,4,1,NA
2012,3,10/9/2012,E,EB,8,9,4,BOER4,1,1.5,6,3,NA
2012,3,10/9/2012,E,EB,8,9,4,BOER4,2,0.75,8,2,NA
2012,3,10/9/2012,E,EB,8,9,4,BOER4,3,2,8,2,NA
2012,3,10/9/2012,E,EB,8,9,4,BOER4,4,0.75,9,1,NA
2012,3,10/9/2012,E,EB,8,9,4,BOGR2,1,0.1,4,11,NA
2012,3,10/9/2012,E,EB,8,9,4,BOGR2,2,0.25,5,8,NA
2012,3,10/9/2012,E,EB,8,9,4,BOGR2,3,0.5,9,2,NA
2012,3,10/9/2012,E,EB,8,9,4,BOGR2,4,0.75,7,7,NA
2012,3,10/9/2012,E,EB,8,9,4,BOGR2,5,1,10,4,NA
2012,3,10/9/2012,E,EB,8,9,4,ECIN2,1,0.1,3,1,NA
2012,3,10/9/2012,C,EB,7,10,1,BOER4,1,3,9,1,NA
2012,3,10/9/2012,C,EB,7,10,1,BOER4,2,1.5,7,4,NA
2012,3,10/9/2012,C,EB,7,10,1,BOER4,3,2,10,2,NA
2012,3,10/9/2012,C,EB,7,10,1,BOER4,4,1,8,2,NA
2012,3,10/9/2012,C,EB,7,10,1,BOER4,5,0.25,6,3,NA
2012,3,10/9/2012,C,EB,7,10,1,BOER4,6,0.1,4,2,NA
2012,3,10/9/2012,C,EB,7,10,1,BOER4,7,0.75,7,1,NA
2012,3,10/9/2012,C,EB,7,10,1,BOGR2,1,0.1,5,11,NA
2012,3,10/9/2012,C,EB,7,10,1,BOGR2,2,0.25,6,11,NA
2012,3,10/9/2012,C,EB,7,10,1,BOGR2,3,0.5,5,4,NA
2012,3,10/9/2012,C,EB,7,10,1,BOGR2,4,0.75,7,1,NA
2012,3,10/9/2012,C,EB,7,10,1,BOGR2,5,1,8,2,NA
2012,3,10/9/2012,C,EB,7,10,1,BOGR2,6,0.1,7,4,NA
2012,3,10/9/2012,C,EB,7,10,1,CHSES,1,0.5,1,1,NA
2012,3,10/9/2012,C,EB,7,10,1,SEBA3,1,0.1,7,1,NA
2012,3,10/9/2012,C,EB,7,10,1,SPORO,1,1,15,1,NA
2012,3,10/9/2012,C,EB,7,10,2,BOER4,1,0.1,6,1,NA
2012,3,10/9/2012,C,EB,7,10,2,BOGR2,1,0.1,3,8,NA
2012,3,10/9/2012,C,EB,7,10,2,BOGR2,2,0.25,6,13,NA
2012,3,10/9/2012,C,EB,7,10,2,BOGR2,3,0.5,5,4,NA
2012,3,10/9/2012,C,EB,7,10,2,BOGR2,4,0.75,7,7,NA
2012,3,10/9/2012,C,EB,7,10,2,BOGR2,5,1,8,8,NA
2012,3,10/9/2012,C,EB,7,10,2,CHSES,1,0.25,2,4,NA
2012,3,10/9/2012,C,EB,7,10,2,CHSES,2,1,2,1,NA
2012,3,10/9/2012,C,EB,7,10,3,BOER4,1,1.5,8,2,NA
2012,3,10/9/2012,C,EB,7,10,3,BOER4,2,0.25,6,6,NA
2012,3,10/9/2012,C,EB,7,10,3,BOGR2,1,0.1,5,9,NA
2012,3,10/9/2012,C,EB,7,10,3,BOGR2,2,0.25,6,11,NA
2012,3,10/9/2012,C,EB,7,10,3,BOGR2,3,0.5,6,5,NA
2012,3,10/9/2012,C,EB,7,10,3,BOGR2,4,0.75,8,8,NA
2012,3,10/9/2012,C,EB,7,10,3,BOGR2,5,1,8,4,NA
2012,3,10/9/2012,C,EB,7,10,3,CHSES,1,0.1,2,1,NA
2012,3,10/9/2012,C,EB,7,10,3,ECIN2,1,0.1,2,1,NA
2012,3,10/9/2012,C,EB,7,10,3,SEBA3,1,0.25,5,1,NA
2012,3,10/9/2012,C,EB,7,10,3,SPHA,1,1,7,1,NA
2012,3,10/9/2012,C,EB,7,10,3,SPORO,1,0.1,7,1,NA
2012,3,10/9/2012,C,EB,7,10,4,BOER4,1,1.5,8,2,NA
2012,3,10/9/2012,C,EB,7,10,4,BOER4,2,1,8,1,NA
2012,3,10/9/2012,C,EB,7,10,4,BOER4,3,0.5,10,1,NA
2012,3,10/9/2012,C,EB,7,10,4,BOER4,4,0.75,6,1,NA
2012,3,10/9/2012,C,EB,7,10,4,BOER4,5,0.25,6,2,NA
2012,3,10/9/2012,C,EB,7,10,4,BOGR2,1,0.1,6,10,NA
2012,3,10/9/2012,C,EB,7,10,4,BOGR2,2,0.25,8,18,NA
2012,3,10/9/2012,C,EB,7,10,4,BOGR2,3,0.5,6,4,NA
2012,3,10/9/2012,C,EB,7,10,4,BOGR2,4,0.75,8,5,NA
2012,3,10/9/2012,C,EB,7,10,4,BOGR2,5,1,8,8,NA
2012,3,10/9/2012,E,EB,7,11,1,BOER4,1,1,9,2,NA
2012,3,10/9/2012,E,EB,7,11,1,BOER4,2,2,12,2,NA
2012,3,10/9/2012,E,EB,7,11,1,BOER4,3,1.5,10,1,NA
2012,3,10/9/2012,E,EB,7,11,1,BOGR2,1,0.1,6,17,NA
2012,3,10/9/2012,E,EB,7,11,1,BOGR2,2,0.25,6,14,NA
2012,3,10/9/2012,E,EB,7,11,1,BOGR2,3,0.75,8,5,NA
2012,3,10/9/2012,E,EB,7,11,1,BOGR2,4,1,7,2,NA
2012,3,10/9/2012,E,EB,7,11,1,BOGR2,5,0.1,3,2,NA
2012,3,10/9/2012,E,EB,7,11,1,CHSES,1,0.1,3,1,NA
2012,3,10/9/2012,E,EB,7,11,1,DAPU7,1,0.1,4,3,NA
2012,3,10/9/2012,E,EB,7,11,1,DAPU7,2,0.75,5,4,NA
2012,3,10/9/2012,E,EB,7,11,1,DAPU7,3,0.25,6,1,NA
2012,3,10/9/2012,E,EB,7,11,1,MUAR2,1,0.25,5,4,NA
2012,3,10/9/2012,E,EB,7,11,1,MUAR2,2,0.5,5,3,NA
2012,3,10/9/2012,E,EB,7,11,1,SEBA3,1,0.1,4,1,NA
2012,3,10/9/2012,E,EB,7,11,2,BOER4,1,1,9,1,NA
2012,3,10/9/2012,E,EB,7,11,2,BOGR2,1,0.1,4,12,NA
2012,3,10/9/2012,E,EB,7,11,2,BOGR2,2,0.25,6,12,NA
2012,3,10/9/2012,E,EB,7,11,2,BOGR2,3,0.5,6,5,NA
2012,3,10/9/2012,E,EB,7,11,2,BOGR2,4,0.75,8,7,NA
2012,3,10/9/2012,E,EB,7,11,2,BOGR2,5,1,6,10,NA
2012,3,10/9/2012,E,EB,7,11,3,BOER4,1,1,7,2,NA
2012,3,10/9/2012,E,EB,7,11,3,BOER4,2,0.25,7,3,NA
2012,3,10/9/2012,E,EB,7,11,3,BOER4,3,0.1,6,1,NA
2012,3,10/9/2012,E,EB,7,11,3,BOER4,4,0.75,8,1,NA
2012,3,10/9/2012,E,EB,7,11,3,BOER4,5,0.5,5,2,NA
2012,3,10/9/2012,E,EB,7,11,3,BOGR2,1,0.1,5,4,NA
2012,3,10/9/2012,E,EB,7,11,3,BOGR2,2,0.25,9,11,NA
2012,3,10/9/2012,E,EB,7,11,3,BOGR2,3,0.5,9,5,NA
2012,3,10/9/2012,E,EB,7,11,3,BOGR2,4,0.75,7,5,NA
2012,3,10/9/2012,E,EB,7,11,3,BOGR2,5,1,10,5,NA
2012,3,10/9/2012,E,EB,7,11,3,BOGR2,6,1.5,12,1,NA
2012,3,10/9/2012,E,EB,7,11,3,CHSES,1,0.5,4,1,NA
2012,3,10/9/2012,E,EB,7,11,3,CHSES,2,0.1,3,2,NA
2012,3,10/9/2012,E,EB,7,11,3,CHSES,3,0.1,6,1,NA
2012,3,10/9/2012,E,EB,7,11,3,MUAR2,1,0.75,7,2,NA
2012,3,10/9/2012,E,EB,7,11,3,MUAR2,2,0.5,7,1,NA
2012,3,10/9/2012,E,EB,7,11,3,MUAR2,3,0.25,7,3,NA
2012,3,10/9/2012,E,EB,7,11,3,SPORO,1,3,20,1,NA
2012,3,10/9/2012,E,EB,7,11,3,SPORO,2,2,16,1,NA
2012,3,10/9/2012,E,EB,7,11,3,SPORO,3,1,11,1,NA
2012,3,10/9/2012,E,EB,7,11,4,BOER4,1,1,9,2,NA
2012,3,10/9/2012,E,EB,7,11,4,BOER4,2,0.5,10,2,NA
2012,3,10/9/2012,E,EB,7,11,4,BOER4,3,0.75,9,2,NA
2012,3,10/9/2012,E,EB,7,11,4,BOER4,4,0.25,5,2,NA
2012,3,10/9/2012,E,EB,7,11,4,BOGR2,1,0.1,6,10,NA
2012,3,10/9/2012,E,EB,7,11,4,BOGR2,2,0.25,7,10,NA
2012,3,10/9/2012,E,EB,7,11,4,BOGR2,3,0.5,8,3,NA
2012,3,10/9/2012,E,EB,7,11,4,BOGR2,4,0.75,7,5,NA
2012,3,10/9/2012,E,EB,7,11,4,BOGR2,5,1,7,3,NA
2012,3,10/9/2012,E,EB,7,11,4,CHSES,1,0.5,6,1,NA
2012,3,10/9/2012,E,EB,7,11,4,CHSES,2,0.1,4,1,NA
2012,3,10/9/2012,E,EB,7,11,4,CHSES,3,0.5,2,1,NA
2012,3,10/9/2012,E,EB,7,11,4,MUAR2,1,0.1,4,8,NA
2012,3,10/9/2012,E,EB,7,11,4,MUAR2,2,0.75,7,6,NA
2012,3,10/9/2012,E,EB,7,11,4,MUAR2,3,0.5,7,2,NA
2012,3,10/9/2012,E,EB,7,11,4,MUAR2,4,0.25,10,5,NA
2012,3,10/9/2012,E,EB,7,11,4,SPORO,1,1,7,1,NA
2012,3,10/10/2012,D,EB,7,12,1,ASTRA,1,0.1,5,1,NA
2012,3,10/10/2012,D,EB,7,12,1,BOER4,1,2,10,2,NA
2012,3,10/10/2012,D,EB,7,12,1,BOER4,2,1,9,2,NA
2012,3,10/10/2012,D,EB,7,12,1,BOER4,3,0.1,7,3,NA
2012,3,10/10/2012,D,EB,7,12,1,BOER4,4,0.75,12,1,NA
2012,3,10/10/2012,D,EB,7,12,1,BOGR2,1,0.1,5,17,NA
2012,3,10/10/2012,D,EB,7,12,1,BOGR2,2,0.25,6,14,NA
2012,3,10/10/2012,D,EB,7,12,1,BOGR2,3,0.5,6,6,NA
2012,3,10/10/2012,D,EB,7,12,1,BOGR2,4,0.75,7,13,NA
2012,3,10/10/2012,D,EB,7,12,1,BOGR2,5,0.25,10,2,NA
2012,3,10/10/2012,D,EB,7,12,1,BOGR2,6,1,8,1,NA
2012,3,10/10/2012,D,EB,7,12,2,BOER4,1,0.75,8,1,NA
2012,3,10/10/2012,D,EB,7,12,2,BOER4,2,1,10,1,NA
2012,3,10/10/2012,D,EB,7,12,2,BOER4,3,0.5,8,1,NA
2012,3,10/10/2012,D,EB,7,12,2,BOGR2,1,0.1,5,17,NA
2012,3,10/10/2012,D,EB,7,12,2,BOGR2,2,0.25,7,13,NA
2012,3,10/10/2012,D,EB,7,12,2,BOGR2,3,0.5,5,14,NA
2012,3,10/10/2012,D,EB,7,12,2,BOGR2,4,0.75,7,7,NA
2012,3,10/10/2012,D,EB,7,12,2,BOGR2,5,1,6,3,NA
2012,3,10/10/2012,D,EB,7,12,2,SEBA3,1,0.1,6,1,NA
2012,3,10/10/2012,D,EB,7,12,3,BOER4,1,0.75,8,1,NA
2012,3,10/10/2012,D,EB,7,12,3,BOER4,2,1,8,3,NA
2012,3,10/10/2012,D,EB,7,12,3,BOER4,3,1.5,9,1,NA
2012,3,10/10/2012,D,EB,7,12,3,BOER4,4,0.25,6,1,NA
2012,3,10/10/2012,D,EB,7,12,3,BOGR2,1,0.1,5,19,NA
2012,3,10/10/2012,D,EB,7,12,3,BOGR2,2,0.25,6,14,NA
2012,3,10/10/2012,D,EB,7,12,3,BOGR2,3,0.5,7,5,NA
2012,3,10/10/2012,D,EB,7,12,3,BOGR2,4,0.75,7,5,NA
2012,3,10/10/2012,D,EB,7,12,3,BOGR2,5,1,6,8,NA
2012,3,10/10/2012,D,EB,7,12,3,CHSES,1,0.1,4,1,NA
2012,3,10/10/2012,D,EB,7,12,3,ECIN2,1,0.1,2,1,NA
2012,3,10/10/2012,D,EB,7,12,3,ECIN2,2,0.25,5,1,NA
2012,3,10/10/2012,D,EB,7,12,4,BOER4,1,2,12,1,NA
2012,3,10/10/2012,D,EB,7,12,4,BOER4,2,1.5,8,1,NA
2012,3,10/10/2012,D,EB,7,12,4,BOER4,3,0.25,7,5,NA
2012,3,10/10/2012,D,EB,7,12,4,BOER4,4,0.1,5,2,NA
2012,3,10/10/2012,D,EB,7,12,4,BOER4,5,0.75,7,3,NA
2012,3,10/10/2012,D,EB,7,12,4,BOER4,6,6,10,1,NA
2012,3,10/10/2012,D,EB,7,12,4,BOGR2,1,0.1,4,9,NA
2012,3,10/10/2012,D,EB,7,12,4,BOGR2,2,0.25,6,7,NA
2012,3,10/10/2012,D,EB,7,12,4,BOGR2,3,0.5,6,3,NA
2012,3,10/10/2012,D,EB,7,12,4,BOGR2,4,0.75,6,5,NA
2012,3,10/10/2012,D,EB,7,12,4,BOGR2,5,1,7,2,NA
2012,3,10/10/2012,D,EB,7,12,4,BOGR2,6,0.1,7,5,NA
2012,3,10/10/2012,D,EB,7,12,4,DAPU7,1,0.25,7,1,NA
2012,3,10/10/2012,D,EB,7,12,4,SPORO,1,0.75,8,1,NA
2012,3,10/10/2012,C,EB,6,13,1,ASTRA,1,0.1,2,1,NA
2012,3,10/10/2012,C,EB,6,13,1,BOGR2,1,0.1,6,14,NA
2012,3,10/10/2012,C,EB,6,13,1,BOGR2,2,0.25,9,12,NA
2012,3,10/10/2012,C,EB,6,13,1,BOGR2,3,0.5,8,4,NA
2012,3,10/10/2012,C,EB,6,13,1,BOGR2,4,0.75,8,4,NA
2012,3,10/10/2012,C,EB,6,13,1,BOGR2,5,1,8,8,NA
2012,3,10/10/2012,C,EB,6,13,1,BOGR2,6,0.1,3,9,NA
2012,3,10/10/2012,C,EB,6,13,1,CHSES,1,0.75,1,1,NA
2012,3,10/10/2012,C,EB,6,13,1,CHSES,2,0.25,4,2,NA
2012,3,10/10/2012,C,EB,6,13,2,BOER4,1,1,8,1,NA
2012,3,10/10/2012,C,EB,6,13,2,BOGR2,1,0.1,4,19,NA
2012,3,10/10/2012,C,EB,6,13,2,BOGR2,2,0.25,5,17,NA
2012,3,10/10/2012,C,EB,6,13,2,BOGR2,3,0.5,10,5,NA
2012,3,10/10/2012,C,EB,6,13,2,BOGR2,4,0.75,5,6,NA
2012,3,10/10/2012,C,EB,6,13,2,BOGR2,5,1,6,8,NA
2012,3,10/10/2012,C,EB,6,13,2,BOGR2,6,0.75,12,4,NA
2012,3,10/10/2012,C,EB,6,13,2,BOGR2,7,0.25,9,3,NA
2012,3,10/10/2012,C,EB,6,13,3,ASTRA,1,0.25,7,1,NA
2012,3,10/10/2012,C,EB,6,13,3,ASTRA,2,0.1,3,1,NA
2012,3,10/10/2012,C,EB,6,13,3,BOER4,1,1.5,9,2,NA
2012,3,10/10/2012,C,EB,6,13,3,BOER4,2,1,9,2,NA
2012,3,10/10/2012,C,EB,6,13,3,BOER4,3,0.5,7,1,NA
2012,3,10/10/2012,C,EB,6,13,3,BOER4,4,0.25,8,1,NA
2012,3,10/10/2012,C,EB,6,13,3,BOGR2,1,0.1,6,3,NA
2012,3,10/10/2012,C,EB,6,13,3,BOGR2,2,0.25,7,3,NA
2012,3,10/10/2012,C,EB,6,13,3,BOGR2,3,0.5,10,1,NA
2012,3,10/10/2012,C,EB,6,13,3,BOGR2,4,0.75,9,2,NA
2012,3,10/10/2012,C,EB,6,13,3,CHSES,1,4,1,1,NA
2012,3,10/10/2012,C,EB,6,13,3,CHSES,2,1,5,1,NA
2012,3,10/10/2012,C,EB,6,13,3,CHSES,3,0.1,6,3,NA
2012,3,10/10/2012,C,EB,6,13,3,CHSES,4,1,1,1,NA
2012,3,10/10/2012,C,EB,6,13,3,CHSES,5,0.25,4,1,NA
2012,3,10/10/2012,C,EB,6,13,3,DAPU7,1,0.5,4,1,NA
2012,3,10/10/2012,C,EB,6,13,3,SPORO,1,0.75,9,4,NA
2012,3,10/10/2012,C,EB,6,13,3,SPORO,2,1,17,4,NA
2012,3,10/10/2012,C,EB,6,13,3,SPORO,3,2,14,2,NA
2012,3,10/10/2012,C,EB,6,13,3,SPORO,4,1.5,17,1,NA
2012,3,10/10/2012,C,EB,6,13,3,SPORO,5,3,17,1,NA
2012,3,10/10/2012,C,EB,6,13,4,ASTRA,1,0.25,5,2,NA
2012,3,10/10/2012,C,EB,6,13,4,BOER4,1,1.5,8,1,NA
2012,3,10/10/2012,C,EB,6,13,4,BOER4,2,0.25,5,2,NA
2012,3,10/10/2012,C,EB,6,13,4,BOGR2,1,0.1,5,3,NA
2012,3,10/10/2012,C,EB,6,13,4,BOGR2,2,0.25,8,10,NA
2012,3,10/10/2012,C,EB,6,13,4,BOGR2,3,0.5,12,4,NA
2012,3,10/10/2012,C,EB,6,13,4,BOGR2,4,0.75,7,4,NA
2012,3,10/10/2012,C,EB,6,13,4,BOGR2,5,1,10,1,NA
2012,3,10/10/2012,C,EB,6,13,4,CHSES,1,0.25,4,3,NA
2012,3,10/10/2012,C,EB,6,13,4,CHSES,2,1,5,2,NA
2012,3,10/10/2012,C,EB,6,13,4,CHSES,3,0.1,4,4,NA
2012,3,10/10/2012,C,EB,6,13,4,CHSES,4,0.5,5,2,NA
2012,3,10/10/2012,C,EB,6,13,4,CHSES,5,1.5,1,1,NA
2012,3,10/10/2012,C,EB,6,13,4,DAPU7,1,1,7,1,NA
2012,3,10/10/2012,C,EB,6,13,4,DAPU7,2,0.25,5,1,NA
2012,3,10/10/2012,C,EB,6,13,4,EUEX4,1,0.25,5,1,NA
