year,season,date,site,treatment,quad,species,obs,cover,height,count,comment
2004,2,5/3/2004,G,B,23,CYACF,1,1.5,3,1,NA
2004,2,5/3/2004,G,B,23,DEPI,1,1,16,1,NA
2004,2,5/3/2004,G,B,23,HODR,1,1,3,1,NA
2004,2,5/3/2004,G,B,23,OECA10,1,4.5,5,1,NA
2004,2,5/3/2004,G,B,23,OECA10,2,1.5,4,1,NA
2004,2,5/3/2004,G,B,23,OECA10,3,1,4,1,NA
2004,2,5/3/2004,G,B,23,SOEL,1,0.5,7,2,NA
2004,2,5/3/2004,G,B,23,SOEL,2,0.25,4,1,NA
2004,2,5/3/2004,G,B,23,SOEL,3,0.1,3,1,NA
2004,2,5/3/2004,G,B,23,SPCO4,1,0.75,4,1,WAS_SPCO4
2004,2,5/3/2004,G,B,23,SPPO6,1,0.05,2,1,NA
2004,2,5/3/2004,G,B,24,ASNU4,1,0.1,3,1,NA
2004,2,5/3/2004,G,B,24,BOER4,1,0.25,4,1,NA
2004,2,5/3/2004,G,B,24,BOER4,2,0.1,3,7,NA
2004,2,5/3/2004,G,B,24,BOER4,3,0.05,2,2,NA
2004,2,5/3/2004,G,B,24,CRCR3,1,4,7,1,NA
2004,2,5/3/2004,G,B,24,CRCR3,2,2,8,1,NA
2004,2,5/3/2004,G,B,24,CRCR3,3,1.5,6,2,NA
2004,2,5/3/2004,G,B,24,CRCR3,4,1,7,1,NA
2004,2,5/3/2004,G,B,24,CRCR3,5,0.5,7,3,NA
2004,2,5/3/2004,G,B,24,CRCR3,6,0.1,3,1,NA
2004,2,5/3/2004,G,B,24,CRCR3,7,0.25,5,1,NA
2004,2,5/3/2004,G,B,24,NAHI,1,0.5,3,1,NA
2004,2,5/3/2004,G,B,24,OECA10,1,0.1,2,1,NA
2004,2,5/3/2004,G,B,24,PHIN,1,0.25,4,1,NA
2004,2,5/3/2004,G,B,24,SOEL,1,0.1,3,1,NA
2004,2,5/3/2004,G,B,24,SPFL2,1,0.25,5,1,WAS_SPFL2
2004,2,5/3/2004,G,B,24,SPFL2,2,1,4,2,WAS_SPFL2
2004,2,5/3/2004,G,B,24,SPFL2,3,0.1,3,3,WAS_SPFL2
2004,2,5/3/2004,G,B,24,SPPO6,1,0.25,4,1,NA
2004,2,5/3/2004,G,B,25,ASNU4,1,0.1,1,1,NA
2004,2,5/3/2004,G,B,25,BOER4,1,0.25,4,4,NA
2004,2,5/3/2004,G,B,25,BOER4,2,0.1,3,2,NA
2004,2,5/3/2004,G,B,25,BOER4,3,0.05,4,4,NA
2004,2,5/3/2004,G,B,25,CRCR3,1,1.5,8,2,NA
2004,2,5/3/2004,G,B,25,CRCR3,2,1,7,2,NA
2004,2,5/3/2004,G,B,25,CRCR3,3,0.5,6,3,NA
2004,2,5/3/2004,G,B,25,CYACF,1,1,2,2,NA
2004,2,5/3/2004,G,B,25,CYACF,1,0.25,1,1,NA
2004,2,5/3/2004,G,B,25,OECA10,1,2,5,2,NA
2004,2,5/3/2004,G,B,25,OECA10,2,1,4,1,NA
2004,2,5/3/2004,G,B,25,OECA10,3,0.5,4,1,NA
2004,2,5/3/2004,G,B,25,PHIN,1,2,10,1,NA
2004,2,5/3/2004,G,B,25,SPFL2,1,0.1,3,1,WAS_SPFL2
2004,2,5/3/2004,G,B,26,BOER4,1,0.1,3,2,NA
2004,2,5/3/2004,G,B,26,CRCR3,1,2,12,3,NA
2004,2,5/3/2004,G,B,26,CRCR3,2,1,9,4,NA
2004,2,5/3/2004,G,B,26,CRCR3,3,0.5,7,5,NA
2004,2,5/3/2004,G,B,26,CRCR3,4,0.25,5,3,NA
2004,2,5/3/2004,G,B,26,CRCR3,5,0.1,4,1,NA
2004,2,5/3/2004,G,B,26,DEPI,1,0.25,17,1,NA
2004,2,5/3/2004,G,B,26,HODR,1,0.1,2,1,NA
2004,2,5/3/2004,G,B,26,OECA10,1,1.5,4,2,NA
2004,2,5/3/2004,G,B,26,OECA10,2,0.5,3,1,NA
2004,2,5/3/2004,G,B,26,OECA10,3,0.1,4,1,NA
2004,2,5/3/2004,G,B,26,SOEL,1,0.25,5,1,NA
2004,2,5/3/2004,G,B,26,SOEL,2,0.1,2,1,NA
2004,2,5/3/2004,G,B,26,SPFL2,1,0.5,5,2,WAS_SPFL2
2004,2,5/3/2004,G,B,26,SPFL2,2,0.25,3,1,WAS_SPFL2
2004,2,5/3/2004,G,B,26,SPPO6,1,1,7,2,NA
2004,2,5/3/2004,G,B,27,BOER4,1,0.5,5,1,NA
2004,2,5/3/2004,G,B,27,BOER4,2,0.25,7,1,NA
2004,2,5/3/2004,G,B,27,CRCR3,1,7,12,1,NA
2004,2,5/3/2004,G,B,27,CRCR3,2,2,10,1,NA
2004,2,5/3/2004,G,B,27,CRCR3,3,1.5,11,1,NA
2004,2,5/3/2004,G,B,27,CRCR3,4,1,9,1,NA
2004,2,5/3/2004,G,B,27,CRCR3,5,0.5,6,2,NA
2004,2,5/3/2004,G,B,27,CRCR3,6,0.25,8,3,NA
2004,2,5/3/2004,G,B,27,DEPI,1,0.25,15,1,NA
2004,2,5/3/2004,G,B,27,DEPI,2,1,15,1,NA
2004,2,5/3/2004,G,B,27,OECA10,1,1,2,1,NA
2004,2,5/3/2004,G,B,27,OECA10,2,1.5,3,1,NA
2004,2,5/3/2004,G,B,27,PHIN,1,1.5,13,1,NA
2004,2,5/3/2004,G,B,27,PLPA2,1,0.5,7,1,NA
2004,2,5/3/2004,G,B,27,PLPA2,2,0.1,6,1,NA
2004,2,5/3/2004,G,B,27,SPPO6,1,2,9,1,NA
2004,2,5/3/2004,G,B,28,ASNU4,1,0.25,2,1,NA
2004,2,5/3/2004,G,B,28,CRCR3,1,1,7,2,NA
2004,2,5/3/2004,G,B,28,CRCR3,2,0.25,5,4,NA
2004,2,5/3/2004,G,B,28,CRCR3,3,0.05,1,1,NA
2004,2,5/3/2004,G,B,28,DEPI,1,1,10,2,NA
2004,2,5/3/2004,G,B,28,PHIN,1,1,4,1,NA
2004,2,5/3/2004,G,B,28,PHIN,2,0.5,4,1,NA
2004,2,5/3/2004,G,B,28,PLPA2,1,1,6,1,NA
2004,2,5/3/2004,G,B,28,PLPA2,2,0.5,7,2,NA
2004,2,5/3/2004,G,B,28,PLPA2,3,0.25,4,1,NA
2004,2,5/3/2004,G,B,28,SOEL,1,0.25,3,1,NA
2004,2,5/3/2004,G,B,28,SOEL,2,0.1,1,1,NA
2004,2,5/3/2004,G,B,28,SPCO4,1,1,5,1,WAS_SPCO4
2004,2,5/3/2004,G,B,28,SPCO4,2,0.25,3,1,WAS_SPCO4
2004,2,5/3/2004,G,B,28,SPCO4,3,0.1,2,2,WAS_SPCO4
2004,2,5/3/2004,G,B,28,SPCO4,4,0.05,2,1,WAS_SPCO4
2004,2,5/3/2004,G,B,29,ASMIM,1,0.25,3,1,NA
2004,2,5/3/2004,G,B,29,ASMIM,2,1,4,1,NA
2004,2,5/3/2004,G,B,29,BOER4,1,0.25,3,1,NA
2004,2,5/3/2004,G,B,29,BOER4,2,0.1,4,14,NA
2004,2,5/3/2004,G,B,29,BOER4,3,0.05,2,8,NA
2004,2,5/3/2004,G,B,29,BOER4,4,0.01,1,1,NA
2004,2,5/3/2004,G,B,29,CRCR3,1,0.75,8,1,NA
2004,2,5/3/2004,G,B,29,CRCR3,2,0.25,7,2,NA
2004,2,5/3/2004,G,B,29,CRCR3,3,0.1,4,1,NA
2004,2,5/3/2004,G,B,29,CRCR3,4,0.05,2,2,NA
2004,2,5/3/2004,G,B,29,SOEL,1,0.25,2,1,NA
2004,2,5/3/2004,G,B,29,SOEL,2,0.1,2,1,NA
2004,2,5/3/2004,G,B,29,SPCO4,1,1,16,1,WAS_SPCO4
2004,2,5/3/2004,G,B,29,SPPO6,1,8,27,1,NA
2004,2,5/3/2004,G,B,30,ASMIM,1,0.01,2,1,NA
2004,2,5/3/2004,G,B,30,ASMIM,2,0.25,4,1,NA
2004,2,5/3/2004,G,B,30,BOER4,1,0.75,7,1,NA
2004,2,5/3/2004,G,B,30,BOER4,2,0.25,4,1,NA
2004,2,5/3/2004,G,B,30,BOER4,3,0.1,4,2,NA
2004,2,5/3/2004,G,B,30,BOGR2,1,4,13,1,NA
2004,2,5/3/2004,G,B,30,BOGR2,2,0.75,6,1,NA
2004,2,5/3/2004,G,B,30,BOGR2,3,0.25,4,2,NA
2004,2,5/3/2004,G,B,30,BOGR2,4,0.5,4,1,NA
2004,2,5/3/2004,G,B,30,BOGR2,5,0.1,4,1,NA
2004,2,5/3/2004,G,B,30,BOGR2,6,0.05,2,6,NA
2004,2,5/3/2004,G,B,30,BOGR2,7,0.01,1,5,NA
2004,2,5/3/2004,G,B,30,CRCR3,1,1,12,1,NA
2004,2,5/3/2004,G,B,30,CRCR3,2,1,6,1,NA
2004,2,5/3/2004,G,B,30,CRCR3,3,0.5,5,1,NA
2004,2,5/3/2004,G,B,30,CRCR3,4,0.75,6,1,NA
2004,2,5/3/2004,G,B,30,CRCR3,5,0.05,2,2,NA
2004,2,5/3/2004,G,B,30,PHIN,1,0.5,4,1,NA
2004,2,5/3/2004,G,B,30,PHIN,2,0.25,3,1,NA
2004,2,5/3/2004,G,B,30,PLPA2,1,0.5,6,3,NA
2004,2,5/3/2004,G,B,30,PLPA2,2,0.25,4,4,NA
2004,2,5/3/2004,G,B,30,PLPA2,3,0.1,4,2,NA
2004,2,5/3/2004,G,B,30,PLPA2,4,0.01,3,1,NA
2004,2,5/3/2004,G,B,30,SPLE,1,5,24,1,NA
2004,2,5/3/2004,G,B,30,SPPO6,1,0.01,1,1,NA
2004,2,5/3/2004,G,B,31,BOER4,1,0.5,5,1,NA
2004,2,5/3/2004,G,B,31,BOER4,2,0.25,3,2,NA
2004,2,5/3/2004,G,B,31,BOGR2,1,2.5,11,1,NA
2004,2,5/3/2004,G,B,31,BOGR2,2,0.05,2,4,NA
2004,2,5/3/2004,G,B,31,CRCR3,1,0.25,5,1,NA
2004,2,5/3/2004,G,B,31,CRCR3,2,0.5,5,1,NA
2004,2,5/3/2004,G,B,31,DEPI,1,0.1,10,1,NA
2004,2,5/3/2004,G,B,31,GUSA2,1,0.1,3,1,NA
2004,2,5/3/2004,G,B,31,OECA10,1,1.5,8,5,NA
2004,2,5/3/2004,G,B,31,OECA10,2,1,6,3,NA
2004,2,5/3/2004,G,B,31,OECA10,3,3,8,1,NA
2004,2,5/3/2004,G,B,31,OECA10,4,0.75,6,2,NA
2004,2,5/3/2004,G,B,31,OECA10,5,0.25,5,1,NA
2004,2,5/3/2004,G,B,31,PLPA2,1,0.25,7,2,NA
2004,2,5/3/2004,G,B,31,PLPA2,2,0.1,6,1,NA
2004,2,5/3/2004,G,B,31,SPPO6,1,1.5,18,1,NA
2004,2,5/3/2004,G,B,32,ASMIM,1,0.1,2,2,NA
2004,2,5/3/2004,G,B,32,BOER4,1,0.25,3,1,NA
2004,2,5/3/2004,G,B,32,BOER4,2,0.1,3,1,NA
2004,2,5/3/2004,G,B,32,BOGR2,1,0.25,4,2,NA
2004,2,5/3/2004,G,B,32,BOGR2,2,0.5,3,1,NA
2004,2,5/3/2004,G,B,32,BOGR2,3,0.1,3,5,NA
2004,2,5/3/2004,G,B,32,CRCR3,1,0.75,7,2,NA
2004,2,5/3/2004,G,B,32,CRCR3,2,1,8,1,NA
2004,2,5/3/2004,G,B,32,CRCR3,3,0.25,5,1,NA
2004,2,5/3/2004,G,B,32,CRCR3,4,1.5,11,1,NA
2004,2,5/3/2004,G,B,32,DEPI,1,0.25,14,1,NA
2004,2,5/3/2004,G,B,32,OECA10,1,3,7,1,NA
2004,2,5/3/2004,G,B,32,PHIN,1,2,16,1,NA
2004,2,5/3/2004,G,B,32,PHIN,2,0.75,11,1,NA
2004,2,5/3/2004,G,B,32,PLPA2,1,0.25,5,1,NA
2004,2,5/3/2004,G,B,32,SPHA,1,0.5,8,1,NA
2004,2,5/3/2004,G,B,32,SPPO6,1,0.75,4,1,NA
2004,2,5/3/2004,G,B,33,BOER4,1,0.05,3,1,NA
2004,2,5/3/2004,G,B,33,BOER4,2,0.1,4,1,NA
2004,2,5/3/2004,G,B,33,BOGR2,1,0.1,2,4,NA
2004,2,5/3/2004,G,B,33,BOGR2,2,0.25,3,1,NA
2004,2,5/3/2004,G,B,33,CRCR3,1,1,8,1,NA
2004,2,5/3/2004,G,B,33,CRCR3,2,1.5,11,2,NA
2004,2,5/3/2004,G,B,33,CRCR3,3,2,10,1,NA
2004,2,5/3/2004,G,B,33,CRCR3,4,0.25,7,1,NA
2004,2,5/3/2004,G,B,33,DEPI,1,2,24,1,NA
2004,2,5/3/2004,G,B,33,DEPI,2,0.75,22,1,NA
2004,2,5/3/2004,G,B,33,DEPI,3,0.25,15,1,NA
2004,2,5/3/2004,G,B,33,SOEL,1,0.25,4,1,NA
2004,2,5/3/2004,G,B,33,SPPO6,1,1.5,13,1,NA
2004,2,5/3/2004,G,B,34,BOER4,1,1,4,1,NA
2004,2,5/3/2004,G,B,34,BOER4,2,0.5,4,2,NA
2004,2,5/3/2004,G,B,34,BOER4,3,0.1,2,3,NA
2004,2,5/3/2004,G,B,34,BOGR2,1,2,9,1,NA
2004,2,5/3/2004,G,B,34,BOGR2,2,0.25,4,5,NA
2004,2,5/3/2004,G,B,34,BOGR2,3,0.1,2,2,NA
2004,2,5/3/2004,G,B,34,CRCR3,1,1,11,1,NA
2004,2,5/3/2004,G,B,34,CRCR3,2,0.25,7,1,NA
2004,2,5/3/2004,G,B,34,CYACF,1,0.75,4,1,NA
2004,2,5/3/2004,G,B,34,DEPI,1,2,10,1,NA
2004,2,5/3/2004,G,B,34,MAPIP,1,0.25,6,1,NA
2004,2,5/3/2004,G,B,34,MUAR2,1,0.5,3,1,NA
2004,2,5/3/2004,G,B,34,PHIN,1,0.75,9,1,NA
2004,2,5/3/2004,G,B,34,PHIN,2,0.25,7,1,NA
2004,2,5/3/2004,G,B,34,SPHA,1,10,25,1,NA
2004,2,5/3/2004,G,B,35,ASMIM,1,0.1,2,1,NA
2004,2,5/3/2004,G,B,35,BOER4,1,0.25,5,4,NA
2004,2,5/3/2004,G,B,35,BOER4,2,0.1,4,2,NA
2004,2,5/3/2004,G,B,35,BOER4,3,0.05,3,3,NA
2004,2,5/3/2004,G,B,35,BOGR2,1,0.5,5,1,NA
2004,2,5/3/2004,G,B,35,BOGR2,2,0.1,3,3,NA
2004,2,5/3/2004,G,B,35,BOGR2,3,0.05,3,5,NA
2004,2,5/3/2004,G,B,35,CRCR3,1,1.5,12,1,NA
2004,2,5/3/2004,G,B,35,CRCR3,2,1,10,1,NA
2004,2,5/3/2004,G,B,35,CRCR3,3,0.25,8,4,NA
2004,2,5/3/2004,G,B,35,CRCR3,4,0.1,5,2,NA
2004,2,5/3/2004,G,B,35,MUAR2,1,0.1,3,2,NA
2004,2,5/3/2004,G,B,35,MUAR2,2,0.05,2,1,NA
2004,2,5/3/2004,G,B,35,PHIN,1,4,16,1,NA
2004,2,5/3/2004,G,B,35,PHIN,2,2.5,13,1,NA
2004,2,5/3/2004,G,B,35,PHIN,3,1.5,14,2,NA
2004,2,5/3/2004,G,B,35,PHIN,4,2,14,1,NA
2004,2,5/3/2004,G,B,35,PHIN,5,1,14,2,NA
2004,2,5/3/2004,G,B,35,PHIN,6,0.5,4,1,NA
2004,2,5/3/2004,G,B,35,SATR12,1,0.5,6,1,NA
2004,2,5/3/2004,G,B,36,BOER4,1,0.25,4,1,NA
2004,2,5/3/2004,G,B,36,BOER4,2,0.1,3,1,NA
2004,2,5/3/2004,G,B,36,BOGR2,1,0.25,3,1,NA
2004,2,5/3/2004,G,B,36,BOGR2,2,0.5,5,1,NA
2004,2,5/3/2004,G,B,36,CRCR3,1,1.5,13,1,NA
2004,2,5/3/2004,G,B,36,CRCR3,2,1,10,4,NA
2004,2,5/3/2004,G,B,36,CRCR3,3,0.75,8,3,NA
2004,2,5/3/2004,G,B,36,CRCR3,4,0.5,8,3,NA
2004,2,5/3/2004,G,B,36,CRCR3,5,0.25,7,2,NA
2004,2,5/3/2004,G,B,36,CRCR3,6,0.1,6,2,NA
2004,2,5/3/2004,G,B,36,CRCR3,7,0.05,2,3,NA
2004,2,5/3/2004,G,B,36,LAOCO,1,0.75,9,1,NA
2004,2,5/3/2004,G,B,36,LAOCO,2,1,12,1,NA
2004,2,5/3/2004,G,B,36,PHIN,1,2,16,1,NA
2004,2,5/3/2004,G,B,36,SOEL,1,0.25,6,1,NA
2004,2,5/3/2004,G,B,37,BOER4,1,0.1,5,1,NA
2004,2,5/3/2004,G,B,37,BOER4,2,0.05,3,1,NA
2004,2,5/3/2004,G,B,37,BOER4,3,0.01,1,3,NA
2004,2,5/3/2004,G,B,37,BOGR2,1,2,12,1,NA
2004,2,5/3/2004,G,B,37,BOGR2,2,0.1,3,2,NA
2004,2,5/3/2004,G,B,37,CRCR3,1,1,8,1,NA
2004,2,5/3/2004,G,B,37,CRCR3,2,0.75,8,2,NA
2004,2,5/3/2004,G,B,37,CRCR3,3,0.25,6,1,NA
2004,2,5/3/2004,G,B,37,CYACF,1,1,9,1,NA
2004,2,5/3/2004,G,B,37,MUAR2,1,0.5,4,1,NA
2004,2,5/3/2004,G,B,37,PHIN,1,1,14,1,NA
2004,2,5/3/2004,G,B,38,ASMIM,1,0.5,3,1,NA
2004,2,5/3/2004,G,B,38,BOER4,1,0.5,4,3,NA
2004,2,5/3/2004,G,B,38,BOER4,2,0.25,3,1,NA
2004,2,5/3/2004,G,B,38,BOGR2,1,1.5,9,1,NA
2004,2,5/3/2004,G,B,38,BOGR2,2,2,9,1,NA
2004,2,5/3/2004,G,B,38,BOGR2,3,0.5,6,5,NA
2004,2,5/3/2004,G,B,38,BOGR2,4,0.25,4,3,NA
2004,2,5/3/2004,G,B,38,BOGR2,5,0.05,2,4,NA
2004,2,5/3/2004,G,B,38,CRCR3,1,1.5,9,2,NA
2004,2,5/3/2004,G,B,38,CRCR3,2,1,9,2,NA
2004,2,5/3/2004,G,B,38,CRCR3,3,0.75,6,3,NA
2004,2,5/3/2004,G,B,38,CRCR3,4,0.25,7,1,NA
2004,2,5/3/2004,G,B,38,DEPI,1,0.25,10,2,NA
2004,2,5/3/2004,G,B,38,OECA10,1,0.75,6,1,NA
2004,2,5/3/2004,G,B,38,OECA10,2,0.25,5,3,NA
2004,2,5/3/2004,G,B,38,PLPA2,1,0.5,6,2,NA
2004,2,5/3/2004,G,B,39,BOER4,1,0.25,5,2,NA
2004,2,5/3/2004,G,B,39,BOER4,2,0.1,3,3,NA
2004,2,5/3/2004,G,B,39,BOER4,3,0.05,2,3,NA
2004,2,5/3/2004,G,B,39,BOER4,4,0.01,1,4,NA
2004,2,5/3/2004,G,B,39,BOGR2,1,1.5,12,1,NA
2004,2,5/3/2004,G,B,39,BOGR2,2,0.25,7,4,NA
2004,2,5/3/2004,G,B,39,BOGR2,3,0.75,10,2,NA
2004,2,5/3/2004,G,B,39,BOGR2,4,0.5,5,2,NA
2004,2,5/3/2004,G,B,39,BOGR2,5,0.1,3,2,NA
2004,2,5/3/2004,G,B,39,BOGR2,6,0.01,1,4,NA
2004,2,5/3/2004,G,B,39,BOGR2,7,0.05,1,2,NA
2004,2,5/3/2004,G,B,39,CRCR3,1,1,8,4,NA
2004,2,5/3/2004,G,B,39,CRCR3,2,1.5,12,1,NA
2004,2,5/3/2004,G,B,39,CRCR3,3,0.75,8,3,NA
2004,2,5/3/2004,G,B,39,CRCR3,4,0.5,8,2,NA
2004,2,5/3/2004,G,B,39,CRCR3,5,0.25,6,1,NA
2004,2,5/3/2004,G,B,39,CRCR3,6,0.1,3,1,NA
2004,2,5/3/2004,G,B,39,DEPI,1,0.5,12,3,NA
2004,2,5/3/2004,G,B,39,HYFIC,1,1,7,1,NA
2004,2,5/3/2004,G,B,39,OECA10,1,4,10,1,NA
2004,2,5/3/2004,G,B,39,OECA10,2,0.25,3,1,NA
2004,2,5/3/2004,G,B,39,OECA10,3,2.5,13,1,NA
2004,2,5/3/2004,G,B,39,PLPA2,1,0.25,8,3,NA
2004,2,5/3/2004,G,B,39,PLPA2,2,0.01,1,3,NA
2004,2,5/3/2004,G,B,39,PLPA2,3,0.05,4,1,NA
2004,2,5/3/2004,G,B,39,SPPO6,1,0.05,2,1,NA
2004,2,5/3/2004,G,B,40,BOER4,1,0.75,5,1,NA
2004,2,5/3/2004,G,B,40,BOER4,2,0.5,4,1,NA
2004,2,5/3/2004,G,B,40,BOER4,3,0.25,4,1,NA
2004,2,5/3/2004,G,B,40,BOER4,4,0.05,3,12,NA
2004,2,5/3/2004,G,B,40,BOGR2,1,1,5,1,NA
2004,2,5/3/2004,G,B,40,BOGR2,2,0.75,7,1,NA
2004,2,5/3/2004,G,B,40,BOGR2,3,0.1,3,3,NA
2004,2,5/3/2004,G,B,40,BOGR2,4,0.5,3,1,NA
2004,2,5/3/2004,G,B,40,BOGR2,5,0.05,2,2,NA
2004,2,5/3/2004,G,B,40,CRCR3,1,0.25,4,1,NA
2004,2,5/3/2004,G,B,40,CRCR3,2,0.75,6,1,NA
2004,2,5/3/2004,G,B,40,DEPI,1,1,18,1,NA
2004,2,5/3/2004,G,B,40,DEPI,2,0.25,12,2,NA
2004,2,5/3/2004,G,B,40,GUSA2,1,0.25,5,1,NA
2004,2,5/3/2004,G,B,40,OECA10,1,6,8,1,NA
2004,2,5/3/2004,G,B,40,PHIN,1,3,18,1,NA
2004,2,5/3/2004,G,B,40,PLPA2,1,0.25,6,2,NA
2004,2,5/6/2004,MG,B,1,ASNU4,1,0.05,2,1,NA
2004,2,5/6/2004,MG,B,1,BOER4,1,0.05,3,1,NA
2004,2,5/6/2004,MG,B,1,BOER4,2,0.25,6,1,NA
2004,2,5/6/2004,MG,B,1,BOGR2,1,0.5,4,13,NA
2004,2,5/6/2004,MG,B,1,BOGR2,2,0.25,4,50,NA
2004,2,5/6/2004,MG,B,1,BOGR2,3,0.1,4,29,NA
2004,2,5/6/2004,MG,B,1,BOGR2,4,0.05,2,16,NA
2004,2,5/6/2004,MG,B,1,BOGR2,5,0.01,2,1,NA
2004,2,5/6/2004,MG,B,1,HODR,1,1,4,1,NA
2004,2,5/6/2004,MG,B,1,OECA10,1,1,5,1,NA
2004,2,5/6/2004,MG,B,1,PLPA2,1,0.05,3,3,NA
2004,2,5/6/2004,MG,B,1,PLPA2,2,0.1,5,1,NA
2004,2,5/6/2004,MG,B,1,SPHA,1,0.1,2,1,NA
2004,2,5/6/2004,MG,B,2,ASNU4,1,0.1,3,1,NA
2004,2,5/6/2004,MG,B,2,BOER4,1,0.25,4,1,NA
2004,2,5/6/2004,MG,B,2,BOER4,2,0.1,3,1,NA
2004,2,5/6/2004,MG,B,2,BOER4,3,0.05,2,2,NA
2004,2,5/6/2004,MG,B,2,BOGR2,1,1,5,2,NA
2004,2,5/6/2004,MG,B,2,BOGR2,2,0.75,5,4,NA
2004,2,5/6/2004,MG,B,2,BOGR2,3,0.5,4,6,NA
2004,2,5/6/2004,MG,B,2,BOGR2,4,0.25,4,51,NA
2004,2,5/6/2004,MG,B,2,BOGR2,5,0.1,3,15,NA
2004,2,5/6/2004,MG,B,2,BOGR2,6,0.05,3,2,NA
2004,2,5/6/2004,MG,B,2,HODR,1,0.75,5,1,NA
2004,2,5/6/2004,MG,B,2,MAFE,1,0.25,5,1,NA
2004,2,5/6/2004,MG,B,2,PLPA2,1,0.1,7,3,NA
2004,2,5/6/2004,MG,B,2,PLPA2,2,0.05,6,1,NA
2004,2,5/6/2004,MG,B,2,PLPA2,3,0.05,4,2,NA
2004,2,5/6/2004,MG,B,3,BOER4,1,0.5,4,3,NA
2004,2,5/6/2004,MG,B,3,BOER4,2,0.25,3,8,NA
2004,2,5/6/2004,MG,B,3,BOER4,3,0.1,3,7,NA
2004,2,5/6/2004,MG,B,3,BOER4,4,0.05,2,12,NA
2004,2,5/6/2004,MG,B,3,BOGR2,1,0.5,5,3,NA
2004,2,5/6/2004,MG,B,3,BOGR2,2,0.25,4,20,NA
2004,2,5/6/2004,MG,B,3,BOGR2,3,0.1,3,26,NA
2004,2,5/6/2004,MG,B,3,BOGR2,4,0.05,2,3,NA
2004,2,5/6/2004,MG,B,3,CHSES,1,0.01,1,1,NA
2004,2,5/6/2004,MG,B,3,GUSA2,1,0.25,6,1,NA
2004,2,5/6/2004,MG,B,3,OECA10,1,0.5,9,1,NA
2004,2,5/6/2004,MG,B,3,OECA10,2,1.5,6,1,NA
2004,2,5/6/2004,MG,B,3,PLJA,1,1,16,1,NA
2004,2,5/6/2004,MG,B,3,PLJA,2,0.5,15,1,NA
2004,2,5/6/2004,MG,B,3,PLJA,3,0.25,15,1,NA
2004,2,5/6/2004,MG,B,3,PLJA,4,0.25,8,1,NA
2004,2,5/6/2004,MG,B,3,SPFL2,1,0.25,5,1,WAS_SPFL2
2004,2,5/6/2004,MG,B,3,SPFL2,2,0.1,5,1,WAS_SPFL2
2004,2,5/6/2004,MG,B,4,ASNU4,1,0.5,3,1,NA
2004,2,5/6/2004,MG,B,4,ASNU4,2,0.25,3,2,NA
2004,2,5/6/2004,MG,B,4,BOER4,1,1,7,2,NA
2004,2,5/6/2004,MG,B,4,BOER4,2,0.5,5,3,NA
2004,2,5/6/2004,MG,B,4,BOER4,3,0.25,4,8,NA
2004,2,5/6/2004,MG,B,4,BOER4,4,0.1,4,10,NA
2004,2,5/6/2004,MG,B,4,BOER4,5,0.05,3,5,NA
2004,2,5/6/2004,MG,B,4,OECA10,1,4,7,1,NA
2004,2,5/6/2004,MG,B,4,PLJA,1,0.5,8,2,NA
2004,2,5/6/2004,MG,B,4,PLJA,2,0.25,10,4,NA
2004,2,5/6/2004,MG,B,4,PLJA,3,0.1,6,5,NA
2004,2,5/6/2004,MG,B,4,PLPA2,1,0.5,7,1,NA
2004,2,5/6/2004,MG,B,4,PLPA2,2,0.25,6,1,NA
2004,2,5/6/2004,MG,B,4,PLPA2,3,0.1,6,1,NA
2004,2,5/6/2004,MG,B,5,ASNU4,1,0.25,3,1,NA
2004,2,5/6/2004,MG,B,5,BOER4,1,0.25,4,2,NA
2004,2,5/6/2004,MG,B,5,BOER4,2,0.1,4,2,NA
2004,2,5/6/2004,MG,B,5,BOER4,3,0.05,3,11,NA
2004,2,5/6/2004,MG,B,5,BOGR2,1,1.5,7,1,NA
2004,2,5/6/2004,MG,B,5,BOGR2,2,0.5,5,3,NA
2004,2,5/6/2004,MG,B,5,BOGR2,3,0.25,5,2,NA
2004,2,5/6/2004,MG,B,5,BOGR2,4,0.1,4,1,NA
2004,2,5/6/2004,MG,B,5,LIPU4,1,1,13,1,NA
2004,2,5/6/2004,MG,B,5,NAHI,1,0.1,3,1,NA
2004,2,5/6/2004,MG,B,5,OECA10,1,8,11,1,NA
2004,2,5/6/2004,MG,B,5,PLPA2,1,0.25,9,1,NA
2004,2,5/6/2004,MG,B,5,PLPA2,2,0.1,5,2,NA
2004,2,5/6/2004,MG,B,5,SPFL2,1,0.05,3,1,WAS_SPFL2
2004,2,5/6/2004,MG,B,5,SPFL2,2,0.5,8,1,WAS_SPFL2
2004,2,5/6/2004,MG,B,5,SPPO6,1,0.5,10,1,NA
2004,2,5/6/2004,MG,B,5,SPPO6,2,0.25,4,1,NA
2004,2,5/6/2004,MG,B,6,BOGR2,1,0.75,5,1,NA
2004,2,5/6/2004,MG,B,6,BOGR2,2,0.5,4,8,NA
2004,2,5/6/2004,MG,B,6,BOGR2,3,0.25,4,28,NA
2004,2,5/6/2004,MG,B,6,BOGR2,4,0.1,4,12,NA
2004,2,5/6/2004,MG,B,6,BOGR2,5,0.05,3,9,NA
2004,2,5/6/2004,MG,B,6,GUSA2,1,0.25,4,1,NA
