Year,Month,Day,Site,Line,Trap,Order,Family,Genus,Species,Count,Comments
1992,5,27,C,C,4,SC,SCO,SCO,POL,1,na
1992,5,27,C,C,5,AR,GNA,DRA,MUM,3,na
1992,5,27,C,C,5,AR,LYC,HOG,1,1,na
1992,5,27,C,C,5,AR,PHO,PSI,1,2,na
1992,5,27,C,C,5,AR,THO,XYS,LAS,2,na
1992,5,27,C,C,5,CO,CUR,SAP,LON,1,na
1992,5,27,C,C,5,CO,TEN,ARA,DEC,1,na
1992,5,27,C,C,5,CO,TEN,ELE,GRA,1,na
1992,5,27,C,C,5,HE,LYG,EMB,VIC,1,na
1992,5,27,C,C,5,HE,MIR,EUS,1,14,na
1992,5,27,C,C,5,OR,ACR,CIB,PAR,1,na
1992,5,27,C,C,5,SC,SCO,SCO,POL,1,na
1992,5,27,C,C,6,AR,GNA,1,NYM,1,na
1992,5,27,C,C,6,AR,GNA,HAP,CHA,1,na
1992,5,27,C,C,6,AR,LYC,SCH,MIM,1,na
1992,5,27,C,C,6,AR,PHO,PSI,1,2,na
1992,5,27,C,C,6,CO,TEN,ARA,DEC,1,na
1992,5,27,C,C,6,CO,TEN,ELE,GRA,2,na
1992,5,27,C,C,6,HE,LYG,EMB,VIC,8,na
1992,5,27,C,C,6,HE,LYG,NYS,1,1,na
1992,5,27,C,C,6,HE,MIR,EUS,1,1,na
1992,5,27,C,C,6,HE,THY,1,2,1,na
1992,5,27,C,C,6,OR,ACR,1,NYM,1,na
1992,5,27,C,C,6,OR,GRY,1,NYM,2,na
1992,5,27,C,D,1,AR,GNA,1,NYM,1,na
1992,5,27,C,D,1,AR,GNA,DRD,SAC,1,na
1992,5,27,C,D,1,AR,PHO,PSI,1,2,na
1992,5,27,C,D,1,AR,SAL,1,NYM,1,na
1992,5,27,C,D,1,CO,CUR,MIN,LAN,1,na
1992,5,27,C,D,1,CO,SCA,1,57,2,na
1992,5,27,C,D,1,CO,TEN,ELE,LON,1,na
1992,5,27,C,D,1,HE,LYG,EMB,VIC,1,na
1992,5,27,C,D,1,HE,MIR,EUS,1,2,na
1992,5,27,C,D,1,OR,ACR,CIB,PAR,1,na
1992,5,27,C,D,1,SC,SCO,SCO,POL,1,na
1992,5,27,C,D,2,AR,COR,CAS,OCC,1,na
1992,5,27,C,D,2,AR,GNA,DRA,MUM,1,na
1992,5,27,C,D,2,AR,PHO,PSI,1,1,na
1992,5,27,C,D,2,CO,TEN,ELE,GRA,1,na
1992,5,27,C,D,2,HE,LYG,EMB,VIC,3,na
1992,5,27,C,D,2,HE,MIR,EUS,1,9,na
1992,5,27,C,D,3,AR,GNA,DRD,SAC,1,na
1992,5,27,C,D,3,AR,PHO,PSI,1,1,na
1992,5,27,C,D,3,CO,TEN,ELE,GRA,4,na
1992,5,27,C,D,3,CO,TEN,ELE,SPO,3,na
1992,5,27,C,D,3,HE,LYG,EMB,VIC,4,na
1992,5,27,C,D,3,HE,THY,1,2,1,na
1992,5,27,C,D,3,OR,ACR,1,NYM,2,na
1992,5,27,C,D,3,OR,ACR,1,NYM,1,na
1992,5,27,C,D,3,OR,ACR,CIB,PAR,1,na
1992,5,27,C,D,4,CO,CAR,PAS,OBS,1,na
1992,5,27,C,D,4,CO,TEN,ELE,SPO,5,na
1992,5,27,C,D,4,HE,LYG,EMB,VIC,1,na
1992,5,27,C,D,4,HE,MIR,EUS,1,1,na
1992,5,27,C,D,5,AR,GNA,HAP,CHA,1,na
1992,5,27,C,D,5,AR,GNA,HER,HES,1,na
1992,5,27,C,D,5,AR,GNA,ZEL,TUO,3,na
1992,5,27,C,D,5,AR,PHO,PSI,1,2,na
1992,5,27,C,D,5,CO,SCA,CRE,PLA,1,na
1992,5,27,C,D,5,CO,TEN,ELE,SPO,3,na
1992,5,27,C,D,5,HE,LYG,EMB,VIC,1,na
1992,5,27,C,D,5,HE,MIR,EUS,1,8,na
1992,5,27,C,D,5,HE,THY,1,2,2,na
1992,5,27,C,D,5,OR,ACR,1,NYM,1,na
1992,5,27,C,D,5,OR,ACR,ARP,CON,1,na
1992,5,27,C,D,5,OR,ACR,CIB,PAR,2,na
1992,5,27,C,D,5,OR,GRY,1,NYM,1,na
1992,5,27,C,D,6,AR,GNA,1,NYM,2,na
1992,5,27,C,D,6,AR,GNA,HAP,CHA,1,na
1992,5,27,C,D,6,CO,CUR,MIN,LAN,1,na
1992,5,27,C,D,6,CO,CUR,SAP,LON,1,na
1992,5,27,C,D,6,CO,TEN,ELE,SPO,3,na
1992,5,27,C,D,6,HE,LYG,EMB,VIC,2,na
1992,5,27,C,D,6,HE,LYG,NYS,1,1,na
1992,5,27,C,D,6,HE,MIR,EUS,1,10,na
1992,5,27,C,D,6,OR,ACR,ARP,CON,1,na
1992,5,27,C,E,1,AR,GNA,1,NYM,3,na
1992,5,27,C,E,1,AR,GNA,CES,BIL,1,na
1992,5,27,C,E,1,AR,GNA,HAP,CHA,1,na
1992,5,27,C,E,1,CO,CAR,AMA,IDA,1,na
1992,5,27,C,E,1,HE,LYG,EMB,VIC,1,na
1992,5,27,C,E,1,HE,LYG,GEO,2,2,na
1992,5,27,C,E,1,HE,MIR,EUS,1,11,na
1992,5,27,C,E,1,OR,ACR,ARP,CON,4,na
1992,5,27,C,E,1,SO,ERE,HEM,FRU,1,na
1992,5,27,C,E,2,AR,GNA,1,NYM,3,na
1992,5,27,C,E,2,AR,GNA,HAP,CHA,2,na
1992,5,27,C,E,2,AR,PHO,PSI,1,1,na
1992,5,27,C,E,2,AR,THO,1,NYM,1,na
1992,5,27,C,E,2,CO,CAR,CYM,PUN,1,na
1992,5,27,C,E,2,CO,CUR,MIN,LAT,1,na
1992,5,27,C,E,2,CO,CUR,SAP,LON,1,na
1992,5,27,C,E,2,CO,TEN,ELE,SPO,2,na
1992,5,27,C,E,2,HE,LYG,EMB,VIC,1,na
1992,5,27,C,E,2,HE,MIR,EUS,1,10,na
1992,5,27,C,E,2,OR,ACR,ARP,CON,1,na
1992,5,27,C,E,2,OR,ACR,OPE,OBS,1,na
1992,5,27,C,E,3,AR,LYC,SCH,MIM,1,na
1992,5,27,C,E,3,CO,TEN,ANE,1,1,na
1992,5,27,C,E,3,CO,TEN,ANE,1,1,na
1992,5,27,C,E,3,CO,TEN,ELE,GRA,1,na
1992,5,27,C,E,3,HE,LYG,EMB,VIC,3,na
1992,5,27,C,E,3,HE,LYG,NYS,1,1,na
1992,5,27,C,E,3,HE,MIR,EUS,1,15,na
1992,5,27,C,E,3,OR,GRY,CYC,COM,1,na
1992,5,27,C,E,4,AR,GNA,1,NYM,2,na
1992,5,27,C,E,4,AR,GNA,DRA,MUM,2,na
1992,5,27,C,E,4,AR,PHO,PSI,1,1,na
1992,5,27,C,E,4,CO,SCA,1,57,1,na
1992,5,27,C,E,4,HE,MIR,EUS,1,10,na
1992,5,27,C,E,4,OR,ACR,CIB,PAR,1,na
1992,5,27,C,E,4,OR,GRY,1,NYM,2,na
1992,5,27,C,E,5,AR,CLU,1,NYM,1,na
1992,5,27,C,E,5,AR,COR,CAS,OCC,1,na
1992,5,27,C,E,5,AR,GNA,1,NYM,2,na
1992,5,27,C,E,5,AR,PHO,PSI,1,1,na
1992,5,27,C,E,5,CO,CAR,AMA,IDA,1,na
1992,5,27,C,E,5,HE,LYG,EMB,VIC,7,na
1992,5,27,C,E,5,HE,MIR,EUS,1,5,na
1992,5,27,C,E,5,OR,ACR,ARP,CON,1,na
1992,5,27,C,E,5,OR,GRY,1,NYM,3,na
1992,5,27,C,E,5,SC,SCO,SCO,POL,1,na
1992,5,27,C,E,6,AR,GNA,DRA,MUM,2,na
1992,5,27,C,E,6,AR,PHO,PSI,1,1,na
1992,5,27,C,E,6,AR,THO,XYS,LAS,4,na
1992,5,27,C,E,6,CO,TEN,ELE,GRA,3,na
1992,5,27,C,E,6,CO,TEN,ELE,SPO,3,na
1992,5,27,C,E,6,HE,LYG,EMB,VIC,1,na
1992,5,27,C,E,6,HE,MIR,EUS,1,3,na
1992,5,27,C,E,6,OR,ACR,1,NYM,5,na
1992,5,27,C,E,6,OR,ACR,ARP,CON,2,na
1992,5,27,C,E,6,OR,GRY,1,NYM,1,na
1992,5,27,G,A,1,AR,GNA,DRA,MUM,1,na
1992,5,27,G,A,1,CO,TEN,ANE,1,3,na
1992,5,27,G,A,1,CO,TEN,EDR,ROT,1,na
1992,5,27,G,A,1,CO,TEN,ELE,GRA,4,na
1992,5,27,G,A,1,HE,LYG,EMB,VIC,6,na
1992,5,27,G,A,1,HE,MIR,EUS,1,15,na
1992,5,27,G,A,1,OR,ACR,1,NYM,5,na
1992,5,27,G,A,1,OR,ACR,ARP,CON,4,na
1992,5,27,G,A,1,OR,ACR,AUL,ELL,1,na
1992,5,27,G,A,1,OR,ACR,PSO,TEX,2,na
1992,5,27,G,A,1,OR,RHA,DAI,HAS,6,na
1992,5,27,G,A,1,OR,TET,ERE,SCU,1,na
1992,5,27,G,A,2,AR,GNA,1,NYM,1,na
1992,5,27,G,A,2,AR,LYC,1,NYM,1,na
1992,5,27,G,A,2,CO,CAR,PAS,OBS,1,na
1992,5,27,G,A,2,CO,TEN,ANE,1,5,na
1992,5,27,G,A,2,CO,TEN,ELE,GRA,1,na
1992,5,27,G,A,2,HE,LYG,EMB,VIC,1,na
1992,5,27,G,A,2,HE,LYG,LYG,KAL,1,na
1992,5,27,G,A,2,HE,MIR,EUS,1,3,na
1992,5,27,G,A,2,OR,ACR,1,NYM,1,na
1992,5,27,G,A,2,OR,ACR,ARP,CON,4,na
1992,5,27,G,A,2,OR,ACR,PSO,TEX,1,na
1992,5,27,G,A,3,AR,GNA,DRA,MUM,1,na
1992,5,27,G,A,3,AR,LYC,SCH,CHI,2,na
1992,5,27,G,A,3,AR,SAL,1,NYM,1,na
1992,5,27,G,A,3,AR,THO,XYS,APA,1,na
1992,5,27,G,A,3,CO,CAR,CYM,PUN,1,na
1992,5,27,G,A,3,CO,CUR,API,1,1,na
1992,5,27,G,A,3,CO,TEN,EDR,ROT,3,na
1992,5,27,G,A,3,OR,ACR,1,NYM,1,na
1992,5,27,G,A,3,OR,ACR,ARP,CON,2,na
1992,5,27,G,A,3,OR,ACR,PSO,TEX,5,na
1992,5,27,G,A,3,OR,GRY,GRY,PEN,1,na
1992,5,27,G,A,3,OR,RHA,DAI,HAS,1,na
1992,5,27,G,A,4,AR,GNA,1,NYM,2,na
1992,5,27,G,A,4,AR,GNA,MIC,PAL,1,na
1992,5,27,G,A,4,AR,LIN,1,VSP,1,na
1992,5,27,G,A,4,AR,SAL,1,NYM,2,na
1992,5,27,G,A,4,AR,THO,XYS,APA,1,na
1992,5,27,G,A,4,CO,TEN,EDR,ROT,4,na
1992,5,27,G,A,4,HE,LYG,EMB,VIC,2,na
1992,5,27,G,A,4,HE,LYG,EXP,1,2,na
1992,5,27,G,A,4,HE,MIR,EUS,1,1,na
1992,5,27,G,A,4,OR,ACR,1,NYM,1,na
1992,5,27,G,A,4,OR,ACR,1,NYM,1,na
1992,5,27,G,A,4,OR,ACR,1,NYM,1,na
1992,5,27,G,A,4,OR,ACR,ARP,CON,2,na
1992,5,27,G,A,4,OR,ACR,ARP,CON,2,na
1992,5,27,G,A,4,OR,ACR,ERI,SIM,1,na
1992,5,27,G,A,4,OR,GRY,1,NYM,1,na
1992,5,27,G,A,4,SC,SCO,SCO,POL,1,na
1992,5,27,G,A,5,AR,GNA,1,NYM,1,na
1992,5,27,G,A,5,AR,GNA,1,NYM,4,na
1992,5,27,G,A,5,AR,PHO,PSI,1,1,na
1992,5,27,G,A,5,HE,LYG,EMB,VIC,1,na
1992,5,27,G,A,5,OR,ACR,1,NYM,1,na
1992,5,27,G,A,5,OR,ACR,ARP,CON,1,na
1992,5,27,G,A,5,OR,ACR,ERI,SIM,1,na
1992,5,27,G,A,5,OR,ACR,PSO,TEX,5,na
1992,5,27,G,A,5,OR,GRY,1,NYM,2,na
1992,5,27,G,A,5,SO,ERE,1,NYM,1,na
1992,5,27,G,A,6,AR,DIC,CIC,1,1,na
1992,5,27,G,A,6,AR,GNA,HAP,CHA,1,na
1992,5,27,G,A,6,AR,GNA,ZEL,TUO,3,na
1992,5,27,G,A,6,AR,PHO,PSI,1,1,na
1992,5,27,G,A,6,CO,TEN,ARA,DEC,1,na
1992,5,27,G,A,6,CO,TEN,ELE,GRA,2,na
1992,5,27,G,A,6,HE,LYG,ANT,PIL,1,na
1992,5,27,G,A,6,HE,LYG,EXP,1,3,na
1992,5,27,G,A,6,HE,LYG,LYG,KAL,1,na
1992,5,27,G,A,6,OR,ACR,1,NYM,1,na
1992,5,27,G,A,6,OR,ACR,ARP,CON,2,na
1992,5,27,G,A,6,OR,GRY,1,NYM,2,na
1992,5,27,G,A,6,OR,GRY,CYC,COM,3,na
1992,5,27,G,A,6,OR,RHA,DAI,HAS,1,na
1992,5,27,G,A,6,SO,ERE,1,NYM,1,na
1992,5,27,G,B,1,AR,GNA,1,NYM,1,na
1992,5,27,G,B,1,CO,CAR,PAS,OBS,1,na
1992,5,27,G,B,1,CO,TEN,ELE,GRA,2,na
1992,5,27,G,B,1,HE,LYG,EMB,VIC,2,na
1992,5,27,G,B,1,HE,LYG,EXP,1,1,na
1992,5,27,G,B,1,HE,MIR,EUS,1,9,na
1992,5,27,G,B,1,OR,ACR,1,NYM,1,na
1992,5,27,G,B,1,OR,ACR,1,NYM,1,na
1992,5,27,G,B,1,OR,ACR,ARP,CON,1,na
1992,5,27,G,B,1,OR,ACR,PSO,TEX,3,na
1992,5,27,G,B,1,OR,GRY,CYC,COM,1,na
1992,5,27,G,B,1,OR,RHA,DAI,HAS,9,na
1992,5,27,G,B,1,OR,RHA,DAI,HAS,2,na
1992,5,27,G,B,2,CO,CAR,PAS,OBS,5,na
1992,5,27,G,B,2,CO,TEN,ELE,EXT,1,na
1992,5,27,G,B,2,CO,TEN,ELE,GRA,1,na
1992,5,27,G,B,2,HE,LYG,EMB,VIC,1,na
1992,5,27,G,B,2,HE,LYG,EXP,1,1,na
1992,5,27,G,B,2,HE,LYG,NYS,1,1,na
1992,5,27,G,B,2,HE,MIR,EUS,1,15,na
1992,5,27,G,B,2,OR,ACR,1,NYM,1,na
1992,5,27,G,B,2,OR,ACR,1,NYM,1,na
1992,5,27,G,B,2,OR,ACR,ARP,CON,2,na
1992,5,27,G,B,2,OR,ACR,PSO,TEX,2,na
1992,5,27,G,B,2,OR,GRY,1,NYM,1,na
1992,5,27,G,B,2,OR,GRY,CYC,COM,1,na
1992,5,27,G,B,2,OR,RHA,DAI,HAS,5,na
1992,5,27,G,B,3,AR,LYC,SCH,CHI,2,na
1992,5,27,G,B,3,AR,PHO,PSI,1,1,na
1992,5,27,G,B,3,CO,CAR,PAS,OBS,1,na
1992,5,27,G,B,3,CO,TEN,ELE,EXT,1,na
1992,5,27,G,B,3,CO,TEN,ELE,GRA,1,na
1992,5,27,G,B,3,OR,ACR,ARP,CON,3,na
1992,5,27,G,B,3,OR,ACR,PSO,TEX,1,na
1992,5,27,G,B,3,OR,RHA,DAI,HAS,4,na
1992,5,27,G,B,3,SR,VAE,VAE,COA,1,na
1992,5,27,G,B,4,AR,CLU,1,NYM,1,na
1992,5,27,G,B,4,AR,GNA,1,NYM,1,na
1992,5,27,G,B,4,HE,LYG,1,28,1,na
1992,5,27,G,B,4,HE,LYG,EMB,VIC,1,na
1992,5,27,G,B,4,HE,LYG,EXP,1,1,na
1992,5,27,G,B,4,HE,MIR,EUS,1,33,na
1992,5,27,G,B,4,OR,ACR,1,NYM,1,na
1992,5,27,G,B,4,OR,ACR,ARP,CON,2,na
1992,5,27,G,B,4,OR,ACR,PSO,TEX,4,na
1992,5,27,G,B,4,OR,RHA,DAI,HAS,16,na
1992,5,27,G,B,5,AR,GNA,1,NYM,5,na
1992,5,27,G,B,5,AR,PHO,PSI,1,1,na
1992,5,27,G,B,5,AR,PHO,PSI,1,1,na
1992,5,27,G,B,5,CO,TEN,ELE,GRA,1,na
1992,5,27,G,B,5,CO,TEN,ELE,LON,1,na
1992,5,27,G,B,5,CO,TEN,STR,COS,1,na
1992,5,27,G,B,5,HE,LYG,EMB,VIC,2,na
1992,5,27,G,B,5,HE,LYG,NYS,1,1,na
1992,5,27,G,B,5,HE,MIR,EUS,1,15,na
1992,5,27,G,B,5,OR,ACR,1,NYM,1,na
1992,5,27,G,B,5,OR,ACR,PSO,TEX,8,na
1992,5,27,G,B,5,OR,RHA,DAI,HAS,7,na
1992,5,27,G,B,6,AR,LYC,SCH,CHI,1,na
1992,5,27,G,B,6,AR,PHO,PSI,1,3,na
1992,5,27,G,B,6,CO,TEN,ANE,1,1,na
1992,5,27,G,B,6,CO,TEN,ARA,DEC,1,na
1992,5,27,G,B,6,CO,TEN,STR,COS,1,na
1992,5,27,G,B,6,HE,LYG,EMB,VIC,1,na
1992,5,27,G,B,6,HE,LYG,NYS,1,2,na
1992,5,27,G,B,6,HE,MIR,EUS,1,10,na
1992,5,27,G,B,6,OR,ACR,ARP,CON,2,na
1992,5,27,G,B,6,OR,ACR,PSO,TEX,5,na
1992,5,27,G,B,6,OR,GRY,CYC,COM,1,na
1992,5,27,G,B,6,OR,RHA,DAI,HAS,11,na
1992,5,27,G,C,1,AR,GNA,1,NYM,1,na
1992,5,27,G,C,1,AR,GNA,DRA,MUM,1,na
1992,5,27,G,C,1,AR,GNA,DRD,SAC,1,na
1992,5,27,G,C,1,AR,PHO,PSI,1,1,na
1992,5,27,G,C,1,AR,THO,XYS,APA,1,na
1992,5,27,G,C,1,CO,TEN,ARA,DEC,1,na
1992,5,27,G,C,1,CO,TEN,ELE,GRA,1,na
1992,5,27,G,C,1,CO,TEN,STR,COS,3,na
1992,5,27,G,C,1,HE,LYG,EMB,VIC,3,na
1992,5,27,G,C,1,HE,LYG,NYS,1,17,na
1992,5,27,G,C,1,HE,MIR,EUS,1,7,na
1992,5,27,G,C,1,OR,ACR,1,NYM,1,na
1992,5,27,G,C,1,OR,ACR,PSO,TEX,1,na
1992,5,27,G,C,1,OR,GRY,1,NYM,1,na
1992,5,27,G,C,1,OR,GRY,CYC,COM,2,na
1992,5,27,G,C,2,AR,GNA,1,NYM,1,na
1992,5,27,G,C,2,AR,GNA,DRD,SAC,1,na
1992,5,27,G,C,2,AR,PHO,PSI,1,4,na
1992,5,27,G,C,2,HE,LYG,EMB,VIC,1,na
1992,5,27,G,C,2,HE,MIR,EUS,1,2,na
1992,5,27,G,C,2,OR,ACR,1,NYM,4,na
1992,5,27,G,C,2,OR,ACR,PSO,TEX,6,na
1992,5,27,G,C,2,OR,RHA,DAI,HAS,4,na
1992,5,27,G,C,3,AR,COR,CAS,OCC,1,na
1992,5,27,G,C,3,AR,GNA,DRA,MUM,1,na
1992,5,27,G,C,3,AR,PHO,PSI,1,5,na
1992,5,27,G,C,3,CO,CAR,PAS,OBS,1,na
1992,5,27,G,C,3,HE,LYG,EMB,VIC,1,na
1992,5,27,G,C,3,HE,LYG,LYG,KAL,3,na
1992,5,27,G,C,3,HE,LYG,NYS,1,23,na
1992,5,27,G,C,3,HE,MIR,EUS,1,24,na
1992,5,27,G,C,3,OR,ACR,1,NYM,1,na
1992,5,27,G,C,3,OR,ACR,1,NYM,1,na
1992,5,27,G,C,3,OR,ACR,PSO,TEX,7,na
1992,5,27,G,C,3,OR,RHA,DAI,HAS,8,na
1992,5,27,G,C,4,AR,GNA,1,NYM,2,na
1992,5,27,G,C,4,CO,TEN,STR,COS,1,na
1992,5,27,G,C,4,HE,LYG,EMB,VIC,4,na
1992,5,27,G,C,4,HE,LYG,LYG,KAL,1,na
1992,5,27,G,C,4,HE,LYG,NYS,1,71,na
1992,5,27,G,C,4,HE,MIR,EUS,1,15,na
1992,5,27,G,C,4,OR,ACR,1,NYM,1,na
1992,5,27,G,C,4,OR,ACR,ARP,CON,2,na
1992,5,27,G,C,4,OR,ACR,PSO,TEX,12,na
1992,5,27,G,C,4,OR,ACR,XAN,COR,1,na
1992,5,27,G,C,4,OR,RHA,DAI,HAS,8,na
1992,5,27,G,C,5,AR,GNA,1,NYM,2,na
1992,5,27,G,C,5,AR,GNA,HAP,CHA,1,na
1992,5,27,G,C,5,AR,THO,XYS,APA,1,na
1992,5,27,G,C,5,CO,CAR,AMA,IDA,1,na
1992,5,27,G,C,5,CO,TEN,ARA,DEC,2,na
1992,5,27,G,C,5,HE,LYG,1,28,1,na
1992,5,27,G,C,5,HE,LYG,EMB,VIC,2,na
1992,5,27,G,C,5,HE,LYG,NYS,1,73,na
1992,5,27,G,C,5,HE,MIR,EUS,1,11,na
1992,5,27,G,C,5,OR,ACR,ARP,CON,1,na
1992,5,27,G,C,5,OR,RHA,DAI,HAS,5,na
1992,5,27,G,C,6,AR,GNA,HAP,CHA,1,na
1992,5,27,G,C,6,AR,PHI,THA,COL,1,na
1992,5,27,G,C,6,CO,CAR,AMA,IDA,1,na
1992,5,27,G,C,6,CO,TEN,ARA,DEC,1,na
1992,5,27,G,C,6,CO,TEN,ELE,GRA,2,na
1992,5,27,G,C,6,HE,LYG,EMB,VIC,1,na
1992,5,27,G,C,6,HE,LYG,NYS,1,244,na
1992,5,27,G,C,6,HE,MIR,EUS,1,55,na
1992,5,27,G,C,6,OR,ACR,ARP,CON,2,na
1992,5,27,G,C,6,OR,ACR,PSO,TEX,1,na
1992,5,27,G,C,6,OR,RHA,DAI,HAS,11,na
1992,5,27,G,C,6,SO,ERE,HEM,FRU,1,na
1992,5,27,G,D,1,AR,PHO,PSI,1,3,na
1992,5,27,G,D,1,CO,CAR,PAS,OBS,1,na
1992,5,27,G,D,1,HE,LYG,EMB,VIC,2,na
1992,5,27,G,D,1,HE,MIR,EUS,1,2,na
1992,5,27,G,D,1,OR,ACR,1,NYM,1,na
1992,5,27,G,D,1,OR,ACR,PSO,TEX,1,na
1992,5,27,G,D,1,OR,RHA,DAI,HAS,5,na
1992,5,27,G,D,2,AR,GNA,1,NYM,2,na
1992,5,27,G,D,2,AR,PHO,PSI,1,2,na
1992,5,27,G,D,2,AR,THO,1,NYM,1,na
1992,5,27,G,D,2,CO,CAR,PAS,OBS,1,na
1992,5,27,G,D,2,CO,TEN,ARA,DEC,2,na
1992,5,27,G,D,2,HE,LYG,EMB,VIC,2,na
1992,5,27,G,D,2,HE,LYG,LYG,KAL,1,na
1992,5,27,G,D,2,OR,ACR,1,NYM,1,na
1992,5,27,G,D,2,OR,ACR,ARP,CON,2,na
1992,5,27,G,D,2,OR,ACR,PSO,TEX,10,na
1992,5,27,G,D,2,OR,RHA,DAI,HAS,2,na
1992,5,27,G,D,3,CO,TEN,ELE,GRA,3,na
1992,5,27,G,D,3,OR,ACR,1,NYM,1,na
1992,5,27,G,D,3,OR,ACR,ARP,CON,1,na
1992,5,27,G,D,3,OR,ACR,PSO,TEX,6,na
1992,5,27,G,D,3,OR,RHA,DAI,HAS,6,na
1992,5,27,G,D,4,CO,CAR,PAS,OBS,1,na
1992,5,27,G,D,4,CO,TEN,ELE,GRA,2,na
1992,5,27,G,D,4,HE,LYG,EMB,VIC,3,na
1992,5,27,G,D,4,HE,LYG,LYG,KAL,2,na
1992,5,27,G,D,4,HE,MIR,EUS,1,1,na
1992,5,27,G,D,4,OR,ACR,PSO,TEX,5,na
1992,5,27,G,D,4,OR,RHA,DAI,HAS,2,na
1992,5,27,G,D,5,AR,COR,CAS,OCC,1,na
1992,5,27,G,D,5,AR,GNA,1,NYM,1,na
1992,5,27,G,D,5,AR,PHO,PSI,1,4,na
1992,5,27,G,D,5,CO,TEN,ELE,GRA,3,na
1992,5,27,G,D,5,CO,TEN,STR,COS,3,na
1992,5,27,G,D,5,HE,LYG,EMB,VIC,4,na
1992,5,27,G,D,5,HE,LYG,NYS,1,6,na
1992,5,27,G,D,5,HE,MIR,EUS,1,36,na
1992,5,27,G,D,5,HE,THY,GAL,1,2,na
1992,5,27,G,D,5,OR,ACR,ARP,CON,3,na
1992,5,27,G,D,5,OR,ACR,PSO,TEX,3,na
1992,5,27,G,D,5,OR,ACR,PSO,TEX,7,na
1992,5,27,G,D,5,OR,GRY,CYC,COM,1,na
1992,5,27,G,D,5,OR,RHA,DAI,HAS,11,na
1992,5,27,G,D,6,AR,PHO,PSI,1,1,na
1992,5,27,G,D,6,CO,TEN,ARA,DEC,1,na
1992,5,27,G,D,6,CO,TEN,ELE,GRA,3,na
1992,5,27,G,D,6,HE,LYG,EMB,VIC,1,na
1992,5,27,G,D,6,HE,LYG,LYG,KAL,2,na
1992,5,27,G,D,6,HE,LYG,NYS,1,15,na
1992,5,27,G,D,6,HE,MIR,EUS,1,10,na
1992,5,27,G,D,6,HE,THY,GAL,1,1,na
1992,5,27,G,D,6,OR,ACR,ARP,CON,1,na
1992,5,27,G,D,6,OR,ACR,PSO,TEX,3,na
1992,5,27,G,D,6,OR,ACR,XAN,COR,1,na
1992,5,27,G,D,6,OR,RHA,DAI,HAS,4,na
1992,5,27,G,E,1,NS,NS,NS,NS,-888,na
1992,5,27,G,E,2,AR,COR,CAS,OCC,1,na
1992,5,27,G,E,2,AR,GNA,1,NYM,4,na
1992,5,27,G,E,2,AR,GNA,DRA,MUM,3,na
1992,5,27,G,E,2,AR,PHI,THA,COL,1,na
1992,5,27,G,E,2,AR,PHO,PSI,1,4,na
1992,5,27,G,E,2,CO,CRY,1,1,4,na
1992,5,27,G,E,2,CO,TEN,EDR,ROT,4,na
1992,5,27,G,E,2,CO,TEN,ELE,GRA,1,na
1992,5,27,G,E,2,CO,TEN,STR,COS,1,na
1992,5,27,G,E,2,OR,ACR,ARP,CON,2,na
1992,5,27,G,E,2,OR,ACR,PSO,TEX,2,na
1992,5,27,G,E,2,OR,RHA,DAI,HAS,11,na
1992,5,27,G,E,3,AR,GNA,1,NYM,1,na
1992,5,27,G,E,3,AR,GNA,HAP,CHA,1,na
1992,5,27,G,E,3,AR,PHO,PSI,1,1,na
1992,5,27,G,E,3,CO,TEN,ELE,GRA,1,na
1992,5,27,G,E,3,OR,ACR,ARP,CON,1,na
1992,5,27,G,E,3,OR,ACR,PSO,TEX,1,na
1992,5,27,G,E,4,AR,GNA,1,NYM,1,na
1992,5,27,G,E,4,AR,PHO,PSI,1,1,na
1992,5,27,G,E,4,CO,HIS,SAP,DIS,4,na
1992,5,27,G,E,4,CO,TEN,ANE,1,1,na
1992,5,27,G,E,4,CO,TEN,ELE,GRA,1,na
1992,5,27,G,E,4,CO,TEN,STR,COS,4,na
1992,5,27,G,E,4,HE,LYG,EMB,VIC,6,na
1992,5,27,G,E,4,HE,LYG,NYS,1,1,na
1992,5,27,G,E,4,OR,ACR,1,NYM,2,na
1992,5,27,G,E,4,OR,ACR,ARP,CON,1,na
1992,5,27,G,E,4,OR,ACR,PSO,TEX,3,na
1992,5,27,G,E,4,OR,GRY,1,NYM,2,na
1992,5,27,G,E,4,OR,RHA,DAI,HAS,4,na
1992,5,27,G,E,5,AR,GNA,DRA,MUM,3,na
1992,5,27,G,E,5,AR,GNA,HAP,CHA,1,na
1992,5,27,G,E,5,AR,PHO,PSI,1,2,na
1992,5,27,G,E,5,AR,THO,XYS,APA,3,na
1992,5,27,G,E,5,CO,TEN,ELE,GRA,2,na
1992,5,27,G,E,5,CO,TEN,STR,COS,1,na
1992,5,27,G,E,5,HE,LYG,EXP,1,1,na
1992,5,27,G,E,5,OR,ACR,1,NYM,1,na
1992,5,27,G,E,5,OR,ACR,ARP,CON,6,na
1992,5,27,G,E,5,OR,ACR,PSO,TEX,2,na
1992,5,27,G,E,5,OR,RHA,DAI,HAS,4,na
1992,5,27,G,E,6,CO,HIS,SAP,DIS,1,na
1992,5,27,G,E,6,CO,TEN,ELE,GRA,2,na
1992,5,27,G,E,6,CO,TEN,STR,COS,1,na
