year,season,date,site,quad,treatment,species,obs,cover,height,count,comment
2008,2,5/13/2008,N,31,NK,PLJA,5,0.75,7,1,NA
2008,2,5/13/2008,N,31,NK,PLJA,6,0.25,6,2,NA
2008,2,5/13/2008,N,31,NK,PLJA,7,0.1,5,3,NA
2008,2,5/13/2008,N,31,NK,PLJA,8,1,4,1,NA
2008,2,5/13/2008,N,31,NK,PLJA,9,0.1,6,1,NA
2008,2,5/13/2008,N,31,NK,PLJA,10,0.25,0,1,W
2008,2,5/13/2008,N,31,NK,SPORO,1,1,9,1,NA
2008,2,5/13/2008,N,31,NK,SPORO,2,2,5,1,NA
2008,2,5/13/2008,N,31,NK,SPORO,3,0.25,5,1,NA
2008,2,5/13/2008,N,32,NK,BOER4,1,1,0,1,W
2008,2,5/13/2008,N,32,NK,BOER4,2,0.5,0,4,W
2008,2,5/13/2008,N,32,NK,BOER4,3,0.25,0,4,W
2008,2,5/13/2008,N,32,NK,BOER4,4,1,0,1,W
2008,2,5/13/2008,N,32,NK,BOER4,5,1.5,0,2,W
2008,2,5/13/2008,N,32,NK,BOER4,6,0.1,0,4,W
2008,2,5/13/2008,N,32,NK,BOER4,7,0.05,0,4,W
2008,2,5/13/2008,N,32,NK,GUSA2,1,0.5,13,1,NA
2008,2,5/13/2008,N,32,NK,GUSA2,2,0.25,11,1,NA
2008,2,5/13/2008,N,32,NK,GUSA2,3,0.5,12,1,NA
2008,2,5/13/2008,N,32,NK,HODR,1,0.05,2,2,NA
2008,2,5/13/2008,N,32,NK,HODR,2,0.05,3,1,NA
2008,2,5/13/2008,N,32,NK,MAPIP,1,0.05,2,1,NA
2008,2,5/13/2008,N,32,NK,PLJA,1,0.1,8,1,NA
2008,2,5/13/2008,N,32,NK,PLJA,2,0.25,7,3,NA
2008,2,5/13/2008,N,32,NK,PLJA,3,0.25,10,1,NA
2008,2,5/13/2008,N,32,NK,PLJA,4,0.05,6,2,NA
2008,2,5/13/2008,N,32,NK,PSTAT,1,0.05,2,1,NA
2008,2,5/13/2008,N,32,NK,SPORO,1,0.1,0,2,W
2008,2,5/13/2008,N,33,P,BOER4,1,0.75,0,2,W
2008,2,5/13/2008,N,33,P,BOER4,2,0.1,0,8,W
2008,2,5/13/2008,N,33,P,BOER4,3,0.25,0,9,W
2008,2,5/13/2008,N,33,P,BOER4,4,0.5,0,3,W
2008,2,5/13/2008,N,33,P,BOER4,5,0.05,0,9,W
2008,2,5/13/2008,N,33,P,BOER4,6,2,0,1,W
2008,2,5/13/2008,N,33,P,BOER4,7,1,0,1,W
2008,2,5/13/2008,N,33,P,BOER4,8,0.01,0,1,W
2008,2,5/13/2008,N,33,P,BOER4,9,3.5,0,1,W
2008,2,5/13/2008,N,33,P,BOER4,10,1.5,0,1,W
2008,2,5/13/2008,N,33,P,GUSA2,1,0.25,4,1,NA
2008,2,5/13/2008,N,33,P,GUSA2,2,0.5,7,1,NA
2008,2,5/13/2008,N,33,P,GUSA2,3,3,20,1,NA
2008,2,5/13/2008,N,33,P,GUSA2,4,0.05,2,1,NA
2008,2,5/13/2008,N,33,P,HYFIC,1,0.25,3,1,NA
2008,2,5/13/2008,N,33,P,HYFIC,2,0.1,2,1,NA
2008,2,5/13/2008,N,33,P,PLJA,1,0.25,0,1,W
2008,2,5/13/2008,N,33,P,PSTAT,1,0.1,3,1,NA
2008,2,5/13/2008,N,33,P,PSTAT,1,0.01,2,1,NA
2008,2,5/13/2008,N,33,P,PSTAT,2,0.05,2,4,NA
2008,2,5/13/2008,N,34,P,BOER4,1,0.5,0,7,W
2008,2,5/13/2008,N,34,P,BOER4,2,0.25,0,8,W
2008,2,5/13/2008,N,34,P,BOER4,3,1.5,0,1,W
2008,2,5/13/2008,N,34,P,BOER4,4,0.75,0,3,W
2008,2,5/13/2008,N,34,P,BOER4,5,0.05,0,4,W
2008,2,5/13/2008,N,34,P,BOER4,6,0.1,0,4,W
2008,2,5/13/2008,N,34,P,BOER4,7,1,0,3,W
2008,2,5/13/2008,N,34,P,BOER4,8,2,0,2,W
2008,2,5/13/2008,N,34,P,GUSA2,1,0.75,13,1,NA
2008,2,5/13/2008,N,34,P,GUSA2,2,7,23,1,NA
2008,2,5/13/2008,N,34,P,MAPIP,1,0.01,3,2,NA
2008,2,5/13/2008,N,34,P,SPORO,1,0.25,8,1,NA
2008,2,5/13/2008,N,35,C,BOER4,1,0.25,0,3,W
2008,2,5/13/2008,N,35,C,BOER4,2,0.1,0,3,W
2008,2,5/13/2008,N,35,C,BOER4,3,0.05,0,3,W
2008,2,5/13/2008,N,35,C,BOER4,4,0.75,0,1,W
2008,2,5/13/2008,N,35,C,BOER4,5,1,0,5,W
2008,2,5/13/2008,N,35,C,BOER4,6,9,0,1,W
2008,2,5/13/2008,N,35,C,BOER4,7,1.5,0,1,W
2008,2,5/13/2008,N,35,C,BOER4,8,2,0,1,W
2008,2,5/13/2008,N,35,C,BOER4,9,0.5,0,5,W
2008,2,5/13/2008,N,35,C,HOGL2,1,0.05,2,1,NA
2008,2,5/13/2008,N,35,C,SPORO,1,1,0,1,W
2008,2,5/13/2008,N,35,C,SPORO,2,2,0,1,W
2008,2,5/13/2008,N,36,NK,BOER4,1,0.25,0,5,W
2008,2,5/13/2008,N,36,NK,BOER4,2,0.05,0,5,W
2008,2,5/13/2008,N,36,NK,BOER4,3,0.1,0,7,W
2008,2,5/13/2008,N,36,NK,BOER4,4,1.5,0,1,W
2008,2,5/13/2008,N,36,NK,BOER4,5,1,0,2,W
2008,2,5/13/2008,N,36,NK,BOER4,6,0.5,0,1,W
2008,2,5/13/2008,N,36,NK,BOER4,7,0.75,0,1,W
2008,2,5/13/2008,N,36,NK,BOER4,8,5,0,1,W
2008,2,5/13/2008,N,36,NK,BOER4,9,2,0,1,W
2008,2,5/13/2008,N,36,NK,CHER2,1,0.05,4,6,NA
2008,2,5/13/2008,N,36,NK,CHER2,2,0.05,5,1,NA
2008,2,5/13/2008,N,36,NK,CHER2,3,0.05,2,2,NA
2008,2,5/13/2008,N,36,NK,CHER2,4,0.1,6,1,NA
2008,2,5/13/2008,N,36,NK,CHER2,5,0.05,3,3,NA
2008,2,5/13/2008,N,36,NK,CHER2,6,0.1,3,1,NA
2008,2,5/13/2008,N,36,NK,CHER2,7,0.01,4,8,NA
2008,2,5/13/2008,N,36,NK,HODR,1,0.05,2,1,NA
2008,2,5/13/2008,N,36,NK,HYFIC,1,0.25,3,1,NA
2008,2,5/13/2008,N,36,NK,MAPIP,1,0.1,4,1,NA
2008,2,5/13/2008,N,36,NK,PLJA,1,0.1,0,3,W
2008,2,5/13/2008,N,36,NK,PLJA,2,0.25,0,1,W
2008,2,5/13/2008,N,36,NK,PLJA,3,0.5,0,1,W
2008,2,5/13/2008,N,36,NK,PLJA,4,0.75,0,1,W
2008,2,5/13/2008,N,36,NK,SPORO,1,0.5,0,1,W
2008,2,5/13/2008,N,36,NK,SPORO,2,1.5,0,1,W
2008,2,5/13/2008,N,37,PK,BOER4,1,0.05,0,2,W
2008,2,5/13/2008,N,37,PK,BOER4,2,0.25,0,3,W
2008,2,5/13/2008,N,37,PK,BOER4,3,0.5,0,2,W
2008,2,5/13/2008,N,37,PK,BOER4,4,0.1,0,2,W
2008,2,5/13/2008,N,37,PK,GUSA2,1,0.5,5,1,NA
2008,2,5/13/2008,N,37,PK,HODR,1,0.05,2,1,NA
2008,2,5/13/2008,N,37,PK,MAPIP,1,0.1,2,1,NA
2008,2,5/13/2008,N,37,PK,MAPIP,2,0.01,4,1,NA
2008,2,5/13/2008,N,37,PK,PLJA,1,0.25,7,1,NA
2008,2,5/13/2008,N,37,PK,PLJA,2,0.05,0,2,W
2008,2,5/13/2008,N,37,PK,PLJA,3,0.1,0,3,W
2008,2,5/13/2008,N,37,PK,PLJA,4,0.5,7,1,NA
2008,2,5/13/2008,N,37,PK,PLJA,5,0.1,5,4,NA
2008,2,5/13/2008,N,37,PK,PLJA,6,0.25,5,1,NA
2008,2,5/13/2008,N,37,PK,PLJA,7,0.05,5,2,NA
2008,2,5/13/2008,N,37,PK,PLJA,8,0.05,4,2,NA
2008,2,5/13/2008,N,37,PK,PLJA,9,0.75,0,1,W
2008,2,5/13/2008,N,37,PK,PLJA,10,0.75,6,1,NA
2008,2,5/13/2008,N,37,PK,PLJA,11,0.25,6,3,NA
2008,2,5/13/2008,N,37,PK,PLJA,12,0.25,7,1,NA
2008,2,5/13/2008,N,37,PK,PLJA,13,0.05,3,2,NA
2008,2,5/13/2008,N,37,PK,PLJA,14,0.05,6,2,NA
2008,2,5/13/2008,N,38,N,BOER4,1,1,0,3,W
2008,2,5/13/2008,N,38,N,BOER4,2,0.5,0,2,W
2008,2,5/13/2008,N,38,N,BOER4,3,5,0,2,W
2008,2,5/13/2008,N,38,N,BOER4,4,0.25,0,6,W
2008,2,5/13/2008,N,38,N,BOER4,5,2,0,2,W
2008,2,5/13/2008,N,38,N,BOER4,6,0.05,0,2,W
2008,2,5/13/2008,N,38,N,BOER4,7,1.5,0,1,W
2008,2,5/13/2008,N,38,N,BOER4,8,0.1,0,1,W
2008,2,5/13/2008,N,38,N,BOER4,9,3.5,0,1,W
2008,2,5/13/2008,N,38,N,BOER4,10,0.75,0,1,W
2008,2,5/13/2008,N,38,N,BOER4,11,2,0,1,W
2008,2,5/13/2008,N,38,N,BOGR2,1,1,0,1,W
2008,2,5/13/2008,N,38,N,BOGR2,2,1.5,0,1,W
2008,2,5/13/2008,N,38,N,BOGR2,3,0.25,0,3,W
2008,2,5/13/2008,N,38,N,GUSA2,1,4,27,1,NA
2008,2,5/13/2008,N,38,N,HODR,1,0.05,4,1,NA
2008,2,5/13/2008,N,39,NPK,BOER4,1,0.1,0,4,W
2008,2,5/13/2008,N,39,NPK,BOER4,2,0.5,0,5,W
2008,2,5/13/2008,N,39,NPK,BOER4,3,2,0,1,W
2008,2,5/13/2008,N,39,NPK,BOER4,4,1,0,1,W
2008,2,5/13/2008,N,39,NPK,BOER4,5,5,0,1,W
2008,2,5/13/2008,N,39,NPK,BOER4,6,0.05,0,5,W
2008,2,5/13/2008,N,39,NPK,BOER4,7,0.25,0,2,W
2008,2,5/13/2008,N,39,NPK,BOER4,8,0.75,0,5,W
2008,2,5/13/2008,N,39,NPK,BOER4,9,2.5,0,1,W
2008,2,5/13/2008,N,39,NPK,BOER4,10,1.5,0,2,W
2008,2,5/13/2008,N,39,NPK,BOER4,11,3,0,1,W
2008,2,5/13/2008,N,39,NPK,HOGL2,1,0.05,3,1,NA
2008,2,5/13/2008,N,39,NPK,MAPIP,1,0.25,4,1,NA
2008,2,5/13/2008,N,40,C,BOER4,1,0.75,0,2,W
2008,2,5/13/2008,N,40,C,BOER4,2,0.25,0,6,W
2008,2,5/13/2008,N,40,C,BOER4,3,0.05,0,4,W
2008,2,5/13/2008,N,40,C,BOER4,4,2,0,1,W
2008,2,5/13/2008,N,40,C,BOER4,5,1.5,0,1,W
2008,2,5/13/2008,N,40,C,BOER4,6,0.1,0,1,W
2008,2,5/13/2008,N,40,C,BOER4,7,1,0,2,W
2008,2,5/13/2008,N,40,C,BOER4,8,2.5,0,1,W
2008,2,5/13/2008,N,40,C,GUSA2,1,2.5,14,1,NA
2008,2,5/13/2008,N,40,C,SPORO,1,0.5,0,1,W
2008,2,5/13/2008,N,40,C,SPORO,2,2,0,1,W
2008,3,9/19/2008,N,1,K,BOER4,1,0.1,8,2,NA
2008,3,9/19/2008,N,1,K,BOER4,2,0.25,12,1,NA
2008,3,9/19/2008,N,1,K,BOER4,3,1,13,1,NA
2008,3,9/19/2008,N,1,K,BOER4,4,0.05,6,1,NA
2008,3,9/19/2008,N,1,K,BOER4,5,1,13,1,NA
2008,3,9/19/2008,N,1,K,BOER4,6,0.75,12,1,NA
2008,3,9/19/2008,N,1,K,BOER4,7,6,15,1,NA
2008,3,9/19/2008,N,1,K,BOER4,8,0.1,9,1,NA
2008,3,9/19/2008,N,1,K,BOER4,9,0.01,2,2,NA
2008,3,9/19/2008,N,1,K,BOER4,10,0.75,15,2,NA
2008,3,9/19/2008,N,1,K,BOER4,11,0.01,4,3,NA
2008,3,9/19/2008,N,1,K,BOER4,12,0.05,7,1,NA
2008,3,9/19/2008,N,1,K,BOER4,13,0.5,10,2,NA
2008,3,9/19/2008,N,1,K,BOER4,14,2,15,1,NA
2008,3,9/19/2008,N,1,K,BOER4,15,5,13,1,NA
2008,3,9/19/2008,N,1,K,BOER4,16,0.1,5,1,NA
2008,3,9/19/2008,N,1,K,BOER4,17,0.5,12,1,NA
2008,3,9/19/2008,N,1,K,BOER4,18,0.25,10,1,NA
2008,3,9/19/2008,N,1,K,BOER4,19,0.5,13,1,NA
2008,3,9/19/2008,N,1,K,BOER4,20,0.25,8,6,NA
2008,3,9/19/2008,N,1,K,BOER4,21,0.05,4,2,NA
2008,3,9/19/2008,N,1,K,BOER4,22,0.05,8,2,NA
2008,3,9/19/2008,N,1,K,BOER4,23,0.05,3,3,NA
2008,3,9/19/2008,N,1,K,BOER4,24,1.5,13,1,NA
2008,3,9/19/2008,N,1,K,BOER4,25,0.1,6,2,NA
2008,3,9/19/2008,N,1,K,DANAN,1,0.01,2,1,NA
2008,3,9/19/2008,N,1,K,HODR,1,2,6,1,NA
2008,3,9/19/2008,N,1,K,HODR,2,0.5,4,1,NA
2008,3,9/19/2008,N,1,K,HODR,3,1,7,1,NA
2008,3,9/19/2008,N,1,K,HODR,4,0.5,5,1,NA
2008,3,9/19/2008,N,1,K,HODR,5,1.5,10,1,NA
2008,3,9/19/2008,N,1,K,HODR,6,2,11,1,NA
2008,3,9/19/2008,N,1,K,HODR,7,1,9,1,NA
2008,3,9/19/2008,N,1,K,HODR,8,2,8,1,NA
2008,3,9/19/2008,N,1,K,SPHA,1,0.5,4,1,SPHAERALCEA_SP.
2008,3,9/19/2008,N,2,K,BOER4,1,0.1,4,1,NA
2008,3,9/19/2008,N,2,K,BOER4,2,0.1,10,1,NA
2008,3,9/19/2008,N,2,K,BOER4,3,1.5,15,1,NA
2008,3,9/19/2008,N,2,K,BOER4,4,2,19,1,NA
2008,3,9/19/2008,N,2,K,BOER4,5,0.1,8,1,NA
2008,3,9/19/2008,N,2,K,BOER4,6,0.25,9,3,NA
2008,3,9/19/2008,N,2,K,BOER4,7,0.25,10,4,NA
2008,3,9/19/2008,N,2,K,BOER4,8,2.5,13,1,NA
2008,3,9/19/2008,N,2,K,BOER4,9,7,17,1,NA
2008,3,9/19/2008,N,2,K,BOER4,10,1,14,2,NA
2008,3,9/19/2008,N,2,K,BOER4,11,0.75,13,1,NA
2008,3,9/19/2008,N,2,K,BOER4,12,1,15,1,NA
2008,3,9/19/2008,N,2,K,BOER4,13,0.5,10,1,NA
2008,3,9/19/2008,N,2,K,BOER4,14,3,15,1,NA
2008,3,9/19/2008,N,2,K,BOER4,15,0.25,5,1,NA
2008,3,9/19/2008,N,2,K,BOER4,16,0.1,7,1,NA
2008,3,9/19/2008,N,2,K,BOER4,17,0.05,5,2,NA
2008,3,9/19/2008,N,2,K,BOER4,18,0.05,3,1,NA
2008,3,9/19/2008,N,2,K,BOER4,19,0.25,6,1,NA
2008,3,9/19/2008,N,2,K,BOER4,20,1,11,1,NA
2008,3,9/19/2008,N,2,K,BOER4,21,0.25,8,1,NA
2008,3,9/19/2008,N,2,K,BOER4,22,0.5,14,1,NA
2008,3,9/19/2008,N,2,K,BOER4,23,0.25,12,1,NA
2008,3,9/19/2008,N,2,K,BOER4,24,0.05,6,2,NA
2008,3,9/19/2008,N,2,K,BOER4,25,0.25,5,1,NA
2008,3,9/19/2008,N,2,K,BOER4,26,0.1,6,3,NA
2008,3,9/19/2008,N,2,K,BOER4,27,1,10,1,NA
2008,3,9/19/2008,N,2,K,BOER4,28,1.5,16,1,NA
2008,3,9/19/2008,N,2,K,BOER4,29,0.01,3,1,NA
2008,3,9/19/2008,N,2,K,BOER4,30,1.5,14,1,NA
2008,3,9/19/2008,N,2,K,HODR,1,1,7,1,NA
2008,3,9/19/2008,N,2,K,HODR,2,0.05,3,1,NA
2008,3,9/19/2008,N,2,K,HODR,3,1,9,1,NA
2008,3,9/19/2008,N,2,K,HODR,4,0.5,8,1,NA
2008,3,9/19/2008,N,2,K,HODR,5,2,8,1,NA
2008,3,9/19/2008,N,2,K,HODR,6,0.75,6,1,NA
2008,3,9/19/2008,N,2,K,HODR,7,1,6,2,NA
2008,3,9/19/2008,N,2,K,HODR,8,1,5,1,NA
2008,3,9/19/2008,N,2,K,HODR,9,0.5,5,1,NA
2008,3,9/19/2008,N,3,P,BOER4,1,0.1,7,1,NA
2008,3,9/19/2008,N,3,P,BOER4,2,4,19,1,NA
2008,3,9/19/2008,N,3,P,BOER4,3,0.05,4,2,NA
2008,3,9/19/2008,N,3,P,BOER4,4,2.5,15,1,NA
2008,3,9/19/2008,N,3,P,BOER4,5,1.5,10,1,NA
2008,3,9/19/2008,N,3,P,BOER4,6,0.75,13,1,NA
2008,3,9/19/2008,N,3,P,BOER4,7,1.5,13,1,NA
2008,3,9/19/2008,N,3,P,BOER4,8,0.5,13,2,NA
2008,3,9/19/2008,N,3,P,BOER4,9,0.25,10,2,NA
2008,3,9/19/2008,N,3,P,BOER4,10,1,15,1,NA
2008,3,9/19/2008,N,3,P,BOER4,11,3,15,1,NA
2008,3,9/19/2008,N,3,P,BOER4,12,0.5,8,1,NA
2008,3,9/19/2008,N,3,P,BOER4,13,7,17,1,NA
2008,3,9/19/2008,N,3,P,BOER4,14,0.01,6,1,NA
2008,3,9/19/2008,N,3,P,BOER4,15,0.25,16,1,NA
2008,3,9/19/2008,N,3,P,BOER4,16,1,17,1,NA
2008,3,9/19/2008,N,3,P,BOER4,17,0.75,11,1,NA
2008,3,9/19/2008,N,3,P,BOER4,18,0.5,12,1,NA
2008,3,9/19/2008,N,3,P,BOER4,19,0.05,12,2,NA
2008,3,9/19/2008,N,3,P,BOER4,20,15,18,1,NA
2008,3,9/19/2008,N,3,P,BOER4,21,1,14,1,NA
2008,3,9/19/2008,N,3,P,BOER4,22,4,16,1,NA
2008,3,9/19/2008,N,3,P,BOER4,23,0.1,4,1,NA
2008,3,9/19/2008,N,3,P,CHAL11,1,0.05,2,1,NA
2008,3,9/19/2008,N,3,P,CHAL11,2,0.1,2,1,NA
2008,3,9/19/2008,N,3,P,CHRE4,1,0.25,15,2,NA
2008,3,9/19/2008,N,3,P,GACO5,1,0.25,21,1,NA
2008,3,9/19/2008,N,3,P,HODR,1,0.1,5,1,NA
2008,3,9/19/2008,N,4,PK,BOER4,1,0.05,5,2,NA
2008,3,9/19/2008,N,4,PK,BOER4,2,0.05,4,2,NA
2008,3,9/19/2008,N,4,PK,BOER4,3,1,18,2,NA
2008,3,9/19/2008,N,4,PK,BOER4,4,0.25,8,1,NA
2008,3,9/19/2008,N,4,PK,BOER4,5,3,18,1,NA
2008,3,9/19/2008,N,4,PK,BOER4,6,4,14,1,NA
2008,3,9/19/2008,N,4,PK,BOER4,7,1.5,16,2,NA
2008,3,9/19/2008,N,4,PK,BOER4,8,0.75,17,1,NA
2008,3,9/19/2008,N,4,PK,BOER4,9,0.5,12,1,NA
2008,3,9/19/2008,N,4,PK,BOER4,10,1,16,1,NA
2008,3,9/19/2008,N,4,PK,BOER4,11,0.25,10,4,NA
2008,3,9/19/2008,N,4,PK,BOER4,12,8,20,1,NA
2008,3,9/19/2008,N,4,PK,BOER4,13,3,14,1,NA
2008,3,9/19/2008,N,4,PK,BOER4,14,0.75,17,1,NA
2008,3,9/19/2008,N,4,PK,BOER4,15,0.5,15,1,NA
2008,3,9/19/2008,N,4,PK,BOER4,16,0.5,11,1,NA
2008,3,9/19/2008,N,4,PK,BOER4,17,1,20,1,NA
2008,3,9/19/2008,N,4,PK,BOER4,18,4,16,1,NA
2008,3,9/19/2008,N,4,PK,BOER4,19,7,18,1,NA
2008,3,9/19/2008,N,4,PK,BOER4,20,0.25,11,1,NA
2008,3,9/19/2008,N,4,PK,BOER4,21,0.1,9,1,NA
2008,3,9/19/2008,N,4,PK,BOGR2,1,2,19,1,NA
2008,3,9/19/2008,N,4,PK,BOGR2,2,2,17,1,NA
2008,3,9/19/2008,N,4,PK,CHAL11,1,0.25,6,1,NA
2008,3,9/19/2008,N,4,PK,CHRE4,1,0.25,14,1,NA
2008,3,9/19/2008,N,4,PK,GACO5,1,0.5,9,1,NA
2008,3,9/19/2008,N,4,PK,GACO5,2,0.5,24,1,NA
2008,3,9/19/2008,N,4,PK,GACO5,3,0.75,18,1,NA
2008,3,9/19/2008,N,4,PK,GACO5,4,0.05,4,1,NA
2008,3,9/19/2008,N,4,PK,GACO5,5,0.75,16,1,NA
2008,3,9/19/2008,N,4,PK,GACO5,6,0.5,19,3,NA
2008,3,9/19/2008,N,4,PK,GACO5,7,0.1,10,1,NA
2008,3,9/19/2008,N,4,PK,GACO5,8,0.1,6,2,NA
2008,3,9/19/2008,N,4,PK,GACO5,9,0.75,20,2,NA
2008,3,9/19/2008,N,4,PK,GACO5,10,0.25,14,1,NA
2008,3,9/19/2008,N,4,PK,GACO5,11,0.25,26,2,NA
2008,3,9/19/2008,N,4,PK,GACO5,12,0.05,2,1,NA
2008,3,9/19/2008,N,4,PK,GACO5,13,0.5,25,1,NA
2008,3,9/19/2008,N,4,PK,HODR,1,0.5,7,1,NA
2008,3,9/19/2008,N,4,PK,HODR,2,2,9,1,NA
2008,3,9/19/2008,N,4,PK,HODR,3,1,9,1,NA
2008,3,9/19/2008,N,4,PK,HOGL2,1,3,13,1,NA
2008,3,9/19/2008,N,5,P,BOER4,1,3,22,1,NA
2008,3,9/19/2008,N,5,P,BOER4,2,15,24,1,NA
2008,3,9/19/2008,N,5,P,BOER4,3,0.25,5,1,NA
2008,3,9/19/2008,N,5,P,BOER4,4,3.5,19,1,NA
2008,3,9/19/2008,N,5,P,BOER4,5,1.5,13,1,NA
2008,3,9/19/2008,N,5,P,BOER4,6,0.5,19,1,NA
2008,3,9/19/2008,N,5,P,BOER4,7,0.25,9,1,NA
2008,3,9/19/2008,N,5,P,BOER4,8,0.1,6,1,NA
2008,3,9/19/2008,N,5,P,BOER4,9,0.5,12,2,NA
2008,3,9/19/2008,N,5,P,BOER4,10,1,15,1,NA
2008,3,9/19/2008,N,5,P,BOER4,11,0.25,12,1,NA
2008,3,9/19/2008,N,5,P,BOER4,12,2,18,1,NA
2008,3,9/19/2008,N,5,P,BOER4,13,1,13,2,NA
2008,3,9/19/2008,N,5,P,BOER4,14,1.5,15,1,NA
2008,3,9/19/2008,N,5,P,BOER4,15,0.75,12,1,NA
2008,3,9/19/2008,N,5,P,BOER4,16,3,24,1,NA
2008,3,9/19/2008,N,5,P,BOER4,17,11,22,1,NA
2008,3,9/19/2008,N,5,P,GACO5,1,1,17,1,NA
2008,3,9/19/2008,N,5,P,GACO5,2,1,19,1,NA
2008,3,9/19/2008,N,5,P,GACO5,3,0.5,5,1,NA
2008,3,9/19/2008,N,5,P,GACO5,4,0.5,17,1,NA
2008,3,9/19/2008,N,5,P,GACO5,5,0.01,1,1,NA
2008,3,9/19/2008,N,5,P,HODR,1,0.05,3,1,NA
2008,3,9/19/2008,N,5,P,SOEL,1,0.1,5,1,NA
2008,3,9/19/2008,N,6,NPK,BOER4,1,12,25,1,NA
2008,3,9/19/2008,N,6,NPK,BOER4,2,2,23,1,NA
2008,3,9/19/2008,N,6,NPK,BOER4,3,0.25,5,1,NA
2008,3,9/19/2008,N,6,NPK,BOER4,4,2,22,1,NA
2008,3,9/19/2008,N,6,NPK,BOER4,5,2,13,1,NA
2008,3,9/19/2008,N,6,NPK,BOER4,6,15,28,1,NA
2008,3,9/19/2008,N,6,NPK,BOER4,7,12,25,1,NA
2008,3,9/19/2008,N,6,NPK,BOER4,8,5,28,1,NA
2008,3,9/19/2008,N,6,NPK,CHAL11,1,0.25,5,1,NA
2008,3,9/19/2008,N,6,NPK,CHAL11,2,1.5,1,1,NA
2008,3,9/19/2008,N,6,NPK,CHAL11,3,0.5,3,1,NA
2008,3,9/19/2008,N,6,NPK,CHRE4,1,0.5,17,1,NA
2008,3,9/19/2008,N,6,NPK,GUSA2,1,1,13,1,NA
2008,3,9/19/2008,N,6,NPK,HODR,1,0.25,3,1,NA
2008,3,9/19/2008,N,6,NPK,HODR,2,1,10,1,NA
2008,3,9/19/2008,N,7,PK,BOER4,1,6,18,1,NA
2008,3,9/19/2008,N,7,PK,BOER4,2,0.25,5,1,NA
2008,3,9/19/2008,N,7,PK,BOER4,3,9,17,1,NA
2008,3,9/19/2008,N,7,PK,BOER4,4,8,18,1,NA
2008,3,9/19/2008,N,7,PK,BOER4,5,8,20,1,NA
2008,3,9/19/2008,N,7,PK,BOER4,6,0.05,3,2,NA
2008,3,9/19/2008,N,7,PK,BOER4,7,0.1,10,1,NA
2008,3,9/19/2008,N,7,PK,BOER4,8,0.05,5,1,NA
2008,3,9/19/2008,N,7,PK,BOER4,9,0.25,8,2,NA
2008,3,9/19/2008,N,7,PK,BOER4,10,0.1,4,1,NA
2008,3,9/19/2008,N,7,PK,BOER4,11,15,20,1,NA
2008,3,9/19/2008,N,7,PK,BOER4,12,0.1,8,1,NA
2008,3,9/19/2008,N,7,PK,BOER4,13,1,21,1,NA
2008,3,9/19/2008,N,7,PK,BOER4,14,1,13,1,NA
2008,3,9/19/2008,N,7,PK,BOER4,15,8,20,1,NA
2008,3,9/19/2008,N,7,PK,BOER4,16,1.5,18,1,NA
2008,3,9/19/2008,N,7,PK,BOER4,17,0.5,16,1,NA
2008,3,9/19/2008,N,7,PK,CHAL11,1,0.25,3,1,NA
2008,3,9/19/2008,N,7,PK,CHAL11,2,0.05,4,1,NA
2008,3,9/19/2008,N,7,PK,CHRE4,1,0.5,12,1,NA
2008,3,9/19/2008,N,7,PK,HODR,1,2,10,1,NA
2008,3,9/19/2008,N,7,PK,HODR,2,0.75,9,1,NA
2008,3,9/19/2008,N,7,PK,HODR,3,1,4,1,NA
2008,3,9/19/2008,N,7,PK,HODR,4,0.05,3,1,NA
2008,3,9/19/2008,N,7,PK,HODR,5,1,10,1,NA
2008,3,9/19/2008,N,8,C,BOER4,1,0.5,16,3,NA
2008,3,9/19/2008,N,8,C,BOER4,2,0.25,11,4,NA
2008,3,9/19/2008,N,8,C,BOER4,3,0.5,8,1,NA
2008,3,9/19/2008,N,8,C,BOER4,4,1,14,1,NA
2008,3,9/19/2008,N,8,C,BOER4,5,1,13,1,NA
2008,3,9/19/2008,N,8,C,BOER4,6,0.1,9,1,NA
2008,3,9/19/2008,N,8,C,BOER4,7,0.5,11,6,NA
2008,3,9/19/2008,N,8,C,BOER4,8,0.1,10,1,NA
2008,3,9/19/2008,N,8,C,BOER4,9,1,10,2,NA
2008,3,9/19/2008,N,8,C,BOER4,10,1,12,1,NA
2008,3,9/19/2008,N,8,C,BOER4,11,4,15,1,NA
2008,3,9/19/2008,N,8,C,BOER4,12,4,17,1,NA
2008,3,9/19/2008,N,8,C,BOER4,13,7,18,1,NA
2008,3,9/19/2008,N,8,C,BOER4,14,0.25,9,1,NA
2008,3,9/19/2008,N,8,C,BOER4,15,3,15,1,NA
2008,3,9/19/2008,N,8,C,BOER4,16,0.75,19,2,NA
2008,3,9/19/2008,N,8,C,BOER4,17,2,19,1,NA
2008,3,9/19/2008,N,8,C,BOER4,18,0.05,9,1,NA
2008,3,9/19/2008,N,8,C,BOER4,19,1,18,1,NA
2008,3,9/19/2008,N,8,C,BOER4,20,0.25,10,2,NA
2008,3,9/19/2008,N,8,C,BOER4,21,0.5,13,1,NA
2008,3,9/19/2008,N,8,C,BOER4,22,0.5,12,1,NA
2008,3,9/19/2008,N,8,C,BOER4,23,1.5,13,1,NA
