PERIOD,DATE,PLOT,LN,QUAD,PSPP,PCOV,PHT,PF,KRF,RBF,SDUNK,SDP,SDKR,SDRD,SDAN,BY
F99,09/26/99,PK,6,6,MUAR,1.0,7.5,8,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,6,7,MUAR,5.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,7,1,MUAR,6.5,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,7,2,MUAR,6.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,7,3,MUAR,0.5,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,7,4,MUAR,4.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,7,7,MUAR,1.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,5,5,OPIM,14.0,89,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,2,5,POOL,2.2,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,2,7,POOL,0.5,3,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,3,7,POOL,2.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,4,7,POOL,1.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,5,5,POOL,2.5,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,5,6,POOL,2.0,6,14,0,0,0.0,2.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,6,7,POOL,4.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,1,6,SAKA,0.2,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,2,5,SAKA,0.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,2,6,SAKA,0.5,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,3,4,SAKA,0.3,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,3,5,SAKA,0.4,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,3,6,SAKA,0.3,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,4,4,SAKA,1.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,4,6,SAKA,0.4,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,4,7,SAKA,0.2,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,5,4,SAKA,0.5,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,5,6,SAKA,0.5,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,5,6,SAKA,3.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,6,3,SAKA,0.3,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,6,6,SAKA,0.2,5,7,0,0,0.0,3.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,7,4,SAKA,0.2,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,7,6,SAKA,1.5,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,1,2,SCBR2,9.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,1,3,SCBR2,9.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,1,4,SCBR2,7.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,1,4,SCBR2,0.8,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,1,5,SCBR2,5.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,1,6,SCBR2,9.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,2,1,SCBR2,11.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,2,2,SCBR2,12.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,2,3,SCBR2,9.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,2,4,SCBR2,3.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,2,5,SCBR2,3.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,2,6,SCBR2,1.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,2,7,SCBR2,8.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,3,1,SCBR2,6.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,3,2,SCBR2,4.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,3,3,SCBR2,8.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,3,6,SCBR2,5.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,3,7,SCBR2,7.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,4,1,SCBR2,1.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,4,3,SCBR2,7.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,4,4,SCBR2,5.0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,4,5,SCBR2,2.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,4,7,SCBR2,10.5,11,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,5,1,SCBR2,16.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,5,2,SCBR2,8.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,5,3,SCBR2,13.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,5,4,SCBR2,4.5,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,5,5,SCBR2,13.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,5,6,SCBR2,5.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,6,1,SCBR2,5.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,6,3,SCBR2,9.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,6,4,SCBR2,8.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,6,6,SCBR2,2.0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,6,7,SCBR2,22.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,7,1,SCBR2,8.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,7,3,SCBR2,10.2,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,7,5,SCBR2,12.2,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,7,7,SCBR2,17.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,7,1,SELE6,0.2,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,1,5,SOEL,2.0,9,14,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,6,3,SOEL,2.5,15,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,1,2,SPCR,1.5,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,1,3,SPCR,8.0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,1,4,SPCR,4.5,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,1,5,SPCR,17.0,19,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,1,6,SPCR,11.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,1,7,SPCR,12.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,2,1,SPCR,12.0,23,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,2,2,SPCR,6.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,2,3,SPCR,7.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,2,4,SPCR,8.0,12,16,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,3,1,SPCR,5.5,17,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,3,2,SPCR,11.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,3,3,SPCR,12.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,4,1,SPCR,0.3,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,4,5,SPCR,6.5,21,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,4,7,SPCR,1.7,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,5,1,SPCR,4.0,19,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,5,3,SPCR,6.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,5,4,SPCR,3.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,5,6,SPCR,11.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,5,6,SPCR,8.0,16,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,6,1,SPCR,6.0,17,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,6,2,SPCR,4.5,18,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,6,3,SPCR,4.0,16,13,0,9,0.0,0.0,0.0,0.5,0.0,NA
F99,09/26/99,PK,6,4,SPCR,0.5,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,6,6,SPCR,0.5,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,6,7,SPCR,11.0,16,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,7,1,SPCR,15.0,16,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,7,2,SPCR,15.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,7,3,SPCR,15.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,7,4,SPCR,11.0,16,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,7,6,SPCR,14.0,21,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,2,4,SPHA,0.5,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,1,1,TILA2,0.1,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,1,3,TILA2,2.5,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,1,5,TILA2,0.3,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,1,6,TILA2,2.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,2,1,TILA2,4.5,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,2,2,TILA2,0.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,2,3,TILA2,2.5,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,2,4,TILA2,1.5,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,2,5,TILA2,7.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,2,6,TILA2,2.5,12,4,0,2,0.0,5.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,2,7,TILA2,2.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,3,2,TILA2,1.5,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,3,3,TILA2,3.5,16,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,3,4,TILA2,1.5,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,3,6,TILA2,1.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,4,1,TILA2,1.0,0,6,0,6,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,4,3,TILA2,5.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,4,4,TILA2,2.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,4,7,TILA2,0.4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,5,1,TILA2,1.5,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,5,2,TILA2,3.0,19,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,5,3,TILA2,4.0,18,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,5,4,TILA2,4.0,16,11,0,2,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,6,2,TILA2,3.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,6,3,TILA2,7.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,7,1,TILA2,0.1,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,7,2,TILA2,3.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,7,4,TILA2,1.0,8,7,0,4,0.0,0.0,0.0,0.0,1.5,NA
F99,09/26/99,PK,7,6,TILA2,16.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,PK,6,6,TRBE,1.5,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,T,1,7,BOBA2,3.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,T,1,7,CHSE7,0.1,2,0,0,4,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,T,1,7,MOSQ,0.2,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,T,1,7,POOL,0.5,3,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,T,1,7,SAKA,0.1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/26/99,T,7,7,SPCR,6.5,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,PK,7,7,ARAD,0.5,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,PK,7,7,BOBA2,2.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,PK,7,7,CHSE7,0.2,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,PK,7,7,CHSES,0.3,4,5,0,3,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,PK,7,7,MUAR,1.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,PK,7,7,SAKA,0.3,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,PK,7,7,SCBR2,17.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,PK,7,7,SPCR,16.0,20,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,1,2,ARAD,0.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,1,3,ARAD,0.2,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,1,5,ARAD,4.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,1,6,ARAD,2.5,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,2,1,ARAD,2.5,90,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,2,3,ARAD,0.1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,2,5,ARAD,2.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,2,6,ARAD,3.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,2,7,ARAD,7.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,2,7,ARAD,3.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,3,4,ARAD,0.3,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,3,5,ARAD,3.5,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,3,7,ARAD,3.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,4,5,ARAD,0.5,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,4,7,ARAD,0.3,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,5,2,ARAD,2.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,5,5,ARAD,0.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,5,6,ARAD,0.4,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,6,2,ARAD,0.3,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,7,1,ARAD,0.2,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,7,2,ARAD,2.0,16,0,0,3,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,7,3,ARAD,0.3,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,7,5,ARAD,0.3,11,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,7,6,ARAD,0.4,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,7,7,ARAD,0.3,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,7,5,ARHA3,1.5,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,1,2,ARPU6,3.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,1,3,ARPU6,1.0,18,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,1,4,ARPU6,1.5,16,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,1,6,ARPU6,0.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,2,2,ARPU6,3.5,21,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,6,7,ARPU6,0.5,8,0,0,11,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,7,1,ARPU6,3.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,7,2,ARPU6,14.0,17,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,7,3,ARPU6,18.0,34,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,7,5,ARPU6,14.0,23,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,7,6,ARPU6,4.0,27,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,1,5,BOBA2,8.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,2,1,BOBA2,0.3,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,2,6,BOBA2,52.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,2,7,BOBA2,18.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,3,2,BOBA2,0.1,2,0,0,2,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,3,4,BOBA2,0.1,3,0,0,8,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,3,5,BOBA2,26.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,3,6,BOBA2,3.5,6,0,0,9,0.0,0.0,0.0,0.4,0.0,NA
F99,09/29/99,T,3,7,BOBA2,13.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,4,3,BOBA2,7.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,4,4,BOBA2,2.0,6,2,0,9,8.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,4,5,BOBA2,12.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,4,6,BOBA2,2.0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,4,7,BOBA2,14.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,5,2,BOBA2,18.0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,5,4,BOBA2,0.3,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,5,5,BOBA2,22.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,5,6,BOBA2,4.0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,5,7,BOBA2,0.4,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,6,1,BOBA2,4.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,6,2,BOBA2,7.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,7,1,BOBA2,0.3,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,7,2,BOBA2,0.5,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,7,6,BOBA2,0.2,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,7,7,BOBA2,1.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,1,4,BOER4,26.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,1,5,BOER4,0.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,3,1,BOER4,36.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,3,2,BOER4,9.0,20,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,3,3,BOER4,14.0,21,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,4,1,BOER4,8.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,4,2,BOER4,26.0,23,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,5,1,BOER4,52.0,23,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,5,2,BOER4,6.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,5,3,BOER4,3.0,19,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,6,4,BOER4,11.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,6,5,BOER4,3.0,16,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,7,1,BOER4,27.0,25,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,7,4,BOER4,32.0,29,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,7,4,BOER4,30.0,34,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,5,3,BOGR2,33.0,24,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,6,1,BOGR2,3.0,24,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,6,3,BOGR2,1.5,23,0,0,2,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,6,4,BOGR2,19.0,27,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,6,5,BOGR2,24.0,26,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,6,6,BOGR2,12.0,19,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,7,3,BOGR2,13.0,27,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,7,7,BOGR2,2.0,18,0,0,7,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,4,7,BREUC2,6.0,19,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,4,2,CABA6,1.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,1,6,CAJA6,1.5,14,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,7,4,CHAL11,2.5,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F99,09/29/99,T,1,1,CHPA,0.5,17,0,0,0,0.0,0.0,0.0,0.0,0.0,CHPA
F99,09/29/99,T,3,2,CHPA,0.3,12,0,0,0,0.0,0.0,0.0,0.0,0.0,CHPA
F99,09/29/99,T,3,4,CHPA,0.5,10,0,0,0,0.0,0.0,0.0,0.0,0.0,CHPA
F99,09/29/99,T,3,6,CHPA,1.5,16,0,0,0,0.0,0.0,0.0,0.0,0.0,CHPA
F99,09/29/99,T,3,7,CHPA,0.8,14,3,0,7,0.0,0.0,0.0,1.5,0.0,CHPA
F99,09/29/99,T,4,2,CHPA,0.3,11,0,0,0,0.0,0.0,0.0,0.0,0.0,CHPA
F99,09/29/99,T,4,3,CHPA,1.5,20,0,0,0,0.0,0.0,0.0,0.0,0.0,CHPA
F99,09/29/99,T,4,4,CHPA,1.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,CHPA
F99,09/29/99,T,4,5,CHPA,2.5,19,0,0,14,0.0,0.0,0.0,0.0,0.5,CHPA
F99,09/29/99,T,4,7,CHPA,0.7,12,0,0,0,0.0,0.0,0.0,0.0,0.0,CHPA
