year,season,date,site,plot,subplot,quad,treatment,species,obs,cover,height,count,comment
2000,3,10/22/2000,M,9,B,2,S,BOER4,2,1,17,1,NA
2000,3,10/22/2000,M,9,B,2,S,BOER4,3,2,19,1,NA
2000,3,10/22/2000,M,9,B,2,S,BOER4,4,7,22,1,NA
2000,3,10/22/2000,M,9,B,2,S,BOER4,5,4.5,22,1,NA
2000,3,10/22/2000,M,9,B,2,S,CHRE4,1,1,17,1,NA
2000,3,10/22/2000,M,9,B,2,S,CHSE7,1,1.5,2,2,NA
2000,3,10/22/2000,M,9,B,2,S,CHSE7,2,0.25,4,1,NA
2000,3,10/22/2000,M,9,B,2,S,CHSE7,3,1,4,2,NA
2000,3,10/22/2000,M,9,B,2,S,CHSE7,4,1.5,6,1,NA
2000,3,10/22/2000,M,9,B,2,S,CHSES,1,1,7,8,NA
2000,3,10/22/2000,M,9,B,2,S,CHSES,2,0.25,8,2,NA
2000,3,10/22/2000,M,9,B,2,S,CHSES,3,0.5,10,15,NA
2000,3,10/22/2000,M,9,B,2,S,CHSES,4,0.25,6,1,NA
2000,3,10/22/2000,M,9,B,2,S,CHSES,5,1,11,4,NA
2000,3,10/22/2000,M,9,B,2,S,CHSES,6,1,16,1,NA
2000,3,10/22/2000,M,9,B,2,S,CHSES,7,1,5,1,NA
2000,3,10/22/2000,M,9,B,2,S,CHSES,8,2,7,1,NA
2000,3,10/22/2000,M,9,B,2,S,CHSES,9,1.5,8,1,NA
2000,3,10/22/2000,M,9,B,2,S,ENDE,1,0.25,9,1,NA
2000,3,10/22/2000,M,9,B,2,S,GUSA2,1,1,10,1,NA
2000,3,10/22/2000,M,9,B,2,S,GUSA2,2,0.5,14,1,NA
2000,3,10/22/2000,M,9,B,2,S,GUSA2,3,4,21,1,NA
2000,3,10/22/2000,M,9,B,2,S,GUSA2,4,9,22,1,NA
2000,3,10/22/2000,M,9,B,2,S,LIPU4,1,0.01,3,1,NA
2000,3,10/22/2000,M,9,B,2,S,MUSQ3,1,0.5,8,1,NA
2000,3,10/22/2000,M,9,B,2,S,PLPA2,1,0.01,1,1,NA
2000,3,10/22/2000,M,9,B,2,S,SPPO6,1,4,75,1,NA
2006,3,10/3/2006,M,1,A,1,SF,BOER4,1,85,20,1,BOER4 ALL
2006,3,10/3/2006,M,1,A,1,SF,MAPIP,1,0.75,12,1,NA
2006,3,10/3/2006,M,1,A,1,SF,PLPA2,1,0.05,1,4,NA
2006,3,10/3/2006,M,1,A,2,SF,ARPU9,1,4,21,1,NA
2006,3,10/3/2006,M,1,A,2,SF,ASMIM,1,0.25,7,1,NA
2006,3,10/3/2006,M,1,A,2,SF,ASMIM,2,0.1,3,1,NA
2006,3,10/3/2006,M,1,A,2,SF,ASMIM,3,0.05,2,1,NA
2006,3,10/3/2006,M,1,A,2,SF,BOER4,1,13,15,1,NA
2006,3,10/3/2006,M,1,A,2,SF,BOER4,2,1,10,2,NA
2006,3,10/3/2006,M,1,A,2,SF,BOER4,3,2,10,1,NA
2006,3,10/3/2006,M,1,A,2,SF,BOER4,4,1.5,11,1,HO
2006,3,10/3/2006,M,1,A,2,SF,BOER4,5,3,18,1,NA
2006,3,10/3/2006,M,1,A,2,SF,CHRE4,1,0.05,4,1,NA
2006,3,10/3/2006,M,1,A,2,SF,CHRE4,2,0.05,6,1,NA
2006,3,10/3/2006,M,1,A,2,SF,CHSES,1,0.05,3,2,NA
2006,3,10/3/2006,M,1,A,2,SF,GUSA2,1,1,13,1,NA
2006,3,10/3/2006,M,1,A,2,SF,GUSA2,2,2,15,1,NA
2006,3,10/3/2006,M,1,A,2,SF,LIPU4,1,0.05,4,1,NA
2006,3,10/3/2006,M,1,A,2,SF,MUAR2,1,2,13,3,NA
2006,3,10/3/2006,M,1,A,2,SF,MUAR2,2,1,7,1,NA
2006,3,10/3/2006,M,1,A,2,SF,MUAR2,3,0.75,7,2,NA
2006,3,10/3/2006,M,1,A,2,SF,MUAR2,4,0.5,8,1,NA
2006,3,10/3/2006,M,1,A,2,SF,SPCO4,1,4,25,1,NA
2006,3,10/3/2006,M,1,A,2,SF,SPCR,1,2,24,1,NA
2006,3,10/3/2006,M,1,B,1,S,ASMIM,1,0.05,3,3,NA
2006,3,10/3/2006,M,1,B,1,S,ASMIM,2,0.75,6,1,NA
2006,3,10/3/2006,M,1,B,1,S,BOER4,1,12,21,1,NA
2006,3,10/3/2006,M,1,B,1,S,BOER4,2,9,18,1,NA
2006,3,10/3/2006,M,1,B,1,S,BOER4,3,1,13,4,NA
2006,3,10/3/2006,M,1,B,1,S,BOER4,4,3.5,16,1,NA
2006,3,10/3/2006,M,1,B,1,S,BOER4,5,2.5,16,1,NA
2006,3,10/3/2006,M,1,B,1,S,BOER4,6,2,12,1,NA
2006,3,10/3/2006,M,1,B,1,S,BOER4,7,3,14,1,NA
2006,3,10/3/2006,M,1,B,1,S,BOER4,8,0.25,12,1,NA
2006,3,10/3/2006,M,1,B,1,S,BOER4,9,0.1,4,5,NA
2006,3,10/3/2006,M,1,B,1,S,CHSES,1,0.05,3,1,NA
2006,3,10/3/2006,M,1,B,1,S,CHSES,2,0.1,4,1,NA
2006,3,10/3/2006,M,1,B,1,S,CHSES,3,0.05,6,1,NA
2006,3,10/3/2006,M,1,B,1,S,GUSA2,1,15,30,1,NA
2006,3,10/3/2006,M,1,B,1,S,GUSA2,2,10,30,1,NA
2006,3,10/3/2006,M,1,B,1,S,MUAR2,1,1,9,1,NA
2006,3,10/3/2006,M,1,B,1,S,MUSQ3,1,0.1,3,1,NA
2006,3,10/3/2006,M,1,B,1,S,PLPA2,1,0.05,1,2,NA
2006,3,10/3/2006,M,1,B,1,S,SPCO4,1,2,22,1,NA
2006,3,10/3/2006,M,1,B,1,S,SPPO6,1,0.01,1,3,NA
2006,3,10/3/2006,M,1,B,1,S,SPPO6,2,0.05,2,2,NA
2006,3,10/3/2006,M,1,B,2,S,ASMIM,1,0.25,4,2,NA
2006,3,10/3/2006,M,1,B,2,S,BOER4,1,3,18,4,NA
2006,3,10/3/2006,M,1,B,2,S,BOER4,2,9,18,1,NA
2006,3,10/3/2006,M,1,B,2,S,BOER4,3,5,17,1,NA
2006,3,10/3/2006,M,1,B,2,S,BOER4,4,1,15,1,NA
2006,3,10/3/2006,M,1,B,2,S,BOER4,5,0.5,13,3,NA
2006,3,10/3/2006,M,1,B,2,S,BOER4,6,2.5,16,2,NA
2006,3,10/3/2006,M,1,B,2,S,CHRE4,1,0.1,8,1,NA
2006,3,10/3/2006,M,1,B,2,S,CHRE4,2,0.05,6,1,NA
2006,3,10/3/2006,M,1,B,2,S,CHSES,1,0.05,4,4,NA
2006,3,10/3/2006,M,1,B,2,S,GUSA2,1,2.5,16,1,NA
2006,3,10/3/2006,M,1,B,2,S,GUSA2,2,1,13,1,NA
2006,3,10/3/2006,M,1,B,2,S,GUSA2,3,0.75,10,1,NA
2006,3,10/3/2006,M,1,B,2,S,GUSA2,4,0.25,13,1,HO
2006,3,10/3/2006,M,1,B,2,S,LIPU4,1,0.01,4,1,NA
2006,3,10/3/2006,M,1,B,2,S,PLPA2,1,0.05,1,6,NA
2006,3,10/3/2006,M,1,B,2,S,SPCO4,1,1,22,1,NA
2006,3,10/3/2006,M,1,B,2,S,SPCO4,2,4,23,1,NA
2006,3,10/3/2006,M,1,B,2,S,SPPO6,1,0.05,1,2,NA
2006,3,10/4/2006,M,2,A,1,LF,BOER4,1,15,18,1,NA
2006,3,10/4/2006,M,2,A,1,LF,BOER4,2,2,15,2,NA
2006,3,10/4/2006,M,2,A,1,LF,BOER4,3,1,16,1,NA
2006,3,10/4/2006,M,2,A,1,LF,BOER4,4,0.1,11,3,NA
2006,3,10/4/2006,M,2,A,1,LF,BOER4,5,0.25,10,1,NA
2006,3,10/4/2006,M,2,A,1,LF,BOER4,6,0.75,7,1,NA
2006,3,10/4/2006,M,2,A,1,LF,BOER4,7,6,15,1,NA
2006,3,10/4/2006,M,2,A,1,LF,BOER4,8,4,15,1,NA
2006,3,10/4/2006,M,2,A,1,LF,CHRE4,1,0.1,10,1,NA
2006,3,10/4/2006,M,2,A,1,LF,CHRE4,1,1,14,1,NA
2006,3,10/4/2006,M,2,A,1,LF,CHSES,1,0.5,14,1,NA
2006,3,10/4/2006,M,2,A,1,LF,CRCR3,1,0.01,1,7,NA
2006,3,10/4/2006,M,2,A,1,LF,EUEX4,1,0.25,15,1,NA
2006,3,10/4/2006,M,2,A,1,LF,EUEX4,2,2,14,1,NA
2006,3,10/4/2006,M,2,A,1,LF,EUEX4,3,0.75,14,1,NA
2006,3,10/4/2006,M,2,A,1,LF,HODR,1,1,6,1,NA
2006,3,10/4/2006,M,2,A,1,LF,KAPA,1,10,11,2,NA
2006,3,10/4/2006,M,2,A,1,LF,KAPA,2,5,11,1,NA
2006,3,10/4/2006,M,2,A,1,LF,MELE2,1,0.25,7,1,NA
2006,3,10/4/2006,M,2,A,1,LF,MESC,1,0.1,2,1,NA
2006,3,10/4/2006,M,2,A,1,LF,MUSQ3,1,0.25,7,3,NA
2006,3,10/4/2006,M,2,A,1,LF,MUSQ3,2,1.5,4,2,NA
2006,3,10/4/2006,M,2,A,1,LF,NAHI,1,0.25,2,5,NA
2006,3,10/4/2006,M,2,A,1,LF,NAHI,2,0.05,1,1,NA
2006,3,10/4/2006,M,2,A,1,LF,OECA10,1,0.25,1,4,NA
2006,3,10/4/2006,M,2,A,1,LF,OECA10,1,0.1,1,2,NA
2006,3,10/4/2006,M,2,A,1,LF,OECA10,2,0.5,2,8,NA
2006,3,10/4/2006,M,2,A,1,LF,OECA10,3,2,1,1,NA
2006,3,10/4/2006,M,2,A,1,LF,OECA10,4,1,1,1,NA
2006,3,10/4/2006,M,2,A,1,LF,OECA10,5,0.5,1,1,HO
2006,3,10/4/2006,M,2,A,1,LF,PLPA2,1,0.1,3,7,NA
2006,3,10/4/2006,M,2,A,1,LF,PLPA2,2,0.25,3,2,NA
2006,3,10/4/2006,M,2,A,1,LF,PLPA2,3,0.1,3,1,NA
2006,3,10/4/2006,M,2,A,1,LF,PLPA2,4,0.75,4,1,NA
2006,3,10/4/2006,M,2,A,1,LF,SPCO4,1,4,34,1,NA
2006,3,10/4/2006,M,2,A,1,LF,SPCR,1,2,24,1,NA
2006,3,10/4/2006,M,2,A,1,LF,SPCR,2,1.5,25,2,NA
2006,3,10/4/2006,M,2,A,1,LF,SPCR,3,0.75,20,1,NA
2006,3,10/4/2006,M,2,A,1,LF,SPPO6,1,1,23,1,NA
2006,3,10/4/2006,M,2,A,1,LF,TILA2,1,6,21,1,NA
2006,3,10/4/2006,M,2,A,1,LF,TILA2,2,0.5,14,1,NA
2006,3,10/4/2006,M,2,A,1,LF,TILA2,3,0.75,8,1,HO
2006,3,10/4/2006,M,2,A,1,LF,TILA2,4,3,15,1,NA
2006,3,10/4/2006,M,2,A,2,LF,BOER4,1,8,20,1,NA
2006,3,10/4/2006,M,2,A,2,LF,BOER4,2,1.5,14,1,NA
2006,3,10/4/2006,M,2,A,2,LF,BOER4,3,1,16,1,NA
2006,3,10/4/2006,M,2,A,2,LF,BOER4,4,5,18,3,NA
2006,3,10/4/2006,M,2,A,2,LF,BOER4,5,15,27,2,NA
2006,3,10/4/2006,M,2,A,2,LF,BOER4,6,0.1,1,2,NA
2006,3,10/4/2006,M,2,A,2,LF,CHRE4,1,0.01,3,1,NA
2006,3,10/4/2006,M,2,A,2,LF,CHRE4,2,0.75,17,1,NA
2006,3,10/4/2006,M,2,A,2,LF,CHRE4,3,0.5,11,1,NA
2006,3,10/4/2006,M,2,A,2,LF,HODR,1,0.75,5,1,NA
2006,3,10/4/2006,M,2,A,2,LF,OECA10,1,0.1,1,3,NA
2006,3,10/4/2006,M,2,A,2,LF,PLPA2,1,0.1,3,9,NA
2006,3,10/4/2006,M,2,A,2,LF,PLPA2,2,0.05,2,12,NA
2006,3,10/4/2006,M,2,A,2,LF,PLPA2,3,0.01,1,1,NA
2006,3,10/4/2006,M,2,A,2,LF,SPCO4,1,1,21,1,NA
2006,3,10/4/2006,M,2,A,2,LF,SPPO6,1,0.05,1,2,NA
2006,3,10/4/2006,M,2,B,1,L,BOER4,1,5,17,1,NA
2006,3,10/4/2006,M,2,B,1,L,BOER4,2,0.75,15,1,NA
2006,3,10/4/2006,M,2,B,1,L,BOER4,3,12,12,2,NA
2006,3,10/4/2006,M,2,B,1,L,BOER4,4,10,17,1,NA
2006,3,10/4/2006,M,2,B,1,L,BOER4,5,3,17,1,NA
2006,3,10/4/2006,M,2,B,1,L,BOER4,6,2,12,1,NA
2006,3,10/4/2006,M,2,B,1,L,BOER4,7,0.25,9,2,NA
2006,3,10/4/2006,M,2,B,1,L,BOER4,8,0.1,6,3,NA
2006,3,10/4/2006,M,2,B,1,L,CHRE4,1,0.1,10,2,NA
2006,3,10/4/2006,M,2,B,1,L,CHSE7,1,0.05,2,1,NA
2006,3,10/4/2006,M,2,B,1,L,PLPA2,1,0.01,1,30,NA
2006,3,10/4/2006,M,2,B,1,L,PLPA2,2,0.05,2,8,NA
2006,3,10/4/2006,M,2,B,1,L,SPCO4,1,5,32,1,NA
2006,3,10/4/2006,M,2,B,1,L,SPCR,1,1.5,29,1,NA
2006,3,10/4/2006,M,2,B,1,L,SPPO6,1,0.01,1,1,NA
2006,3,10/4/2006,M,2,B,2,L,ASMIM,1,0.25,5,1,NA
2006,3,10/4/2006,M,2,B,2,L,BOER4,1,4.5,14,1,NA
2006,3,10/4/2006,M,2,B,2,L,BOER4,2,3,16,1,NA
2006,3,10/4/2006,M,2,B,2,L,BOER4,3,0.5,15,1,NA
2006,3,10/4/2006,M,2,B,2,L,BOER4,4,1,14,1,NA
2006,3,10/4/2006,M,2,B,2,L,BOER4,5,1,17,1,NA
2006,3,10/4/2006,M,2,B,2,L,BOER4,6,2,14,1,HO
2006,3,10/4/2006,M,2,B,2,L,BOER4,7,0.25,11,1,HO
2006,3,10/4/2006,M,2,B,2,L,BOER4,8,0.5,7,1,NA
2006,3,10/4/2006,M,2,B,2,L,BOER4,9,13,17,2,NA
2006,3,10/4/2006,M,2,B,2,L,BOER4,10,0.25,8,3,NA
2006,3,10/4/2006,M,2,B,2,L,BOER4,11,0.1,7,1,NA
2006,3,10/4/2006,M,2,B,2,L,CHRE4,1,1,12,1,NA
2006,3,10/4/2006,M,2,B,2,L,CHRE4,2,0.75,17,1,NA
2006,3,10/4/2006,M,2,B,2,L,CHRE4,3,0.5,16,1,NA
2006,3,10/4/2006,M,2,B,2,L,CHRE4,4,0.25,14,1,NA
2006,3,10/4/2006,M,2,B,2,L,PLPA2,1,0.01,1,20,NA
2006,3,10/4/2006,M,2,B,2,L,PLPA2,2,0.05,2,10,NA
2006,3,10/4/2006,M,2,B,2,L,SPCO4,1,0.75,23,1,NA
2006,3,10/4/2006,M,2,B,2,L,SPCO4,2,0.5,11,1,HO
2006,3,10/4/2006,M,2,B,2,L,SPCO4,3,1,10,1,HO
2006,3,10/4/2006,M,3,A,1,S,APRAH,1,0.25,2,1,NA
2006,3,10/4/2006,M,3,A,1,S,ASMIM,1,0.5,6,1,NA
2006,3,10/4/2006,M,3,A,1,S,ASMIM,2,0.05,5,1,NA
2006,3,10/4/2006,M,3,A,1,S,BOER4,1,2.5,26,3,NA
2006,3,10/4/2006,M,3,A,1,S,BOER4,2,1.5,21,5,NA
2006,3,10/4/2006,M,3,A,1,S,BOER4,3,2,24,3,NA
2006,3,10/4/2006,M,3,A,1,S,BOER4,4,4,28,1,NA
2006,3,10/4/2006,M,3,A,1,S,BOER4,5,3.5,27,1,NA
2006,3,10/4/2006,M,3,A,1,S,BOER4,6,0.25,6,2,NA
2006,3,10/4/2006,M,3,A,1,S,CHRE4,1,0.5,13,3,NA
2006,3,10/4/2006,M,3,A,1,S,CHRE4,2,0.5,8,2,NA
2006,3,10/4/2006,M,3,A,1,S,CHRE4,3,0.25,6,1,NA
2006,3,10/4/2006,M,3,A,1,S,CHRE4,4,1,13,1,NA
2006,3,10/4/2006,M,3,A,1,S,CHSES,1,0.75,2,1,NA
2006,3,10/4/2006,M,3,A,1,S,CHSES,2,0.25,4,1,NA
2006,3,10/4/2006,M,3,A,1,S,CHSES,3,2.5,5,1,NA
2006,3,10/4/2006,M,3,A,1,S,CHSES,4,1,6,1,NA
2006,3,10/4/2006,M,3,A,1,S,EUEX4,1,0.25,15,3,NA
2006,3,10/4/2006,M,3,A,1,S,EUEX4,2,0.1,10,2,NA
2006,3,10/4/2006,M,3,A,1,S,GUSA2,1,13,25,1,NA
2006,3,10/4/2006,M,3,A,1,S,GUSA2,2,1.5,27,1,HO
2006,3,10/4/2006,M,3,A,1,S,HODR,1,2,13,1,NA
2006,3,10/4/2006,M,3,A,1,S,HODR,2,1,5,1,NA
2006,3,10/4/2006,M,3,A,1,S,PLPA2,1,0.1,4,5,NA
2006,3,10/4/2006,M,3,A,1,S,PLPA2,2,0.05,2,10,NA
2006,3,10/4/2006,M,3,A,1,S,PLPA2,3,0.01,1,4,NA
2006,3,10/4/2006,M,3,A,2,S,ASMIM,1,0.75,7,1,NA
2006,3,10/4/2006,M,3,A,2,S,ASMIM,2,0.1,5,1,NA
2006,3,10/4/2006,M,3,A,2,S,BOER4,1,3.5,23,1,NA
2006,3,10/4/2006,M,3,A,2,S,BOER4,2,1.5,21,1,HO
2006,3,10/4/2006,M,3,A,2,S,BOER4,3,7,20,1,NA
2006,3,10/4/2006,M,3,A,2,S,BOER4,4,4,20,2,NA
2006,3,10/4/2006,M,3,A,2,S,BOER4,5,5,21,1,NA
2006,3,10/4/2006,M,3,A,2,S,BOER4,6,0.75,15,1,NA
2006,3,10/4/2006,M,3,A,2,S,CHRE4,1,0.25,6,1,NA
2006,3,10/4/2006,M,3,A,2,S,CHRE4,2,0.5,11,2,NA
2006,3,10/4/2006,M,3,A,2,S,CHRE4,3,0.75,12,1,NA
2006,3,10/4/2006,M,3,A,2,S,CHSE7,1,0.75,5,1,NA
2006,3,10/4/2006,M,3,A,2,S,CHSE7,2,0.5,3,1,NA
2006,3,10/4/2006,M,3,A,2,S,CHSES,1,0.5,11,1,NA
2006,3,10/4/2006,M,3,A,2,S,DAPU7,1,0.25,6,1,NA
2006,3,10/4/2006,M,3,A,2,S,EUEX4,1,0.1,13,1,NA
2006,3,10/4/2006,M,3,A,2,S,EUEX4,2,0.05,10,2,NA
2006,3,10/4/2006,M,3,A,2,S,GUSA2,1,5,23,1,NA
2006,3,10/4/2006,M,3,A,2,S,PLPA2,1,0.05,2,19,NA
2006,3,10/4/2006,M,3,A,2,S,PLPA2,2,0.01,1,5,NA
2006,3,10/4/2006,M,3,A,2,S,SPCO4,1,14,39,1,NA
2006,3,10/4/2006,M,3,A,2,S,SPPO6,1,0.05,1,1,NA
2006,3,10/4/2006,M,3,B,1,SF,BAABA,1,0.25,9,1,NA
2006,3,10/4/2006,M,3,B,1,SF,BOER4,1,1,17,2,NA
2006,3,10/4/2006,M,3,B,1,SF,BOER4,2,2.5,18,1,NA
2006,3,10/4/2006,M,3,B,1,SF,BOER4,3,1.5,18,1,NA
2006,3,10/4/2006,M,3,B,1,SF,BOER4,4,10,19,1,NA
2006,3,10/4/2006,M,3,B,1,SF,BOER4,5,13,21,1,NA
2006,3,10/4/2006,M,3,B,1,SF,BOER4,6,1.5,22,1,NA
2006,3,10/4/2006,M,3,B,1,SF,BOER4,7,0.25,6,2,NA
2006,3,10/4/2006,M,3,B,1,SF,CHER2,1,0.25,11,2,NA
2006,3,10/4/2006,M,3,B,1,SF,CHER2,2,0.1,4,1,NA
2006,3,10/4/2006,M,3,B,1,SF,CHER2,3,1.5,14,1,NA
2006,3,10/4/2006,M,3,B,1,SF,CHER2,4,1,12,1,NA
2006,3,10/4/2006,M,3,B,1,SF,CHRE4,1,0.5,8,2,NA
2006,3,10/4/2006,M,3,B,1,SF,CHSES,1,0.75,14,1,NA
2006,3,10/4/2006,M,3,B,1,SF,CHSES,2,1,12,1,NA
2006,3,10/4/2006,M,3,B,1,SF,CHSES,3,0.25,7,1,NA
2006,3,10/4/2006,M,3,B,1,SF,EUEX4,1,0.1,11,1,NA
2006,3,10/4/2006,M,3,B,1,SF,EUEX4,2,0.05,8,1,NA
2006,3,10/4/2006,M,3,B,1,SF,GUSA2,1,0.75,15,1,HO
2006,3,10/4/2006,M,3,B,1,SF,HODR,1,0.75,7,1,NA
2006,3,10/4/2006,M,3,B,1,SF,HODR,2,1.5,11,1,NA
2006,3,10/4/2006,M,3,B,1,SF,HODR,3,1,9,1,NA
2006,3,10/4/2006,M,3,B,1,SF,HODR,4,0.25,5,1,NA
2006,3,10/4/2006,M,3,B,1,SF,KAPA,1,8,15,1,NA
2006,3,10/4/2006,M,3,B,1,SF,PLPA2,1,0.25,6,3,NA
2006,3,10/4/2006,M,3,B,1,SF,PLPA2,2,0.1,4,12,NA
2006,3,10/4/2006,M,3,B,1,SF,PLPA2,3,0.05,2,15,NA
2006,3,10/4/2006,M,3,B,1,SF,PLPA2,4,0.01,1,2,NA
2006,3,10/4/2006,M,3,B,1,SF,SPCO4,1,13,39,1,NA
2006,3,10/4/2006,M,3,B,1,SF,SPPO6,1,0.1,2,1,NA
2006,3,10/4/2006,M,3,B,1,SF,SPPO6,2,0.05,1,1,NA
2006,3,10/4/2006,M,3,B,2,SF,ASMIM,1,0.5,7,1,NA
2006,3,10/4/2006,M,3,B,2,SF,ASMIM,2,0.75,8,1,HO
2006,3,10/4/2006,M,3,B,2,SF,BOER4,1,2.5,23,1,HO
2006,3,10/4/2006,M,3,B,2,SF,BOER4,2,5,21,3,NA
2006,3,10/4/2006,M,3,B,2,SF,BOER4,3,4,20,2,NA
2006,3,10/4/2006,M,3,B,2,SF,BOER4,4,8,25,1,NA
2006,3,10/4/2006,M,3,B,2,SF,BOER4,5,11,28,1,NA
2006,3,10/4/2006,M,3,B,2,SF,BOER4,6,2,15,1,NA
2006,3,10/4/2006,M,3,B,2,SF,BOER4,7,0.5,13,1,NA
2006,3,10/4/2006,M,3,B,2,SF,BOER4,8,0.25,11,2,NA
2006,3,10/4/2006,M,3,B,2,SF,CHER2,1,2.5,17,1,NA
2006,3,10/4/2006,M,3,B,2,SF,CHER2,2,2,15,1,NA
2006,3,10/4/2006,M,3,B,2,SF,CHER2,3,0.75,12,6,NA
2006,3,10/4/2006,M,3,B,2,SF,CHER2,4,0.25,10,5,NA
2006,3,10/4/2006,M,3,B,2,SF,CHER2,5,0.1,8,2,NA
2006,3,10/4/2006,M,3,B,2,SF,CHER2,6,0.05,4,2,NA
2006,3,10/4/2006,M,3,B,2,SF,CHER2,7,1.5,17,2,NA
2006,3,10/4/2006,M,3,B,2,SF,CHER2,8,0.5,19,2,NA
2006,3,10/4/2006,M,3,B,2,SF,CHRE4,1,1,12,1,NA
2006,3,10/4/2006,M,3,B,2,SF,CHRE4,2,0.5,11,4,NA
2006,3,10/4/2006,M,3,B,2,SF,CHRE4,3,0.75,15,1,NA
2006,3,10/4/2006,M,3,B,2,SF,CHRE4,4,0.25,7,1,NA
2006,3,10/4/2006,M,3,B,2,SF,CHSE7,1,1,4,1,NA
2006,3,10/4/2006,M,3,B,2,SF,CHSE7,2,0.1,2,1,NA
2006,3,10/4/2006,M,3,B,2,SF,CHSE7,3,0.75,3,1,NA
2006,3,10/4/2006,M,3,B,2,SF,CHSE7,4,0.5,7,1,NA
2006,3,10/4/2006,M,3,B,2,SF,CHSE7,5,0.75,10,1,NA
2006,3,10/4/2006,M,3,B,2,SF,EUEX4,1,0.1,11,1,NA
2006,3,10/4/2006,M,3,B,2,SF,GUSA2,1,5,27,1,NA
2006,3,10/4/2006,M,3,B,2,SF,GUSA2,2,2.5,16,1,NA
2006,3,10/4/2006,M,3,B,2,SF,HODR,1,2.5,5,1,NA
2006,3,10/4/2006,M,3,B,2,SF,HODR,2,1.5,4,1,NA
2006,3,10/4/2006,M,3,B,2,SF,HODR,3,0.5,7,1,NA
2006,3,10/4/2006,M,3,B,2,SF,HODR,4,0.05,2,1,NA
2006,3,10/4/2006,M,3,B,2,SF,LIPU4,1,0.05,8,3,NA
2006,3,10/4/2006,M,3,B,2,SF,MAPIP,1,0.5,13,1,NA
2006,3,10/4/2006,M,3,B,2,SF,MUAR2,1,0.5,10,1,NA
2006,3,10/4/2006,M,3,B,2,SF,PLPA2,1,0.05,2,7,NA
2006,3,10/4/2006,M,3,B,2,SF,PLPA2,2,0.1,4,3,NA
2006,3,10/4/2006,M,3,B,2,SF,PLPA2,3,0.01,1,13,NA
2006,3,10/4/2006,M,3,B,2,SF,SPCR,1,1.5,27,1,NA
2006,3,10/4/2006,M,3,B,2,SF,SPCR,2,2,30,1,NA
2006,3,10/4/2006,M,3,B,2,SF,TILA2,1,0.25,5,1,NA
2006,3,10/4/2006,M,4,A,1,LF,ARPU9,1,6,30,1,NA
2006,3,10/4/2006,M,4,A,1,LF,ARPU9,2,0.1,5,1,NA
2006,3,10/4/2006,M,4,A,1,LF,ASMIM,1,0.1,4,2,NA
2006,3,10/4/2006,M,4,A,1,LF,ASMIM,2,0.05,2,1,NA
2006,3,10/4/2006,M,4,A,1,LF,BOER4,1,14,26,1,NA
2006,3,10/4/2006,M,4,A,1,LF,BOER4,2,1.5,21,1,NA
2006,3,10/4/2006,M,4,A,1,LF,BOER4,3,4,20,1,NA
2006,3,10/4/2006,M,4,A,1,LF,BOER4,4,1,9,2,NA
2006,3,10/4/2006,M,4,A,1,LF,BOER4,5,0.75,14,1,NA
2006,3,10/4/2006,M,4,A,1,LF,BOER4,6,0.25,13,1,NA
2006,3,10/4/2006,M,4,A,1,LF,BOER4,7,0.05,2,3,NA
2006,3,10/4/2006,M,4,A,1,LF,CHRE4,1,0.25,4,1,NA
2006,3,10/4/2006,M,4,A,1,LF,CHRE4,2,1,6,1,NA
2006,3,10/4/2006,M,4,A,1,LF,CHRE4,3,0.1,11,1,NA
2006,3,10/4/2006,M,4,A,1,LF,CHRE4,4,0.5,10,1,NA
2006,3,10/4/2006,M,4,A,1,LF,CHSE7,1,0.25,2,2,NA
2006,3,10/4/2006,M,4,A,1,LF,CHSE7,2,2,2,1,NA
2006,3,10/4/2006,M,4,A,1,LF,CRCR3,1,0.01,1,5,NA
2006,3,10/4/2006,M,4,A,1,LF,EUEX4,1,0.75,6,1,NA
2006,3,10/4/2006,M,4,A,1,LF,GUSA2,1,7,25,1,NA
2006,3,10/4/2006,M,4,A,1,LF,GUSA2,2,3.5,17,1,NA
2006,3,10/4/2006,M,4,A,1,LF,GUSA2,3,0.05,1,1,NA
2006,3,10/4/2006,M,4,A,1,LF,PLPA2,1,0.05,2,1,NA
2006,3,10/4/2006,M,4,A,1,LF,PLPA2,2,0.1,4,1,NA
2006,3,10/4/2006,M,4,A,1,LF,SPCO4,1,7,38,1,NA
2006,3,10/4/2006,M,4,A,1,LF,SPCO4,2,2.5,36,1,NA
2006,3,10/4/2006,M,4,A,1,LF,SPCO4,3,1,24,1,NA
2006,3,10/4/2006,M,4,A,1,LF,SPCO4,4,0.05,3,2,NA
2006,3,10/4/2006,M,4,A,2,LF,ARPU9,1,0.1,7,1,NA
2006,3,10/4/2006,M,4,A,2,LF,ASMIM,1,0.5,12,2,NA
2006,3,10/4/2006,M,4,A,2,LF,ASMIM,2,0.5,6,2,NA
2006,3,10/4/2006,M,4,A,2,LF,ASMIM,3,0.1,5,1,NA
2006,3,10/4/2006,M,4,A,2,LF,ASMIM,4,0.25,6,1,NA
2006,3,10/4/2006,M,4,A,2,LF,BOER4,1,8,24,2,NA
2006,3,10/4/2006,M,4,A,2,LF,BOER4,2,3.5,25,1,NA
2006,3,10/4/2006,M,4,A,2,LF,BOER4,3,6,21,2,NA
