YEAR,MONTH,DATE,SITE,TRANSECT,TREATMENT,QUAD,SIDE,FRONDS,AREA,OBS_CODE,NOTES
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,I,4,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,I,4,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,I,4,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,I,4,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,I,4,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,I,8,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,I,3,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,I,6,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,I,1,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,I,1,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,O,1,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,O,1,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,O,1,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,O,1,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,O,1,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,O,8,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,O,4,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,O,4,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,O,4,20,20,-99999
2008,5,2008-05-28,AQUE,7,ANNUAL REMOVAL,40,O,4,20,20,-99999
2008,6,2008-06-19,NAPL,3,CONTROL,20,I,0,20,20,NO KELP
2008,6,2008-06-19,NAPL,3,CONTROL,20,O,0,20,20,NO KELP
2008,6,2008-06-19,NAPL,3,CONTROL,40,I,0,20,20,NO KELP
2008,6,2008-06-19,NAPL,3,CONTROL,40,O,0,20,20,NO KELP
2008,6,2008-06-19,NAPL,9,ANNUAL REMOVAL,20,I,0,20,20,NO KELP
2008,6,2008-06-19,NAPL,9,ANNUAL REMOVAL,20,O,0,20,20,NO KELP
2008,6,2008-06-19,NAPL,9,ANNUAL REMOVAL,40,I,7,20,20,-99999
2008,6,2008-06-19,NAPL,9,ANNUAL REMOVAL,40,O,7,20,20,-99999
2008,6,2008-06-19,NAPL,9,ANNUAL REMOVAL,40,O,3,20,20,-99999
2008,6,2008-06-19,NAPL,9,ANNUAL REMOVAL,40,O,9,20,20,-99999
2008,6,2008-06-19,NAPL,9,ANNUAL REMOVAL,40,O,1,20,20,-99999
2008,6,2008-06-19,NAPL,9,ANNUAL REMOVAL,40,O,13,20,20,-99999
2008,6,2008-06-23,CARP,7,CONTROL,20,I,0,20,20,NO KELP
2008,6,2008-06-23,CARP,7,CONTROL,20,O,0,20,20,NO KELP
2008,6,2008-06-23,CARP,7,CONTROL,40,I,0,20,20,NO KELP
2008,6,2008-06-23,CARP,7,CONTROL,40,O,0,20,20,NO KELP
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,I,6,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,I,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,I,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,I,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,I,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,I,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,I,3,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,I,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,I,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,I,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,I,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,I,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,I,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,I,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,I,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,I,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,I,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,I,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,I,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,I,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,I,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,I,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,I,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,I,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,I,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,I,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,O,6,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,O,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,O,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,O,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,O,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,O,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,O,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,O,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,O,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,O,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,O,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,O,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,O,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,O,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,O,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,O,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,O,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,O,4,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,O,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,O,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,O,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,O,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,O,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,O,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,20,O,3,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,I,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,I,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,I,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,I,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,I,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,I,4,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,I,3,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,I,6,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,I,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,I,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,I,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,I,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,I,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,I,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,O,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,O,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,O,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,O,1,20,20,-99999
2008,6,2008-06-23,CARP,9,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,6,2008-06-24,AQUE,4,CONTROL,20,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,4,CONTROL,20,I,23,20,20,-99999
2008,6,2008-06-24,AQUE,4,CONTROL,20,O,0,20,20,NO KELP
2008,6,2008-06-24,AQUE,4,CONTROL,40,I,4,20,20,-99999
2008,6,2008-06-24,AQUE,4,CONTROL,40,I,16,20,20,-99999
2008,6,2008-06-24,AQUE,4,CONTROL,40,I,11,20,20,-99999
2008,6,2008-06-24,AQUE,4,CONTROL,40,I,27,20,20,-99999
2008,6,2008-06-24,AQUE,4,CONTROL,40,O,11,20,20,-99999
2008,6,2008-06-24,AQUE,4,CONTROL,40,O,28,20,20,-99999
2008,6,2008-06-24,AQUE,4,CONTROL,40,O,20,20,20,-99999
2008,6,2008-06-24,AQUE,4,CONTROL,40,O,38,20,20,-99999
2008,6,2008-06-24,AQUE,4,CONTROL,40,O,11,20,20,-99999
2008,6,2008-06-24,AQUE,4,CONTROL,40,O,27,20,20,-99999
2008,6,2008-06-24,AQUE,4,CONTROL,40,O,42,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,3,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,6,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,6,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,5,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,9,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,4,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,1,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,1,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,4,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,8,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,4,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,4,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,1,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,3,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,4,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,5,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,4,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,7,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,6,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,8,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,8,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,O,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,O,1,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,O,6,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,O,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,O,8,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,O,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,O,4,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,O,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,O,1,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,O,4,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,O,1,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,O,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,O,1,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,O,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,O,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,O,7,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,O,3,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,O,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,O,6,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,O,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,O,4,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,O,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,O,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,O,4,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,O,1,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,20,O,1,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,23,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,8,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,4,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,4,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,3,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,6,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,4,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,5,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,4,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,1,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,4,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,9,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,5,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,4,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,1,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,1,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,4,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,4,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,4,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,6,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,6,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,1,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,1,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,4,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,4,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,3,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,1,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,1,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,3,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,3,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,6,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,4,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,8,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,8,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,4,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,4,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,I,3,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,O,1,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,O,9,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,O,6,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,O,10,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,O,4,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,O,1,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,O,9,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,O,17,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,O,11,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,O,6,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,O,14,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,O,3,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,O,3,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,O,1,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,O,1,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,O,3,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,O,2,20,20,-99999
2008,6,2008-06-24,AQUE,7,ANNUAL REMOVAL,40,O,3,20,20,-99999
2008,6,2008-06-26,MOHK,2,CONTROL,20,I,67,20,20,-99999
2008,6,2008-06-26,MOHK,2,CONTROL,20,I,1,20,20,-99999
2008,6,2008-06-26,MOHK,2,CONTROL,20,I,5,20,20,-99999
2008,6,2008-06-26,MOHK,2,CONTROL,20,I,31,20,20,-99999
