global_id,portal_id,file_id,lter,title,alt_id,owner,metadata_date,year_only,no_temporal_info,start_date,end_date,duration,current,conv_access,pop_data,temp_int,quality,taxa,data_type,descriptor,study_type,num_spp,comm_data,multi_trophic,env_data_file,habitat_data_file,space_data_file,coor_sys,projection,lat,long,summarized,num_sites,num_treatment_levels,treatment_type,exp_maintainence,spatial_replication,num_levels_of_replication,rep_lev1,rep_lev2,rep_lev3,rep_lev4,site_metadata,notes,linked,data_obj_count,api_file
1862,,TP11503_v1.csv,AND,"Plant biomass dynamics in old-growth Watersheds 8 and 9 at the Andrews Experimental Forest, 2003 to present ",Tree data,,0,1,0,1/1/2003,1/1/2003,,1,1,1,,other,plant,trait,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP115&topnav=97,data are information about DBH and qualitative crown measurements; temporal snapshot,,1,
1885,,TP12002_v1.csv,AND,"Annual tree productivity in permanent plots within the H.J. Andrews Experimental Forest, 2000-2004",Annual radial increment measurements (Jun 1 2000 - Sep 30 2004),,1,1,0,6/1/2000,9/30/2004,,0,1,1,,other,plant,demo,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TP120&topnav=135,data are tree ring measurments; indicate growth,,1,
1925,,TS01501_v2.csv,AND,"Comparison of arthropod densities on young-growth and old-growth foliage in the Andrews Experimental Forest, 1986",Insect counts and tree characteristics (Jun 22 1986 - Oct 11 1986),,0,0,0,6/21/1986,10/11/1986,,0,1,1,,other,arthropod,count,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TS015&topnav=135,temporal snapshot,,1,
1926,,TS01601_v1.csv,AND,DEMO Pre-Harvest Invertebrates,DEMO Pre-Harvest Invertebrates (arthropods) (Jan 1 1996 - Aug 31 1998),,0,0,0,6/4/1996,8/10/1998,,0,1,1,,other,arthropod,count,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TS016&topnav=135,temporal snapshot,,1,
1928,,TS01801_v1.csv,AND,DEMO Arthropods (2003-2004),Abundance of bark arthropods (non-arachnids) (May 20 2003 - Aug 17 2004),,0,0,0,5/20/2003,8/17/2004,,0,1,1,,other,arthropod,count,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TS018&topnav=135,data may be difficult to use; traps are used for insect counts but the duration of trap days varies and the overall temporal sampling for the study seems short; counts not whole numbers also,,1,
1929,,TS01802_v1.csv,AND,DEMO Arthropods (2003-2004),Abundance of bark arthropods (arachnids) (May 20 2003 - Aug 17 2004),,0,0,0,5/20/2003,8/17/2004,,0,1,1,,other,arthropod,count,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TS018&topnav=135,data may be difficult to use; traps are used for insect counts but the duration of trap days varies and the overall temporal sampling for the study seems short; counts not whole numbers also; data are for arachnids,,1,
1930,,TS01803_v1.csv,AND,DEMO Arthropods (2003-2004),Biomass of bark arthropods (non-arachnids) (May 20 2003 - Aug 17 2004),,0,0,0,5/20/2003,8/17/2004,,0,1,1,,other,arthropod,biomass,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TS018&topnav=135,data may be difficult to use; traps are used to get insect biomass but the duration of trap days varies and the overall temporal sampling for the study seems short,,1,
1931,,TS01804_v1.csv,AND,DEMO Arthropods (2003-2004),Biomass of bark arthropods (arachnids) (May 20 2003 - Aug 17 2004),,0,0,0,5/20/2003,8/17/2004,,0,1,1,,other,arthropod,biomass,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TS018&topnav=135,data may be difficult to use; traps are used to get insect biomass but the duration of trap days varies and the overall temporal sampling for the study seems short; data are for arachnids,,1,
1932,,TS01805_v1.csv,AND,DEMO Arthropods (2003-2004),Abundance of litter arthropods (carabids) (Jun 10 2003 - Aug 19 2004),,0,0,0,1/1/1900,8/19/2004,,0,1,1,,other,arthropod,count,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TS018&topnav=135,data may be difficult to use; traps are used for insect counts but the duration of trap days varies and the overall temporal sampling for the study seems short; counts not whole numbers also; data are for arachnids,,1,
1933,,TS01806_v1.csv,AND,DEMO Arthropods (2003-2004),Abundance of litter arthropods (arachnids) (Jun 10 2003 - Aug 17 2004),,0,0,0,1/1/1900,8/19/2004,,0,1,1,,other,arthropod,count,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TS018&topnav=135,data may be difficult to use; traps are used for insect counts but the duration of trap days varies and the overall temporal sampling for the study seems short; counts not whole numbers also; data are for arachnids,,1,
1934,,TV00901_v1.csv,AND,"Dendrometer studies for stand volume and height measurements of trees of the western US, 1976 to 1993",Dendrometer Measurements - format 1 (Jun 1 1976 - Apr 13 1993),,0,0,0,6/1/1976,4/13/1993,,1,1,1,,other,plant,demo,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TV009&topnav=135,data are measurements of tree traits that can be used to infer growth,,1,
1935,,TV00902_v1.csv,AND,"Dendrometer studies for stand volume and height measurements of trees of the western US, 1976 to 1993",Dendrometer Measurements - format 2,,1,1,0,6/1/1976,4/13/1993,,1,1,1,,other,plant,demo;trait,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TV009&topnav=135,data are different trait measurements of trees,,1,
1944,,TV01001_v2.csv,AND,"Long-term growth, mortality and regeneration of trees in permanent vegetation plots in the Pacific Northwest, 1910 to present",Initial tree conditions with spatial coordinates (Oct 1 1910 - Apr 1 2010),,0,0,0,10/1/1910,4/1/2010,,1,1,1,,other,plant,demo,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TV010&topnav=97,data are a temporal snapshot of tree growth information,,1,
1945,,TV01002_v4.csv,AND,"Long-term growth, mortality and regeneration of trees in permanent vegetation plots in the Pacific Northwest, 1910 to present",Individual tree remeasurement (Feb 1 1910 - Sep 1 2009),,0,0,0,2/1/1910,8/1/2010,,1,1,1,,other,plant,demo,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TV010&topnav=97,data are measurement that can infer tree growth; not all life cycle parameters are measured,,1,
1946,,TV01003_v4.csv,AND,"Long-term growth, mortality and regeneration of trees in permanent vegetation plots in the Pacific Northwest, 1910 to present",Individual tree mortality (Feb 1 1910 - Sep 1 2009),,1,0,1,2/1/2010,3/19/2005,,1,1,1,,other,plant,demo,mortality,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TV010&topnav=97,,,1,
1979,,TV03601_v1.csv,AND,"Streamside mosses at the Andrews Experimental Forest, 1994 ",Moss Covers (Aug 30 1994 - Oct 17 1994),,0,0,0,8/30/1994,10/17/1994,,0,1,1,,other,plant,per_cover,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TV036&topnav=135,data are a temporal snapshot,,1,
1981,,TV03603_v1.csv,AND,"Streamside mosses at the Andrews Experimental Forest, 1994 ",Vegetative Covers (Aug 30 1994 - Oct 17 1994),,0,0,0,8/30/1994,10/17/1994,,0,1,1,,other,plant,per_cover,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TV036&topnav=135,data are a temporal snapshot,,1,
1983,,TV04502_v1.csv,AND,"Post-fire succession study, Torrey Charlton RNA, 1997 to present",Snags,,0,0,0,9/8/1997,9/11/2004,,0,1,1,,other,plant,demo,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TV045&topnav=135,data are initial DBH measurements,,1,
1984,,TV04503_v1.csv,AND,"Post-fire succession study, Torrey Charlton RNA, 1997 to present",Understory line-intercept data,,0,0,0,9/8/1997,9/8/2005,,0,1,1,,other,plant,line_transect,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TV045&topnav=135,,,1,
1986,,TV04505_v1.csv,AND,"Post-fire succession study, Torrey Charlton RNA, 1997 to present",Tree regeneration,,0,0,0,9/9/1997,9/8/2005,,0,1,1,,other,plant,demo,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TV045&topnav=135,data are counts of seedlings and sapplings; no plants were tagged,,1,
1987,,TV04506_v1.csv,AND,"Post-fire succession study, Torrey Charlton RNA, 1997 to present",Shrub biomass,,0,0,0,9/9/1997,9/9/1997,,0,1,1,,other,plant,trait;biomass,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TV045&topnav=135,data are metrics to approximate plant biomass; temporal snapshot,,1,
1991,,TV04510_v1.csv,AND,"Post-fire succession study, Torrey Charlton RNA, 1997 to present",Seedling survival,,0,0,0,9/3/2002,9/12/2014,,0,1,1,,other,plant,demo,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TV045&topnav=135,data are measurements of seedling survival and plant height,,1,
1993,,TV05202_v1.csv,AND,"Forest structure and biomass in early successional harvest units of the Andrews Experimental Forest (ESSA), 1999 to present",Tree Data,,1,1,0,6/1/1999,10/1/2000,,0,1,1,,other,plant,demo,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TV052&topnav=135,data are measurements of DBH over time and crown ratio,,1,
1994,,TV05203_v1.csv,AND,"Forest structure and biomass in early successional harvest units of the Andrews Experimental Forest (ESSA), 1999 to present",Tree Heights,,0,0,0,7/20/1999,9/19/2000,,0,1,1,,other,plant,demo,height,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TV052&topnav=135,data are measurements of tree height,,1,
1995,,TV05204_v1.csv,AND,"Forest structure and biomass in early successional harvest units of the Andrews Experimental Forest (ESSA), 1999 to present",Tree cores,,0,0,0,7/20/1999,9/18/2000,,0,1,1,,other,plant,demo,growth,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TV052&topnav=135,data are tree core measurements with estimates of growth from previous five years,,1,
1996,,TV05205_v1.csv,AND,"Forest structure and biomass in early successional harvest units of the Andrews Experimental Forest (ESSA), 1999 to present",Understory line intercept data,,0,0,0,7/9/1999,7/13/2000,,0,1,1,,other,plant,line_transect,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TV052&topnav=135,temporal snapshot,,1,
1998,,TV05207_v1.csv,AND,"Forest structure and biomass in early successional harvest units of the Andrews Experimental Forest (ESSA), 1999 to present",Herb and low shrub cover in 1m x 1m plots,,0,0,0,7/19/1999,7/13/2000,,0,1,1,,other,plant,per_cover,,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TV052&topnav=135,temporal snapshot,,1,
2015,,TV06903_v1.csv,AND,Live tree and tree-ring records to reconstruct the structural development of an old-growth Douglas-fir/western hemlock stand in the western Washington Cascades,Establishment history: Douglas-fir,,0,0,0,6/1/1992,6/1/2000,,0,1,1,,other,plant,demo,growth,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TV069&topnav=135,data are information regarding growth of trees after establishment,,1,
2016,,TV06904_v1.csv,AND,Live tree and tree-ring records to reconstruct the structural development of an old-growth Douglas-fir/western hemlock stand in the western Washington Cascades,Growth-changes: Douglas-fir,,0,0,0,6/1/1992,6/1/2000,,0,1,1,,other,plant,demo,growth,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TV069&topnav=135,data are information about changes in plant growth; indiciating events of increase or decrease,,1,
2017,,TV06905_v1.csv,AND,Live tree and tree-ring records to reconstruct the structural development of an old-growth Douglas-fir/western hemlock stand in the western Washington Cascades,Establishment history: western hemlock,,0,0,0,6/1/1992,6/1/2000,,0,1,1,,other,plant,demo,growth,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TV069&topnav=135,data are information about plant growth after establishment,,1,
2018,,TV06906_v1.csv,AND,Live tree and tree-ring records to reconstruct the structural development of an old-growth Douglas-fir/western hemlock stand in the western Washington Cascades,Growth-changes: western hemlock,,0,0,0,6/1/1992,6/1/2000,,0,1,1,,other,plant,demo,growth,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TV069&topnav=135,data are information about changes in plant growth; indiciating events of increase or decrease,,1,
2019,,TV06907_v1.csv,AND,Live tree and tree-ring records to reconstruct the structural development of an old-growth Douglas-fir/western hemlock stand in the western Washington Cascades,Douglas-fir crown history,,0,0,0,6/1/1992,6/1/2000,,0,1,1,,other,plant,demo,see site_metadata,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TV069&topnav=135,data are information about crown growth,,1,
2020,,TV06908_v1.csv,AND,Live tree and tree-ring records to reconstruct the structural development of an old-growth Douglas-fir/western hemlock stand in the western Washington Cascades,Radii at dates,,0,0,0,6/1/1992,6/1/2000,,0,1,1,,other,plant,demo,see site_metadata,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TV069&topnav=135,data are information about diameter growth; see site metadata for more complete description,,1,
2021,,TV06909_v1.csv,AND,Live tree and tree-ring records to reconstruct the structural development of an old-growth Douglas-fir/western hemlock stand in the western Washington Cascades,Douglas-fir height growth,,0,0,0,6/1/1992,6/1/2000,,0,1,1,,other,plant,demo,height,obs,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TV069&topnav=135,data are information about height growth; see site metadata for more detailed information,,1,
2022,,TV07001_v1.csv,AND,Primary succession on Mount St. Helens: long-term permanent plots,Species cover data by year and plot. (Sep 1 1980 - Sep 1 2005),,0,1,0,1/1/1980,1/1/2005,,0,1,1,yr,low,plant,per_cover,,obs,36,yes,no,,,,,,,,,11,8,habitat,none,yes,1,20,0,0,0,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TV070&topnav=135,"site (11), zone (8 types, every site does not contain each zone level), plot (up to 20 per zone)",,1,
2024,,TV07101_v1.csv,AND,Mount St. Helens Vegetation Succession,Species Index Score Per Plot (Aug 18 1987 - Sep 1 2005),,0,1,0,1/1/1987,1/1/2005,,1,1,1,yr,low,plant,per_cover,,obs,93,yes,no,,,,,,,,,4,0,habitat,none,yes,2,40,16,0,0,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=TV071&topnav=135,"site (4), row (up to 40 per site), plot (up to 16 per row); note index is on a log scale, must use conversion factor in other data table to convert",,1,
2068,,WE00801_v1.csv,AND,"Ground-dwelling vertebrates, birds, habitat data on the Willamette National Forest, Oregon (Young Stand Thinning and Diversity Study), 1991-2012",Small vertebrate captures,,0,0,0,10/16/1991,11/21/2008,,1,1,1,irregular,low,mammal;hertptofauna,mark-recapture;mark-resight,,exp,36,yes,no,,,,,,,,,-999,4,removal,see site_metadata,yes,3,4,11,37,0,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=WE008&topnav=135,"site (see site metadata; likely 1 site), block (4 blocks), treamtment (4 treatments per block), transects (up to 11 transects per treatment), trap (up to 37 traps per transect)",,1,
2071,,WE00804_v1.csv,AND,"Ground-dwelling vertebrates, birds, habitat data on the Willamette National Forest, Oregon (Young Stand Thinning and Diversity Study), 1991-2012",VCP bird detections,,0,0,0,5/5/1992,7/14/2001,,1,1,1,,other,bird,count,,exp,72,yes,see site_metadata,,,,,,,,,3,4,removal,see site_metadata,yes,-999,-999,-999,-999,-999,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=WE008&topnav=135,data are bird sightings and distances to first bird sighting; could be turned into count data,,1,
2079,,WE00812_v1.csv,AND,"Ground-dwelling vertebrates, birds, habitat data on the Willamette National Forest, Oregon (Young Stand Thinning and Diversity Study), 1991-2012",Amphibian Capture Data from Artificial Cover Objects (Jun 26 2009 - Nov 5 2009),,0,0,0,6/26/2009,11/5/2009,,1,1,1,,other,herptofauna,count,,exp,,,,,,,,,,,,,,,,,,,,,,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=WE008&topnav=135,data could be counts but it seems like that information is missing from the actual spreadsheet; temporal snapshot,,1,
2081,,WE01501_v1.csv,AND,"DEMO Wildlife Study: Arboreal Rodents, Small Mammals, Amphibians, and Birds ",Arboreal Rodents,,0,0,0,11/9/1993,11/3/2000,,0,1,1,,low,mammal,mark-recapture,,exp,68,yes,see site_metadata,,,,,,,,,-999,6,see site_metadata,see site_metadata,yes,-999,-999,-999,-999,-999,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=WE015&topnav=135,data are mark recapture data for arboreal rodents,,1,
2087,,WE01507_v1.csv,AND,"DEMO Wildlife Study: Arboreal Rodents, Small Mammals, Amphibians, and Birds ","Ultrasonic Bat Surveys 1994, 1995, 1996",,0,0,0,6/29/1994,9/5/1996,,0,1,1,month:yr,other,mammal,detection,,exp,see site_metadata,yes,see site_metadata,,,,,,,,,-999,6,see site_metadata,see site_metadata,yes,-999,-999,-999,-999,-999,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=WE015&topnav=135,,WE01509_v1.csv,1,
2089,,WE01509_v1.csv,AND,"DEMO Wildlife Study: Arboreal Rodents, Small Mammals, Amphibians, and Birds ","Echolocation Bat Data 1998, blocks 5,7,8 (post treatment)",,0,0,0,6/29/1998,9/19/1998,,0,1,1,month:yr,other,mammal,detection,,exp,see site_metadata,yes,see site_metadata,,,,,,,,,-999,6,see site_metadata,see site_metadata,yes,-999,-999,-999,-999,-999,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=WE015&topnav=135,,,1,
2093,,WE01513_v1.csv,AND,"DEMO Wildlife Study: Arboreal Rodents, Small Mammals, Amphibians, and Birds ",Bird Surveys,,0,0,0,5/8/1994,7/17/2001,,0,1,1,,other,bird,detection,,exp,see site_metadata,yes,see site_metadata,,,,,,,,,-999,6,see site_metadata,see site_metadata,yes,-999,-999,-999,-999,-999,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=WE015&topnav=135,,,1,
2095,,WE02601_v1.csv,AND,"Monitoring small mammal and amphibian abundances on the Willamette National Forest, Oregon (Long-Term Ecosystem Productivity experiment), 1995-1999",Captures,,0,0,0,1/1/1995,10/31/2000,,0,1,1,,low,mammal;herptofauna,mark-recapture,,obs,22,yes,see site_metadata,,,,,,,,,-999,-999,see site_metadata,see site_metadata,yes,-999,-999,-999,-999,-999,http://andrewsforest.oregonstate.edu/data/abstract.cfm?dbcode=WE026&topnav=135,,,1,
2140,,smammals.jh.data.csv,NWT," Small mammal disturbance data for Niwot Ridge from 1981/6/30 - 1990/8/23, yearly ",," Halfpenny, Jim ",0,0,0,6/30/1981,8/23/1990,,0,1,1,month:yr,low,mammal,mark-recapture,,obs,18,yes,,,,,,,,see site_metadata,,see site_metadata,0,habitat,none,see site_metadata,-999,-999,-999,-999,-999,http://niwot.colorado.edu/data/data/small-mammal-species-composition-data-for-niwot-ridge-1981-1990,,,1,
2162,,sadpcovr.cw.data.csv,NWT," Cover class data for Saddle grid from 1993/7/13 - 1994/8/2, once per year for each transect ",," Wessman, Carol ",0,0,0,7/13/1993,8/2/1994,,0,1,1,,other,plant,per_cover,,obs,,,,,,,,,,,,,,,,,,,,,,http://niwot.colorado.edu/data/data/cover-class-data-for-saddle-grid-1993,"data did not give percent cover by species, only live or dead vegetation",,1,
2180,,n_saddle_spp_comp_npp.ks.data.csv,NWT," Plant species composition and NPP data for North of saddle from 2006 - 2012, yearly ",," Farrer, Emily • Suding, Katharine N. ",0,1,0,1/1/2006,1/1/2012,,0,1,1,yr,low,plant,per_cover,,exp,29,yes,no,,,,,,,,,-999,8,precip;resouce;temp,see site_metadata,yes,2,3,2,0,0,http://niwot.colorado.edu/data/data/plant-species-composition-and-npp-data-for-north-of-saddle-2006-2012,"site (see site_metadata, likely 1), block(3), trt (8 per block), plot (2 per trt x block combo)",,1,
2187,,pika_demography.cr.data.csv,NWT," Pika demography data for West knoll, Indian Peaks wilderness from 2008/7/14 - ongoing, June-October ",," Ray, Chris ",0,0,0,7/14/2008,10/16/2014,,1,1,1,monh:yr,other,mammal,mark-recapture,,obs,1,no,no,,,,,,,,,3,0,habitat,none,yes,-999,-999,-999,-999,-999,http://niwot.colorado.edu/data/data/pika-demography-data-for-west-knoll-and-indian-peaks-wilderness-2008-ongoin,,,1,
,,26_biomass_data.txt,BNZ,"Biomass, %N, and %C data for the BBC collapse scar for 2003 and 2004",NA,"Myers-Smith,Isla",1,0,1,6/1/2003,9/1/2004,,0,0,1,,low,plant,above_biomass; nutrients,,obs,R,1,0,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=26,,1,,
,,biomass_projection_data.txt,BNZ,Ground cover and biomass projection photos for the BBC collapse scar,NA,"Myers-Smith,Isla",0,0,0,5/29/2003,9/19/2004,,0,0,1,,low,plant,biomass,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=187,,1,,
,,344_Artificial_Commuinities.txt,BNZ,"Artificial Communities Seedling Growth: Bonanza Creek Experimental Forest (planted in 1989; measured in 1992, 1995, and 2002).",NA,"Brown,Dana",1,0,1,7/1/1992,8/3/2002,,0,1,1,,low,plant,biomass; nutrients; env,n_cyc,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=344,,1,,
,,348_Healy04_BiomassNPP.txt,BNZ,"Eight Mile Lake Research Watershed, Thaw Gradient: Plant species composition and productivity.",NA,"Lee,Hanna",1,0,1,7/25/2004,7/31/2004,,0,1,1,,low,plant,biomass; NPP; nutrients; env,n_cyc,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=348,,1,,
,,499_EML_AK_CiPEHR_foliarCN_2009-2011.txt,BNZ,"Eight Mile Lake Research Watershed, Carbon in Permafrost Experimental Heating Research (CiPEHR): Foliar CN at peak biomass, 2009-2011.",NA,"Taylor,Lee",0,1,0,1/1/2009,1/1/2011,,0,0,1,,low,plant,nutrients; biomass,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=499,,1,,
,knb-lter-bnz.500.9,500_EML_AK_CiPEHR_senescent_CN_2009-2010.txt,BNZ,"Eight Mile Lake Research Watershed, Carbon in Permafrost Experimental Heating Research (CiPEHR): CN from senescent leaves, 2009-2010.",NA,"Feierabend,Dashiell",0,1,0,1/1/2009,1/1/2010,,0,0,1,,low,plant,nutrients; biomass,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=500,,1,,
,knb-lter-bnz.501.11,501_EML_AK_CiPEHR_biomass_2009-2013.txt,BNZ,"Eight Mile Lake Research Watershed, Carbon in Permafrost Experimental Heating Research (CiPEHR): Aboveground plant biomass, 2009-2013.",NA,"Taylor,Lee",0,1,0,1/1/2009,1/1/2013,,0,0,1,,low,plant,above_biomass,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=501,,1,,
,knb-lter-bnz.502.9,502_EML_AK_DryPEHR_biomass_2011.txt,BNZ,"Eight Mile Lake Research Watershed, Carbon in Permafrost Experimental Heating and Drying Research (DryPEHR): Aboveground plant biomass, 2011.",NA,"Hollingsworth,Jamie",0,1,0,1/1/2011,12/31/2011,,0,0,1,,low,plant,above_biomass,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=502,,1,,
,,594_RAF_PercentcoverbyFT_2013.txt,BNZ,Effects of permafrost thaw on nitrogen availability and plant-soil interactions in a boreal Alaskan lowland: I - Percent Cover Data 2013,NA,"Finger, Rebecca",1,0,1,6/1/2013,10/1/2013,,0,1,1,,low,plant,per_cover,,obs,,1,1,,,,,,,,no,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=594,,1,"Low quality population data b/c it is per_cov. Is population data, so need to come back and figure out the population data fields once I can open the R file. ",
,knb-lter-bnz.510.6,510_Snowshoe_Hare_Mortality.txt,BNZ,Known-fate survival information for radio-tagged snowshoe hares captured in Bonanza Creek Experimental Forest from June 2008 to November 2012 ,NA,"Hollingsworth,Jamie",0,0,0,12/20/2001,11/21/2012,,0,1,1,day,low,mammal,mark-recapture,,obs,,0,0,,,,,,,,0,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=510,,1,,
,,35_BNZ_Beetles_Werner_1975-2012.txt,BNZ,Bonanza Creek Experimental Forest Beetles Per Trap 1975-2012 - Werner,NA,"Werner,Richard",0,1,0,1/1/1975,12/31/2012,,0,1,1,yr,low,,count,,obs,3,1,0,,,,,,,,0,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=35,,1,,
,knb-lter-bnz.505.6,37_BNZ_Defoliating_Insects_Werner_1975_2012.txt,BNZ,Bonanza Creek Experimental Forest Defoliating Insect Population Levels Per Leaf 1975-2012 - Werner ,NA,"Hollingsworth,Jamie",0,1,0,1/1/1975,12/31/2012,,0,1,1,yr ,high,arthropod,density ,,obs,8,1,0,,,,,,,,0,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=37,,1,,
,,504_BNZ_Beetles_Kruse_1975-2013.txt,BNZ,Bonanza Creek Experimental Forest Beetles Per Trap Beginning in 1975 - Kruse ,NA,"Yarie,John",0,1,0,1/1/1975,8/13/2013,,0,1,1,yr,high,arthropod,count,,obs,13,1,0,,,,,,,,0,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=504,,1,"This data set and the one beneath (312 & 313) are more detailed data on studies listed previously in this  data sheet, rows 137-139.",
,,505_BNZ_Defoliating_Insects_Kruse_1975_2014.txt,BNZ,Bonanza Creek Experimental Forest Defoliating Insect Population Levels Per Leaf Beginning in 1975 - Kruse ,NA,"Yarie,John",0,1,0,1/1/1975,7/29/2014,,0,1,1,yr,low,arthropod,count,,obs,23,1,0,,,,,,,,0,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=505,,1,^,
,,28_LTER_Spruce_Seedling_Data_2010.txt,BNZ,Spruce Seedling Data Bonanza Creek Experimental Forest Floodplain Inside and Outside of the Moose Exclosures ,NA,"Schuur,Edward",0,1,0,1/1/2003,12/31/2010,,1,1,1,,low,plant,above_biomass; env,soil_char; temp,exp,1,0,0,,,,,,,,0,,1,habitat,maintained,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=28,,1,,
