"year","fire","ws","block","trt","plot","spnum","Taxa_genus","Taxa_species","cover","Taxa_kingdom","Taxa_family"
2006,1,"n1b","A",2,1,79,"euphorbia","spathulata",0.5,"Plantae",NA
2006,1,"n1b","A",2,1,82,"hedeoma","hispidum",0.75,"Plantae","Hydrophyllaceae"
2006,1,"n1b","A",2,1,86,"kuhnia","eupatorioides",0.25,"Plantae","Asteraceae"
2006,1,"n1b","A",2,1,89,"lepidium","densiflorum",0.25,"Plantae","Brassicaceae"
2006,1,"n1b","A",2,1,92,"linum","sulcatum",1,"Plantae",NA
2006,1,"n1b","A",2,1,102,"oxalis","stricta",1.5,"Plantae",NA
2006,1,"n1b","A",2,1,103,"oxalis","violacea",0.25,"Plantae","Oxalidaceae"
2006,1,"n1b","A",2,1,109,"dalea","purpurea",3,"Plantae","Poaceae"
2006,1,"n1b","A",2,1,111,"physalis","pumila",1.5,"Plantae","Polemoniaceae"
2006,1,"n1b","A",2,1,120,"ruellia","humilis",3.25,"Plantae","Loasaceae"
2006,1,"n1b","A",2,1,124,"silene","antirrhina",0.25,"Plantae","Caryophyllaceae"
2006,1,"n1b","A",2,1,125,"sisyrinchium","campestre",1,"Plantae",NA
2006,1,"n1b","A",2,1,126,"solanum","carolinense",0.5,"Plantae",NA
2006,1,"n1b","A",2,1,127,"solidago","canadensis",2.5,"Plantae","Asteraceae"
2006,1,"n1b","A",2,1,130,"solidago","rigida",0.25,"Plantae",NA
2006,1,"n1b","A",2,1,132,"spermolepis","inermis",1,"Plantae",NA
2006,1,"n1b","A",2,1,139,"verbena","stricta",1,"Plantae",NA
2006,1,"n1b","A",2,1,140,"vernonia","baldwinii",1.25,"Plantae",NA
2006,1,"n1b","A",2,1,147,"viola","pedatifida",0.5,"Plantae",NA
2006,1,"n1b","A",2,1,161,"asclepias","syriaca",0.5,"Plantae",NA
2006,1,"n1b","A",2,1,172,"euphorbia","corollata",1,"Plantae",NA
2006,1,"n1b","A",2,1,216,"euphorbia","serpens",1,"Plantae",NA
2006,1,"n1b","A",2,1,561,"Plantago spp","",0.5,"Plantae",NA
2006,1,"n1b","A",2,2,2,"andropogon","gerardii",20.25,"Plantae",NA
2006,1,"n1b","A",2,2,3,"andropogon","scoparius",1.25,"Plantae","Fabaceae"
2006,1,"n1b","A",2,2,4,"bouteloua","curtipendula",12,"Plantae","Poaceae"
2006,1,"n1b","A",2,2,5,"bouteloua","gracilis",0.25,"Plantae","Poaceae"
2006,1,"n1b","A",2,2,12,"koeleria","pyramidata",1.25,"Plantae",NA
2006,1,"n1b","A",2,2,14,"dichanthelium","oligosanthes",5.25,"Plantae",NA
2006,1,"n1b","A",2,2,18,"sorghastrum","nutans",14.75,"Plantae",NA
2006,1,"n1b","A",2,2,21,"sporobolus","asper",3.75,"Plantae","Lamiaceae"
2006,1,"n1b","A",2,2,25,"bromus","japonicus",0.5,"Plantae",NA
2006,1,"n1b","A",2,2,27,"festuca","octoflora",1.5,"Plantae","Poaceae"
2006,1,"n1b","A",2,2,28,"hordeum","pusillum",1.75,"Plantae",NA
2006,1,"n1b","A",2,2,30,"schedonnardus","paniculatus",0.5,"Plantae",NA
2006,1,"n1b","A",2,2,31,"carex","brevior",1,"Plantae",NA
2006,1,"n1b","A",2,2,33,"carex","heliophila",13,"Plantae",NA
2006,1,"n1b","A",2,2,34,"carex","meadii",6.75,"Plantae",NA
2006,1,"n1b","A",2,2,36,"cyperus","lupulinus",0.25,"Plantae",NA
2006,1,"n1b","A",2,2,40,"amorpha","canescens",18.25,"Plantae","Chenopodiaceae"
2006,1,"n1b","A",2,2,46,"ambrosia","psilostachya",2.75,"Plantae",NA
2006,1,"n1b","A",2,2,47,"androsace","occidentalis",0.5,"Plantae","Chenopodiaceae"
2006,1,"n1b","A",2,2,52,"artemisia","ludoviciana",0.25,"Plantae","Orobanchaceae"
2006,1,"n1b","A",2,2,58,"aster","ericoides",6,"Plantae","Asteraceae"
2006,1,"n1b","A",2,2,59,"aster","oblongifolius",0.5,"Plantae",NA
2006,1,"n1b","A",2,2,71,"conyza","canadensis",1,"Plantae","Asteraceae"
2006,1,"n1b","A",2,2,77,"erigeron","strigosus",11,"Plantae",NA
2006,1,"n1b","A",2,2,79,"euphorbia","spathulata",1,"Plantae",NA
2006,1,"n1b","A",2,2,82,"hedeoma","hispidum",3.5,"Plantae","Hydrophyllaceae"
2006,1,"n1b","A",2,2,86,"kuhnia","eupatorioides",0.5,"Plantae","Asteraceae"
2006,1,"n1b","A",2,2,89,"lepidium","densiflorum",0.25,"Plantae","Brassicaceae"
2006,1,"n1b","A",2,2,92,"linum","sulcatum",5,"Plantae",NA
2006,1,"n1b","A",2,2,102,"oxalis","stricta",18,"Plantae",NA
2006,1,"n1b","A",2,2,111,"physalis","pumila",2.5,"Plantae","Polemoniaceae"
2006,1,"n1b","A",2,2,114,"plantago","rhodosperma",2,"Plantae",NA
2006,1,"n1b","A",2,2,118,"ratibida","columnifera",2,"Plantae","Asteraceae"
2006,1,"n1b","A",2,2,120,"ruellia","humilis",0.5,"Plantae","Loasaceae"
2006,1,"n1b","A",2,2,121,"salvia","azurea",0.25,"Plantae",NA
2006,1,"n1b","A",2,2,123,"senecio","plattensis",0.25,"Plantae",NA
2006,1,"n1b","A",2,2,124,"silene","antirrhina",1,"Plantae","Caryophyllaceae"
2006,1,"n1b","A",2,2,125,"sisyrinchium","campestre",0.25,"Plantae",NA
2006,1,"n1b","A",2,2,128,"solidago","missouriensis",0.75,"Plantae","Fabaceae"
2006,1,"n1b","A",2,2,130,"solidago","rigida",0.25,"Plantae",NA
2006,1,"n1b","A",2,2,132,"spermolepis","inermis",2,"Plantae",NA
2006,1,"n1b","A",2,2,136,"triodanis","leptocarpa",0.25,"Plantae",NA
2006,1,"n1b","A",2,2,137,"triodanis","perfoliata",0.25,"Plantae",NA
2006,1,"n1b","A",2,2,139,"verbena","stricta",2.25,"Plantae",NA
2006,1,"n1b","A",2,2,140,"vernonia","baldwinii",1.25,"Plantae",NA
2006,1,"n1b","A",2,2,141,"viola","rafinesquii",1,"Plantae",NA
2006,1,"n1b","A",2,2,186,"melilotus","officinalis",0.25,"Plantae","Fabaceae"
2006,1,"n1b","A",2,2,206,"viola","pratincola",0.25,"Plantae",NA
2006,1,"n1b","A",2,2,216,"euphorbia","serpens",0.5,"Plantae",NA
2006,1,"n1b","A",2,2,338,"plantago","patagonica",1,"Plantae","Plantaginaceae"
2006,1,"n1b","A",2,3,2,"andropogon","gerardii",30,"Plantae",NA
2006,1,"n1b","A",2,3,3,"andropogon","scoparius",13.25,"Plantae","Fabaceae"
2006,1,"n1b","A",2,3,4,"bouteloua","curtipendula",21,"Plantae","Poaceae"
2006,1,"n1b","A",2,3,5,"bouteloua","gracilis",11.75,"Plantae","Poaceae"
2006,1,"n1b","A",2,3,12,"koeleria","pyramidata",0.25,"Plantae",NA
2006,1,"n1b","A",2,3,14,"dichanthelium","oligosanthes",3,"Plantae",NA
2006,1,"n1b","A",2,3,15,"panicum","virgatum",0.25,"Plantae",NA
2006,1,"n1b","A",2,3,18,"sorghastrum","nutans",23.75,"Plantae",NA
2006,1,"n1b","A",2,3,21,"sporobolus","asper",6.25,"Plantae","Lamiaceae"
2006,1,"n1b","A",2,3,28,"hordeum","pusillum",0.25,"Plantae",NA
2006,1,"n1b","A",2,3,33,"carex","heliophila",4.5,"Plantae",NA
2006,1,"n1b","A",2,3,34,"carex","meadii",0.5,"Plantae",NA
2006,1,"n1b","A",2,3,44,"achillea","millefolium",0.25,"Plantae",NA
2006,1,"n1b","A",2,3,46,"ambrosia","psilostachya",2.5,"Plantae",NA
2006,1,"n1b","A",2,3,52,"artemisia","ludoviciana",0.5,"Plantae","Orobanchaceae"
2006,1,"n1b","A",2,3,55,"asclepias","verticillata",1.25,"Plantae","Apiaceae"
2006,1,"n1b","A",2,3,58,"aster","ericoides",2.25,"Plantae","Asteraceae"
2006,1,"n1b","A",2,3,60,"aster","sericeus",15.25,"Plantae",NA
2006,1,"n1b","A",2,3,70,"cirsium","undulatum",1.25,"Plantae","Asteraceae"
2006,1,"n1b","A",2,3,77,"erigeron","strigosus",1.25,"Plantae",NA
2006,1,"n1b","A",2,3,79,"euphorbia","spathulata",1,"Plantae",NA
2006,1,"n1b","A",2,3,85,"hymenopappus","scabiosaeus",0.5,"Plantae",NA
2006,1,"n1b","A",2,3,89,"lepidium","densiflorum",0.25,"Plantae","Brassicaceae"
2006,1,"n1b","A",2,3,92,"linum","sulcatum",0.75,"Plantae",NA
2006,1,"n1b","A",2,3,93,"lithospermum","incisum",0.25,"Plantae","Boraginaceae"
2006,1,"n1b","A",2,3,99,"oenothera","speciosa",0.25,"Plantae","Asclepiadaceae"
2006,1,"n1b","A",2,3,102,"oxalis","stricta",0.5,"Plantae",NA
2006,1,"n1b","A",2,3,109,"dalea","purpurea",2,"Plantae","Poaceae"
2006,1,"n1b","A",2,3,111,"physalis","pumila",0.5,"Plantae","Polemoniaceae"
2006,1,"n1b","A",2,3,114,"plantago","rhodosperma",0.5,"Plantae",NA
2006,1,"n1b","A",2,3,116,"psoralea","esculenta",2,"Plantae",NA
2006,1,"n1b","A",2,3,118,"ratibida","columnifera",0.25,"Plantae","Asteraceae"
2006,1,"n1b","A",2,3,121,"salvia","azurea",0.5,"Plantae",NA
2006,1,"n1b","A",2,3,122,"schrankia","nuttallii",0.25,"Plantae",NA
2006,1,"n1b","A",2,3,123,"senecio","plattensis",1,"Plantae",NA
2006,1,"n1b","A",2,3,125,"sisyrinchium","campestre",1,"Plantae",NA
2006,1,"n1b","A",2,3,127,"solidago","canadensis",0.5,"Plantae","Asteraceae"
2006,1,"n1b","A",2,3,128,"solidago","missouriensis",0.25,"Plantae","Fabaceae"
2006,1,"n1b","A",2,3,139,"verbena","stricta",0.25,"Plantae",NA
2006,1,"n1b","A",2,3,216,"euphorbia","serpens",1,"Plantae",NA
2006,1,"n1b","A",2,3,255,"monarda","fistulosa",0.25,"Plantae",NA
2006,1,"n1b","A",2,4,2,"andropogon","gerardii",6.25,"Plantae",NA
2006,1,"n1b","A",2,4,3,"andropogon","scoparius",3.25,"Plantae","Fabaceae"
2006,1,"n1b","A",2,4,5,"bouteloua","gracilis",62.5,"Plantae","Poaceae"
2006,1,"n1b","A",2,4,12,"koeleria","pyramidata",5.75,"Plantae",NA
2006,1,"n1b","A",2,4,14,"dichanthelium","oligosanthes",16.25,"Plantae",NA
2006,1,"n1b","A",2,4,15,"panicum","virgatum",1.25,"Plantae",NA
2006,1,"n1b","A",2,4,21,"sporobolus","asper",18,"Plantae","Lamiaceae"
2006,1,"n1b","A",2,4,22,"sporobolus","cryptandrus",3.5,"Plantae","Poaceae"
2006,1,"n1b","A",2,4,25,"bromus","japonicus",33.25,"Plantae",NA
2006,1,"n1b","A",2,4,27,"festuca","octoflora",1.25,"Plantae","Poaceae"
2006,1,"n1b","A",2,4,28,"hordeum","pusillum",30,"Plantae",NA
2006,1,"n1b","A",2,4,30,"schedonnardus","paniculatus",1,"Plantae",NA
2006,1,"n1b","A",2,4,31,"carex","brevior",2,"Plantae",NA
2006,1,"n1b","A",2,4,44,"achillea","millefolium",1,"Plantae",NA
2006,1,"n1b","A",2,4,46,"ambrosia","psilostachya",4.5,"Plantae",NA
2006,1,"n1b","A",2,4,56,"asclepias","viridis",0.25,"Plantae","Poaceae"
2006,1,"n1b","A",2,4,58,"aster","ericoides",8,"Plantae","Asteraceae"
2006,1,"n1b","A",2,4,61,"astragalus","crassicarpus",2,"Plantae",NA
2006,1,"n1b","A",2,4,71,"conyza","canadensis",0.25,"Plantae","Asteraceae"
2006,1,"n1b","A",2,4,77,"erigeron","strigosus",0.75,"Plantae",NA
2006,1,"n1b","A",2,4,79,"euphorbia","spathulata",0.5,"Plantae",NA
2006,1,"n1b","A",2,4,82,"hedeoma","hispidum",0.75,"Plantae","Hydrophyllaceae"
2006,1,"n1b","A",2,4,89,"lepidium","densiflorum",1.75,"Plantae","Brassicaceae"
2006,1,"n1b","A",2,4,102,"oxalis","stricta",0.5,"Plantae",NA
2006,1,"n1b","A",2,4,114,"plantago","rhodosperma",0.25,"Plantae",NA
2006,1,"n1b","A",2,4,118,"ratibida","columnifera",1.25,"Plantae","Asteraceae"
2006,1,"n1b","A",2,4,120,"ruellia","humilis",0.5,"Plantae","Loasaceae"
2006,1,"n1b","A",2,4,124,"silene","antirrhina",0.25,"Plantae","Caryophyllaceae"
2006,1,"n1b","A",2,4,130,"solidago","rigida",0.25,"Plantae",NA
2006,1,"n1b","A",2,4,132,"spermolepis","inermis",0.25,"Plantae",NA
2006,1,"n1b","A",2,4,141,"viola","rafinesquii",0.25,"Plantae",NA
2006,1,"n1b","A",2,4,178,"bromus","inermis",0.75,"Plantae",NA
2006,1,"n1b","A",2,4,216,"euphorbia","serpens",0.25,"Plantae",NA
2006,1,"n1b","A",2,4,338,"plantago","patagonica",12.5,"Plantae","Plantaginaceae"
2006,1,"n1b","A",2,4,591,"Panicum","sp.",0.75,"Plantae",NA
2006,1,"n1b","A",2,5,1,"agropyron","smithii",0.75,"Plantae","Poaceae"
2006,1,"n1b","A",2,5,2,"andropogon","gerardii",7,"Plantae",NA
2006,1,"n1b","A",2,5,5,"bouteloua","gracilis",71.25,"Plantae","Poaceae"
2006,1,"n1b","A",2,5,9,"elymus","canadensis",1,"Plantae","Asteraceae"
2006,1,"n1b","A",2,5,11,"eragrostis","spectabilis",24,"Plantae",NA
2006,1,"n1b","A",2,5,12,"koeleria","pyramidata",2,"Plantae",NA
2006,1,"n1b","A",2,5,14,"dichanthelium","oligosanthes",12.25,"Plantae",NA
2006,1,"n1b","A",2,5,17,"poa","pratensis",0.25,"Plantae",NA
2006,1,"n1b","A",2,5,18,"sorghastrum","nutans",3.5,"Plantae",NA
2006,1,"n1b","A",2,5,21,"sporobolus","asper",2.5,"Plantae","Lamiaceae"
2006,1,"n1b","A",2,5,22,"sporobolus","cryptandrus",1.25,"Plantae","Poaceae"
2006,1,"n1b","A",2,5,23,"sporobolus","heterolepis",0.5,"Plantae",NA
2006,1,"n1b","A",2,5,24,"aristida","oligantha",0.25,"Plantae",NA
2006,1,"n1b","A",2,5,25,"bromus","japonicus",0.5,"Plantae",NA
2006,1,"n1b","A",2,5,26,"bromus","tectorum",1.5,"Plantae","Poaceae"
2006,1,"n1b","A",2,5,27,"festuca","octoflora",5.75,"Plantae","Poaceae"
2006,1,"n1b","A",2,5,28,"hordeum","pusillum",25,"Plantae",NA
2006,1,"n1b","A",2,5,30,"schedonnardus","paniculatus",3,"Plantae",NA
2006,1,"n1b","A",2,5,31,"carex","brevior",3,"Plantae",NA
2006,1,"n1b","A",2,5,33,"carex","heliophila",0.25,"Plantae",NA
2006,1,"n1b","A",2,5,34,"carex","meadii",0.75,"Plantae",NA
2006,1,"n1b","A",2,5,36,"cyperus","lupulinus",1.5,"Plantae",NA
2006,1,"n1b","A",2,5,46,"ambrosia","psilostachya",0.5,"Plantae",NA
2006,1,"n1b","A",2,5,55,"asclepias","verticillata",0.25,"Plantae","Apiaceae"
2006,1,"n1b","A",2,5,56,"asclepias","viridis",0.25,"Plantae","Poaceae"
2006,1,"n1b","A",2,5,58,"aster","ericoides",1.5,"Plantae","Asteraceae"
2006,1,"n1b","A",2,5,61,"astragalus","crassicarpus",3.25,"Plantae",NA
2006,1,"n1b","A",2,5,77,"erigeron","strigosus",0.25,"Plantae",NA
2006,1,"n1b","A",2,5,82,"hedeoma","hispidum",0.5,"Plantae","Hydrophyllaceae"
2006,1,"n1b","A",2,5,84,"hybanthus","verticillatus",0.25,"Plantae","Violaceae"
2006,1,"n1b","A",2,5,89,"lepidium","densiflorum",0.5,"Plantae","Brassicaceae"
2006,1,"n1b","A",2,5,90,"lespedeza","capitata",0.25,"Plantae",NA
2006,1,"n1b","A",2,5,92,"linum","sulcatum",0.25,"Plantae",NA
2006,1,"n1b","A",2,5,102,"oxalis","stricta",21.5,"Plantae",NA
2006,1,"n1b","A",2,5,114,"plantago","rhodosperma",0.25,"Plantae",NA
2006,1,"n1b","A",2,5,118,"ratibida","columnifera",1,"Plantae","Asteraceae"
2006,1,"n1b","A",2,5,124,"silene","antirrhina",0.25,"Plantae","Caryophyllaceae"
2006,1,"n1b","A",2,5,132,"spermolepis","inermis",0.25,"Plantae",NA
2006,1,"n1b","A",2,5,141,"viola","rafinesquii",0.25,"Plantae",NA
2006,1,"n1b","A",2,5,216,"euphorbia","serpens",0.5,"Plantae",NA
2006,1,"n1b","A",2,5,338,"plantago","patagonica",13.75,"Plantae","Plantaginaceae"
2006,1,"n1b","A",2,6,2,"andropogon","gerardii",25.5,"Plantae",NA
2006,1,"n1b","A",2,6,3,"andropogon","scoparius",1.75,"Plantae","Fabaceae"
2006,1,"n1b","A",2,6,4,"bouteloua","curtipendula",3.75,"Plantae","Poaceae"
2006,1,"n1b","A",2,6,5,"bouteloua","gracilis",0.5,"Plantae","Poaceae"
2006,1,"n1b","A",2,6,9,"elymus","canadensis",0.5,"Plantae","Asteraceae"
2006,1,"n1b","A",2,6,11,"eragrostis","spectabilis",2.75,"Plantae",NA
2006,1,"n1b","A",2,6,12,"koeleria","pyramidata",1,"Plantae",NA
2006,1,"n1b","A",2,6,14,"dichanthelium","oligosanthes",6,"Plantae",NA
2006,1,"n1b","A",2,6,17,"poa","pratensis",0.25,"Plantae",NA
2006,1,"n1b","A",2,6,18,"sorghastrum","nutans",11,"Plantae",NA
2006,1,"n1b","A",2,6,21,"sporobolus","asper",18.25,"Plantae","Lamiaceae"
2006,1,"n1b","A",2,6,25,"bromus","japonicus",0.25,"Plantae",NA
2006,1,"n1b","A",2,6,26,"bromus","tectorum",0.25,"Plantae","Poaceae"
2006,1,"n1b","A",2,6,27,"festuca","octoflora",0.5,"Plantae","Poaceae"
2006,1,"n1b","A",2,6,28,"hordeum","pusillum",0.5,"Plantae",NA
2006,1,"n1b","A",2,6,30,"schedonnardus","paniculatus",2,"Plantae",NA
2006,1,"n1b","A",2,6,31,"carex","brevior",1.75,"Plantae",NA
2006,1,"n1b","A",2,6,33,"carex","heliophila",21.75,"Plantae",NA
2006,1,"n1b","A",2,6,34,"carex","meadii",0.25,"Plantae",NA
2006,1,"n1b","A",2,6,36,"cyperus","lupulinus",0.75,"Plantae",NA
2006,1,"n1b","A",2,6,40,"amorpha","canescens",0.25,"Plantae","Chenopodiaceae"
2006,1,"n1b","A",2,6,43,"symphoricarpos","orbiculatus",0.5,"Plantae",NA
2006,1,"n1b","A",2,6,44,"achillea","millefolium",2,"Plantae",NA
2006,1,"n1b","A",2,6,46,"ambrosia","psilostachya",2,"Plantae",NA
2006,1,"n1b","A",2,6,52,"artemisia","ludoviciana",2.5,"Plantae","Orobanchaceae"
2006,1,"n1b","A",2,6,54,"asclepias","stenophylla",0.25,"Plantae",NA
2006,1,"n1b","A",2,6,58,"aster","ericoides",5.25,"Plantae","Asteraceae"
2006,1,"n1b","A",2,6,70,"cirsium","undulatum",1.25,"Plantae","Asteraceae"
2006,1,"n1b","A",2,6,71,"conyza","canadensis",0.5,"Plantae","Asteraceae"
2006,1,"n1b","A",2,6,75,"draba","reptans",0.5,"Plantae",NA
2006,1,"n1b","A",2,6,77,"erigeron","strigosus",2.75,"Plantae",NA
2006,1,"n1b","A",2,6,79,"euphorbia","spathulata",0.25,"Plantae",NA
2006,1,"n1b","A",2,6,82,"hedeoma","hispidum",1.25,"Plantae","Hydrophyllaceae"
2006,1,"n1b","A",2,6,84,"hybanthus","verticillatus",0.25,"Plantae","Violaceae"
2006,1,"n1b","A",2,6,85,"hymenopappus","scabiosaeus",1,"Plantae",NA
2006,1,"n1b","A",2,6,86,"kuhnia","eupatorioides",0.5,"Plantae","Asteraceae"
2006,1,"n1b","A",2,6,89,"lepidium","densiflorum",0.5,"Plantae","Brassicaceae"
2006,1,"n1b","A",2,6,90,"lespedeza","capitata",1.5,"Plantae",NA
2006,1,"n1b","A",2,6,92,"linum","sulcatum",2.75,"Plantae",NA
2006,1,"n1b","A",2,6,99,"oenothera","speciosa",0.5,"Plantae","Asclepiadaceae"
2006,1,"n1b","A",2,6,103,"oxalis","violacea",1,"Plantae","Oxalidaceae"
2006,1,"n1b","A",2,6,111,"physalis","pumila",2,"Plantae","Polemoniaceae"
2006,1,"n1b","A",2,6,114,"plantago","rhodosperma",14.25,"Plantae",NA
2006,1,"n1b","A",2,6,117,"psoralea","tenuiflora",0.75,"Plantae",NA
2006,1,"n1b","A",2,6,118,"ratibida","columnifera",2,"Plantae","Asteraceae"
2006,1,"n1b","A",2,6,120,"ruellia","humilis",0.25,"Plantae","Loasaceae"
2006,1,"n1b","A",2,6,124,"silene","antirrhina",1,"Plantae","Caryophyllaceae"
2006,1,"n1b","A",2,6,132,"spermolepis","inermis",3.5,"Plantae",NA
2006,1,"n1b","A",2,6,139,"verbena","stricta",5,"Plantae",NA
2006,1,"n1b","A",2,6,216,"euphorbia","serpens",0.75,"Plantae",NA
2006,1,"n1b","A",2,6,338,"plantago","patagonica",1,"Plantae","Plantaginaceae"
2006,1,"n1b","A",2,6,551,"Heart-shaped mustard","",0.25,"Plantae",NA
2006,1,"n1b","A",2,7,2,"andropogon","gerardii",55,"Plantae",NA
2006,1,"n1b","A",2,7,3,"andropogon","scoparius",6.25,"Plantae","Fabaceae"
2006,1,"n1b","A",2,7,4,"bouteloua","curtipendula",29.5,"Plantae","Poaceae"
2006,1,"n1b","A",2,7,5,"bouteloua","gracilis",0.5,"Plantae","Poaceae"
2006,1,"n1b","A",2,7,11,"eragrostis","spectabilis",0.5,"Plantae",NA
2006,1,"n1b","A",2,7,12,"koeleria","pyramidata",2.25,"Plantae",NA
2006,1,"n1b","A",2,7,14,"dichanthelium","oligosanthes",9,"Plantae",NA
2006,1,"n1b","A",2,7,17,"poa","pratensis",0.25,"Plantae",NA
2006,1,"n1b","A",2,7,18,"sorghastrum","nutans",23,"Plantae",NA
2006,1,"n1b","A",2,7,21,"sporobolus","asper",16,"Plantae","Lamiaceae"
2006,1,"n1b","A",2,7,22,"sporobolus","cryptandrus",2,"Plantae","Poaceae"
2006,1,"n1b","A",2,7,25,"bromus","japonicus",0.5,"Plantae",NA
2006,1,"n1b","A",2,7,27,"festuca","octoflora",0.5,"Plantae","Poaceae"
2006,1,"n1b","A",2,7,28,"hordeum","pusillum",0.75,"Plantae",NA
2006,1,"n1b","A",2,7,31,"carex","brevior",3,"Plantae",NA
2006,1,"n1b","A",2,7,33,"carex","heliophila",8.5,"Plantae",NA
2006,1,"n1b","A",2,7,36,"cyperus","lupulinus",0.5,"Plantae",NA
2006,1,"n1b","A",2,7,40,"amorpha","canescens",1.25,"Plantae","Chenopodiaceae"
2006,1,"n1b","A",2,7,46,"ambrosia","psilostachya",2.25,"Plantae",NA
2006,1,"n1b","A",2,7,47,"androsace","occidentalis",0.5,"Plantae","Chenopodiaceae"
2006,1,"n1b","A",2,7,52,"artemisia","ludoviciana",3.25,"Plantae","Orobanchaceae"
2006,1,"n1b","A",2,7,58,"aster","ericoides",2.75,"Plantae","Asteraceae"
2006,1,"n1b","A",2,7,61,"astragalus","crassicarpus",2.5,"Plantae",NA
2006,1,"n1b","A",2,7,69,"callirhoe","involucrata",0.25,"Plantae",NA
2006,1,"n1b","A",2,7,71,"conyza","canadensis",0.25,"Plantae","Asteraceae"
2006,1,"n1b","A",2,7,76,"echinacea","angustifolia",0.5,"Plantae","Elaeagnaceae"
2006,1,"n1b","A",2,7,77,"erigeron","strigosus",1.5,"Plantae",NA
2006,1,"n1b","A",2,7,79,"euphorbia","spathulata",0.75,"Plantae",NA
2006,1,"n1b","A",2,7,82,"hedeoma","hispidum",1,"Plantae","Hydrophyllaceae"
2006,1,"n1b","A",2,7,86,"kuhnia","eupatorioides",0.5,"Plantae","Asteraceae"
2006,1,"n1b","A",2,7,89,"lepidium","densiflorum",0.5,"Plantae","Brassicaceae"
2006,1,"n1b","A",2,7,92,"linum","sulcatum",4,"Plantae",NA
2006,1,"n1b","A",2,7,102,"oxalis","stricta",0.25,"Plantae",NA
2006,1,"n1b","A",2,7,111,"physalis","pumila",3.5,"Plantae","Polemoniaceae"
2006,1,"n1b","A",2,7,114,"plantago","rhodosperma",2.5,"Plantae",NA
2006,1,"n1b","A",2,7,118,"ratibida","columnifera",3.75,"Plantae","Asteraceae"
2006,1,"n1b","A",2,7,120,"ruellia","humilis",0.75,"Plantae","Loasaceae"
2006,1,"n1b","A",2,7,124,"silene","antirrhina",0.75,"Plantae","Caryophyllaceae"
2006,1,"n1b","A",2,7,128,"solidago","missouriensis",0.25,"Plantae","Fabaceae"
2006,1,"n1b","A",2,7,130,"solidago","rigida",0.25,"Plantae",NA
2006,1,"n1b","A",2,7,132,"spermolepis","inermis",3.25,"Plantae",NA
2006,1,"n1b","A",2,7,136,"triodanis","leptocarpa",0.25,"Plantae",NA
2006,1,"n1b","A",2,7,139,"verbena","stricta",0.5,"Plantae",NA
2006,1,"n1b","A",2,7,141,"viola","rafinesquii",0.25,"Plantae",NA
2006,1,"n1b","A",2,7,216,"euphorbia","serpens",0.25,"Plantae",NA
2006,1,"n1b","A",2,7,338,"plantago","patagonica",18.25,"Plantae","Plantaginaceae"
2006,4,"n4d","A",1,1,2,"andropogon","gerardii",2.5,"Plantae",NA
2006,4,"n4d","A",1,1,3,"andropogon","scoparius",1.25,"Plantae","Fabaceae"
2006,4,"n4d","A",1,1,5,"bouteloua","gracilis",57.5,"Plantae","Poaceae"
2006,4,"n4d","A",1,1,9,"elymus","canadensis",0.5,"Plantae","Asteraceae"
2006,4,"n4d","A",1,1,11,"eragrostis","spectabilis",6.25,"Plantae",NA
2006,4,"n4d","A",1,1,12,"koeleria","pyramidata",16,"Plantae",NA
2006,4,"n4d","A",1,1,14,"dichanthelium","oligosanthes",30.75,"Plantae",NA
2006,4,"n4d","A",1,1,17,"poa","pratensis",21.25,"Plantae",NA
2006,4,"n4d","A",1,1,18,"sorghastrum","nutans",19,"Plantae",NA
2006,4,"n4d","A",1,1,21,"sporobolus","asper",5.5,"Plantae","Lamiaceae"
2006,4,"n4d","A",1,1,25,"bromus","japonicus",1.75,"Plantae",NA
2006,4,"n4d","A",1,1,27,"festuca","octoflora",0.5,"Plantae","Poaceae"
2006,4,"n4d","A",1,1,28,"hordeum","pusillum",0.5,"Plantae",NA
2006,4,"n4d","A",1,1,30,"schedonnardus","paniculatus",0.75,"Plantae",NA
2006,4,"n4d","A",1,1,31,"carex","brevior",1.75,"Plantae",NA
2006,4,"n4d","A",1,1,33,"carex","heliophila",1.75,"Plantae",NA
2006,4,"n4d","A",1,1,34,"carex","meadii",2,"Plantae",NA
2006,4,"n4d","A",1,1,36,"cyperus","lupulinus",1.75,"Plantae",NA
2006,4,"n4d","A",1,1,40,"amorpha","canescens",0.25,"Plantae","Chenopodiaceae"
2006,4,"n4d","A",1,1,44,"achillea","millefolium",1.25,"Plantae",NA
2006,4,"n4d","A",1,1,46,"ambrosia","psilostachya",3.75,"Plantae",NA
2006,4,"n4d","A",1,1,52,"artemisia","ludoviciana",2,"Plantae","Orobanchaceae"
2006,4,"n4d","A",1,1,56,"asclepias","viridis",1.25,"Plantae","Poaceae"
2006,4,"n4d","A",1,1,58,"aster","ericoides",16.5,"Plantae","Asteraceae"
2006,4,"n4d","A",1,1,77,"erigeron","strigosus",0.75,"Plantae",NA
2006,4,"n4d","A",1,1,79,"euphorbia","spathulata",0.25,"Plantae",NA
2006,4,"n4d","A",1,1,82,"hedeoma","hispidum",1.5,"Plantae","Hydrophyllaceae"
2006,4,"n4d","A",1,1,89,"lepidium","densiflorum",1.25,"Plantae","Brassicaceae"
2006,4,"n4d","A",1,1,90,"lespedeza","capitata",0.25,"Plantae",NA
