"DATE","YEAR","SEASON","PLOT","QUAD","SPECIES_CODE","COVER","HEIGHT","COMMENTS","Taxa_kingdom","Taxa_family","Taxa_genus","Taxa_species","treatment","plot_name"
"4/24/2005",2005,"S","MT",12,"ARPUP6","1",-99999,NA,NA,NA,NA,NA,"T","M"
"4/24/2005",2005,"S","MT",12,"BOER4","40",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","M"
"4/24/2005",2005,"S","MT",12,"BOGR2","2",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"4/24/2005",2005,"S","MT",12,"CHAL11","1",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata","T","M"
"4/24/2005",2005,"S","MT",12,"CRCR3","3",-99999,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala","T","M"
"4/24/2005",2005,"S","MT",12,"GACO5","1",-99999,NA,"Plantae","Onagraceae","Gaura","coccinea","T","M"
"4/24/2005",2005,"S","MT",12,"HYFIC","4",-99999,NA,"Plantae","Asteraceae","Hymenopappus","filifolius","T","M"
"4/24/2005",2005,"S","MT",12,"PLPA2","1",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","T","M"
"4/24/2005",2005,"S","MT",13,"GLBI2","6",-99999,NA,"Plantae","Verbenaceae","Glandularia","bipinnatifida","T","M"
"4/24/2005",2005,"S","MT",13,"LEDED","1",-99999,NA,NA,NA,NA,NA,"T","M"
"4/24/2005",2005,"S","MT",13,"PLPA2","15",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","T","M"
"4/24/2005",2005,"S","MT",14,"BOGR2","20",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"4/24/2005",2005,"S","MT",14,"CHCO","4",-99999,NA,"Plantae","Solanaceae","Chamaesaracha","coniodes","T","M"
"4/24/2005",2005,"S","MT",14,"LEDED","3",-99999,NA,NA,NA,NA,NA,"T","M"
"4/24/2005",2005,"S","MT",14,"PLPA2","6",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","T","M"
"4/24/2005",2005,"S","MT",15,"SPHA","1",-99999,"O. SPCOC","Plantae","Malvaceae","Sphaeralcea","hastulata","T","M"
"4/24/2005",2005,"S","MT",15,"BOGR2","20",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"4/24/2005",2005,"S","MT",15,"PLPA2","1",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","T","M"
"4/24/2005",2005,"S","MT",16,"SPHA","1",-99999,"O. SPCOC","Plantae","Malvaceae","Sphaeralcea","hastulata","T","M"
"4/24/2005",2005,"S","MT",16,"BOGR2","15",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"4/24/2005",2005,"S","MT",16,"PLPA2","4",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","T","M"
"4/24/2005",2005,"S","MT",17,"BOER4","4",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","M"
"4/24/2005",2005,"S","MT",17,"BOGR2","20",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"4/24/2005",2005,"S","MT",17,"IPPU4","1",-99999,NA,"Plantae","Polemoniaceae","Ipomopsis","pumila","T","M"
"4/24/2005",2005,"S","MT",17,"PLPA2","1",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","T","M"
"4/24/2005",2005,"S","MT",17,"SATR12","2",-99999,NA,"Plantae","Chenopodiaceae","Salsola","tragus","T","M"
"4/24/2005",2005,"S","MT",18,"BOER4","8",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","M"
"4/24/2005",2005,"S","MT",18,"CHCO","2",-99999,NA,"Plantae","Solanaceae","Chamaesaracha","coniodes","T","M"
"4/24/2005",2005,"S","MT",18,"MAPIP","2",-99999,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida","T","M"
"4/24/2005",2005,"S","MT",18,"PLPA2","8",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","T","M"
"4/24/2005",2005,"S","MT",18,"SPCR","4",-99999,NA,"Plantae","Poaceae","Sporobolus","cryptandrus","T","M"
"4/24/2005",2005,"S","MT",19,"ALIN","2",-99999,NA,"Plantae","Nyctaginaceae","Allionia","incarnata","T","M"
"4/24/2005",2005,"S","MT",19,"BOER4","1",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","M"
"4/24/2005",2005,"S","MT",19,"GLBI2","2",-99999,NA,"Plantae","Verbenaceae","Glandularia","bipinnatifida","T","M"
"4/24/2005",2005,"S","MT",19,"PLPA2","7",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","T","M"
"4/24/2005",2005,"S","MT",19,"SPHA","4",-99999,"O. SPCOC","Plantae","Malvaceae","Sphaeralcea","hastulata","T","M"
"4/24/2005",2005,"S","MT",20,"BOER4","3",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","M"
"4/24/2005",2005,"S","MT",20,"BOGR2","20",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"4/24/2005",2005,"S","MT",20,"GLBI2","1",-99999,NA,"Plantae","Verbenaceae","Glandularia","bipinnatifida","T","M"
"4/24/2005",2005,"S","MT",20,"PLPA2","6",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","T","M"
"4/24/2005",2005,"S","MT",20,"STPA4","3",-99999,NA,"Plantae","Asteraceae","Stephanomeria","pauciflora","T","M"
"4/24/2005",2005,"S","MT",21,"SPHA","2",-99999,"O. SPCOC","Plantae","Malvaceae","Sphaeralcea","hastulata","T","M"
"4/24/2005",2005,"S","MT",21,"BOGR2","4",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"4/24/2005",2005,"S","MT",21,"CHAL11","1",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata","T","M"
"4/24/2005",2005,"S","MT",21,"PLPA2","35",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","T","M"
"4/24/2005",2005,"S","MT",22,"BOGR2","3",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"4/24/2005",2005,"S","MT",22,"CRCR3","1",-99999,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala","T","M"
"4/24/2005",2005,"S","MT",22,"MAFE","2",-99999,NA,"Plantae","Asteraceae","Malacothrix","fendleri","T","M"
"4/24/2005",2005,"S","MT",22,"PLPA2","7",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","T","M"
"4/24/2005",2005,"S","MT",23,"BOGR2","10",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"4/24/2005",2005,"S","MT",23,"PLPA2","2",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","T","M"
"4/24/2005",2005,"S","MT",24,"SPHA","2",-99999,"ADDED_COVER FROM DATASHEET","Plantae","Malvaceae","Sphaeralcea","hastulata","T","M"
"4/24/2005",2005,"S","MT",24,"BOGR2","5",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"4/24/2005",2005,"S","MT",24,"PLPA2","20",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","T","M"
"4/24/2005",2005,"S","MT",25,"BOGR2","20",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"4/24/2005",2005,"S","MT",25,"PLPA2","1",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","T","M"
"4/24/2005",2005,"S","MT",26,"BOGR2","8",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"4/24/2005",2005,"S","MT",26,"LEDED","1",-99999,NA,NA,NA,NA,NA,"T","M"
"4/24/2005",2005,"S","MT",26,"PLPA2","9",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","T","M"
"4/24/2005",2005,"S","MT",27,"BOGR2","4",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"4/24/2005",2005,"S","MT",27,"ECIN2","1",-99999,NA,"Plantae","Cactaceae","Ecinomastus","intertextus","T","M"
"4/24/2005",2005,"S","MT",27,"PLPA2","9",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","T","M"
"4/24/2005",2005,"S","MT",28,"BOER4","15",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","M"
"4/24/2005",2005,"S","MT",28,"BOGR2","8",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"4/24/2005",2005,"S","MT",28,"CHAL11","1",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata","T","M"
"4/24/2005",2005,"S","MT",28,"ECIN2","10",-99999,NA,"Plantae","Cactaceae","Ecinomastus","intertextus","T","M"
"4/24/2005",2005,"S","MT",28,"PLPA2","2",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","T","M"
"4/24/2005",2005,"S","MT",29,"BOER4","4",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","M"
"4/24/2005",2005,"S","MT",29,"BOGR2","8",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"4/24/2005",2005,"S","MT",29,"MAFE","1",-99999,NA,"Plantae","Asteraceae","Malacothrix","fendleri","T","M"
"4/24/2005",2005,"S","MT",29,"PLPA2","8",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","T","M"
"4/24/2005",2005,"S","MT",30,"BOER4","7",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","M"
"4/24/2005",2005,"S","MT",30,"BOGR2","20",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"4/24/2005",2005,"S","MT",30,"PLPA2","2",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","T","M"
"4/24/2005",2005,"S","MT",30,"SPCR","1",-99999,NA,"Plantae","Poaceae","Sporobolus","cryptandrus","T","M"
"4/24/2005",2005,"S","MT",31,"BOER4","5",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","M"
"4/24/2005",2005,"S","MT",31,"BOGR2","15",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"4/24/2005",2005,"S","MT",31,"PLPA2","2",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","T","M"
"4/24/2005",2005,"S","MT",32,"ARPUP6","2",-99999,NA,NA,NA,NA,NA,"T","M"
"4/24/2005",2005,"S","MT",32,"BOER4","15",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","M"
"4/24/2005",2005,"S","MT",32,"BOGR2","8",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"4/24/2005",2005,"S","MT",32,"PLPA2","8",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","T","M"
"4/24/2005",2005,"S","MT",33,"BOER4","4",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","M"
"4/24/2005",2005,"S","MT",33,"BOGR2","4",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"4/24/2005",2005,"S","MT",33,"PLPA2","20",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","T","M"
"4/24/2005",2005,"S","MT",33,"SPHA","2",-99999,NA,"Plantae","Malvaceae","Sphaeralcea","hastulata","T","M"
"4/24/2005",2005,"S","MT",34,"BOER4","10",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","M"
"4/24/2005",2005,"S","MT",34,"BOGR2","8",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"4/24/2005",2005,"S","MT",34,"CRCR3","2",-99999,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala","T","M"
"4/24/2005",2005,"S","MT",34,"MAFE","2",-99999,NA,"Plantae","Asteraceae","Malacothrix","fendleri","T","M"
"4/24/2005",2005,"S","MT",34,"PLPA2","7",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","T","M"
"4/24/2005",2005,"S","MT",35,"ECIN2","1",-99999,"ADDED_COVER FROM DATASHEET","Plantae","Cactaceae","Ecinomastus","intertextus","T","M"
"4/24/2005",2005,"S","MT",35,"BOER4","8",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","M"
"4/24/2005",2005,"S","MT",35,"BOGR2","10",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"4/24/2005",2005,"S","MT",35,"PLPA2","4",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","T","M"
"4/24/2005",2005,"S","MT",36,"SPCR","1",-99999,"ADDED_COVER FROM DATASHEET","Plantae","Poaceae","Sporobolus","cryptandrus","T","M"
"4/24/2005",2005,"S","MT",36,"BOGR2","4",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"4/24/2005",2005,"S","MT",36,"DEPI","2",-99999,NA,"Plantae","Brassicaceae","Descurainia","pinnata","T","M"
"4/24/2005",2005,"S","MT",36,"LEDED","2",-99999,NA,NA,NA,NA,NA,"T","M"
"4/24/2005",2005,"S","MT",36,"PLPA2","10",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","T","M"
"4/24/2005",2005,"S","NC",1,"BOGR2","10",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","N"
"4/24/2005",2005,"S","NC",1,"CHAL11","1",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata","C","N"
"4/24/2005",2005,"S","NC",1,"HYFIC","3",-99999,NA,"Plantae","Asteraceae","Hymenopappus","filifolius","C","N"
"4/24/2005",2005,"S","NC",1,"PLPA2","1",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","N"
"4/24/2005",2005,"S","NC",1,"SEFLF","1",-99999,NA,"Plantae","Asteraceae","Senecio","flaccidus","C","N"
"4/24/2005",2005,"S","NC",2,"BOGR2","20",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","N"
"4/24/2005",2005,"S","NC",2,"CHAL11","4",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata","C","N"
"4/24/2005",2005,"S","NC",2,"MAPIP","1",-99999,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida","C","N"
"4/24/2005",2005,"S","NC",2,"PLPA2","2",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","N"
"4/24/2005",2005,"S","NC",3,"HODR","1",-99999,"O. HOGL2","Plantae","Fabaceae","Hoffmannseggia","drepanocarpa","C","N"
"4/24/2005",2005,"S","NC",3,"SPHA","1",-99999,"on datasheets is recorded as SPGR","Plantae","Malvaceae","Sphaeralcea","hastulata","C","N"
"4/24/2005",2005,"S","NC",3,"CHAL11","1",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata","C","N"
"4/24/2005",2005,"S","NC",3,"PLJA","10",-99999,NA,"Plantae","Poaceae","Pleuraphis","jamesii","C","N"
"4/24/2005",2005,"S","NC",3,"PLPA2","1",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","N"
"4/24/2005",2005,"S","NC",4,"BOER4","8",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","N"
"4/24/2005",2005,"S","NC",4,"BOGR2","20",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","N"
"4/24/2005",2005,"S","NC",4,"MAPIP","1",-99999,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida","C","N"
"4/24/2005",2005,"S","NC",4,"PLPA2","3",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","N"
"4/24/2005",2005,"S","NC",5,"BOER4","8",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","N"
"4/24/2005",2005,"S","NC",5,"BOGR2","7",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","N"
"4/24/2005",2005,"S","NC",5,"CYACF","1",-99999,NA,"Plantae","Apiaceae","Cymopterus","acaulis","C","N"
"4/24/2005",2005,"S","NC",5,"HYFIC","10",-99999,NA,"Plantae","Asteraceae","Hymenopappus","filifolius","C","N"
"4/24/2005",2005,"S","NC",5,"MAFE","2",-99999,NA,"Plantae","Asteraceae","Malacothrix","fendleri","C","N"
"4/24/2005",2005,"S","NC",5,"PLPA2","2",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","N"
"4/24/2005",2005,"S","NC",6,"APRAH","2",-99999,NA,"Plantae","Asteraceae","Aphanostephus","ramosissimus","C","N"
"4/24/2005",2005,"S","NC",6,"BOER4","20",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","N"
"4/24/2005",2005,"S","NC",6,"BOGR2","6",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","N"
"4/24/2005",2005,"S","NC",6,"CHAL11","1",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata","C","N"
"4/24/2005",2005,"S","NC",6,"PLPA2","1",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","N"
"4/24/2005",2005,"S","NC",7,"BOER4","1",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","N"
"4/24/2005",2005,"S","NC",7,"BOGR2","15",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","N"
"4/24/2005",2005,"S","NC",7,"HYFIC","2",-99999,NA,"Plantae","Asteraceae","Hymenopappus","filifolius","C","N"
"4/24/2005",2005,"S","NC",7,"SEBA3","1",-99999,NA,"Plantae","Fabaceae","Senna","bauhinioides","C","N"
"4/24/2005",2005,"S","NC",8,"ARPUP6","10",-99999,NA,NA,NA,NA,NA,"C","N"
"4/24/2005",2005,"S","NC",8,"BOGR2","10",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","N"
"4/24/2005",2005,"S","NC",8,"CHER2","1",-99999,NA,"Plantae","Asteraceae","Chaetopappa","ericoides","C","N"
"4/24/2005",2005,"S","NC",8,"CINE","4",-99999,NA,"Plantae","Asteraceae","Cirsium","neomexicanum","C","N"
"4/24/2005",2005,"S","NC",8,"GLBI2","2",-99999,NA,"Plantae","Verbenaceae","Glandularia","bipinnatifida","C","N"
"4/24/2005",2005,"S","NC",8,"HYFIC","7",-99999,NA,"Plantae","Asteraceae","Hymenopappus","filifolius","C","N"
"4/24/2005",2005,"S","NC",8,"SEBA3","1",-99999,NA,"Plantae","Fabaceae","Senna","bauhinioides","C","N"
"4/24/2005",2005,"S","NC",9,"BOER4","10",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","N"
"4/24/2005",2005,"S","NC",9,"BOGR2","20",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","N"
"4/24/2005",2005,"S","NC",9,"CHER2","1",-99999,NA,"Plantae","Asteraceae","Chaetopappa","ericoides","C","N"
"4/24/2005",2005,"S","NC",9,"PLPA2","1",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","N"
"4/24/2005",2005,"S","NC",9,"SEFLF","4",-99999,NA,"Plantae","Asteraceae","Senecio","flaccidus","C","N"
"4/24/2005",2005,"S","NC",10,"BOGR2","10",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","N"
"4/24/2005",2005,"S","NC",10,"CHAL11","8",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata","C","N"
"4/24/2005",2005,"S","NC",10,"LEDED","2",-99999,NA,NA,NA,NA,NA,"C","N"
"4/24/2005",2005,"S","NC",10,"MAPIP","3",-99999,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida","C","N"
"4/24/2005",2005,"S","NC",10,"PLPA2","2",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","N"
"4/24/2005",2005,"S","NC",10,"ZIGR","2",-99999,NA,"Plantae","Asteraceae","Zinnia","grandiflora","C","N"
"4/24/2005",2005,"S","NC",11,"HODR","3",-99999,"O. HOGL2","Plantae","Fabaceae","Hoffmannseggia","drepanocarpa","C","N"
"4/24/2005",2005,"S","NC",11,"BOGR2","8",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","N"
"4/24/2005",2005,"S","NC",11,"CRCR3","3",-99999,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala","C","N"
"4/24/2005",2005,"S","NC",11,"PLPA2","8",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","N"
"4/24/2005",2005,"S","NC",12,"ARPUP6","4",-99999,NA,NA,NA,NA,NA,"C","N"
"4/24/2005",2005,"S","NC",12,"BOGR2","15",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","N"
"4/24/2005",2005,"S","NC",12,"CHAL11","1",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata","C","N"
"4/24/2005",2005,"S","NC",12,"LEDED","3",-99999,NA,NA,NA,NA,NA,"C","N"
"4/24/2005",2005,"S","NC",12,"PLPA2","1",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","N"
"4/24/2005",2005,"S","NC",13,"HODR","6",-99999,"O. HOGL2","Plantae","Fabaceae","Hoffmannseggia","drepanocarpa","C","N"
"4/24/2005",2005,"S","NC",13,"BOER4","3",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","N"
"4/24/2005",2005,"S","NC",13,"BOGR2","8",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","N"
"4/24/2005",2005,"S","NC",13,"CHIN2","2",-99999,NA,"Plantae","Chenopodiaceae","Chenopodium","incanum","C","N"
"4/24/2005",2005,"S","NC",13,"CYACF","2",-99999,NA,"Plantae","Apiaceae","Cymopterus","acaulis","C","N"
"4/24/2005",2005,"S","NC",13,"DEPI","2",-99999,NA,"Plantae","Brassicaceae","Descurainia","pinnata","C","N"
"4/24/2005",2005,"S","NC",13,"LEDED","1",-99999,NA,NA,NA,NA,NA,"C","N"
"4/24/2005",2005,"S","NC",13,"MAFE","1",-99999,NA,"Plantae","Asteraceae","Malacothrix","fendleri","C","N"
"4/24/2005",2005,"S","NC",13,"MAPIP","1",-99999,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida","C","N"
"4/24/2005",2005,"S","NC",13,"PLPA2","2",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","N"
"4/24/2005",2005,"S","NC",14,"BOGR2","3",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","N"
"4/24/2005",2005,"S","NC",14,"CHAL11","1",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata","C","N"
"4/24/2005",2005,"S","NC",14,"DEPI","1",-99999,NA,"Plantae","Brassicaceae","Descurainia","pinnata","C","N"
"4/24/2005",2005,"S","NC",14,"LEDED","2",-99999,NA,NA,NA,NA,NA,"C","N"
"4/24/2005",2005,"S","NC",14,"PLPA2","1",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","N"
"4/24/2005",2005,"S","NC",15,"BOER4","3",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","N"
"4/24/2005",2005,"S","NC",15,"BOGR2","15",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","N"
"4/24/2005",2005,"S","NC",15,"CHAL11","1",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata","C","N"
"4/24/2005",2005,"S","NC",15,"MAPIP","2",-99999,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida","C","N"
"4/24/2005",2005,"S","NC",15,"SEBA3","2",-99999,NA,"Plantae","Fabaceae","Senna","bauhinioides","C","N"
"4/24/2005",2005,"S","NC",15,"ZIGR","6",-99999,NA,"Plantae","Asteraceae","Zinnia","grandiflora","C","N"
"4/24/2005",2005,"S","NC",16,"BOER4","1",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","N"
"4/24/2005",2005,"S","NC",16,"BOGR2","20",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","N"
"4/24/2005",2005,"S","NC",16,"CHAL11","1",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata","C","N"
"4/24/2005",2005,"S","NC",16,"CRCR3","2",-99999,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala","C","N"
"4/24/2005",2005,"S","NC",16,"GACO5","8",-99999,NA,"Plantae","Onagraceae","Gaura","coccinea","C","N"
"4/24/2005",2005,"S","NC",16,"MAPIP","1",-99999,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida","C","N"
"4/24/2005",2005,"S","NC",16,"PLPA2","3",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","N"
"4/24/2005",2005,"S","NC",17,"BOGR2","15",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","N"
"4/24/2005",2005,"S","NC",17,"GACO5","2",-99999,NA,"Plantae","Onagraceae","Gaura","coccinea","C","N"
"4/24/2005",2005,"S","NC",17,"HYFIC","2",-99999,NA,"Plantae","Asteraceae","Hymenopappus","filifolius","C","N"
"4/24/2005",2005,"S","NC",17,"PLPA2","1",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","N"
"4/24/2005",2005,"S","NC",18,"BOGR2","15",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","N"
"4/24/2005",2005,"S","NC",18,"HYFIC","1",-99999,NA,"Plantae","Asteraceae","Hymenopappus","filifolius","C","N"
"4/24/2005",2005,"S","NC",19,"BOER4","4",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","N"
"4/24/2005",2005,"S","NC",19,"BOGR2","4",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","N"
"4/24/2005",2005,"S","NC",19,"CRCR3","4",-99999,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala","C","N"
"4/24/2005",2005,"S","NC",19,"HYFIC","8",-99999,NA,"Plantae","Asteraceae","Hymenopappus","filifolius","C","N"
"4/24/2005",2005,"S","NC",19,"PLPA2","2",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","N"
"4/24/2005",2005,"S","NC",20,"BOER4","3",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","N"
"4/24/2005",2005,"S","NC",20,"BOGR2","20",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","N"
"4/24/2005",2005,"S","NC",20,"GACO5","2",-99999,NA,"Plantae","Onagraceae","Gaura","coccinea","C","N"
"4/24/2005",2005,"S","NC",20,"HYFIC","4",-99999,NA,"Plantae","Asteraceae","Hymenopappus","filifolius","C","N"
"4/24/2005",2005,"S","NC",20,"PLPA2","1",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","N"
"4/24/2005",2005,"S","NC",21,"BOER4","15",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","N"
"4/24/2005",2005,"S","NC",21,"BOGR2","4",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","N"
"4/24/2005",2005,"S","NC",21,"MAFE","1",-99999,NA,"Plantae","Asteraceae","Malacothrix","fendleri","C","N"
"4/24/2005",2005,"S","NC",21,"MAPIP","1",-99999,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida","C","N"
"4/24/2005",2005,"S","NC",21,"PLPA2","10",-99999,NA,"Plantae","Plantaginaceae","Plantago","patagonica","C","N"
"4/24/2005",2005,"S","NC",22,"BOGR2","20",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","N"
"4/24/2005",2005,"S","NC",22,"CHAL11","1",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata","C","N"
"4/24/2005",2005,"S","NC",22,"ZIGR","2",-99999,NA,"Plantae","Asteraceae","Zinnia","grandiflora","C","N"
