"date","location","line","row","species_code","value","comments","Taxa_kingdom","Taxa_family","Taxa_genus","Taxa_species","updated_cover","date_updated"
19950724,"dw",18,"27","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1995-07-24
19950724,"dw",18,"27","DANAN","1","na","Plantae","Fabaceae","Dalea","nana",1,1995-07-24
19950724,"dw",21,"27","BOER4","20","na","Plantae","Poaceae","Bouteloua","eriopoda",20,1995-07-24
19950724,"dw",21,"27","CADR6","3","na",NA,NA,NA,NA,3,1995-07-24
19950724,"dw",21,"27","LITT","70","na",NA,NA,NA,NA,70,1995-07-24
19950724,"dw",24,"27","BOER4","15","na","Plantae","Poaceae","Bouteloua","eriopoda",15,1995-07-24
19950724,"dw",24,"27","CADR6","2","na",NA,NA,NA,NA,2,1995-07-24
19950724,"dw",24,"27","GUSA2","9","na","Plantae","Asteraceae","Gutierrezia","sarothrae",9,1995-07-24
19950724,"dw",24,"27","LITT","35","na",NA,NA,NA,NA,35,1995-07-24
19950724,"dw",24,"27","GAPI","1","na","Plantae","Asteraceae","Gaillardia","pinnatifida",1,1995-07-24
19950724,"dw",24,"27","SPANC","1","na",NA,NA,NA,NA,1,1995-07-24
19950724,"dw",24,"27","MAPIP","1","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",1,1995-07-24
19950724,"dw",27,"27","BOER4","12","na","Plantae","Poaceae","Bouteloua","eriopoda",12,1995-07-24
19950724,"dw",27,"27","CADR6","3","na",NA,NA,NA,NA,3,1995-07-24
19950724,"dw",27,"27","DAJA","1","na","Plantae","Fabaceae","Dalea","jamesii",1,1995-07-24
19950724,"dw",27,"27","GUSA2","2","na","Plantae","Asteraceae","Gutierrezia","sarothrae",2,1995-07-24
19950724,"dw",27,"27","CHER2","1","na","Plantae","Asteraceae","Chaetopappa","ericoides",1,1995-07-24
19950724,"dw",27,"27","LITT","30","na",NA,NA,NA,NA,30,1995-07-24
19950724,"dw",0,"12","GUSA2","5","na","Plantae","Asteraceae","Gutierrezia","sarothrae",5,1995-07-24
19950724,"dw",0,"12","BOER4","4","na","Plantae","Poaceae","Bouteloua","eriopoda",4,1995-07-24
19950724,"dw",0,"12","CHER2","+","na","Plantae","Asteraceae","Chaetopappa","ericoides",0.5,1995-07-24
19950724,"dw",0,"12","ERPU8","+","na",NA,NA,NA,NA,0.5,1995-07-24
19950724,"dw",0,"12","LITT","9","na",NA,NA,NA,NA,9,1995-07-24
19950724,"dw",3,"12","GUSA2","3","na","Plantae","Asteraceae","Gutierrezia","sarothrae",3,1995-07-24
19950724,"dw",3,"12","CADR6","2","na",NA,NA,NA,NA,2,1995-07-24
19950724,"dw",3,"12","DAJA","1","na","Plantae","Fabaceae","Dalea","jamesii",1,1995-07-24
19950724,"dw",3,"12","luwr","+","no luwr on Sev. list...poss. LOWR?? Lotus wrightii",NA,NA,NA,NA,0.5,1995-07-24
19950724,"dw",3,"12","HIJA","4","na",NA,NA,NA,NA,4,1995-07-24
19950724,"dw",3,"12","BOER4","2","na","Plantae","Poaceae","Bouteloua","eriopoda",2,1995-07-24
19950724,"dw",3,"12","MAPIP","1","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",1,1995-07-24
19950724,"dw",3,"12","LITT","9","na",NA,NA,NA,NA,9,1995-07-24
19950724,"dw",6,"12","GUSA2","1","na","Plantae","Asteraceae","Gutierrezia","sarothrae",1,1995-07-24
19950724,"dw",6,"12","CADR6","+","na",NA,NA,NA,NA,0.5,1995-07-24
19950724,"dw",6,"12","HIJA","5","na",NA,NA,NA,NA,5,1995-07-24
19950724,"dw",6,"12","BOER4","5","na","Plantae","Poaceae","Bouteloua","eriopoda",5,1995-07-24
19950724,"dw",6,"12","LITT","25","na",NA,NA,NA,NA,25,1995-07-24
19950724,"dw",9,"12","CHER2","4","na","Plantae","Asteraceae","Chaetopappa","ericoides",4,1995-07-24
19950724,"dw",9,"12","EPTO","3","na","Plantae","Ephedraceae","Ephedra","torreyana",3,1995-07-24
19950724,"dw",9,"12","EPTO","3","na","Plantae","Ephedraceae","Ephedra","torreyana",3,1995-07-24
19950724,"dw",9,"12","MAPIP","2","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",2,1995-07-24
19950724,"dw",9,"12","BOER4","4","na","Plantae","Poaceae","Bouteloua","eriopoda",4,1995-07-24
19950724,"dw",9,"12","LITT","18","na",NA,NA,NA,NA,18,1995-07-24
19950724,"dw",12,"12","EPTO","12","na","Plantae","Ephedraceae","Ephedra","torreyana",12,1995-07-24
19950724,"dw",12,"12","CHER2","3","na","Plantae","Asteraceae","Chaetopappa","ericoides",3,1995-07-24
19950724,"dw",12,"12","GUSA2","2","na","Plantae","Asteraceae","Gutierrezia","sarothrae",2,1995-07-24
19950724,"dw",12,"12","CADR6","+","na",NA,NA,NA,NA,0.5,1995-07-24
19950724,"dw",12,"12","DAJA","1","na","Plantae","Fabaceae","Dalea","jamesii",1,1995-07-24
19950724,"dw",12,"12","BOER4","7","na","Plantae","Poaceae","Bouteloua","eriopoda",7,1995-07-24
19950724,"dw",12,"12","LITT","20","na",NA,NA,NA,NA,20,1995-07-24
19950724,"dw",15,"12","CHER2","3","na","Plantae","Asteraceae","Chaetopappa","ericoides",3,1995-07-24
19950724,"dw",15,"12","CADR6","1","na",NA,NA,NA,NA,1,1995-07-24
19950724,"dw",15,"12","BOER4","8","na","Plantae","Poaceae","Bouteloua","eriopoda",8,1995-07-24
19950724,"dw",15,"12","LITT","20","na",NA,NA,NA,NA,20,1995-07-24
19950724,"dw",18,"12","PSTAT","1","na","Plantae","Asteraceae","Psilostrophe","tagetina",1,1995-07-24
19950724,"dw",18,"12","SAKA","1","na","Plantae","Chenopodiaceae","Salsola","kali",1,1995-07-24
19950724,"dw",18,"12","MAPIP","2","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",2,1995-07-24
19950724,"dw",18,"12","HYFIC","2","na","Plantae","Asteraceae","Hymenopappus","filifolius",2,1995-07-24
19950724,"dw",18,"12","YUGL","12","na","Plantae","Agavaceae","Yucca","glauca",12,1995-07-24
19950724,"dw",18,"12","SPHA","+","na","Plantae","Malvaceae","Sphaeralcea","hastulata",0.5,1995-07-24
19950724,"dw",18,"12","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1995-07-24
19950724,"dw",18,"12","BOER4","8","na","Plantae","Poaceae","Bouteloua","eriopoda",8,1995-07-24
19950724,"dw",18,"12","SPFL2","2","na","Plantae","Poaceae","Sporobolus","flexuosus",2,1995-07-24
19950724,"dw",18,"12","LITT","25","na",NA,NA,NA,NA,25,1995-07-24
19950724,"dw",21,"12","PSTAT","10","na","Plantae","Asteraceae","Psilostrophe","tagetina",10,1995-07-24
19950724,"dw",21,"12","HYFIC","1","na","Plantae","Asteraceae","Hymenopappus","filifolius",1,1995-07-24
19950724,"dw",21,"12","MAPIP","1","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",1,1995-07-24
19950724,"dw",21,"12","NAHI","+","na","Plantae","Hydrophyllaceae","Nama","hispidum",0.5,1995-07-24
19950724,"dw",21,"12","CADR6","1","na",NA,NA,NA,NA,1,1995-07-24
19950724,"dw",21,"12","BOER4","8","na","Plantae","Poaceae","Bouteloua","eriopoda",8,1995-07-24
19950724,"dw",21,"12","LITT","40","na",NA,NA,NA,NA,40,1995-07-24
19950724,"dw",24,"12","GUSA2","7","na","Plantae","Asteraceae","Gutierrezia","sarothrae",7,1995-07-24
19950724,"dw",24,"12","CAJA6","1","na",NA,NA,NA,NA,1,1995-07-24
19950724,"dw",24,"12","CADR6","3","na",NA,NA,NA,NA,3,1995-07-24
19950724,"dw",24,"12","HYFIC","1","na","Plantae","Asteraceae","Hymenopappus","filifolius",1,1995-07-24
19950724,"dw",24,"12","ZIGR","2","na","Plantae","Asteraceae","Zinnia","grandiflora",2,1995-07-24
19950724,"dw",24,"12","NAHI","+","na","Plantae","Hydrophyllaceae","Nama","hispidum",0.5,1995-07-24
19950724,"dw",24,"12","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1995-07-24
19950724,"dw",24,"12","BOER4","8","na","Plantae","Poaceae","Bouteloua","eriopoda",8,1995-07-24
19950724,"dw",24,"12","LITT","25","na",NA,NA,NA,NA,25,1995-07-24
19950724,"dw",27,"12","GUSA2","1","na","Plantae","Asteraceae","Gutierrezia","sarothrae",1,1995-07-24
19950724,"dw",27,"12","ARPUP6","3","na",NA,NA,NA,NA,3,1995-07-24
19950724,"dw",27,"12","CADR6","3","na",NA,NA,NA,NA,3,1995-07-24
19950724,"dw",27,"12","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1995-07-24
19950724,"dw",27,"12","BOER4","5","na","Plantae","Poaceae","Bouteloua","eriopoda",5,1995-07-24
19950724,"dw",27,"12","LITT","10","na",NA,NA,NA,NA,10,1995-07-24
19950724,"dw",0,"15","GUSA2","7","na","Plantae","Asteraceae","Gutierrezia","sarothrae",7,1995-07-24
19950724,"dw",0,"15","CADR6","1","na",NA,NA,NA,NA,1,1995-07-24
19950724,"dw",0,"15","BOER4","4","na","Plantae","Poaceae","Bouteloua","eriopoda",4,1995-07-24
19950724,"dw",0,"15","LITT","15","na",NA,NA,NA,NA,15,1995-07-24
19950724,"dw",3,"15","CHER2","2","na","Plantae","Asteraceae","Chaetopappa","ericoides",2,1995-07-24
19950724,"dw",3,"15","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1995-07-24
19950724,"dw",3,"15","CADR6","1","na",NA,NA,NA,NA,1,1995-07-24
19950724,"dw",3,"15","BOER4","12","na","Plantae","Poaceae","Bouteloua","eriopoda",12,1995-07-24
19950724,"dw",3,"15","LITT","30","na",NA,NA,NA,NA,30,1995-07-24
19950724,"dw",6,"15","GUSA2","3","na","Plantae","Asteraceae","Gutierrezia","sarothrae",3,1995-07-24
19950724,"dw",6,"15","CADR6","1","na",NA,NA,NA,NA,1,1995-07-24
19950724,"dw",6,"15","DANAN","+","na","Plantae","Fabaceae","Dalea","nana",0.5,1995-07-24
19950724,"dw",6,"15","BOER4","3","na","Plantae","Poaceae","Bouteloua","eriopoda",3,1995-07-24
19950724,"dw",6,"15","EPTO","3","na","Plantae","Ephedraceae","Ephedra","torreyana",3,1995-07-24
19950724,"dw",6,"15","LITT","16","na",NA,NA,NA,NA,16,1995-07-24
19950724,"dw",9,"15","GUSA2","3","na","Plantae","Asteraceae","Gutierrezia","sarothrae",3,1995-07-24
19950724,"dw",9,"15","CHER2","3","na","Plantae","Asteraceae","Chaetopappa","ericoides",3,1995-07-24
19950724,"dw",9,"15","MAPIP","1","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",1,1995-07-24
19950724,"dw",9,"15","PSTAT","+","na","Plantae","Asteraceae","Psilostrophe","tagetina",0.5,1995-07-24
19950724,"dw",9,"15","BOER4","8","na","Plantae","Poaceae","Bouteloua","eriopoda",8,1995-07-24
19950724,"dw",9,"15","LITT","20","na",NA,NA,NA,NA,20,1995-07-24
19950724,"dw",12,"15","CHER2","3","na","Plantae","Asteraceae","Chaetopappa","ericoides",3,1995-07-24
19950724,"dw",12,"15","GACO5","2","na","Plantae","Onagraceae","Gaura","coccinea",2,1995-07-24
19950724,"dw",12,"15","GUSA2","1","na","Plantae","Asteraceae","Gutierrezia","sarothrae",1,1995-07-24
19950724,"dw",12,"15","BOER4","5","na","Plantae","Poaceae","Bouteloua","eriopoda",5,1995-07-24
19950724,"dw",12,"15","LITT","10","na",NA,NA,NA,NA,10,1995-07-24
19950724,"dw",15,"15","GACO5","5","na","Plantae","Onagraceae","Gaura","coccinea",5,1995-07-24
19950724,"dw",15,"15","DAJA","1","na","Plantae","Fabaceae","Dalea","jamesii",1,1995-07-24
19950724,"dw",15,"15","NAHI","+","na","Plantae","Hydrophyllaceae","Nama","hispidum",0.5,1995-07-24
19950724,"dw",15,"15","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1995-07-24
19950724,"dw",15,"15","CHER2","1","na","Plantae","Asteraceae","Chaetopappa","ericoides",1,1995-07-24
19950724,"dw",15,"15","BOER4","15","na","Plantae","Poaceae","Bouteloua","eriopoda",15,1995-07-24
19950724,"dw",15,"15","LITT","30","na",NA,NA,NA,NA,30,1995-07-24
19950724,"dw",18,"15","GUSA2","8","na","Plantae","Asteraceae","Gutierrezia","sarothrae",8,1995-07-24
19950724,"dw",18,"15","MAPIP","1","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",1,1995-07-24
19950724,"dw",18,"15","GACO5","4","na","Plantae","Onagraceae","Gaura","coccinea",4,1995-07-24
19950724,"dw",18,"15","DAJA","2","na","Plantae","Fabaceae","Dalea","jamesii",2,1995-07-24
19950724,"dw",18,"15","SPFL2","2","na","Plantae","Poaceae","Sporobolus","flexuosus",2,1995-07-24
19950724,"dw",18,"15","BOER4","1","na","Plantae","Poaceae","Bouteloua","eriopoda",1,1995-07-24
19950724,"dw",18,"15","LITT","12","na",NA,NA,NA,NA,12,1995-07-24
19950724,"dw",21,"15","CHER2","3","na","Plantae","Asteraceae","Chaetopappa","ericoides",3,1995-07-24
19950724,"dw",21,"15","SPCO4","1","na","Plantae","Poaceae","Sporobolus","contractus",1,1995-07-24
19950724,"dw",21,"15","PSTAT","1","na","Plantae","Asteraceae","Psilostrophe","tagetina",1,1995-07-24
19950724,"dw",21,"15","MAPIP","1","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",1,1995-07-24
19950724,"dw",21,"15","BOER4","30","na","Plantae","Poaceae","Bouteloua","eriopoda",30,1995-07-24
19950724,"dw",21,"15","LITT","50","na",NA,NA,NA,NA,50,1995-07-24
19950724,"dw",21,"15","CADR6","1","na",NA,NA,NA,NA,1,1995-07-24
19950724,"dw",24,"15","LITT","30","na",NA,NA,NA,NA,30,1995-07-24
19950724,"dw",24,"15","ZIGR","4","na","Plantae","Asteraceae","Zinnia","grandiflora",4,1995-07-24
19950724,"dw",24,"15","HYFIC","1","na","Plantae","Asteraceae","Hymenopappus","filifolius",1,1995-07-24
19950724,"dw",24,"15","CADR6","1","na",NA,NA,NA,NA,1,1995-07-24
19950724,"dw",24,"15","PSTAT","+","na","Plantae","Asteraceae","Psilostrophe","tagetina",0.5,1995-07-24
19950724,"dw",24,"15","BOER4","15","na","Plantae","Poaceae","Bouteloua","eriopoda",15,1995-07-24
19950724,"dw",24,"15","GAPI","1","na","Plantae","Asteraceae","Gaillardia","pinnatifida",1,1995-07-24
19950724,"dw",27,"15","DANAN","+","na","Plantae","Fabaceae","Dalea","nana",0.5,1995-07-24
19950724,"dw",27,"15","CADR6","2","na",NA,NA,NA,NA,2,1995-07-24
19950724,"dw",27,"15","HYFIC","1","na","Plantae","Asteraceae","Hymenopappus","filifolius",1,1995-07-24
19950724,"dw",27,"15","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1995-07-24
19950724,"dw",27,"15","LITT","22","na",NA,NA,NA,NA,22,1995-07-24
19950724,"dw",27,"15","BOER4","10","na","Plantae","Poaceae","Bouteloua","eriopoda",10,1995-07-24
19950724,"dw",0,"18","GUSA2","5","na","Plantae","Asteraceae","Gutierrezia","sarothrae",5,1995-07-24
19950724,"dw",0,"18","CADR6","2","na",NA,NA,NA,NA,2,1995-07-24
19950724,"dw",0,"18","Sporo","+","na",NA,NA,NA,NA,0.5,1995-07-24
19950724,"dw",0,"18","BOER4","2","na","Plantae","Poaceae","Bouteloua","eriopoda",2,1995-07-24
19950724,"dw",0,"18","DANAN","+","na","Plantae","Fabaceae","Dalea","nana",0.5,1995-07-24
19950724,"dw",0,"18","LITT","6","na",NA,NA,NA,NA,6,1995-07-24
19950724,"dw",3,"18","SPCO4","+","na","Plantae","Poaceae","Sporobolus","contractus",0.5,1995-07-24
19950724,"dw",3,"18","BOER4","13","na","Plantae","Poaceae","Bouteloua","eriopoda",13,1995-07-24
19950724,"dw",3,"18","GUSA2","2","na","Plantae","Asteraceae","Gutierrezia","sarothrae",2,1995-07-24
19950724,"dw",3,"18","CADR6","1","na",NA,NA,NA,NA,1,1995-07-24
19950724,"dw",3,"18","HYFIC","+","na","Plantae","Asteraceae","Hymenopappus","filifolius",0.5,1995-07-24
19950724,"dw",3,"18","LITT","45","na",NA,NA,NA,NA,45,1995-07-24
19950724,"dw",6,"18","GUSA2","6","na","Plantae","Asteraceae","Gutierrezia","sarothrae",6,1995-07-24
19950724,"dw",6,"18","BOER4","14","na","Plantae","Poaceae","Bouteloua","eriopoda",14,1995-07-24
19950724,"dw",6,"18","CADR6","2","na",NA,NA,NA,NA,2,1995-07-24
19950724,"dw",6,"18","LITT","30","na",NA,NA,NA,NA,30,1995-07-24
19950724,"dw",9,"18","GUSA2","6","na","Plantae","Asteraceae","Gutierrezia","sarothrae",6,1995-07-24
19950724,"dw",9,"18","BOER4","8","na","Plantae","Poaceae","Bouteloua","eriopoda",8,1995-07-24
19950724,"dw",9,"18","CHER2","1","na","Plantae","Asteraceae","Chaetopappa","ericoides",1,1995-07-24
19950724,"dw",9,"18","CADR6","+","na",NA,NA,NA,NA,0.5,1995-07-24
19950724,"dw",9,"18","LITT","17","na",NA,NA,NA,NA,17,1995-07-24
19950724,"dw",12,"18","CHER2","2","na","Plantae","Asteraceae","Chaetopappa","ericoides",2,1995-07-24
19950724,"dw",12,"18","BOER4","7","na","Plantae","Poaceae","Bouteloua","eriopoda",7,1995-07-24
19950724,"dw",12,"18","HYFIC","+","na","Plantae","Asteraceae","Hymenopappus","filifolius",0.5,1995-07-24
19950724,"dw",12,"18","LITT","15","na",NA,NA,NA,NA,15,1995-07-24
19950724,"dw",15,"18","CHER2","5","na","Plantae","Asteraceae","Chaetopappa","ericoides",5,1995-07-24
19950724,"dw",15,"18","BOER4","9","na","Plantae","Poaceae","Bouteloua","eriopoda",9,1995-07-24
19950724,"dw",15,"18","SPHA","+","na","Plantae","Malvaceae","Sphaeralcea","hastulata",0.5,1995-07-24
19950724,"dw",15,"18","Sporo","1","na",NA,NA,NA,NA,1,1995-07-24
19950724,"dw",15,"18","LITT","27","na",NA,NA,NA,NA,27,1995-07-24
19950724,"dw",18,"18","GUSA2","3","na","Plantae","Asteraceae","Gutierrezia","sarothrae",3,1995-07-24
19950724,"dw",18,"18","BOER4","10","na","Plantae","Poaceae","Bouteloua","eriopoda",10,1995-07-24
19950724,"dw",18,"18","LIAUA","4","na","Plantae","Linaceae","Linum","australe",4,1995-07-24
19950724,"dw",18,"18","SPCO4","+","na","Plantae","Poaceae","Sporobolus","contractus",0.5,1995-07-24
19950724,"dw",18,"18","LITT","18","na",NA,NA,NA,NA,18,1995-07-24
19950724,"dw",21,"18","GUSA2","5","na","Plantae","Asteraceae","Gutierrezia","sarothrae",5,1995-07-24
19950724,"dw",21,"18","CADR6","2","na",NA,NA,NA,NA,2,1995-07-24
19950724,"dw",21,"18","BOER4","5","na","Plantae","Poaceae","Bouteloua","eriopoda",5,1995-07-24
19950724,"dw",21,"18","SPCO4","+","na","Plantae","Poaceae","Sporobolus","contractus",0.5,1995-07-24
19950724,"dw",21,"18","LITT","7","na",NA,NA,NA,NA,7,1995-07-24
19950724,"dw",24,"18","GUSA2","4","na","Plantae","Asteraceae","Gutierrezia","sarothrae",4,1995-07-24
19950724,"dw",24,"18","BOER4","15","na","Plantae","Poaceae","Bouteloua","eriopoda",15,1995-07-24
19950724,"dw",24,"18","NAHI","+","na","Plantae","Hydrophyllaceae","Nama","hispidum",0.5,1995-07-24
19950724,"dw",24,"18","CADR6","1","na",NA,NA,NA,NA,1,1995-07-24
19950724,"dw",24,"18","LITT","40","na",NA,NA,NA,NA,40,1995-07-24
19950724,"dw",27,"18","GAPI","3","na","Plantae","Asteraceae","Gaillardia","pinnatifida",3,1995-07-24
19950724,"dw",27,"18","BOER4","12","na","Plantae","Poaceae","Bouteloua","eriopoda",12,1995-07-24
19950724,"dw",27,"18","YUGL","1","na","Plantae","Agavaceae","Yucca","glauca",1,1995-07-24
19950724,"dw",27,"18","ARPUP6","4","na",NA,NA,NA,NA,4,1995-07-24
19950724,"dw",27,"18","CADR6","1","na",NA,NA,NA,NA,1,1995-07-24
19950724,"dw",27,"18","LITT","23","na",NA,NA,NA,NA,23,1995-07-24
19950724,"dw",0,"21","BOER4","15","na","Plantae","Poaceae","Bouteloua","eriopoda",15,1995-07-24
19950724,"dw",0,"21","SPFL2","+","na","Plantae","Poaceae","Sporobolus","flexuosus",0.5,1995-07-24
19950724,"dw",0,"21","CHER2","10","na","Plantae","Asteraceae","Chaetopappa","ericoides",10,1995-07-24
19950724,"dw",0,"21","CADR6","+","na",NA,NA,NA,NA,0.5,1995-07-24
19950724,"dw",0,"21","LITT","55","na",NA,NA,NA,NA,55,1995-07-24
19950724,"dw",3,"21","GUSA2","4","na","Plantae","Asteraceae","Gutierrezia","sarothrae",4,1995-07-24
19950724,"dw",3,"21","BOER4","5","na","Plantae","Poaceae","Bouteloua","eriopoda",5,1995-07-24
19950724,"dw",3,"21","CADR6","1","na",NA,NA,NA,NA,1,1995-07-24
19950724,"dw",3,"21","Sporo","+","na",NA,NA,NA,NA,0.5,1995-07-24
19950724,"dw",3,"21","LITT","10","na",NA,NA,NA,NA,10,1995-07-24
19950724,"dw",6,"21","BOER4","13","na","Plantae","Poaceae","Bouteloua","eriopoda",13,1995-07-24
19950724,"dw",6,"21","CHER2","4","na","Plantae","Asteraceae","Chaetopappa","ericoides",4,1995-07-24
19950724,"dw",6,"21","DAJA","1","na","Plantae","Fabaceae","Dalea","jamesii",1,1995-07-24
19950724,"dw",6,"21","CADR6","+","na",NA,NA,NA,NA,0.5,1995-07-24
19950724,"dw",6,"21","LITT","28","na",NA,NA,NA,NA,28,1995-07-24
19950724,"dw",6,"21","SPFL2","1","na","Plantae","Poaceae","Sporobolus","flexuosus",1,1995-07-24
19950724,"dw",9,"21","GUSA2","3","na","Plantae","Asteraceae","Gutierrezia","sarothrae",3,1995-07-24
19950724,"dw",9,"21","CADR6","1","na",NA,NA,NA,NA,1,1995-07-24
19950724,"dw",9,"21","BOER4","1","na","Plantae","Poaceae","Bouteloua","eriopoda",1,1995-07-24
19950724,"dw",9,"21","DAJA","1","na","Plantae","Fabaceae","Dalea","jamesii",1,1995-07-24
19950724,"dw",9,"21","HYFIC","+","na","Plantae","Asteraceae","Hymenopappus","filifolius",0.5,1995-07-24
19950724,"dw",9,"21","CHER2","+","na","Plantae","Asteraceae","Chaetopappa","ericoides",0.5,1995-07-24
19950724,"dw",9,"21","LITT","5","na",NA,NA,NA,NA,5,1995-07-24
19950724,"dw",9,"21","SPFL2","1","na","Plantae","Poaceae","Sporobolus","flexuosus",1,1995-07-24
19950724,"dw",12,"21","GUSA2","10","na","Plantae","Asteraceae","Gutierrezia","sarothrae",10,1995-07-24
19950724,"dw",12,"21","SPCR","+","na","Plantae","Poaceae","Sporobolus","cryptandrus",0.5,1995-07-24
19950724,"dw",12,"21","BOER4","3","na","Plantae","Poaceae","Bouteloua","eriopoda",3,1995-07-24
19950724,"dw",12,"21","MAPIP","1","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",1,1995-07-24
19950724,"dw",12,"21","CADR6","+","na",NA,NA,NA,NA,0.5,1995-07-24
19950724,"dw",12,"21","LITT","5","na",NA,NA,NA,NA,5,1995-07-24
19950724,"dw",15,"21","BOER4","10","na","Plantae","Poaceae","Bouteloua","eriopoda",10,1995-07-24
19950724,"dw",15,"21","CADR6","2","na",NA,NA,NA,NA,2,1995-07-24
19950724,"dw",15,"21","GAPI","1","na","Plantae","Asteraceae","Gaillardia","pinnatifida",1,1995-07-24
19950724,"dw",15,"21","GUSA2","1","na","Plantae","Asteraceae","Gutierrezia","sarothrae",1,1995-07-24
19950724,"dw",15,"21","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1995-07-24
19950724,"dw",15,"21","LITT","17","na",NA,NA,NA,NA,17,1995-07-24
19950724,"dw",18,"21","GUSA2","8","na","Plantae","Asteraceae","Gutierrezia","sarothrae",8,1995-07-24
19950724,"dw",18,"21","SPFL2","+","na","Plantae","Poaceae","Sporobolus","flexuosus",0.5,1995-07-24
19950724,"dw",18,"21","BOER4","3","na","Plantae","Poaceae","Bouteloua","eriopoda",3,1995-07-24
19950724,"dw",18,"21","DAJA","+","na","Plantae","Fabaceae","Dalea","jamesii",0.5,1995-07-24
19950724,"dw",18,"21","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1995-07-24
19950724,"dw",18,"21","LITT","13","na",NA,NA,NA,NA,13,1995-07-24
19950724,"dw",21,"21","GUSA2","8","na","Plantae","Asteraceae","Gutierrezia","sarothrae",8,1995-07-24
19950724,"dw",21,"21","BOER4","7","na","Plantae","Poaceae","Bouteloua","eriopoda",7,1995-07-24
19950724,"dw",21,"21","GAPI","1","na","Plantae","Asteraceae","Gaillardia","pinnatifida",1,1995-07-24
19950724,"dw",21,"21","CADR6","2","na",NA,NA,NA,NA,2,1995-07-24
19950724,"dw",21,"21","PSTAT","+","na","Plantae","Asteraceae","Psilostrophe","tagetina",0.5,1995-07-24
19950724,"dw",21,"21","ARPUP6","2","na",NA,NA,NA,NA,2,1995-07-24
19950724,"dw",21,"21","SPCO4","+","na","Plantae","Poaceae","Sporobolus","contractus",0.5,1995-07-24
19950724,"dw",21,"21","LITT","18","na",NA,NA,NA,NA,18,1995-07-24
19950724,"dw",24,"21","BOER4","5","na","Plantae","Poaceae","Bouteloua","eriopoda",5,1995-07-24
19950724,"dw",24,"21","Sporo","+","na",NA,NA,NA,NA,0.5,1995-07-24
19950724,"dw",24,"21","PSTAT","+","na","Plantae","Asteraceae","Psilostrophe","tagetina",0.5,1995-07-24
19950724,"dw",24,"21","LITT","12","na",NA,NA,NA,NA,12,1995-07-24
19950724,"dw",27,"21","BOER4","11","na","Plantae","Poaceae","Bouteloua","eriopoda",11,1995-07-24
