"Date","Year","Seas","Line","Pre","Quad","Corner","Species","Count","Sta","Comment","Taxa_kingdom","Taxa_family","Taxa_genus","Taxa_species"
"6/10/2003",2003,2,3,"B-F",3135,"C","BOGR2",3,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"6/10/2003",2003,2,3,"B-F",3135,"D","BOER4",1,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/10/2003",2003,2,3,"B-F",3137,"A","BOGR2",2,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"6/10/2003",2003,2,3,"B-F",3137,"A","SCBR2",2,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"6/10/2003",2003,2,3,"B-F",3137,"B","SPOR",2,"U",NA,NA,NA,NA,NA
"6/10/2003",2003,2,3,"B-F",3137,"B","BOGR2",3,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"6/10/2003",2003,2,3,"B-F",3137,"C","BOGR2",3,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"6/10/2003",2003,2,3,"B-F",3137,"D","BOGR2",4,"U","OFFSET_1M","Plantae","Poaceae","Bouteloua","gracilis"
"6/10/2003",2003,2,3,"B-F",3137,"D","SCBR2",2,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"6/10/2003",2003,2,3,"B-F",3138,"A","BOER4",7,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/10/2003",2003,2,3,"B-F",3138,"A","SPOR",7,"U",NA,NA,NA,NA,NA
"6/10/2003",2003,2,3,"B-F",3138,"B","SPOR",3,"U",NA,NA,NA,NA,NA
"6/10/2003",2003,2,3,"B-F",3138,"B","BOGR2",3,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"6/10/2003",2003,2,3,"B-F",3138,"C","BOGR2",6,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"6/10/2003",2003,2,3,"B-F",3138,"D","SPOR",6,"U",NA,NA,NA,NA,NA
"6/10/2003",2003,2,3,"B-F",3140,"A","SCBR2",8,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"6/10/2003",2003,2,3,"B-F",3140,"B","SCBR2",7,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"6/10/2003",2003,2,3,"B-F",3140,"C","MUAR",2,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"6/10/2003",2003,2,3,"B-F",3140,"C","SCBR2",2,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"6/10/2003",2003,2,3,"B-F",3140,"D","SCBR2",3,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"6/10/2003",2003,2,3,"B-F",3141,"A","BOGR2",5,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"6/10/2003",2003,2,3,"B-F",3141,"A","PLJA",2,"U",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
"6/10/2003",2003,2,3,"B-F",3141,"B","BOGR2",3,"U","OFFSET_1M","Plantae","Poaceae","Bouteloua","gracilis"
"6/10/2003",2003,2,3,"B-F",3141,"C","BOGR2",3,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"6/10/2003",2003,2,3,"B-F",3141,"D","PLJA",1,"U",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
"6/10/2003",2003,2,3,"B-F",3142,"A","BOER4",5,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/10/2003",2003,2,3,"B-F",3142,"B","BOGR2",7,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"6/10/2003",2003,2,3,"B-F",3142,"C","BOGR2",6,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"6/10/2003",2003,2,3,"B-F",3142,"D","BOGR2",5,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"6/16/2003",2003,2,3,"B-O",3111,"A","MUAR2",1,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"6/16/2003",2003,2,3,"B-O",3111,"B","BOER4",8,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"B-O",3111,"C","BOER4",1,"U","OFFSET_1M","Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"B-O",3111,"D","BOER4",6,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"B-O",3113,"A","BOER4",7,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"B-O",3113,"B","BOGR2",3,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"6/16/2003",2003,2,3,"B-O",3113,"C","SPOR",1,"U",NA,NA,NA,NA,NA
"6/16/2003",2003,2,3,"B-O",3113,"D","SCBR2",3,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"6/16/2003",2003,2,3,"B-O",3114,"A","BOER4",4,"U","OFFSET_1M","Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"B-O",3114,"B","ARPUP6",3,"U",NA,NA,NA,NA,NA
"6/16/2003",2003,2,3,"B-O",3114,"B","BOER4",1,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"B-O",3114,"C","SCBR2",1,"U","OFFSET_1M","Plantae","Poaceae","Scleropogon","brevifolius"
"6/16/2003",2003,2,3,"B-O",3114,"D","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"B-O",3115,"A","SCBR2",6,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"6/16/2003",2003,2,3,"B-O",3115,"A","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"B-O",3115,"B","MUAR2",5,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"6/16/2003",2003,2,3,"B-O",3115,"C","ARPUP6",1,"U",NA,NA,NA,NA,NA
"6/16/2003",2003,2,3,"B-O",3115,"C","SCBR2",1,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"6/16/2003",2003,2,3,"B-O",3115,"D","ARPUP6",6,"U",NA,NA,NA,NA,NA
"6/16/2003",2003,2,3,"B-O",3117,"A","BOER4",3,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"B-O",3117,"B","BOER4",1,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"B-O",3117,"B","MUAR2",4,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"6/16/2003",2003,2,3,"B-O",3117,"C","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"B-O",3117,"D","BOER4",4,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"B-O",3120,"A","BOER4",1,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"B-O",3120,"B","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"B-O",3120,"C","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"B-O",3120,"D","BOER4",3,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/9/2003",2003,2,3,"C-F",3121,"A","SCBR2",3,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"6/9/2003",2003,2,3,"C-F",3121,"A","SPOR",2,"U",NA,NA,NA,NA,NA
"6/9/2003",2003,2,3,"C-F",3121,"B","BOER4",4,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/9/2003",2003,2,3,"C-F",3121,"B","PLJA",1,"U",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
"6/9/2003",2003,2,3,"C-F",3121,"C","SPOR",1,"U",NA,NA,NA,NA,NA
"6/9/2003",2003,2,3,"C-F",3121,"C","SCBR2",2,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"6/9/2003",2003,2,3,"C-F",3121,"D","BOER4",5,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/9/2003",2003,2,3,"C-F",3121,"D","ARPUP6",1,"U",NA,NA,NA,NA,NA
"6/9/2003",2003,2,3,"C-F",3122,"A","ARPUP6",2,"U",NA,NA,NA,NA,NA
"6/9/2003",2003,2,3,"C-F",3122,"A","MUAR2",3,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"6/9/2003",2003,2,3,"C-F",3122,"B","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/9/2003",2003,2,3,"C-F",3122,"C","BOGR2",5,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"6/9/2003",2003,2,3,"C-F",3122,"C","BOER4",1,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/9/2003",2003,2,3,"C-F",3122,"C","SPOR",2,"U",NA,NA,NA,NA,NA
"6/9/2003",2003,2,3,"C-F",3122,"D","ARPUP6",3,"U",NA,NA,NA,NA,NA
"6/9/2003",2003,2,3,"C-F",3122,"D","SCBR2",6,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"6/9/2003",2003,2,3,"C-F",3122,"D","PLJA",1,"U",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
"6/9/2003",2003,2,3,"C-F",3125,"A","SCBR2",1,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"6/9/2003",2003,2,3,"C-F",3125,"A","BOER4",6,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/9/2003",2003,2,3,"C-F",3125,"B","SCBR2",5,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"6/9/2003",2003,2,3,"C-F",3125,"B","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/9/2003",2003,2,3,"C-F",3125,"C","ARPUP6",3,"U",NA,NA,NA,NA,NA
"6/9/2003",2003,2,3,"C-F",3125,"C","BOER4",6,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/9/2003",2003,2,3,"C-F",3125,"C","SPOR",1,"U",NA,NA,NA,NA,NA
"6/9/2003",2003,2,3,"C-F",3125,"C","SCBR2",1,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"6/9/2003",2003,2,3,"C-F",3125,"D","MUAR2",5,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"6/9/2003",2003,2,3,"C-F",3125,"D","ARPUP6",2,"U",NA,NA,NA,NA,NA
"6/9/2003",2003,2,3,"C-F",3126,"A","BOER4",6,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/9/2003",2003,2,3,"C-F",3126,"B","BOER4",6,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/9/2003",2003,2,3,"C-F",3126,"C","ARPUP6",5,"U",NA,NA,NA,NA,NA
"6/9/2003",2003,2,3,"C-F",3126,"D","ARPUP6",4,"U","OFFSET_1M",NA,NA,NA,NA
"6/9/2003",2003,2,3,"C-F",3126,"D","MUAR2",5,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"6/9/2003",2003,2,3,"C-F",3127,"A","BOER4",5,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/9/2003",2003,2,3,"C-F",3127,"B","BOER4",4,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/9/2003",2003,2,3,"C-F",3127,"B","SPOR",1,"U",NA,NA,NA,NA,NA
"6/9/2003",2003,2,3,"C-F",3127,"B","BOGR2",2,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"6/9/2003",2003,2,3,"C-F",3127,"C","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/9/2003",2003,2,3,"C-F",3127,"D","BOER4",5,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/9/2003",2003,2,3,"C-F",3127,"D","ARPUP6",1,"U",NA,NA,NA,NA,NA
"6/10/2003",2003,2,3,"C-F",3133,"A","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/10/2003",2003,2,3,"C-F",3133,"A","SPOR",1,"U",NA,NA,NA,NA,NA
"6/10/2003",2003,2,3,"C-F",3133,"B","BOER4",3,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/10/2003",2003,2,3,"C-F",3133,"C","BOER4",6,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/10/2003",2003,2,3,"C-F",3133,"D","BOER4",6,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"C-O",3099,"A","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"C-O",3099,"B","BOER4",5,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"C-O",3099,"C","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"C-O",3099,"D","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"C-O",3100,"A","BOER4",6,"U","OFFSET_1M","Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"C-O",3100,"B","BOER4",1,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"C-O",3100,"C","BOER4",6,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"C-O",3100,"D","BOER4",1,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"C-O",3104,"A","MUAR",3,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"6/16/2003",2003,2,3,"C-O",3104,"A","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"C-O",3104,"B","BOER4",4,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"C-O",3104,"C","MUAR",2,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"6/16/2003",2003,2,3,"C-O",3104,"D","DAPU7",1,"U",NA,"Plantae","Poaceae","Dasyochloa","pulchella"
"6/16/2003",2003,2,3,"C-O",3105,"A","BOER4",7,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"C-O",3105,"B","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"C-O",3105,"C","BOER4",5,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"C-O",3105,"D","BOGR2",4,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"6/16/2003",2003,2,3,"C-O",3106,"A","BOER4",5,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"C-O",3106,"B","BOER4",9,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"C-O",3106,"C","BOER4",3,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"C-O",3106,"D","BOER4",6,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"C-O",3107,"A","BOER4",4,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"C-O",3107,"B","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"C-O",3107,"C","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/16/2003",2003,2,3,"C-O",3107,"C","SPOR",1,"U",NA,NA,NA,NA,NA
"6/16/2003",2003,2,3,"C-O",3107,"D","BOER4",4,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/11/2003",2003,2,4,"B-F",3158,"A","MUAR2",2,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"6/11/2003",2003,2,4,"B-F",3158,"B","PLJA",4,"U",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
"6/11/2003",2003,2,4,"B-F",3158,"C","SPOR",1,"U",NA,NA,NA,NA,NA
"6/11/2003",2003,2,4,"B-F",3158,"D","PLJA",2,"U",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
"6/11/2003",2003,2,4,"B-F",3159,"A","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/11/2003",2003,2,4,"B-F",3159,"A","BOGR2",1,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"6/11/2003",2003,2,4,"B-F",3159,"B","SCBR2",1,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"6/11/2003",2003,2,4,"B-F",3159,"B","BOGR2",1,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"6/11/2003",2003,2,4,"B-F",3159,"C","BOGR2",5,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"6/11/2003",2003,2,4,"B-F",3159,"D","BOER4",1,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/11/2003",2003,2,4,"B-F",3160,"A","PLJA",2,"U",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
"6/11/2003",2003,2,4,"B-F",3160,"A","SCBR2",3,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"6/11/2003",2003,2,4,"B-F",3160,"B","PLJA",6,"U",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
"6/11/2003",2003,2,4,"B-F",3160,"C","SCBR2",8,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"6/11/2003",2003,2,4,"B-F",3160,"D","BOGR2",5,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"6/11/2003",2003,2,4,"B-F",3164,"A","BOER4",3,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/11/2003",2003,2,4,"B-F",3164,"A","MUAR",3,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"6/11/2003",2003,2,4,"B-F",3164,"B","SCBR2",4,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"6/11/2003",2003,2,4,"B-F",3164,"B","MUAR",2,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"6/11/2003",2003,2,4,"B-F",3164,"C","BOER4",6,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/11/2003",2003,2,4,"B-F",3164,"C","MUAR",1,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"6/11/2003",2003,2,4,"B-F",3164,"D","BOGR2",1,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"6/11/2003",2003,2,4,"B-F",3164,"D","MUAR2",3,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"6/11/2003",2003,2,4,"B-F",3166,"A","BOGR2",3,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"6/11/2003",2003,2,4,"B-F",3166,"B","PLJA",1,"U",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
"6/11/2003",2003,2,4,"B-F",3166,"C","PLJA",3,"U",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
"6/11/2003",2003,2,4,"B-F",3166,"C","SPOR",2,"U",NA,NA,NA,NA,NA
"6/11/2003",2003,2,4,"B-F",3166,"D","BOER4",4,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/11/2003",2003,2,4,"B-F",3167,"A","PLJA",4,"U","OFFSET_1M","Plantae","Poaceae","Pleuraphis","jamesii"
"6/11/2003",2003,2,4,"B-F",3167,"B","BOER4",4,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/11/2003",2003,2,4,"B-F",3167,"C","PLJA",2,"U","OFFSET_1M","Plantae","Poaceae","Pleuraphis","jamesii"
"6/11/2003",2003,2,4,"B-F",3167,"C","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/11/2003",2003,2,4,"B-F",3167,"D","ARPUP6",2,"U","OFFSET_1M6/11/2003",NA,NA,NA,NA
"6/11/2003",2003,2,4,"B-O",3169,"A","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/11/2003",2003,2,4,"B-O",3169,"A","SCBR2",1,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"6/11/2003",2003,2,4,"B-O",3169,"A","ARPUP6",1,"U",NA,NA,NA,NA,NA
"6/11/2003",2003,2,4,"B-O",3169,"B","BOER4",3,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/11/2003",2003,2,4,"B-O",3169,"C","BOER4",1,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/11/2003",2003,2,4,"B-O",3169,"D","SCBR2",5,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"6/11/2003",2003,2,4,"B-O",3171,"A","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/11/2003",2003,2,4,"B-O",3171,"B","BOER4",1,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/11/2003",2003,2,4,"B-O",3171,"C","BOER4",3,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/11/2003",2003,2,4,"B-O",3171,"C","ARPUP6",1,"U",NA,NA,NA,NA,NA
"6/11/2003",2003,2,4,"B-O",3171,"C","MUAR2",1,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"6/11/2003",2003,2,4,"B-O",3171,"D","BOER4",5,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/11/2003",2003,2,4,"B-O",3171,"D","SCBR2",1,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"6/11/2003",2003,2,4,"B-O",3171,"D","MUAR2",2,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"6/12/2003",2003,2,4,"B-O",3174,"A","BOGR2",4,"U","3174=3178","Plantae","Poaceae","Bouteloua","gracilis"
"6/12/2003",2003,2,4,"B-O",3174,"A","SCBR2",2,"U","3174=3178","Plantae","Poaceae","Scleropogon","brevifolius"
"6/12/2003",2003,2,4,"B-O",3174,"B","SCBR2",7,"U","3174=3178","Plantae","Poaceae","Scleropogon","brevifolius"
"6/12/2003",2003,2,4,"B-O",3174,"B","MUAR2",2,"U","3174=3178","Plantae","Poaceae","Muhlenbergia","arenicola"
"6/12/2003",2003,2,4,"B-O",3174,"C","BOGR2",6,"U","3174=3178","Plantae","Poaceae","Bouteloua","gracilis"
"6/12/2003",2003,2,4,"B-O",3174,"C","SCBR2",3,"U","3174=3178","Plantae","Poaceae","Scleropogon","brevifolius"
"6/12/2003",2003,2,4,"B-O",3174,"D","BOGR2",7,"U","3174=3178","Plantae","Poaceae","Bouteloua","gracilis"
"6/11/2003",2003,2,4,"B-O",3175,"A","MUAR2",2,"U",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"6/11/2003",2003,2,4,"B-O",3175,"B","BOER4",5,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/11/2003",2003,2,4,"B-O",3175,"B","SCBR2",1,"U",NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"6/11/2003",2003,2,4,"B-O",3175,"C","BOER4",5,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/11/2003",2003,2,4,"B-O",3175,"C","ARPUP6",1,"U",NA,NA,NA,NA,NA
"6/11/2003",2003,2,4,"B-O",3175,"D","SPOR",3,"U",NA,NA,NA,NA,NA
"6/11/2003",2003,2,4,"B-O",3175,"D","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/11/2003",2003,2,4,"B-O",3177,"A","SPOR",2,"U",NA,NA,NA,NA,NA
"6/11/2003",2003,2,4,"B-O",3177,"B","SPOR",2,"U",NA,NA,NA,NA,NA
"6/11/2003",2003,2,4,"B-O",3177,"C","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/11/2003",2003,2,4,"B-O",3177,"D","BOER4",6,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/11/2003",2003,2,4,"B-O",3180,"A","BOER4",7,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/11/2003",2003,2,4,"B-O",3180,"B","BOER4",7,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/11/2003",2003,2,4,"B-O",3180,"C","BOER4",6,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/11/2003",2003,2,4,"B-O",3180,"D","BOER4",1,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/12/2003",2003,2,4,"C-F",3181,"A","BOER4",4,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/12/2003",2003,2,4,"C-F",3181,"B","BOER4",3,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/12/2003",2003,2,4,"C-F",3181,"C","BOER4",3,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/12/2003",2003,2,4,"C-F",3181,"D","BOER4",3,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/12/2003",2003,2,4,"C-F",3182,"A","BOGR2",6,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"6/12/2003",2003,2,4,"C-F",3182,"B","BOER4",4,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/12/2003",2003,2,4,"C-F",3182,"C","BOER4",4,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/12/2003",2003,2,4,"C-F",3182,"D","BOER4",4,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/12/2003",2003,2,4,"C-F",3184,"A","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/12/2003",2003,2,4,"C-F",3184,"B","BOER4",1,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/12/2003",2003,2,4,"C-F",3184,"C","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/12/2003",2003,2,4,"C-F",3184,"D","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/12/2003",2003,2,4,"C-F",3187,"A","BOER4",3,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/12/2003",2003,2,4,"C-F",3187,"B","BOER4",3,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/12/2003",2003,2,4,"C-F",3187,"C","BOER4",2,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/12/2003",2003,2,4,"C-F",3187,"D","BOER4",9,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/12/2003",2003,2,4,"C-F",3188,"A","BOER4",3,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/12/2003",2003,2,4,"C-F",3188,"B","BOGR2",4,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"6/12/2003",2003,2,4,"C-F",3188,"C","BOER4",8,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/12/2003",2003,2,4,"C-F",3188,"D","BOER4",5,"U",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"6/12/2003",2003,2,4,"C-F",3191,"A","BOGR2",3,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
"6/12/2003",2003,2,4,"C-F",3191,"B","BOGR2",7,"U",NA,"Plantae","Poaceae","Bouteloua","gracilis"
