"PERIOD","DATE","PLOT","LN","QUAD","PSPP","PCOV","PHT","PF","KRF","RBF","SDUNK","SDP","SDKR","SDRD","SDAN","BY","Taxa_kingdom","Taxa_family","Taxa_genus","Taxa_species"
"F99","09/26/99","PK",6,4,"HOGL2",2,"13",0,0,0,0,0,0,0,0,NA,"Plantae","Fabaceae","Hoffmannseggia","glauca"
"F99","09/26/99","PK",6,5,"HOGL2",2.5,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Fabaceae","Hoffmannseggia","glauca"
"F99","09/26/99","PK",6,6,"HOGL2",16,"14",0,0,0,0,0,0,0,0,NA,"Plantae","Fabaceae","Hoffmannseggia","glauca"
"F99","09/26/99","PK",6,7,"HOGL2",9,"14",0,0,0,0,0,0,0,0,NA,"Plantae","Fabaceae","Hoffmannseggia","glauca"
"F99","09/26/99","PK",7,3,"HOGL2",2.5,"13",0,0,0,0,0,0,0,0,NA,"Plantae","Fabaceae","Hoffmannseggia","glauca"
"F99","09/26/99","PK",1,5,"KAPA",1,"7",0,0,0,0,0,0,0,0,NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
"F99","09/26/99","PK",2,1,"KAPA",8,"15",0,0,0,0,0,0,0,0,NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
"F99","09/26/99","PK",2,2,"KAPA",3,"16",0,0,0,0,0,0,0,0,NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
"F99","09/26/99","PK",2,3,"KAPA",11,"18",0,0,0,0,0,0,0,0,NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
"F99","09/26/99","PK",2,4,"KAPA",23,"18",0,0,0,0,0,0,0,0,NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
"F99","09/26/99","PK",2,5,"KAPA",5,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
"F99","09/26/99","PK",2,7,"KAPA",2,"13",0,0,0,0,0,0,0,0,NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
"F99","09/26/99","PK",3,1,"KAPA",2.5,"13",0,0,0,0,0,0,0,0,NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
"F99","09/26/99","PK",3,2,"KAPA",11,"16",0,0,0,0,0,0,0,0,NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
"F99","09/26/99","PK",3,3,"KAPA",11,"15",0,0,0,0,0,0,0,0,NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
"F99","09/26/99","PK",3,4,"KAPA",27,"22",0,0,0,0,0,0,0,0,NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
"F99","09/26/99","PK",3,7,"KAPA",3.5,"18",0,0,0,0,0,0,0,0,NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
"F99","09/26/99","PK",5,3,"KAPA",3.5,"7",0,0,0,0,0,0,0,0,NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
"F99","09/26/99","PK",5,6,"KAPA",5,"17",0,0,0,0,0,0,0,0,NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
"F99","09/26/99","PK",6,1,"KAPA",2.5,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
"F99","09/26/99","PK",6,2,"KAPA",5,"16",13,0,2,0,0,0,0,2.5,NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
"F99","09/26/99","PK",6,6,"KAPA",11,"15",0,0,0,0,0,0,0,0,NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
"F99","09/26/99","PK",7,4,"KAPA",18,"21",0,0,0,0,0,0,0,0,NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
"F99","09/26/99","PK",7,6,"KAPA",12,"18",0,0,0,0,0,0,0,0,NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
"F99","09/26/99","PK",1,7,"LYPH",9.5,"18",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Lycurus","phleoides"
"F99","09/26/99","PK",2,3,"LYPH",0.3,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Lycurus","phleoides"
"F99","09/26/99","PK",7,2,"LYPH",2,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Lycurus","phleoides"
"F99","09/26/99","PK",1,6,"MOSQ",2,"8",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","09/26/99","PK",1,7,"MOSQ",0.1,"3",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","09/26/99","PK",2,2,"MOSQ",0.2,"5",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","09/26/99","PK",2,3,"MOSQ",0.1,"4",3,0,1,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","09/26/99","PK",2,4,"MOSQ",0.5,"8",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","09/26/99","PK",3,2,"MOSQ",0.4,"6",11,0,2,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","09/26/99","PK",3,3,"MOSQ",0.4,"6",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","09/26/99","PK",3,6,"MOSQ",0.1,"3",2,0,3,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","09/26/99","PK",4,3,"MOSQ",2,"5",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","09/26/99","PK",4,4,"MOSQ",1,"4",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","09/26/99","PK",4,7,"MOSQ",0.1,"4",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","09/26/99","PK",5,2,"MOSQ",0.2,"5",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","09/26/99","PK",5,3,"MOSQ",0.5,"4",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","09/26/99","PK",5,6,"MOSQ",10.5,"11",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","09/26/99","PK",6,3,"MOSQ",3,"6",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","09/26/99","PK",7,1,"MOSQ",5,"5",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","09/26/99","PK",7,2,"MOSQ",1.4,"6",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","09/26/99","PK",7,4,"MOSQ",4,"8",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","09/26/99","PK",7,6,"MOSQ",2.5,"8",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","09/26/99","PK",1,1,"MUAR",0.5,"13",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"F99","09/26/99","PK",1,4,"MUAR",8,"6",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"F99","09/26/99","PK",3,4,"MUAR",0.5,"6",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"F99","09/26/99","PK",3,5,"MUAR",3.5,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"F99","09/26/99","PK",4,1,"MUAR",6,"0",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"F99","09/26/99","PK",5,2,"MUAR",14,"7",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"F99","09/26/99","PK",5,5,"MUAR",3,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"F99","09/26/99","PK",5,6,"MUAR",1,"7",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"F99","09/26/99","PK",5,6,"MUAR",4,"9",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"F99","09/26/99","PK",6,2,"MUAR",16,"14",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"F99","09/26/99","PK",6,6,"MUAR",1,"7.5",8,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"F99","09/26/99","PK",6,7,"MUAR",5,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"F99","09/26/99","PK",7,1,"MUAR",6.5,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"F99","09/26/99","PK",7,2,"MUAR",6,"9",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"F99","09/26/99","PK",7,3,"MUAR",0.5,"7",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"F99","09/26/99","PK",7,4,"MUAR",4,"9",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"F99","09/26/99","PK",7,7,"MUAR",1,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"F99","09/26/99","PK",5,5,"OPIM",14,"89",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","09/26/99","PK",2,5,"POOL",2.2,"5",0,0,0,0,0,0,0,0,NA,"Plantae","Portulacaceae","Portulaca","oleracea"
"F99","09/26/99","PK",2,7,"POOL",0.5,"3",0,0,0,0,0,0,0,0,NA,"Plantae","Portulacaceae","Portulaca","oleracea"
"F99","09/26/99","PK",3,7,"POOL",2,"5",0,0,0,0,0,0,0,0,NA,"Plantae","Portulacaceae","Portulaca","oleracea"
"F99","09/26/99","PK",4,7,"POOL",1,"4",0,0,0,0,0,0,0,0,NA,"Plantae","Portulacaceae","Portulaca","oleracea"
"F99","09/26/99","PK",5,5,"POOL",2.5,"4",0,0,0,0,0,0,0,0,NA,"Plantae","Portulacaceae","Portulaca","oleracea"
"F99","09/26/99","PK",5,6,"POOL",2,"6",14,0,0,0,2,0,0,0,NA,"Plantae","Portulacaceae","Portulaca","oleracea"
"F99","09/26/99","PK",6,7,"POOL",4,"3",0,0,0,0,0,0,0,0,NA,"Plantae","Portulacaceae","Portulaca","oleracea"
"F99","09/26/99","PK",1,6,"SAKA",0.2,"7",0,0,0,0,0,0,0,0,NA,"Plantae","Chenopodiaceae","Salsola","kali"
"F99","09/26/99","PK",2,5,"SAKA",0.5,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Chenopodiaceae","Salsola","kali"
"F99","09/26/99","PK",2,6,"SAKA",0.5,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Chenopodiaceae","Salsola","kali"
"F99","09/26/99","PK",3,4,"SAKA",0.3,"5",0,0,0,0,0,0,0,0,NA,"Plantae","Chenopodiaceae","Salsola","kali"
"F99","09/26/99","PK",3,5,"SAKA",0.4,"5",0,0,0,0,0,0,0,0,NA,"Plantae","Chenopodiaceae","Salsola","kali"
"F99","09/26/99","PK",3,6,"SAKA",0.3,"6",0,0,0,0,0,0,0,0,NA,"Plantae","Chenopodiaceae","Salsola","kali"
"F99","09/26/99","PK",4,4,"SAKA",1,"7",0,0,0,0,0,0,0,0,NA,"Plantae","Chenopodiaceae","Salsola","kali"
"F99","09/26/99","PK",4,6,"SAKA",0.4,"6",0,0,0,0,0,0,0,0,NA,"Plantae","Chenopodiaceae","Salsola","kali"
"F99","09/26/99","PK",4,7,"SAKA",0.2,"5",0,0,0,0,0,0,0,0,NA,"Plantae","Chenopodiaceae","Salsola","kali"
"F99","09/26/99","PK",5,4,"SAKA",0.5,"7",0,0,0,0,0,0,0,0,NA,"Plantae","Chenopodiaceae","Salsola","kali"
"F99","09/26/99","PK",5,6,"SAKA",0.5,"4",0,0,0,0,0,0,0,0,NA,"Plantae","Chenopodiaceae","Salsola","kali"
"F99","09/26/99","PK",5,6,"SAKA",3,"4",0,0,0,0,0,0,0,0,NA,"Plantae","Chenopodiaceae","Salsola","kali"
"F99","09/26/99","PK",6,3,"SAKA",0.3,"5",0,0,0,0,0,0,0,0,NA,"Plantae","Chenopodiaceae","Salsola","kali"
"F99","09/26/99","PK",6,6,"SAKA",0.2,"5",7,0,0,0,3,0,0,0,NA,"Plantae","Chenopodiaceae","Salsola","kali"
"F99","09/26/99","PK",7,4,"SAKA",0.2,"7",0,0,0,0,0,0,0,0,NA,"Plantae","Chenopodiaceae","Salsola","kali"
"F99","09/26/99","PK",7,6,"SAKA",1.5,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Chenopodiaceae","Salsola","kali"
"F99","09/26/99","PK",1,2,"SCBR2",9,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",1,3,"SCBR2",9,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",1,4,"SCBR2",7,"9",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",1,4,"SCBR2",0.8,"7",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",1,5,"SCBR2",5,"11",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",1,6,"SCBR2",9,"9",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",2,1,"SCBR2",11,"11",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",2,2,"SCBR2",12,"11",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",2,3,"SCBR2",9,"11",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",2,4,"SCBR2",3,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",2,5,"SCBR2",3,"7",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",2,6,"SCBR2",1.5,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",2,7,"SCBR2",8,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",3,1,"SCBR2",6,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",3,2,"SCBR2",4,"11",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",3,3,"SCBR2",8,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",3,6,"SCBR2",5.5,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",3,7,"SCBR2",7,"9",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",4,1,"SCBR2",1,"9",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",4,3,"SCBR2",7,"11",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",4,4,"SCBR2",5,"6",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",4,5,"SCBR2",2,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",4,7,"SCBR2",10.5,"11",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",5,1,"SCBR2",16,"11",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",5,2,"SCBR2",8,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",5,3,"SCBR2",13,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",5,4,"SCBR2",4.5,"7",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",5,5,"SCBR2",13,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",5,6,"SCBR2",5.5,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",6,1,"SCBR2",5,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",6,3,"SCBR2",9.5,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",6,4,"SCBR2",8,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",6,6,"SCBR2",2,"6",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",6,7,"SCBR2",22,"7",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",7,1,"SCBR2",8,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",7,3,"SCBR2",10.2,"7",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",7,5,"SCBR2",12.2,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",7,7,"SCBR2",17,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","09/26/99","PK",7,1,"SELE6",0.2,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Setaria","leucopila"
"F99","09/26/99","PK",1,5,"SOEL",2,"9",14,0,0,0,0,0,0,0,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
"F99","09/26/99","PK",6,3,"SOEL",2.5,"15",0,0,0,0,0,0,0,0,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
"F99","09/26/99","PK",1,2,"SPCR",1.5,"6",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",1,3,"SPCR",8,"15",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",1,4,"SPCR",4.5,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",1,5,"SPCR",17,"19",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",1,6,"SPCR",11,"13",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",1,7,"SPCR",12,"13",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",2,1,"SPCR",12,"23",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",2,2,"SPCR",6,"14",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",2,3,"SPCR",7,"14",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",2,4,"SPCR",8,"12",16,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",3,1,"SPCR",5.5,"17",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",3,2,"SPCR",11,"14",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",3,3,"SPCR",12,"14",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",4,1,"SPCR",0.3,"7",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",4,5,"SPCR",6.5,"21",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",4,7,"SPCR",1.7,"13",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",5,1,"SPCR",4,"19",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",5,3,"SPCR",6,"14",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",5,4,"SPCR",3,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",5,6,"SPCR",11,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",5,6,"SPCR",8,"16",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",6,1,"SPCR",6,"17",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",6,2,"SPCR",4.5,"18",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",6,3,"SPCR",4,"16",13,0,9,0,0,0,0.5,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",6,4,"SPCR",0.5,"4",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",6,6,"SPCR",0.5,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",6,7,"SPCR",11,"16",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",7,1,"SPCR",15,"16",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",7,2,"SPCR",15,"7",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",7,3,"SPCR",15,"9",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",7,4,"SPCR",11,"16",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",7,6,"SPCR",14,"21",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","09/26/99","PK",2,4,"SPHA",0.5,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
"F99","09/26/99","PK",1,1,"TILA2",0.1,"6",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","09/26/99","PK",1,3,"TILA2",2.5,"13",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","09/26/99","PK",1,5,"TILA2",0.3,"5",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","09/26/99","PK",1,6,"TILA2",2,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","09/26/99","PK",2,1,"TILA2",4.5,"13",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","09/26/99","PK",2,2,"TILA2",0.5,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","09/26/99","PK",2,3,"TILA2",2.5,"13",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","09/26/99","PK",2,4,"TILA2",1.5,"9",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","09/26/99","PK",2,5,"TILA2",7,"9",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","09/26/99","PK",2,6,"TILA2",2.5,"12",4,0,2,0,5,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","09/26/99","PK",2,7,"TILA2",2.5,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","09/26/99","PK",3,2,"TILA2",1.5,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","09/26/99","PK",3,3,"TILA2",3.5,"16",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","09/26/99","PK",3,4,"TILA2",1.5,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","09/26/99","PK",3,6,"TILA2",1.5,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","09/26/99","PK",4,1,"TILA2",1,"0",6,0,6,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","09/26/99","PK",4,3,"TILA2",5,"11",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","09/26/99","PK",4,4,"TILA2",2,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","09/26/99","PK",4,7,"TILA2",0.4,"3",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","09/26/99","PK",5,1,"TILA2",1.5,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","09/26/99","PK",5,2,"TILA2",3,"19",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","09/26/99","PK",5,3,"TILA2",4,"18",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","09/26/99","PK",5,4,"TILA2",4,"16",11,0,2,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","09/26/99","PK",6,2,"TILA2",3,"14",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","09/26/99","PK",6,3,"TILA2",7,"13",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","09/26/99","PK",7,1,"TILA2",0.1,"6",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
