"DATE","PER","SITE","WEB","TRN","SPECIES","AGE","SEX","SUB","CNT","BURNED","COMMENTS","Taxa_genus","Taxa_species"
"6/22/1992","1992E","BOER",3,84,"ARCO","4","M","BOER4",1,".","","Arphia","conspersa"
"6/22/1992","1992E","BOER",3,84,"COOC","4","F","SPCO4",1,".","","Cordillacris","occipitalis"
"6/22/1992","1992E","BOER",3,84,"COOC","4","M","SPCO4",1,".","","Cordillacris","occipitalis"
"6/22/1992","1992E","BOER",3,84,"DABI","3","N","SPWR",1,".","","Dactylotum","bicolor"
"6/22/1992","1992E","BOER",3,84,"PAPA","2","N","BOER4",5,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",3,84,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,84,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,84,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,84,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,84,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,84,"PSDE","4","F","MUAR2",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,84,"PSDE","4","M","MUAR2",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,84,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,84,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,84,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,84,"PSDE","4","M","SOIL",2,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,84,"PSDE","4","F","SPCO4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,84,"PSDE","4","F","SPFL2",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,108,"AGDE","2","N","SOIL",1,".","","Ageneotettix","deorum"
"6/22/1992","1992E","BOER",3,108,"AMCO","4","M","BOER4",1,".","",NA,NA
"6/22/1992","1992E","BOER",3,108,"COOC","4","M","SCBR2",1,".","","Cordillacris","occipitalis"
"6/22/1992","1992E","BOER",3,108,"COOC","4","M","SOIL",1,".","","Cordillacris","occipitalis"
"6/22/1992","1992E","BOER",3,108,"ERSI","4","F","BOER4",1,".","","Eritettix","simplex"
"6/22/1992","1992E","BOER",3,108,"ERSI","4","M","BOER4",1,".","","Eritettix","simplex"
"6/22/1992","1992E","BOER",3,108,"PAPA","3","N","BOER4",2,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",3,108,"PAPA","3","N","BOER4",2,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",3,108,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,108,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,108,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,108,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,108,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,108,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,108,"PSDE","4","F","SCBR2",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,108,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,108,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,108,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,108,"XACO","4","M","SOIL",1,".","","Xanthippus","corallipes"
"6/22/1992","1992E","BOER",3,108,"XACO","4","M","SOIL",1,".","","Xanthippus","corallipes"
"6/22/1992","1992E","BOER",3,132,"AMCO","4","F","BOER4",1,".","",NA,NA
"6/22/1992","1992E","BOER",3,132,"ARCO","4","F","SOIL",1,".","","Arphia","conspersa"
"6/22/1992","1992E","BOER",3,132,"ARCO","4","M","SOIL",1,".","","Arphia","conspersa"
"6/22/1992","1992E","BOER",3,132,"ERSI","4","M","BOER4",1,".","","Eritettix","simplex"
"6/22/1992","1992E","BOER",3,132,"PAPA","2","N","BOER4",3,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",3,132,"PAPA","2","N","BOER4",2,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",3,132,"PAPA","2","N","BOER4",3,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",3,132,"PAPA","3","N","BOER4",2,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",3,132,"PAPA","3","N","BOER4",2,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",3,132,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,132,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,132,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,132,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,132,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,132,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,132,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,132,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,132,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,132,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,132,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",3,132,"XACO","4","F","SOIL",1,".","","Xanthippus","corallipes"
"6/22/1992","1992E","BOER",3,132,"XACO","4","M","SOIL",1,".","","Xanthippus","corallipes"
"6/22/1992","1992E","BOER",4,12,"CIPA","4","M","SOIL",1,".","","Cibolacris","parviceps"
"6/22/1992","1992E","BOER",4,12,"COOC","4","M","BOER4",1,".","","Cordillacris","occipitalis"
"6/22/1992","1992E","BOER",4,12,"COOC","4","M","BOER4",1,".","","Cordillacris","occipitalis"
"6/22/1992","1992E","BOER",4,12,"COOC","4","M","MUAR2",1,".","","Cordillacris","occipitalis"
"6/22/1992","1992E","BOER",4,12,"COOC","4","F","SOIL",1,".","","Cordillacris","occipitalis"
"6/22/1992","1992E","BOER",4,12,"PAPA","2","N","BOER4",3,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",4,12,"PAPA","2","N","BOER4",2,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",4,12,"PAPA","3","N","BOER4",4,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",4,12,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,12,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,12,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,12,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,12,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,12,"PSDE","4","M","MUAR2",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,12,"PSDE","4","M","MUAR2",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,12,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,12,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,12,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,12,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,12,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,12,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,12,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/22/1992","1992E","BOER",4,12,"XACO","4","F","SOIL",1,".","","Xanthippus","corallipes"
"6/22/1992","1992E","BOER",4,12,"XACO","4","M","SOIL",1,".","","Xanthippus","corallipes"
"6/22/1992","1992E","BOER",4,36,"AGDE","3","N","MUAR2",2,".","","Ageneotettix","deorum"
"6/22/1992","1992E","BOER",4,36,"AGDE","3","N","SOIL",1,".","","Ageneotettix","deorum"
"6/22/1992","1992E","BOER",4,36,"AGDE","3","N","SOIL",1,".","","Ageneotettix","deorum"
"6/22/1992","1992E","BOER",4,36,"ARCO","4","F","SOIL",1,".","","Arphia","conspersa"
"6/22/1992","1992E","BOER",4,36,"ARCO","4","F","SOIL",1,".","","Arphia","conspersa"
"6/22/1992","1992E","BOER",4,36,"COOC","4","F","BOER4",1,".","","Cordillacris","occipitalis"
"6/22/1992","1992E","BOER",4,36,"COOC","4","F","SOIL",1,".","","Cordillacris","occipitalis"
"6/22/1992","1992E","BOER",4,36,"COOC","4","M","SOIL",1,".","","Cordillacris","occipitalis"
"6/22/1992","1992E","BOER",4,36,"COOC","4","M","SOIL",1,".","","Cordillacris","occipitalis"
"6/22/1992","1992E","BOER",4,36,"COOC","4","M","SPFL2",1,".","","Cordillacris","occipitalis"
"6/22/1992","1992E","BOER",4,36,"PAPA","2","N","BOER4",3,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",4,36,"PAPA","2","N","BOER4",2,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",4,36,"PAPA","2","N","BOER4",1,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",4,36,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,36,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,36,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,36,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,36,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,36,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,36,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,36,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,36,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,36,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,36,"XACO","4","F","SOIL",1,".","","Xanthippus","corallipes"
"6/22/1992","1992E","BOER",4,36,"XACO","4","M","SOIL",1,".","","Xanthippus","corallipes"
"6/22/1992","1992E","BOER",4,60,"AGDE","2","N","BOER4",1,".","","Ageneotettix","deorum"
"6/22/1992","1992E","BOER",4,60,"AGDE","3","N","SOIL",2,".","","Ageneotettix","deorum"
"6/22/1992","1992E","BOER",4,60,"COOC","4","F","SOIL",1,".","","Cordillacris","occipitalis"
"6/22/1992","1992E","BOER",4,60,"COOC","4","M","SPFL2",1,".","","Cordillacris","occipitalis"
"6/22/1992","1992E","BOER",4,60,"ERSI","4","F","BOER4",1,".","","Eritettix","simplex"
"6/22/1992","1992E","BOER",4,60,"MESP","3","N","BOER4",1,".","",NA,NA
"6/22/1992","1992E","BOER",4,60,"PAPA","2","N","BOER4",3,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",4,60,"PAPA","3","N","BOER4",4,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",4,60,"PAPA","2","N","MUAR2",1,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",4,60,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,60,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,60,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,60,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,60,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,60,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,60,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,60,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,60,"PSDE","4","F","SPCO4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,60,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/22/1992","1992E","BOER",4,60,"XACO","4","F","SOIL",1,".","","Xanthippus","corallipes"
"6/22/1992","1992E","BOER",4,60,"XACO","4","M","SOIL",1,".","","Xanthippus","corallipes"
"6/22/1992","1992E","BOER",4,60,"XACO","4","M","SOIL",1,".","","Xanthippus","corallipes"
"6/22/1992","1992E","BOER",4,84,"AGDE","3","N","BOER4",2,".","","Ageneotettix","deorum"
"6/22/1992","1992E","BOER",4,84,"AMCO","4","F","BOER4",1,".","",NA,NA
"6/22/1992","1992E","BOER",4,84,"COOC","4","F","BOER4",1,".","","Cordillacris","occipitalis"
"6/22/1992","1992E","BOER",4,84,"COOC","4","F","BOER4",1,".","","Cordillacris","occipitalis"
"6/22/1992","1992E","BOER",4,84,"COOC","4","M","SOIL",1,".","","Cordillacris","occipitalis"
"6/22/1992","1992E","BOER",4,84,"MESP","3","N","SPFL2",1,".","",NA,NA
"6/22/1992","1992E","BOER",4,84,"PAPA","2","N","BOER4",4,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",4,84,"PAPA","2","N","BOER4",4,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",4,84,"PAPA","3","N","BOER4",4,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",4,84,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,84,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,84,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,84,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,84,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,84,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,84,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,84,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,84,"XACO","4","F","SOIL",1,".","","Xanthippus","corallipes"
"6/22/1992","1992E","BOER",4,108,"AGDE","3","N","BOER4",4,".","","Ageneotettix","deorum"
"6/22/1992","1992E","BOER",4,108,"AGDE","3","N","SOIL",1,".","","Ageneotettix","deorum"
"6/22/1992","1992E","BOER",4,108,"ARCO","4","F","SOIL",1,".","","Arphia","conspersa"
"6/22/1992","1992E","BOER",4,108,"COOC","4","F","BOER4",1,".","","Cordillacris","occipitalis"
"6/22/1992","1992E","BOER",4,108,"COOC","4","M","BOER4",1,".","","Cordillacris","occipitalis"
"6/22/1992","1992E","BOER",4,108,"COOC","4","M","SOIL",1,".","","Cordillacris","occipitalis"
"6/22/1992","1992E","BOER",4,108,"ERSI","4","F","BOER4",1,".","","Eritettix","simplex"
"6/22/1992","1992E","BOER",4,108,"ERSI","4","M","BOER4",1,".","","Eritettix","simplex"
"6/22/1992","1992E","BOER",4,108,"MESP","2","N","SPWR",1,".","",NA,NA
"6/22/1992","1992E","BOER",4,108,"PAPA","2","N","BOER4",4,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",4,108,"PAPA","3","N","BOER4",3,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",4,108,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,108,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,108,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,108,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,108,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,108,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,108,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,108,"PSDE","4","F","MUAR2",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,108,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,108,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,108,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,108,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,108,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,108,"XACO","4","M","SOIL",1,".","","Xanthippus","corallipes"
"6/22/1992","1992E","BOER",4,108,"XACO","4","M","SOIL",1,".","","Xanthippus","corallipes"
"6/22/1992","1992E","BOER",4,132,"AGDE","3","N","MUAR2",1,".","","Ageneotettix","deorum"
"6/22/1992","1992E","BOER",4,132,"AGDE","3","N","SOIL",3,".","","Ageneotettix","deorum"
"6/22/1992","1992E","BOER",4,132,"COOC","4","F","BOER4",1,".","","Cordillacris","occipitalis"
"6/22/1992","1992E","BOER",4,132,"ERSI","4","F","BOER4",1,".","","Eritettix","simplex"
"6/22/1992","1992E","BOER",4,132,"HEVI","3","N","GUSA2",2,".","","Hesperotettix","viridis"
"6/22/1992","1992E","BOER",4,132,"PAPA","3","N","BOER4",3,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",4,132,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,132,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,132,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,132,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,132,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,132,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,132,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,132,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,132,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",4,132,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"6/22/1992","1992E","BOER",4,132,"XACO","4","M","SOIL",1,".","","Xanthippus","corallipes"
"6/22/1992","1992E","BOER",4,132,"XACO","4","M","SOIL",1,".","","Xanthippus","corallipes"
"6/22/1992","1992E","BOER",5,12,"AGDE","3","N","BOER4",1,".","","Ageneotettix","deorum"
"6/22/1992","1992E","BOER",5,12,"AGDE","3","N","SOIL",4,".","","Ageneotettix","deorum"
"6/22/1992","1992E","BOER",5,12,"COOC","4","F","BOER4",1,".","","Cordillacris","occipitalis"
"6/22/1992","1992E","BOER",5,12,"COOC","4","F","SOIL",1,".","","Cordillacris","occipitalis"
"6/22/1992","1992E","BOER",5,12,"ERSI","4","M","BOER4",1,".","","Eritettix","simplex"
"6/22/1992","1992E","BOER",5,12,"ERSI","3","N","BOER4",1,".","","Eritettix","simplex"
"6/22/1992","1992E","BOER",5,12,"PAPA","2","N","BOER4",3,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",5,12,"PAPA","3","N","BOER4",5,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",5,12,"PAPA","3","N","BOER4",1,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",5,12,"PAPA","3","N","BOER4",1,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",5,12,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",5,12,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",5,12,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",5,12,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",5,12,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",5,12,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",5,12,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",5,12,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",5,12,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",5,12,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",5,12,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",5,12,"XACO","4","F","SOIL",1,".","","Xanthippus","corallipes"
"6/22/1992","1992E","BOER",5,12,"XACO","4","F","SOIL",1,".","","Xanthippus","corallipes"
"6/22/1992","1992E","BOER",5,12,"XACO","4","M","SOIL",1,".","","Xanthippus","corallipes"
"6/22/1992","1992E","BOER",5,36,"AGDE","3","N","BOER4",1,".","","Ageneotettix","deorum"
"6/22/1992","1992E","BOER",5,36,"AGDE","3","N","SOIL",3,".","","Ageneotettix","deorum"
"6/22/1992","1992E","BOER",5,36,"COOC","4","F","BOER4",1,".","","Cordillacris","occipitalis"
"6/22/1992","1992E","BOER",5,36,"COOC","4","M","SOIL",1,".","","Cordillacris","occipitalis"
"6/22/1992","1992E","BOER",5,36,"PAPA","2","N","BOER4",3,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",5,36,"PAPA","3","N","BOER4",2,".","","Paropomala","pallida"
"6/22/1992","1992E","BOER",5,36,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",5,36,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",5,36,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",5,36,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",5,36,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",5,36,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",5,36,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",5,36,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",5,36,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",5,36,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",5,36,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"6/22/1992","1992E","BOER",5,36,"XACO","4","M","SOIL",1,".","","Xanthippus","corallipes"
"6/22/1992","1992E","BOER",5,60,"AGDE","3","N","BOER4",1,".","","Ageneotettix","deorum"
"6/22/1992","1992E","BOER",5,60,"AGDE","3","N","BOER4",2,".","","Ageneotettix","deorum"
"6/22/1992","1992E","BOER",5,60,"COOC","4","F","BOER4",1,".","","Cordillacris","occipitalis"
"6/22/1992","1992E","BOER",5,60,"ERSI","4","F","BOER4",1,".","","Eritettix","simplex"
"6/22/1992","1992E","BOER",5,60,"ERSI","4","M","BOER4",1,".","","Eritettix","simplex"
"6/22/1992","1992E","BOER",5,60,"ERSI","3","N","BOER4",1,".","","Eritettix","simplex"
