"","Cruise","date","Station","Depth.meters","TAXON_GENUS","count","TAXON_PHYLUM","TAXON_CLASS"
"290",81023,"23-Oct-2008",5,5,"Chaetoceros",10240,"NA","Bacillariophyceae"
"291",81119,"19-Nov-2008",1,5,"Chaetoceros",7460,"NA","Bacillariophyceae"
"292",81119,"19-Nov-2008",2,5,"Chaetoceros",6800,"NA","Bacillariophyceae"
"293",81119,"19-Nov-2008",3,5,"Chaetoceros",24560,"NA","Bacillariophyceae"
"294",81119,"19-Nov-2008",4,5,"Chaetoceros",18760,"NA","Bacillariophyceae"
"295",81119,"19-Nov-2008",5,5,"Chaetoceros",8400,"NA","Bacillariophyceae"
"296",81210,"10-Dec-2008",1,5,"Chaetoceros",600,"NA","Bacillariophyceae"
"297",81210,"10-Dec-2008",2,5,"Chaetoceros",2080,"NA","Bacillariophyceae"
"298",81210,"10-Dec-2008",3,5,"Chaetoceros",1120,"NA","Bacillariophyceae"
"299",81210,"10-Dec-2008",4,5,"Chaetoceros",0,"NA","Bacillariophyceae"
"300",81210,"10-Dec-2008",5,5,"Chaetoceros",2000,"NA","Bacillariophyceae"
"301",90123,"23-Jan-2009",1,5,"Chaetoceros",2720,"NA","Bacillariophyceae"
"302",90123,"23-Jan-2009",2,5,"Chaetoceros",20140,"NA","Bacillariophyceae"
"303",90123,"23-Jan-2009",3,5,"Chaetoceros",52820,"NA","Bacillariophyceae"
"304",90123,"23-Jan-2009",4,5,"Chaetoceros",14540,"NA","Bacillariophyceae"
"305",90123,"23-Jan-2009",5,5,"Chaetoceros",10120,"NA","Bacillariophyceae"
"306",90226,"26-Feb-2009",1,5,"Chaetoceros",200,"NA","Bacillariophyceae"
"307",90226,"26-Feb-2009",2,5,"Chaetoceros",12860,"NA","Bacillariophyceae"
"308",90226,"26-Feb-2009",3,5,"Chaetoceros",30960,"NA","Bacillariophyceae"
"309",90226,"26-Feb-2009",4,5,"Chaetoceros",36540,"NA","Bacillariophyceae"
"310",90226,"26-Feb-2009",5,5,"Chaetoceros",31420,"NA","Bacillariophyceae"
"311",90330,"30-Mar-2009",1,5,"Chaetoceros",0,"NA","Bacillariophyceae"
"312",90330,"30-Mar-2009",2,5,"Chaetoceros",0,"NA","Bacillariophyceae"
"313",90330,"30-Mar-2009",3,5,"Chaetoceros",0,"NA","Bacillariophyceae"
"314",90330,"30-Mar-2009",4,5,"Chaetoceros",1720,"NA","Bacillariophyceae"
"315",90330,"30-Mar-2009",5,5,"Chaetoceros",0,"NA","Bacillariophyceae"
"316",90420,"20-Apr-2009",1,5,"Chaetoceros",0,"NA","Bacillariophyceae"
"317",90420,"20-Apr-2009",2,5,"Chaetoceros",0,"NA","Bacillariophyceae"
"318",90420,"20-Apr-2009",3,5,"Chaetoceros",0,"NA","Bacillariophyceae"
"319",90420,"20-Apr-2009",4,5,"Chaetoceros",0,"NA","Bacillariophyceae"
"320",90420,"20-Apr-2009",5,5,"Chaetoceros",0,"NA","Bacillariophyceae"
"321",80116,"16-Jan-2008",1,5,"Eucampia",0,"NA","Bacillariophyceae"
"322",80116,"16-Jan-2008",2,5,"Eucampia",0,"NA","Bacillariophyceae"
"323",80116,"16-Jan-2008",3,5,"Eucampia",0,"NA","Bacillariophyceae"
"324",80116,"16-Jan-2008",4,5,"Eucampia",0,"NA","Bacillariophyceae"
"325",80116,"16-Jan-2008",5,5,"Eucampia",0,"NA","Bacillariophyceae"
"326",80221,"21-Feb-2008",1,5,"Eucampia",0,"NA","Bacillariophyceae"
"327",80221,"21-Feb-2008",2,5,"Eucampia",0,"NA","Bacillariophyceae"
"328",80221,"21-Feb-2008",3,5,"Eucampia",0,"NA","Bacillariophyceae"
"329",80221,"21-Feb-2008",4,5,"Eucampia",0,"NA","Bacillariophyceae"
"330",80221,"21-Feb-2008",5,5,"Eucampia",0,"NA","Bacillariophyceae"
"331",80325,"25-Mar-2008",1,5,"Eucampia",12220,"NA","Bacillariophyceae"
"332",80325,"25-Mar-2008",2,5,"Eucampia",18400,"NA","Bacillariophyceae"
"333",80325,"25-Mar-2008",3,5,"Eucampia",24220,"NA","Bacillariophyceae"
"334",80325,"25-Mar-2008",4,5,"Eucampia",19660,"NA","Bacillariophyceae"
"335",80325,"25-Mar-2008",5,5,"Eucampia",26480,"NA","Bacillariophyceae"
"336",80430,"30-Apr-2008",1,5,"Eucampia",0,"NA","Bacillariophyceae"
"337",80430,"30-Apr-2008",2,5,"Eucampia",0,"NA","Bacillariophyceae"
"338",80430,"30-Apr-2008",3,5,"Eucampia",0,"NA","Bacillariophyceae"
"339",80430,"30-Apr-2008",4,5,"Eucampia",0,"NA","Bacillariophyceae"
"340",80430,"30-Apr-2008",5,5,"Eucampia",0,"NA","Bacillariophyceae"
"341",80514,"14-May-2008",1,5,"Eucampia",860,"NA","Bacillariophyceae"
"342",80514,"14-May-2008",2,5,"Eucampia",580,"NA","Bacillariophyceae"
"343",80514,"14-May-2008",3,5,"Eucampia",420,"NA","Bacillariophyceae"
"344",80514,"14-May-2008",4,5,"Eucampia",80,"NA","Bacillariophyceae"
"345",80514,"14-May-2008",5,5,"Eucampia",220,"NA","Bacillariophyceae"
"346",80625,"25-Jun-2008",1,5,"Eucampia",0,"NA","Bacillariophyceae"
"347",80625,"25-Jun-2008",2,5,"Eucampia",40,"NA","Bacillariophyceae"
"348",80625,"25-Jun-2008",3,5,"Eucampia",20,"NA","Bacillariophyceae"
"349",80625,"25-Jun-2008",4,5,"Eucampia",0,"NA","Bacillariophyceae"
"350",80625,"25-Jun-2008",5,5,"Eucampia",0,"NA","Bacillariophyceae"
"351",80716,"16-Jul-2008",1,5,"Eucampia",40,"NA","Bacillariophyceae"
"352",80716,"16-Jul-2008",2,5,"Eucampia",0,"NA","Bacillariophyceae"
"353",80716,"16-Jul-2008",3,5,"Eucampia",120,"NA","Bacillariophyceae"
"354",80716,"16-Jul-2008",4,5,"Eucampia",0,"NA","Bacillariophyceae"
"355",80716,"16-Jul-2008",5,5,"Eucampia",0,"NA","Bacillariophyceae"
"356",80827,"27-Aug-2008",1,5,"Eucampia",0,"NA","Bacillariophyceae"
"357",80827,"27-Aug-2008",2,5,"Eucampia",0,"NA","Bacillariophyceae"
"358",80827,"27-Aug-2008",3,5,"Eucampia",0,"NA","Bacillariophyceae"
"359",80827,"27-Aug-2008",4,5,"Eucampia",0,"NA","Bacillariophyceae"
"360",80827,"27-Aug-2008",5,5,"Eucampia",0,"NA","Bacillariophyceae"
"361",80924,"24-Sep-2008",1,5,"Eucampia",0,"NA","Bacillariophyceae"
"362",80924,"24-Sep-2008",2,5,"Eucampia",0,"NA","Bacillariophyceae"
"363",80924,"24-Sep-2008",3,5,"Eucampia",0,"NA","Bacillariophyceae"
"364",80924,"24-Sep-2008",4,5,"Eucampia",0,"NA","Bacillariophyceae"
"365",80924,"24-Sep-2008",5,5,"Eucampia",0,"NA","Bacillariophyceae"
"366",81023,"23-Oct-2008",1,5,"Eucampia",0,"NA","Bacillariophyceae"
"367",81023,"23-Oct-2008",2,5,"Eucampia",0,"NA","Bacillariophyceae"
"368",81023,"23-Oct-2008",3,5,"Eucampia",0,"NA","Bacillariophyceae"
"369",81023,"23-Oct-2008",4,5,"Eucampia",0,"NA","Bacillariophyceae"
"370",81023,"23-Oct-2008",5,5,"Eucampia",620,"NA","Bacillariophyceae"
"371",81119,"19-Nov-2008",1,5,"Eucampia",240,"NA","Bacillariophyceae"
"372",81119,"19-Nov-2008",2,5,"Eucampia",420,"NA","Bacillariophyceae"
"373",81119,"19-Nov-2008",3,5,"Eucampia",1520,"NA","Bacillariophyceae"
"374",81119,"19-Nov-2008",4,5,"Eucampia",540,"NA","Bacillariophyceae"
"375",81119,"19-Nov-2008",5,5,"Eucampia",0,"NA","Bacillariophyceae"
"376",81210,"10-Dec-2008",1,5,"Eucampia",0,"NA","Bacillariophyceae"
"377",81210,"10-Dec-2008",2,5,"Eucampia",0,"NA","Bacillariophyceae"
"378",81210,"10-Dec-2008",3,5,"Eucampia",0,"NA","Bacillariophyceae"
"379",81210,"10-Dec-2008",4,5,"Eucampia",0,"NA","Bacillariophyceae"
"380",81210,"10-Dec-2008",5,5,"Eucampia",0,"NA","Bacillariophyceae"
"381",90123,"23-Jan-2009",1,5,"Eucampia",0,"NA","Bacillariophyceae"
"382",90123,"23-Jan-2009",2,5,"Eucampia",0,"NA","Bacillariophyceae"
"383",90123,"23-Jan-2009",3,5,"Eucampia",0,"NA","Bacillariophyceae"
"384",90123,"23-Jan-2009",4,5,"Eucampia",720,"NA","Bacillariophyceae"
"385",90123,"23-Jan-2009",5,5,"Eucampia",0,"NA","Bacillariophyceae"
"386",90226,"26-Feb-2009",1,5,"Eucampia",0,"NA","Bacillariophyceae"
"387",90226,"26-Feb-2009",2,5,"Eucampia",260,"NA","Bacillariophyceae"
"388",90226,"26-Feb-2009",3,5,"Eucampia",1240,"NA","Bacillariophyceae"
"389",90226,"26-Feb-2009",4,5,"Eucampia",4140,"NA","Bacillariophyceae"
"390",90226,"26-Feb-2009",5,5,"Eucampia",3120,"NA","Bacillariophyceae"
"391",90330,"30-Mar-2009",1,5,"Eucampia",280,"NA","Bacillariophyceae"
"392",90330,"30-Mar-2009",2,5,"Eucampia",2840,"NA","Bacillariophyceae"
"393",90330,"30-Mar-2009",3,5,"Eucampia",3540,"NA","Bacillariophyceae"
"394",90330,"30-Mar-2009",4,5,"Eucampia",1060,"NA","Bacillariophyceae"
"395",90330,"30-Mar-2009",5,5,"Eucampia",0,"NA","Bacillariophyceae"
"396",90420,"20-Apr-2009",1,5,"Eucampia",0,"NA","Bacillariophyceae"
"397",90420,"20-Apr-2009",2,5,"Eucampia",0,"NA","Bacillariophyceae"
"398",90420,"20-Apr-2009",3,5,"Eucampia",0,"NA","Bacillariophyceae"
"399",90420,"20-Apr-2009",4,5,"Eucampia",0,"NA","Bacillariophyceae"
"400",90420,"20-Apr-2009",5,5,"Eucampia",0,"NA","Bacillariophyceae"
"401",80116,"16-Jan-2008",1,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"402",80116,"16-Jan-2008",2,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"403",80116,"16-Jan-2008",3,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"404",80116,"16-Jan-2008",4,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"405",80116,"16-Jan-2008",5,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"406",80221,"21-Feb-2008",1,5,"Rhizosolenia",1100,"NA","Bacillariophyceae"
"407",80221,"21-Feb-2008",2,5,"Rhizosolenia",1520,"NA","Bacillariophyceae"
"408",80221,"21-Feb-2008",3,5,"Rhizosolenia",1180,"NA","Bacillariophyceae"
"409",80221,"21-Feb-2008",4,5,"Rhizosolenia",300,"NA","Bacillariophyceae"
"410",80221,"21-Feb-2008",5,5,"Rhizosolenia",180,"NA","Bacillariophyceae"
"411",80325,"25-Mar-2008",1,5,"Rhizosolenia",28360,"NA","Bacillariophyceae"
"412",80325,"25-Mar-2008",2,5,"Rhizosolenia",42300,"NA","Bacillariophyceae"
"413",80325,"25-Mar-2008",3,5,"Rhizosolenia",10660,"NA","Bacillariophyceae"
"414",80325,"25-Mar-2008",4,5,"Rhizosolenia",11460,"NA","Bacillariophyceae"
"415",80325,"25-Mar-2008",5,5,"Rhizosolenia",12940,"NA","Bacillariophyceae"
"416",80430,"30-Apr-2008",1,5,"Rhizosolenia",20,"NA","Bacillariophyceae"
"417",80430,"30-Apr-2008",2,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"418",80430,"30-Apr-2008",3,5,"Rhizosolenia",20,"NA","Bacillariophyceae"
"419",80430,"30-Apr-2008",4,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"420",80430,"30-Apr-2008",5,5,"Rhizosolenia",60,"NA","Bacillariophyceae"
"421",80514,"14-May-2008",1,5,"Rhizosolenia",120,"NA","Bacillariophyceae"
"422",80514,"14-May-2008",2,5,"Rhizosolenia",240,"NA","Bacillariophyceae"
"423",80514,"14-May-2008",3,5,"Rhizosolenia",320,"NA","Bacillariophyceae"
"424",80514,"14-May-2008",4,5,"Rhizosolenia",220,"NA","Bacillariophyceae"
"425",80514,"14-May-2008",5,5,"Rhizosolenia",600,"NA","Bacillariophyceae"
"426",80625,"25-Jun-2008",1,5,"Rhizosolenia",20,"NA","Bacillariophyceae"
"427",80625,"25-Jun-2008",2,5,"Rhizosolenia",160,"NA","Bacillariophyceae"
"428",80625,"25-Jun-2008",3,5,"Rhizosolenia",40,"NA","Bacillariophyceae"
"429",80625,"25-Jun-2008",4,5,"Rhizosolenia",1420,"NA","Bacillariophyceae"
"430",80625,"25-Jun-2008",5,5,"Rhizosolenia",1060,"NA","Bacillariophyceae"
"431",80716,"16-Jul-2008",1,5,"Rhizosolenia",580,"NA","Bacillariophyceae"
"432",80716,"16-Jul-2008",2,5,"Rhizosolenia",240,"NA","Bacillariophyceae"
"433",80716,"16-Jul-2008",3,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"434",80716,"16-Jul-2008",4,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"435",80716,"16-Jul-2008",5,5,"Rhizosolenia",260,"NA","Bacillariophyceae"
"436",80827,"27-Aug-2008",1,5,"Rhizosolenia",280,"NA","Bacillariophyceae"
"437",80827,"27-Aug-2008",2,5,"Rhizosolenia",780,"NA","Bacillariophyceae"
"438",80827,"27-Aug-2008",3,5,"Rhizosolenia",480,"NA","Bacillariophyceae"
"439",80827,"27-Aug-2008",4,5,"Rhizosolenia",920,"NA","Bacillariophyceae"
"440",80827,"27-Aug-2008",5,5,"Rhizosolenia",720,"NA","Bacillariophyceae"
"441",80924,"24-Sep-2008",1,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"442",80924,"24-Sep-2008",2,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"443",80924,"24-Sep-2008",3,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"444",80924,"24-Sep-2008",4,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"445",80924,"24-Sep-2008",5,5,"Rhizosolenia",340,"NA","Bacillariophyceae"
"446",81023,"23-Oct-2008",1,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"447",81023,"23-Oct-2008",2,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"448",81023,"23-Oct-2008",3,5,"Rhizosolenia",620,"NA","Bacillariophyceae"
"449",81023,"23-Oct-2008",4,5,"Rhizosolenia",40,"NA","Bacillariophyceae"
"450",81023,"23-Oct-2008",5,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"451",81119,"19-Nov-2008",1,5,"Rhizosolenia",120,"NA","Bacillariophyceae"
"452",81119,"19-Nov-2008",2,5,"Rhizosolenia",200,"NA","Bacillariophyceae"
"453",81119,"19-Nov-2008",3,5,"Rhizosolenia",960,"NA","Bacillariophyceae"
"454",81119,"19-Nov-2008",4,5,"Rhizosolenia",400,"NA","Bacillariophyceae"
"455",81119,"19-Nov-2008",5,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"456",81210,"10-Dec-2008",1,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"457",81210,"10-Dec-2008",2,5,"Rhizosolenia",60,"NA","Bacillariophyceae"
"458",81210,"10-Dec-2008",3,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"459",81210,"10-Dec-2008",4,5,"Rhizosolenia",100,"NA","Bacillariophyceae"
"460",81210,"10-Dec-2008",5,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"461",90123,"23-Jan-2009",1,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"462",90123,"23-Jan-2009",2,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"463",90123,"23-Jan-2009",3,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"464",90123,"23-Jan-2009",4,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"465",90123,"23-Jan-2009",5,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"466",90226,"26-Feb-2009",1,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"467",90226,"26-Feb-2009",2,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"468",90226,"26-Feb-2009",3,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"469",90226,"26-Feb-2009",4,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"470",90226,"26-Feb-2009",5,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"471",90330,"30-Mar-2009",1,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"472",90330,"30-Mar-2009",2,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"473",90330,"30-Mar-2009",3,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"474",90330,"30-Mar-2009",4,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"475",90330,"30-Mar-2009",5,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"476",90420,"20-Apr-2009",1,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"477",90420,"20-Apr-2009",2,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"478",90420,"20-Apr-2009",3,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"479",90420,"20-Apr-2009",4,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"480",90420,"20-Apr-2009",5,5,"Rhizosolenia",0,"NA","Bacillariophyceae"
"481",80116,"16-Jan-2008",1,5,"Skeletonema",1480,"NA","Bacillariophyceae"
"482",80116,"16-Jan-2008",2,5,"Skeletonema",400,"NA","Bacillariophyceae"
"483",80116,"16-Jan-2008",3,5,"Skeletonema",0,"NA","Bacillariophyceae"
"484",80116,"16-Jan-2008",4,5,"Skeletonema",0,"NA","Bacillariophyceae"
"485",80116,"16-Jan-2008",5,5,"Skeletonema",0,"NA","Bacillariophyceae"
"486",80221,"21-Feb-2008",1,5,"Skeletonema",7380,"NA","Bacillariophyceae"
"487",80221,"21-Feb-2008",2,5,"Skeletonema",13680,"NA","Bacillariophyceae"
"488",80221,"21-Feb-2008",3,5,"Skeletonema",7180,"NA","Bacillariophyceae"
"489",80221,"21-Feb-2008",4,5,"Skeletonema",2240,"NA","Bacillariophyceae"
"490",80221,"21-Feb-2008",5,5,"Skeletonema",1120,"NA","Bacillariophyceae"
"491",80325,"25-Mar-2008",1,5,"Skeletonema",200,"NA","Bacillariophyceae"
"492",80325,"25-Mar-2008",2,5,"Skeletonema",0,"NA","Bacillariophyceae"
"493",80325,"25-Mar-2008",3,5,"Skeletonema",2180,"NA","Bacillariophyceae"
"494",80325,"25-Mar-2008",4,5,"Skeletonema",780,"NA","Bacillariophyceae"
"495",80325,"25-Mar-2008",5,5,"Skeletonema",0,"NA","Bacillariophyceae"
"496",80430,"30-Apr-2008",1,5,"Skeletonema",0,"NA","Bacillariophyceae"
"497",80430,"30-Apr-2008",2,5,"Skeletonema",0,"NA","Bacillariophyceae"
"498",80430,"30-Apr-2008",3,5,"Skeletonema",0,"NA","Bacillariophyceae"
"499",80430,"30-Apr-2008",4,5,"Skeletonema",0,"NA","Bacillariophyceae"
"500",80430,"30-Apr-2008",5,5,"Skeletonema",0,"NA","Bacillariophyceae"
"501",80514,"14-May-2008",1,5,"Skeletonema",0,"NA","Bacillariophyceae"
"502",80514,"14-May-2008",2,5,"Skeletonema",0,"NA","Bacillariophyceae"
"503",80514,"14-May-2008",3,5,"Skeletonema",0,"NA","Bacillariophyceae"
"504",80514,"14-May-2008",4,5,"Skeletonema",0,"NA","Bacillariophyceae"
"505",80514,"14-May-2008",5,5,"Skeletonema",0,"NA","Bacillariophyceae"
"506",80625,"25-Jun-2008",1,5,"Skeletonema",0,"NA","Bacillariophyceae"
"507",80625,"25-Jun-2008",2,5,"Skeletonema",200,"NA","Bacillariophyceae"
"508",80625,"25-Jun-2008",3,5,"Skeletonema",0,"NA","Bacillariophyceae"
"509",80625,"25-Jun-2008",4,5,"Skeletonema",0,"NA","Bacillariophyceae"
"510",80625,"25-Jun-2008",5,5,"Skeletonema",0,"NA","Bacillariophyceae"
"511",80716,"16-Jul-2008",1,5,"Skeletonema",0,"NA","Bacillariophyceae"
"512",80716,"16-Jul-2008",2,5,"Skeletonema",0,"NA","Bacillariophyceae"
"513",80716,"16-Jul-2008",3,5,"Skeletonema",0,"NA","Bacillariophyceae"
"514",80716,"16-Jul-2008",4,5,"Skeletonema",0,"NA","Bacillariophyceae"
"515",80716,"16-Jul-2008",5,5,"Skeletonema",0,"NA","Bacillariophyceae"
"516",80827,"27-Aug-2008",1,5,"Skeletonema",740,"NA","Bacillariophyceae"
"517",80827,"27-Aug-2008",2,5,"Skeletonema",3020,"NA","Bacillariophyceae"
"518",80827,"27-Aug-2008",3,5,"Skeletonema",1000,"NA","Bacillariophyceae"
"519",80827,"27-Aug-2008",4,5,"Skeletonema",720,"NA","Bacillariophyceae"
"520",80827,"27-Aug-2008",5,5,"Skeletonema",360,"NA","Bacillariophyceae"
"521",80924,"24-Sep-2008",1,5,"Skeletonema",0,"NA","Bacillariophyceae"
"522",80924,"24-Sep-2008",2,5,"Skeletonema",0,"NA","Bacillariophyceae"
"523",80924,"24-Sep-2008",3,5,"Skeletonema",0,"NA","Bacillariophyceae"
"524",80924,"24-Sep-2008",4,5,"Skeletonema",640,"NA","Bacillariophyceae"
"525",80924,"24-Sep-2008",5,5,"Skeletonema",2200,"NA","Bacillariophyceae"
"526",81023,"23-Oct-2008",1,5,"Skeletonema",2860,"NA","Bacillariophyceae"
"527",81023,"23-Oct-2008",2,5,"Skeletonema",2120,"NA","Bacillariophyceae"
"528",81023,"23-Oct-2008",3,5,"Skeletonema",2340,"NA","Bacillariophyceae"
"529",81023,"23-Oct-2008",4,5,"Skeletonema",3560,"NA","Bacillariophyceae"
"530",81023,"23-Oct-2008",5,5,"Skeletonema",2360,"NA","Bacillariophyceae"
"531",81119,"19-Nov-2008",1,5,"Skeletonema",0,"NA","Bacillariophyceae"
"532",81119,"19-Nov-2008",2,5,"Skeletonema",4980,"NA","Bacillariophyceae"
"533",81119,"19-Nov-2008",3,5,"Skeletonema",0,"NA","Bacillariophyceae"
"534",81119,"19-Nov-2008",4,5,"Skeletonema",1100,"NA","Bacillariophyceae"
"535",81119,"19-Nov-2008",5,5,"Skeletonema",2440,"NA","Bacillariophyceae"
"536",81210,"10-Dec-2008",1,5,"Skeletonema",0,"NA","Bacillariophyceae"
"537",81210,"10-Dec-2008",2,5,"Skeletonema",0,"NA","Bacillariophyceae"
"538",81210,"10-Dec-2008",3,5,"Skeletonema",3480,"NA","Bacillariophyceae"
"539",81210,"10-Dec-2008",4,5,"Skeletonema",880,"NA","Bacillariophyceae"
"540",81210,"10-Dec-2008",5,5,"Skeletonema",2880,"NA","Bacillariophyceae"
"541",90123,"23-Jan-2009",1,5,"Skeletonema",0,"NA","Bacillariophyceae"
"542",90123,"23-Jan-2009",2,5,"Skeletonema",0,"NA","Bacillariophyceae"
"543",90123,"23-Jan-2009",3,5,"Skeletonema",5180,"NA","Bacillariophyceae"
"544",90123,"23-Jan-2009",4,5,"Skeletonema",1180,"NA","Bacillariophyceae"
"545",90123,"23-Jan-2009",5,5,"Skeletonema",0,"NA","Bacillariophyceae"
"546",90226,"26-Feb-2009",1,5,"Skeletonema",240,"NA","Bacillariophyceae"
"547",90226,"26-Feb-2009",2,5,"Skeletonema",1240,"NA","Bacillariophyceae"
"548",90226,"26-Feb-2009",3,5,"Skeletonema",4440,"NA","Bacillariophyceae"
"549",90226,"26-Feb-2009",4,5,"Skeletonema",8120,"NA","Bacillariophyceae"
"550",90226,"26-Feb-2009",5,5,"Skeletonema",2300,"NA","Bacillariophyceae"
"551",90330,"30-Mar-2009",1,5,"Skeletonema",0,"NA","Bacillariophyceae"
"552",90330,"30-Mar-2009",2,5,"Skeletonema",0,"NA","Bacillariophyceae"
"553",90330,"30-Mar-2009",3,5,"Skeletonema",0,"NA","Bacillariophyceae"
"554",90330,"30-Mar-2009",4,5,"Skeletonema",960,"NA","Bacillariophyceae"
"555",90330,"30-Mar-2009",5,5,"Skeletonema",0,"NA","Bacillariophyceae"
"556",90420,"20-Apr-2009",1,5,"Skeletonema",0,"NA","Bacillariophyceae"
"557",90420,"20-Apr-2009",2,5,"Skeletonema",0,"NA","Bacillariophyceae"
"558",90420,"20-Apr-2009",3,5,"Skeletonema",0,"NA","Bacillariophyceae"
"559",90420,"20-Apr-2009",4,5,"Skeletonema",0,"NA","Bacillariophyceae"
"560",90420,"20-Apr-2009",5,5,"Skeletonema",0,"NA","Bacillariophyceae"
"561",80116,"16-Jan-2008",1,5,"Nitzschia",240,"NA","Bacillariophyceae"
"562",80116,"16-Jan-2008",2,5,"Nitzschia",320,"NA","Bacillariophyceae"
"563",80116,"16-Jan-2008",3,5,"Nitzschia",1660,"NA","Bacillariophyceae"
"564",80116,"16-Jan-2008",4,5,"Nitzschia",3440,"NA","Bacillariophyceae"
"565",80116,"16-Jan-2008",5,5,"Nitzschia",2080,"NA","Bacillariophyceae"
"566",80221,"21-Feb-2008",1,5,"Nitzschia",360,"NA","Bacillariophyceae"
"567",80221,"21-Feb-2008",2,5,"Nitzschia",520,"NA","Bacillariophyceae"
"568",80221,"21-Feb-2008",3,5,"Nitzschia",540,"NA","Bacillariophyceae"
"569",80221,"21-Feb-2008",4,5,"Nitzschia",520,"NA","Bacillariophyceae"
"570",80221,"21-Feb-2008",5,5,"Nitzschia",400,"NA","Bacillariophyceae"
"571",80325,"25-Mar-2008",1,5,"Nitzschia",1840,"NA","Bacillariophyceae"
"572",80325,"25-Mar-2008",2,5,"Nitzschia",1040,"NA","Bacillariophyceae"
"573",80325,"25-Mar-2008",3,5,"Nitzschia",1080,"NA","Bacillariophyceae"
"574",80325,"25-Mar-2008",4,5,"Nitzschia",2600,"NA","Bacillariophyceae"
"575",80325,"25-Mar-2008",5,5,"Nitzschia",700,"NA","Bacillariophyceae"
"576",80430,"30-Apr-2008",1,5,"Nitzschia",1320,"NA","Bacillariophyceae"
"577",80430,"30-Apr-2008",2,5,"Nitzschia",40,"NA","Bacillariophyceae"
"578",80430,"30-Apr-2008",3,5,"Nitzschia",0,"NA","Bacillariophyceae"
"579",80430,"30-Apr-2008",4,5,"Nitzschia",40,"NA","Bacillariophyceae"
"580",80430,"30-Apr-2008",5,5,"Nitzschia",0,"NA","Bacillariophyceae"
"581",80514,"14-May-2008",1,5,"Nitzschia",200,"NA","Bacillariophyceae"
"582",80514,"14-May-2008",2,5,"Nitzschia",340,"NA","Bacillariophyceae"
"583",80514,"14-May-2008",3,5,"Nitzschia",140,"NA","Bacillariophyceae"
"584",80514,"14-May-2008",4,5,"Nitzschia",240,"NA","Bacillariophyceae"
"585",80514,"14-May-2008",5,5,"Nitzschia",360,"NA","Bacillariophyceae"
"586",80625,"25-Jun-2008",1,5,"Nitzschia",280,"NA","Bacillariophyceae"
"587",80625,"25-Jun-2008",2,5,"Nitzschia",1380,"NA","Bacillariophyceae"
"588",80625,"25-Jun-2008",3,5,"Nitzschia",1000,"NA","Bacillariophyceae"
"589",80625,"25-Jun-2008",4,5,"Nitzschia",180,"NA","Bacillariophyceae"
"590",80625,"25-Jun-2008",5,5,"Nitzschia",1400,"NA","Bacillariophyceae"
"591",80716,"16-Jul-2008",1,5,"Nitzschia",1020,"NA","Bacillariophyceae"
"592",80716,"16-Jul-2008",2,5,"Nitzschia",620,"NA","Bacillariophyceae"
"593",80716,"16-Jul-2008",3,5,"Nitzschia",760,"NA","Bacillariophyceae"
"594",80716,"16-Jul-2008",4,5,"Nitzschia",340,"NA","Bacillariophyceae"
"595",80716,"16-Jul-2008",5,5,"Nitzschia",1060,"NA","Bacillariophyceae"
