"Year","Species","plot","cover","quadrats","plot_id","Taxa_kingdom","Taxa_order","Taxa_family","Taxa_genus","Taxa_species","site"
1995,"Salicornia","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
1995,"Distichlis/s.patens","PLOT3A",39,"A","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
1996,"Juncus","PLOT3A",113,"A","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
1996,"Bare","PLOT3A",103,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
1996,"Litt/wrack","PLOT3A",0,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
1996,"S.alter","PLOT3A",28,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
1996,"S.patens","PLOT3A",0,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
1996,"Distichlis","PLOT3A",30,"A","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
1996,"Limonium","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
1996,"Salicornia","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
1996,"Distichlis/s.patens","PLOT3A",30,"A","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
1997,"Juncus","PLOT3A",104,"A","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
1997,"Bare","PLOT3A",103,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
1997,"Litt/wrack","PLOT3A",0,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
1997,"S.alter","PLOT3A",23,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
1997,"S.patens","PLOT3A",0,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
1997,"Distichlis","PLOT3A",13,"A","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
1997,"Limonium","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
1997,"Salicornia","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
1997,"Distichlis/s.patens","PLOT3A",13,"A","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
1998,"Juncus","PLOT3A",112,"A","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
1998,"Bare","PLOT3A",75,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
1998,"Litt/wrack","PLOT3A",0,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
1998,"S.alter","PLOT3A",27,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
1998,"S.patens","PLOT3A",0,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
1998,"Distichlis","PLOT3A",24,"A","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
1998,"Limonium","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
1998,"Salicornia","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
1998,"Distichlis/s.patens","PLOT3A",24,"A","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
1999,"Juncus","PLOT3A",120,"A","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
1999,"Bare","PLOT3A",83,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
1999,"Litt/wrack","PLOT3A",0,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
1999,"S.alter","PLOT3A",51,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
1999,"S.patens","PLOT3A",0,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
1999,"Distichlis","PLOT3A",12,"A","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
1999,"Limonium","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
1999,"Salicornia","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
1999,"Distichlis/s.patens","PLOT3A",12,"A","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2000,"Juncus","PLOT3A",115,"A","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2000,"Bare","PLOT3A",91,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2000,"Litt/wrack","PLOT3A",0,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2000,"S.alter","PLOT3A",37,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2000,"S.patens","PLOT3A",0,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2000,"Distichlis","PLOT3A",9,"A","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2000,"Limonium","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2000,"Salicornia","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2000,"Distichlis/s.patens","PLOT3A",9,"A","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2001,"Juncus","PLOT3A",120,"A","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2001,"Bare","PLOT3A",73,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2001,"Litt/wrack","PLOT3A",0,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2001,"S.alter","PLOT3A",26,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2001,"S.patens","PLOT3A",0,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2001,"Distichlis","PLOT3A",9,"A","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2001,"Limonium","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2001,"Salicornia","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2001,"Distichlis/s.patens","PLOT3A",9,"A","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2002,"Juncus","PLOT3A",117,"A","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2002,"Bare","PLOT3A",54,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2002,"Litt/wrack","PLOT3A",0,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2002,"S.alter","PLOT3A",38,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2002,"S.patens","PLOT3A",0,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2002,"Distichlis","PLOT3A",11,"A","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2002,"Limonium","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2002,"Salicornia","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2002,"Distichlis/s.patens","PLOT3A",11,"A","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2003,"Juncus","PLOT3A",127,"A","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2003,"Bare","PLOT3A",54,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2003,"Litt/wrack","PLOT3A",0,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2003,"S.alter","PLOT3A",55,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2003,"S.patens","PLOT3A",0,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2003,"Distichlis","PLOT3A",16,"A","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2003,"Limonium","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2003,"Salicornia","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2003,"Distichlis/s.patens","PLOT3A",16,"A","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2004,"Juncus","PLOT3A",126,"A","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2004,"Bare","PLOT3A",48,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2004,"Litt/wrack","PLOT3A",0,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2004,"S.alter","PLOT3A",53,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2004,"S.patens","PLOT3A",1,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2004,"Distichlis","PLOT3A",18,"A","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2004,"Limonium","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2004,"Salicornia","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2004,"Distichlis/s.patens","PLOT3A",19,"A","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2005,"Juncus","PLOT3A",121,"A","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2005,"Bare","PLOT3A",48,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2005,"Litt/wrack","PLOT3A",0,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2005,"S.alter","PLOT3A",31,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2005,"S.patens","PLOT3A",0,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2005,"Distichlis","PLOT3A",0,"A","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2005,"Limonium","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2005,"Salicornia","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2005,"Distichlis/s.patens","PLOT3A",0,"A","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2006,"Juncus","PLOT3A",130,"A","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2006,"Bare","PLOT3A",58,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2006,"Litt/wrack","PLOT3A",0,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2006,"S.alter","PLOT3A",33,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2006,"S.patens","PLOT3A",0,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2006,"Distichlis","PLOT3A",0,"A","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2006,"Limonium","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2006,"Salicornia","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2006,"Distichlis/s.patens","PLOT3A",0,"A","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2007,"Juncus","PLOT3A",123,"A","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2007,"Bare","PLOT3A",57,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2007,"Litt/wrack","PLOT3A",0,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2007,"S.alter","PLOT3A",54,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2007,"S.patens","PLOT3A",1,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2007,"Distichlis","PLOT3A",9,"A","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2007,"Limonium","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2007,"Salicornia","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2007,"Distichlis/s.patens","PLOT3A",9,"A","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2008,"Juncus","PLOT3A",133,"A","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2008,"Bare","PLOT3A",22,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2008,"Litt/wrack","PLOT3A",0,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2008,"S.alter","PLOT3A",62,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2008,"S.patens","PLOT3A",0,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2008,"Distichlis","PLOT3A",9,"A","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2008,"Limonium","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2008,"Salicornia","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2008,"Distichlis/s.patens","PLOT3A",9,"A","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2009,"Juncus","PLOT3A",159,"A","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2009,"Bare","PLOT3A",13,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2009,"Litt/wrack","PLOT3A",0,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2009,"S.alter","PLOT3A",50,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2009,"S.patens","PLOT3A",0,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2009,"Distichlis","PLOT3A",9,"A","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2009,"Limonium","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2009,"Salicornia","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2009,"Distichlis/s.patens","PLOT3A",9,"A","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2010,"Juncus","PLOT3A",130,"A","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2010,"Bare","PLOT3A",30,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2010,"Litt/wrack","PLOT3A",0,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2010,"S.alter","PLOT3A",40,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2010,"S.patens","PLOT3A",0,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2010,"Distichlis","PLOT3A",21,"A","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2010,"Limonium","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2010,"Salicornia","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2010,"Distichlis/s.patens","PLOT3A",21,"A","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2011,"Juncus","PLOT3A",NA,"A","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2011,"Bare","PLOT3A",NA,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2011,"Litt/wrack","PLOT3A",NA,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2011,"S.alter","PLOT3A",NA,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2011,"S.patens","PLOT3A",NA,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2011,"Distichlis","PLOT3A",NA,"A","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2011,"Limonium","PLOT3A",NA,"A","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2011,"Salicornia","PLOT3A",NA,"A","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2011,"Distichlis/s.patens","PLOT3A",NA,"A","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2012,"Juncus","PLOT3A",146,"A","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2012,"Bare","PLOT3A",40,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2012,"Litt/wrack","PLOT3A",0,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2012,"S.alter","PLOT3A",62,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2012,"S.patens","PLOT3A",0,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2012,"Distichlis","PLOT3A",27,"A","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2012,"Limonium","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2012,"Salicornia","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2012,"Distichlis/s.patens","PLOT3A",27,"A","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2013,"Juncus","PLOT3A",147,"A","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2013,"Bare","PLOT3A",7,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2013,"Litt/wrack","PLOT3A",0,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2013,"S.alter","PLOT3A",58,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2013,"S.patens","PLOT3A",0,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2013,"Distichlis","PLOT3A",27,"A","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2013,"Limonium","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2013,"Salicornia","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2013,"Distichlis/s.patens","PLOT3A",27,"A","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2014,"Juncus","PLOT3A",160,"A","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2014,"Bare","PLOT3A",7,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2014,"Litt/wrack","PLOT3A",0,"A","PLOT3","NA","NA","NA","NA","NA","UPC"
2014,"S.alter","PLOT3A",54,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2014,"S.patens","PLOT3A",0,"A","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2014,"Distichlis","PLOT3A",29,"A","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2014,"Limonium","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2014,"Salicornia","PLOT3A",0,"A","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2014,"Distichlis/s.patens","PLOT3A",29,"A","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
1990,"Juncus","PLOT3B",92,"B","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
1990,"Bare","PLOT3B",4,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
1990,"Litt/wrack","PLOT3B",0,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
1990,"S.alter","PLOT3B",40,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
1990,"S.patens","PLOT3B",92,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
1990,"Distichlis","PLOT3B",77,"B","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
1990,"Limonium","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
1990,"Salicornia","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
1990,"Distichlis/s.patens","PLOT3B",95,"B","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
1991,"Juncus","PLOT3B",88,"B","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
1991,"Bare","PLOT3B",9,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
1991,"Litt/wrack","PLOT3B",0,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
1991,"S.alter","PLOT3B",23,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
1991,"S.patens","PLOT3B",93,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
1991,"Distichlis","PLOT3B",83,"B","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
1991,"Limonium","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
1991,"Salicornia","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
1991,"Distichlis/s.patens","PLOT3B",99,"B","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
1992,"Juncus","PLOT3B",94,"B","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
1992,"Bare","PLOT3B",0,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
1992,"Litt/wrack","PLOT3B",0,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
1992,"S.alter","PLOT3B",2,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
1992,"S.patens","PLOT3B",78,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
1992,"Distichlis","PLOT3B",7,"B","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
1992,"Limonium","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
1992,"Salicornia","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
1992,"Distichlis/s.patens","PLOT3B",81,"B","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
1993,"Juncus","PLOT3B",90,"B","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
1993,"Bare","PLOT3B",18,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
1993,"Litt/wrack","PLOT3B",106,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
1993,"S.alter","PLOT3B",12,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
1993,"S.patens","PLOT3B",9,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
1993,"Distichlis","PLOT3B",19,"B","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
1993,"Limonium","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
1993,"Salicornia","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
1993,"Distichlis/s.patens","PLOT3B",NA,"B","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
1994,"Juncus","PLOT3B",91,"B","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
1994,"Bare","PLOT3B",52,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
1994,"Litt/wrack","PLOT3B",31,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
1994,"S.alter","PLOT3B",4,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
1994,"S.patens","PLOT3B",67,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
1994,"Distichlis","PLOT3B",78,"B","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
1994,"Limonium","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
1994,"Salicornia","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
1994,"Distichlis/s.patens","PLOT3B",81,"B","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
1995,"Juncus","PLOT3B",98,"B","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
1995,"Bare","PLOT3B",42,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
1995,"Litt/wrack","PLOT3B",0,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
1995,"S.alter","PLOT3B",9,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
1995,"S.patens","PLOT3B",76,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
1995,"Distichlis","PLOT3B",68,"B","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
1995,"Limonium","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
1995,"Salicornia","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
1995,"Distichlis/s.patens","PLOT3B",79,"B","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
1996,"Juncus","PLOT3B",109,"B","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
1996,"Bare","PLOT3B",43,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
1996,"Litt/wrack","PLOT3B",0,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
1996,"S.alter","PLOT3B",7,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
1996,"S.patens","PLOT3B",69,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
1996,"Distichlis","PLOT3B",38,"B","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
1996,"Limonium","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
1996,"Salicornia","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
1996,"Distichlis/s.patens","PLOT3B",74,"B","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
1997,"Juncus","PLOT3B",95,"B","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
1997,"Bare","PLOT3B",49,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
