"PERIOD","DATE","PLOT","TRAN","SEC","SPP","AGE","SEX","SUB","CNT","Taxa_genus","Taxa_species"
"F00","10/2/2000","T",5,1,"MEAZ","A","M","SPCR","1"," Melanoplus"," arizonae"
"F00","10/2/2000","T",5,1,"MEAZ","A","F","SAKA","2"," Melanoplus"," arizonae"
"F00","10/2/2000","T",5,1,"MEAZ","A","F","SAKA","1"," Melanoplus"," arizonae"
"F00","10/2/2000","T",5,1,"MEAZ","A","F","SAKA","1"," Melanoplus"," arizonae"
"F00","10/2/2000","T",5,1,"PSSP","2","N","SCBR2","1",NA,NA
"F00","10/2/2000","T",5,1,"TRFO","A","M","SPHA","1"," Tropidolophus"," formosus"
"F00","10/2/2000","T",5,1,"TRPA","A","M","GRND","2"," Trimerotropis"," pallidipennis"
"F00","10/2/2000","T",5,2,"AUFE","A","F","GRND","1"," Aulocara"," femoratum"
"F00","10/2/2000","T",5,2,"AUFE","A","M","BOER","1"," Aulocara"," femoratum"
"F00","10/2/2000","T",5,2,"ERSI","A","M","BOER","1"," Eritettix"," simplex"
"F00","10/2/2000","T",5,2,"ERSI","A","F","HIJA","1"," Eritettix"," simplex"
"F00","10/2/2000","T",5,2,"MEAZ","A","M","SPCR","1"," Melanoplus"," arizonae"
"F00","10/2/2000","T",5,2,"MEAZ","A","F","SPCR","1"," Melanoplus"," arizonae"
"F00","10/2/2000","T",5,2,"PSSP","2","N","SCBR2","1",NA,NA
"F00","10/2/2000","T",5,3,"AUEL","A","M","SCBR2","1"," Aulocara"," elliotti"
"F00","10/2/2000","T",5,3,"PSSP","2","N","SCBR2","1",NA,NA
"F00","10/2/2000","T",5,4,"AUEL","A","F","SCBR2","1"," Aulocara"," elliotti"
"F00","10/2/2000","T",5,4,"AUEL","A","M","GRND","1"," Aulocara"," elliotti"
"F00","10/2/2000","T",5,4,"ERSI","A","F","HIJA","1"," Eritettix"," simplex"
"F00","10/2/2000","T",5,4,"MEAZ","A","M","HIJA","1"," Melanoplus"," arizonae"
"F00","10/2/2000","T",5,5,"AUEL","A","F","SCBR2","1"," Aulocara"," elliotti"
"F00","10/2/2000","T",5,5,"AUFE","A","M","GRND","1"," Aulocara"," femoratum"
"F00","10/2/2000","T",5,5,"MEAZ","A","M","SAKA","1"," Melanoplus"," arizonae"
"F00","10/2/2000","T",5,5,"MELA","A","F","SAKA","1"," Melanoplus"," lakinus"
"F00","10/2/2000","T",5,5,"MELA","A","M","SAKA","1"," Melanoplus"," lakinus"
"F00","10/2/2000","T",5,5,"TRKI","A","M","GRND","1"," Trachyrhachis"," kiowa"
"F00","10/2/2000","T",5,6,"AUEL","A","M","SCBR2","1"," Aulocara"," elliotti"
"F00","10/2/2000","T",5,6,"AUFE","A","F","BOGR","1"," Aulocara"," femoratum"
"F00","10/2/2000","T",5,6,"MEAZ","A","M","BOGR","3"," Melanoplus"," arizonae"
"F00","10/2/2000","T",5,6,"MEAZ","A","F","BOGR","1"," Melanoplus"," arizonae"
"F00","10/2/2000","T",5,6,"MEAZ","A","F","SCBR2","1"," Melanoplus"," arizonae"
"F00","10/2/2000","T",5,6,"MEAZ","A","M","SPCR","1"," Melanoplus"," arizonae"
"F00","10/2/2000","T",5,6,"TRKI","A","F","GRND","1"," Trachyrhachis"," kiowa"
"F00","10/2/2000","T",7,1,"AUEL","A","M","SPCR","1"," Aulocara"," elliotti"
"F00","10/2/2000","T",7,1,"PSSP","2","N","GRND","2",NA,NA
"F00","10/2/2000","T",7,1,"PSSP","2","N","SPCR","1",NA,NA
"F00","10/2/2000","T",7,1,"PSSP","2","N","SCBR2","1",NA,NA
"F00","10/2/2000","T",7,2,"ARPS","A","M","GRND","1"," Arphia"," pseudonietana"
"F00","10/2/2000","T",7,2,"MEAZ","A","F","ARPU","1"," Melanoplus"," arizonae"
"F00","10/2/2000","T",7,2,"PSSP","2","N","GRND","1",NA,NA
"F00","10/2/2000","T",7,2,"PSSP","2","N","BOER","1",NA,NA
"F00","10/2/2000","T",7,2,"TRKI","A","F","GRND","1"," Trachyrhachis"," kiowa"
"F00","10/2/2000","T",7,3,"ERSI","A","F","BOGR","1"," Eritettix"," simplex"
"F00","10/2/2000","T",7,3,"ERSI","A","M","BOGR","1"," Eritettix"," simplex"
"F00","10/2/2000","T",7,4,"AGDE","A","M","GRND","1"," Ageneotettix"," deorum"
"F00","10/2/2000","T",7,4,"AUFE","A","F","BOGR","1"," Aulocara"," femoratum"
"F00","10/2/2000","T",7,4,"AUFE","A","F","BOGR","1"," Aulocara"," femoratum"
"F00","10/2/2000","T",7,4,"MEAZ","A","M","SAKA","2"," Melanoplus"," arizonae"
"F00","10/2/2000","T",7,4,"MEAZ","A","F","SAKA","1"," Melanoplus"," arizonae"
"F00","10/2/2000","T",7,4,"TRKI","A","M","GRND","1"," Trachyrhachis"," kiowa"
"F00","10/2/2000","T",7,5,"ERSI","A","M","ARHA","2"," Eritettix"," simplex"
"F00","10/2/2000","T",7,5,"ERSI","A","F","ARHA","1"," Eritettix"," simplex"
"F00","10/2/2000","T",7,5,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F00","10/2/2000","T",7,5,"PSSP","2","N","SCBR2","1",NA,NA
"F00","10/2/2000","T",7,5,"PSSP","2","N","SPCR","1",NA,NA
"F00","10/2/2000","T",7,6,"AUFE","A","F","SCBR2","1"," Aulocara"," femoratum"
"F00","10/2/2000","T",7,6,"PAPA","A","F","BOER","1"," Paropomala"," pallida"
"F00","10/2/2000","T",7,6,"PSSP","2","N","BOER","1",NA,NA
"F00","10/2/2000","T",7,6,"TRKI","A","F","GRND","1"," Trachyrhachis"," kiowa"
"F01","9/17/2001","PK",1,1,"AGDE","A","M","SCBR2","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",1,1,"MEAZ","A","F","MATA","1"," Melanoplus"," arizonae"
"F01","9/17/2001","PK",1,2,"AGDE","A","M","GRND","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",1,2,"AUFE","A","M","GRND","1"," Aulocara"," femoratum"
"F01","9/17/2001","PK",1,2,"MELA","A","F","SAKA","1"," Melanoplus"," lakinus"
"F01","9/17/2001","PK",1,2,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"F01","9/17/2001","PK",1,3,"AGDE","A","M","ERPU","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",1,3,"MEAZ","A","F","TILA","1"," Melanoplus"," arizonae"
"F01","9/17/2001","PK",1,3,"PSSP","2","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",1,3,"TRPA","A","F","GRND","2"," Trimerotropis"," pallidipennis"
"F01","9/17/2001","PK",1,4,"AUFE","A","F","SCBR2","1"," Aulocara"," femoratum"
"F01","9/17/2001","PK",1,4,"ERSI","A","F","ARPU","1"," Eritettix"," simplex"
"F01","9/17/2001","PK",1,4,"TRCA","A","F","GRND","1"," Trimerotropis"," californicus"
"F01","9/17/2001","PK",1,4,"TRKI","A","M","GRND","1"," Trachyrhachis"," kiowa"
"F01","9/17/2001","PK",1,5,"AGDE","A","F","SCBR2","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",1,5,"DABI","A","M","HOGL","1"," Dactylotum"," bicolor"
"F01","9/17/2001","PK",1,5,"MELA","A","M","SAKA","1"," Melanoplus"," lakinus"
"F01","9/17/2001","PK",1,5,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/17/2001","PK",1,5,"PSSP","2","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",1,6,"AGDE","A","M","SCBR2","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",1,6,"AGDE","A","M","GRND","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",1,6,"TRCA","A","M","GRND","1"," Trimerotropis"," californicus"
"F01","9/17/2001","PK",1,6,"TRKI","A","F","GRND","1"," Trachyrhachis"," kiowa"
"F01","9/17/2001","PK",1,6,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
"F01","9/17/2001","PK",2,2,"AGDE","A","M","MUAR","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",2,2,"AMCO","A","M","ARPU","1",NA,NA
"F01","9/17/2001","PK",2,2,"PAPA","A","F","HIJA","1"," Paropomala"," pallida"
"F01","9/17/2001","PK",2,2,"TRKI","A","F","GRND","1"," Trachyrhachis"," kiowa"
"F01","9/17/2001","PK",2,2,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"F01","9/17/2001","PK",2,2,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
"F01","9/17/2001","PK",2,3,"AGDE","A","M","GRND","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",2,3,"AUFE","A","F","BOBA","1"," Aulocara"," femoratum"
"F01","9/17/2001","PK",2,3,"ERSI","A","M","ARPU","1"," Eritettix"," simplex"
"F01","9/17/2001","PK",2,3,"PSSP","2","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",2,3,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
"F01","9/17/2001","PK",2,3,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"F01","9/17/2001","PK",2,4,"AGDE","A","F","GRND","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",2,4,"AGDE","A","M","SCBR2","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",2,4,"ARPS","A","M","GRND","1"," Arphia"," pseudonietana"
"F01","9/17/2001","PK",2,4,"MEAZ","A","M","TILA","1"," Melanoplus"," arizonae"
"F01","9/17/2001","PK",2,4,"MELA","A","F","SAKA","2"," Melanoplus"," lakinus"
"F01","9/17/2001","PK",2,4,"MELA","A","M","ERRO","1"," Melanoplus"," lakinus"
"F01","9/17/2001","PK",2,4,"MELA","2","N","SAKA","1"," Melanoplus"," lakinus"
"F01","9/17/2001","PK",2,4,"PSSP","2","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",2,5,"AGDE","A","M","GRND","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",2,5,"PSSP","2","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",2,5,"TRFO","A","M","SPHA","1"," Tropidolophus"," formosus"
"F01","9/17/2001","PK",2,5,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"F01","9/17/2001","PK",2,6,"AGDE","A","M","SCBR2","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",2,6,"AMCO","A","F","ARHA","1",NA,NA
"F01","9/17/2001","PK",2,6,"ERSI","A","F","HIJA","1"," Eritettix"," simplex"
"F01","9/17/2001","PK",2,6,"ERSI","A","M","ARPU","1"," Eritettix"," simplex"
"F01","9/17/2001","PK",2,6,"PSSP","2","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",2,6,"PSSP","2","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",2,6,"TRKI","A","M","GRND","1"," Trachyrhachis"," kiowa"
"F01","9/17/2001","PK",2,6,"TRKI","A","M","GRND","2"," Trachyrhachis"," kiowa"
"F01","9/17/2001","PK",2,6,"XACO","1","N","GRND","1"," Xanthippus"," corallipes"
"F01","9/17/2001","PK",3,1,"AGDE","A","F","SCBR2","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",3,1,"AUFE","A","F","SCBR2","1"," Aulocara"," femoratum"
"F01","9/17/2001","PK",3,1,"AUFE","A","M","SCBR2","1"," Aulocara"," femoratum"
"F01","9/17/2001","PK",3,1,"DABI","A","F","CHER","1"," Dactylotum"," bicolor"
"F01","9/17/2001","PK",3,1,"PSSP","2","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",3,2,"AGDE","A","F","GRND","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",3,2,"AGDE","A","M","BOBA","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",3,2,"MELA","A","F","TILA","1"," Melanoplus"," lakinus"
"F01","9/17/2001","PK",3,2,"PSSP","2","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",3,2,"PSSP","2","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",3,2,"TRFO","A","M","TILA","1"," Tropidolophus"," formosus"
"F01","9/17/2001","PK",3,2,"TRPA","3","N","GRND","1"," Trimerotropis"," pallidipennis"
"F01","9/17/2001","PK",3,2,"XACO","A","F","GRND","1"," Xanthippus"," corallipes"
"F01","9/17/2001","PK",3,3,"AGDE","A","M","GRND","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",3,3,"AUEL","A","F","SCBR2","1"," Aulocara"," elliotti"
"F01","9/17/2001","PK",3,3,"AUFE","A","M","GRND","1"," Aulocara"," femoratum"
"F01","9/17/2001","PK",3,3,"TRKI","A","F","GRND","1"," Trachyrhachis"," kiowa"
"F01","9/17/2001","PK",3,3,"TRKI","A","M","GRND","2"," Trachyrhachis"," kiowa"
"F01","9/17/2001","PK",3,3,"XACO","1","N","GRND","1"," Xanthippus"," corallipes"
"F01","9/17/2001","PK",3,4,"AGDE","A","F","SCBR2","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",3,4,"AUEL","A","M","SCBR2","1"," Aulocara"," elliotti"
"F01","9/17/2001","PK",3,4,"BRMA","A","M","BOBA","1"," Brachystola"," magna"
"F01","9/17/2001","PK",3,4,"ERSI","A","M","ARHA","1"," Eritettix"," simplex"
"F01","9/17/2001","PK",3,4,"MEAZ","A","F","HOGL","1"," Melanoplus"," arizonae"
"F01","9/17/2001","PK",3,4,"PSSP","2","N","SCBR2","2",NA,NA
"F01","9/17/2001","PK",3,4,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
"F01","9/17/2001","PK",3,5,"AGDE","A","M","SCBR2","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",3,5,"AMCO","A","M","ARHA","1",NA,NA
"F01","9/17/2001","PK",3,5,"ERSI","A","M","ARHA","1"," Eritettix"," simplex"
"F01","9/17/2001","PK",3,5,"ERSI","A","F","ARHA","1"," Eritettix"," simplex"
"F01","9/17/2001","PK",3,5,"MEAZ","A","F","HIJA","1"," Melanoplus"," arizonae"
"F01","9/17/2001","PK",3,5,"PSSP","1","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",3,5,"TRKI","A","M","GRND","1"," Trachyrhachis"," kiowa"
"F01","9/17/2001","PK",3,5,"TRPA","A","M","GRND","2"," Trimerotropis"," pallidipennis"
"F01","9/17/2001","PK",4,1,"AGDE","A","M","GRND","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",4,1,"AUFE","A","F","SCBR2","1"," Aulocara"," femoratum"
"F01","9/17/2001","PK",4,1,"MEAZ","A","F","GUWR","1"," Melanoplus"," arizonae"
"F01","9/17/2001","PK",4,1,"PSSP","1","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",4,2,"AGDE","A","F","TILA","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",4,2,"AMCO","A","M","ARPU","1",NA,NA
"F01","9/17/2001","PK",4,2,"ERSI","A","M","ARPU","1"," Eritettix"," simplex"
"F01","9/17/2001","PK",4,2,"MEAZ","A","F","APRA","1"," Melanoplus"," arizonae"
"F01","9/17/2001","PK",4,2,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"F01","9/17/2001","PK",4,2,"XACO","1","N","GRND","1"," Xanthippus"," corallipes"
"F01","9/17/2001","PK",4,3,"AMCO","A","M","ARHA","1",NA,NA
"F01","9/17/2001","PK",4,3,"DABI","A","F","BREUC2","1"," Dactylotum"," bicolor"
"F01","9/17/2001","PK",4,3,"TRFO","A","N","SPHA","1"," Tropidolophus"," formosus"
"F01","9/17/2001","PK",4,3,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
"F01","9/17/2001","PK",4,4,"AUFE","A","F","GRND","1"," Aulocara"," femoratum"
"F01","9/17/2001","PK",4,4,"ERSI","1","N","ARHA","3"," Eritettix"," simplex"
"F01","9/17/2001","PK",4,4,"MEAZ","A","M","GUSA","1"," Melanoplus"," arizonae"
"F01","9/17/2001","PK",4,4,"MELA","A","M","GUSA","1"," Melanoplus"," lakinus"
"F01","9/17/2001","PK",4,4,"PSSP","1","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",4,4,"PSSP","1","N","MUAR","1",NA,NA
"F01","9/17/2001","PK",4,4,"PSSP","1","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",4,4,"TRKI","A","F","GRND","1"," Trachyrhachis"," kiowa"
"F01","9/17/2001","PK",4,5,"AGDE","A","F","GRND","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",4,5,"AMCO","A","F","ARHA","1",NA,NA
"F01","9/17/2001","PK",4,5,"ARPS","A","M","GRND","1"," Arphia"," pseudonietana"
"F01","9/17/2001","PK",4,5,"ERSI","A","M","ARHA","1"," Eritettix"," simplex"
"F01","9/17/2001","PK",4,5,"ERSI","1","N","ARHA","2"," Eritettix"," simplex"
"F01","9/17/2001","PK",4,5,"PSSP","1","N","SCBR2","2",NA,NA
"F01","9/17/2001","PK",4,5,"TRKI","A","F","GRND","1"," Trachyrhachis"," kiowa"
"F01","9/17/2001","PK",4,5,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"F01","9/17/2001","PK",4,6,"AGDE","A","F","GRND","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",4,6,"ARPS","A","F","GRND","1"," Arphia"," pseudonietana"
"F01","9/17/2001","PK",4,6,"AUFE","A","M","SCBR2","1"," Aulocara"," femoratum"
"F01","9/17/2001","PK",4,6,"ERSI","A","M","ARHA","2"," Eritettix"," simplex"
"F01","9/17/2001","PK",4,6,"MELA","A","M","SAKA","1"," Melanoplus"," lakinus"
"F01","9/17/2001","PK",4,6,"PAPA","A","M","SPCR","1"," Paropomala"," pallida"
"F01","9/17/2001","PK",4,6,"PAPA","A","F","SPCR","1"," Paropomala"," pallida"
"F01","9/17/2001","PK",4,6,"TRKI","A","F","GRND","1"," Trachyrhachis"," kiowa"
"F01","9/17/2001","PK",4,6,"TRKI","A","M","GRND","1"," Trachyrhachis"," kiowa"
"F01","9/17/2001","PK",5,1,"AGDE","A","M","MUAR2","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",5,1,"AGDE","A","M","BOBA","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",5,1,"AGDE","A","F","BOBA","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",5,1,"MELA","A","M","APRA","1"," Melanoplus"," lakinus"
"F01","9/17/2001","PK",5,1,"MELA","A","F","SPCR","1"," Melanoplus"," lakinus"
"F01","9/17/2001","PK",5,1,"PAPA","A","M","BOER","2"," Paropomala"," pallida"
"F01","9/17/2001","PK",5,1,"PAPA","A","F","SPCR","1"," Paropomala"," pallida"
"F01","9/17/2001","PK",5,1,"PSSP","1","N","SCBR2","2",NA,NA
"F01","9/17/2001","PK",5,1,"TRFO","A","M","TILA","1"," Tropidolophus"," formosus"
"F01","9/17/2001","PK",5,1,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
"F01","9/17/2001","PK",5,1,"XACO","A","M","GRND","1"," Xanthippus"," corallipes"
"F01","9/17/2001","PK",5,2,"AUFE","A","M","GRND","1"," Aulocara"," femoratum"
"F01","9/17/2001","PK",5,2,"PSSP","1","N","SCBR2","2",NA,NA
"F01","9/17/2001","PK",5,2,"PSSP","1","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",5,2,"TRKI","A","M","GRND","1"," Trachyrhachis"," kiowa"
"F01","9/17/2001","PK",5,2,"TRKI","A","F","GRND","1"," Trachyrhachis"," kiowa"
"F01","9/17/2001","PK",5,2,"TRPA","A","M","GRND","2"," Trimerotropis"," pallidipennis"
"F01","9/17/2001","PK",5,2,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
"F01","9/17/2001","PK",5,3,"AGDE","A","M","BOBA","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",5,3,"AGDE","A","F","GRND","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",5,3,"MEAZ","A","M","SAKA","1"," Melanoplus"," arizonae"
"F01","9/17/2001","PK",5,3,"MELA","A","M","GUWR","1"," Melanoplus"," lakinus"
"F01","9/17/2001","PK",5,3,"MELA","3","N","ERRO","1"," Melanoplus"," lakinus"
"F01","9/17/2001","PK",5,4,"AGDE","A","M","SCBR2","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",5,4,"PSSP","2","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",5,4,"XACO","1","N","GRND","1"," Xanthippus"," corallipes"
"F01","9/17/2001","PK",5,5,"AUFE","A","M","SCBR2","1"," Aulocara"," femoratum"
"F01","9/17/2001","PK",5,5,"AUFE","A","F","GRND","1"," Aulocara"," femoratum"
"F01","9/17/2001","PK",5,5,"MEAZ","A","M","SAKA","1"," Melanoplus"," arizonae"
"F01","9/17/2001","PK",5,5,"PSSP","1","N","SCBR2","2",NA,NA
"F01","9/17/2001","PK",5,5,"TRKI","A","M","GRND","1"," Trachyrhachis"," kiowa"
"F01","9/17/2001","PK",5,5,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"F01","9/17/2001","PK",5,5,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"F01","9/17/2001","PK",5,6,"AGDE","A","F","MUAR","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",5,6,"AGDE","A","F","SCBR2","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",5,6,"MELA","A","F","SAKA","1"," Melanoplus"," lakinus"
"F01","9/17/2001","PK",5,6,"PAPA","A","F","SPCR","1"," Paropomala"," pallida"
"F01","9/17/2001","PK",5,6,"PSSP","1","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",5,6,"TRKI","A","M","GRND","1"," Trachyrhachis"," kiowa"
"F01","9/17/2001","PK",6,2,"AGDE","A","M","BOBA","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",6,2,"MEAZ","A","M","TILA","1"," Melanoplus"," arizonae"
"F01","9/17/2001","PK",6,2,"PHQU","A","M","GRND","1"," Phlibostroma"," quadrimaculatum"
"F01","9/17/2001","PK",6,2,"PSSP","2","N","MUAR","1",NA,NA
"F01","9/17/2001","PK",6,2,"PSSP","1","N","MUAR","1",NA,NA
"F01","9/17/2001","PK",6,2,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"F01","9/17/2001","PK",6,3,"MELA","A","M","ERRO","1"," Melanoplus"," lakinus"
"F01","9/17/2001","PK",6,3,"PAPA","A","M","SPCR","1"," Paropomala"," pallida"
"F01","9/17/2001","PK",6,3,"PSSP","1","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",6,4,"AGDE","A","F","GRND","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",6,4,"AMCO","A","M","ARPU","1",NA,NA
"F01","9/17/2001","PK",6,4,"MEAZ","A","M","APRA","1"," Melanoplus"," arizonae"
"F01","9/17/2001","PK",6,4,"PSSP","1","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",6,4,"PSSP","1","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",6,4,"TRKI","A","M","GRND","1"," Trachyrhachis"," kiowa"
"F01","9/17/2001","PK",6,4,"TRKI","A","M","GRND","1"," Trachyrhachis"," kiowa"
"F01","9/17/2001","PK",6,4,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"F01","9/17/2001","PK",6,5,"AUFE","A","M","SCBR2","1"," Aulocara"," femoratum"
"F01","9/17/2001","PK",6,5,"ERSI","A","M","ARHA","1"," Eritettix"," simplex"
"F01","9/17/2001","PK",6,5,"ERSI","A","F","ARHA","1"," Eritettix"," simplex"
"F01","9/17/2001","PK",6,5,"PSSP","2","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",6,5,"PSSP","1","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",6,5,"TRKI","A","F","GRND","1"," Trachyrhachis"," kiowa"
"F01","9/17/2001","PK",6,5,"XACO","1","N","GRND","1"," Xanthippus"," corallipes"
"F01","9/17/2001","PK",6,6,"AGDE","A","F","SCBR2","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",6,6,"AGDE","A","M","BOBA","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",6,6,"MELA","3","N","SAKA","1"," Melanoplus"," lakinus"
"F01","9/17/2001","PK",6,6,"PSSP","1","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",6,6,"PSSP","2","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",6,6,"TRKI","A","M","GRND","1"," Trachyrhachis"," kiowa"
"F01","9/17/2001","PK",6,6,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
"F01","9/17/2001","PK",6,6,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"F01","9/17/2001","PK",7,1,"AGDE","A","M","GRND","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",7,1,"ARPS","A","M","GRND","1"," Arphia"," pseudonietana"
"F01","9/17/2001","PK",7,1,"AUFE","A","M","SCBR2","1"," Aulocara"," femoratum"
"F01","9/17/2001","PK",7,1,"COOC","A","F","SCBR2","1"," Cordillacris"," occipitalis"
"F01","9/17/2001","PK",7,1,"MELA","A","F","TILA","1"," Melanoplus"," lakinus"
"F01","9/17/2001","PK",7,1,"PSSP","2","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",7,1,"PSSP","1","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",7,1,"PSSP","2","N","SCBR2","2",NA,NA
"F01","9/17/2001","PK",7,2,"AGDE","A","F","GRND","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",7,2,"COOC","A","M","SCBR2","1"," Cordillacris"," occipitalis"
"F01","9/17/2001","PK",7,2,"MEAZ","A","M","SAKA","2"," Melanoplus"," arizonae"
"F01","9/17/2001","PK",7,2,"PSSP","1","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",7,2,"PSSP","1","N","SCBR2","1",NA,NA
"F01","9/17/2001","PK",7,2,"TRKI","A","M","GRND","1"," Trachyrhachis"," kiowa"
"F01","9/17/2001","PK",7,2,"TRKI","A","F","GRND","1"," Trachyrhachis"," kiowa"
"F01","9/17/2001","PK",7,2,"TRKI","A","M","GRND","1"," Trachyrhachis"," kiowa"
"F01","9/17/2001","PK",7,2,"TRPA","3","N","GRND","1"," Trimerotropis"," pallidipennis"
"F01","9/17/2001","PK",7,2,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"F01","9/17/2001","PK",7,2,"XACO","1","N","GRND","1"," Xanthippus"," corallipes"
"F01","9/17/2001","PK",7,3,"AGDE","A","F","SCBR2","1"," Ageneotettix"," deorum"
"F01","9/17/2001","PK",7,3,"AUFE","A","F","SCBR2","1"," Aulocara"," femoratum"
"F01","9/17/2001","PK",7,3,"AUFE","A","F","BOBA","1"," Aulocara"," femoratum"
"F01","9/17/2001","PK",7,3,"MELA","A","M","SAKA","1"," Melanoplus"," lakinus"
"F01","9/17/2001","PK",7,3,"PSSP","1","N","MUAR","1",NA,NA
"F01","9/17/2001","PK",7,3,"PSSP","1","N","SCBR2","2",NA,NA
"F01","9/17/2001","PK",7,3,"TRKI","A","M","GRND","1"," Trachyrhachis"," kiowa"
"F01","9/17/2001","PK",7,4,"AUFE","A","M","GRND","1"," Aulocara"," femoratum"
"F01","9/17/2001","PK",7,4,"AUFE","A","M","BOBA","1"," Aulocara"," femoratum"
"F01","9/17/2001","PK",7,4,"MELA","3","N","APRA","1"," Melanoplus"," lakinus"
"F01","9/17/2001","PK",7,4,"PSSP","1","N","GRND","1",NA,NA
