"year","day","habitat_type","stake_number","species_number","distance","direction","Taxa_kingdom","Taxa_phylum","Taxa_class","Taxa_order","Taxa_family","Taxa_genus","Taxa_species","presence"
1991,148,"pinyon",125,"492",250,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1991,148,"pinyon",125,"492",250,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1991,148,"pinyon",125,"492",250,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1991,148,"pinyon",125,"492",250,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1991,148,"pinyon",125,"492",250,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1991,148,"pinyon",125,"492",250,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1991,148,"pinyon",125,"492",250,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1991,148,"pinyon",125,"492",250,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1991,148,"pinyon",125,"492",250,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1991,148,"pinyon",125,"492",250,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1991,148,"pinyon",125,"492",250,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1991,148,"pinyon",125,"492",250,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1991,148,"pinyon",125,"492",250,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1991,148,"pinyon",125,"492",250,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1991,148,"pinyon",125,"492",250,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1991,148,"pinyon",125,"492",250,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1991,148,"pinyon",125,"492",250,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1991,148,"pinyon",125,"492",250,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1991,148,"pinyon",125,"492",250,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1991,148,"pinyon",125,"492",250,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1991,148,"pinyon",125,"492",250,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1991,148,"pinyon",125,"492",250,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1991,148,"pinyon",126,"703",80,"270","Animaila","Chordata","Aves","Passeriformes","Mimidae","Mimus","polyglottos",1
1991,148,"pinyon",126,"316",150,"180","Animaila","Chordata","Aves","Columbiformes","columbidae","Zenaida","macroura",1
1991,148,"pinyon",126,"596",80,"0","Animaila","Chordata","Aves","Passeriformes","Cardinalidae","Pheucticus","melanocephalus",1
1991,148,"pinyon",126,"703",100,"180","Animaila","Chordata","Aves","Passeriformes","Mimidae","Mimus","polyglottos",1
1991,148,"pinyon",126,"295",150,"180","Animaila","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","gambelii",1
1991,148,"pinyon",126,"432",20,"0","Animaila","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","platycercus",1
1991,148,"pinyon",126,"587",100,"180","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Pipilo","erythrophthalmus",1
1991,148,"pinyon",126,"587",20,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Pipilo","erythrophthalmus",1
1991,148,"pinyon",127,"316",80,"180","Animaila","Chordata","Aves","Columbiformes","columbidae","Zenaida","macroura",1
1991,148,"pinyon",127,"719",100,"90","Animaila","Chordata","Aves","Passeriformes","Troglodytidae","Thryomanes","bewickii",1
1991,148,"pinyon",127,"587",100,"180","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Pipilo","erythrophthalmus",1
1991,148,"pinyon",127,"596",100,"0","Animaila","Chordata","Aves","Passeriformes","Cardinalidae","Pheucticus","melanocephalus",1
1991,148,"pinyon",127,"454",150,"0","Animaila","Chordata","Aves","Passeriformes","Tyrannidae","Myiarchus","cinerascens",1
1991,148,"pinyon",128,"486",100,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Corvus","corax",1
1991,148,"pinyon",128,"596",150,"270","Animaila","Chordata","Aves","Passeriformes","Cardinalidae","Pheucticus","melanocephalus",1
1991,148,"pinyon",128,"719",150,"0","Animaila","Chordata","Aves","Passeriformes","Troglodytidae","Thryomanes","bewickii",1
1991,148,"pinyon",128,"454",40,"45","Animaila","Chordata","Aves","Passeriformes","Tyrannidae","Myiarchus","cinerascens",1
1991,148,"pinyon",128,"587",150,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Pipilo","erythrophthalmus",1
1991,148,"pinyon",128,"733",20,"0","Animaila","Chordata","Aves","Passeriformes","Paridae","Baeolophus","inornatus",1
1991,148,"pinyon",128,"733",20,"0","Animaila","Chordata","Aves","Passeriformes","Paridae","Baeolophus","inornatus",1
1991,148,"pinyon",129,"454",100,"225","Animaila","Chordata","Aves","Passeriformes","Tyrannidae","Myiarchus","cinerascens",1
1991,148,"pinyon",129,"596",150,"270","Animaila","Chordata","Aves","Passeriformes","Cardinalidae","Pheucticus","melanocephalus",1
1991,148,"pinyon",129,"719",150,"0","Animaila","Chordata","Aves","Passeriformes","Troglodytidae","Thryomanes","bewickii",1
1991,148,"pinyon",129,"295",200,"180","Animaila","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","gambelii",1
1991,148,"pinyon",129,"587",80,"180","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Pipilo","erythrophthalmus",1
1991,148,"pinyon",129,"375",60,"180","Animaila","Chordata","Aves","Strigiformes","Strigidae","Bubo","virginianus",1
1991,148,"pinyon",129,"481",80,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma",NA,1
1991,148,"pinyon",129,"486",10,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Corvus","corax",1
1991,243,"creosote",130,"573",80,"180","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",130,"573",25,"180","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",130,"573",25,"180","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",130,"573",200,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",130,"573",50,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",130,"573",30,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",130,"573",30,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",130,"573",30,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",130,"573",30,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",130,"622",200,"270","Animaila","Chordata","Aves","Passeriformes","Laniidae","Lanius","ludoviciana",1
1991,243,"creosote",131,"573",50,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",131,"573",50,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",131,"573",80,"180","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",131,"573",100,"135","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",131,"573",150,"180","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",132,"573",50,"180","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",132,"573",50,"45","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",132,"573",50,"45","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",132,"573",100,"270","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",132,"501",80,"315","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1991,243,"creosote",132,"501",80,"315","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1991,243,"creosote",132,"573",150,"270","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",132,"560",30,"180","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Spizella","passerina",1
1991,243,"creosote",132,"560",30,"180","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Spizella","passerina",1
1991,243,"creosote",133,"447",20,"90","Animaila","Chordata","Aves","Passeriformes","Tyrannidae","Tyrannus","verticalis",1
1991,243,"creosote",133,"573",30,"180","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",133,"573",50,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",133,"573",100,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",133,"573",100,"270","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",134,"573",50,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",134,"573",150,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",134,"573",150,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",134,"573",30,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",134,"501",200,"0","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1991,243,"creosote",134,"501",200,"45","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1991,243,"creosote",135,"622",70,"45","Animaila","Chordata","Aves","Passeriformes","Laniidae","Lanius","ludoviciana",1
1991,243,"creosote",135,"293",200,"90","Animaila","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","squamata",1
1991,243,"creosote",135,"573",30,"315","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",135,"573",100,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",135,"573",80,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",135,"573",80,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",136,"622",80,"0","Animaila","Chordata","Aves","Passeriformes","Laniidae","Lanius","ludoviciana",1
1991,243,"creosote",136,"501",150,"0","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1991,243,"creosote",137,"573",100,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",137,"501",100,"0","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1991,243,"creosote",137,"573",30,"180","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Amphispiza","bilineata",1
1991,243,"creosote",137,"708",80,"270","Animaila","Chordata","Aves","Passeriformes","Mimidae","Toxostoma","bendirei",1
1991,244,"grass",138,"552",50,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Chondestes","grammacus",1
1991,244,"grass",139,"622",150,"45","Animaila","Chordata","Aves","Passeriformes","Laniidae","Lanius","ludoviciana",1
1991,244,"grass",139,"501",100,"0","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1991,244,"grass",140,"501",150,"90","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1991,244,"grass",141,"474",100,"0","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1991,244,"grass",141,"501",100,"90","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1991,244,"grass",142,"622",150,"225","Animaila","Chordata","Aves","Passeriformes","Laniidae","Lanius","ludoviciana",1
1991,244,"grass",142,"474",50,"180","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1991,244,"grass",142,"474",70,"135","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1991,244,"grass",142,"474",100,"90","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1991,244,"grass",142,"622",80,"45","Animaila","Chordata","Aves","Passeriformes","Laniidae","Lanius","ludoviciana",1
1991,244,"grass",142,"501",150,"45","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1991,244,"grass",142,"501",150,"45","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1991,244,"grass",142,"501",150,"45","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1991,244,"grass",143,"501",70,"90","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1991,244,"grass",143,"501",100,"45","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1991,244,"grass",144,"501",80,"45","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1991,244,"grass",144,"501",100,"0","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1991,244,"grass",144,"331",150,"270","Animaila","Chordata","Aves","Accipitriformes","Accipitridae","Circus","cyaneus",1
1991,244,"grass",144,"501",150,"90","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1991,244,"grass",145,"501",100,"270","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1991,244,"grass",145,"501",150,"0","Animaila","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna",1
1991,244,"grass",145,"474",100,"0","Animaila","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris",1
1991,257,"pinyon",121,"702",80,"270","Animaila","Chordata","Aves","Passeriformes","Mimidae","Oreoscoptes","montanus",1
1991,257,"pinyon",121,"567.7",40,"180","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1991,257,"pinyon",121,"567.7",50,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1991,257,"pinyon",121,"587",80,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Pipilo","erythrophthalmus",1
1991,257,"pinyon",123,"567.7",50,"180","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1991,257,"pinyon",123,"567.7",50,"180","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1991,257,"pinyon",123,"481",150,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma",NA,1
1991,257,"pinyon",123,"587",100,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Pipilo","erythrophthalmus",1
1991,257,"pinyon",123,"587",100,"180","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Pipilo","erythrophthalmus",1
1991,257,"pinyon",123,"721",50,"0","Animaila","Chordata","Aves","Passeriformes","Troglodytidae","Troglodytes","aedon",1
1991,257,"pinyon",123,"567.7",80,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1991,257,"pinyon",124,"481",100,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma",NA,1
1991,257,"pinyon",124,"587",50,"180","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Pipilo","erythrophthalmus",1
1991,257,"pinyon",124,"519",150,"270","Animaila","Chordata","Aves","Passeriformes","Icteridae","Haemorhous","mexicanus",1
1991,257,"pinyon",124,"519",150,"270","Animaila","Chordata","Aves","Passeriformes","Icteridae","Haemorhous","mexicanus",1
1991,257,"pinyon",124,"567.7",50,"180","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1991,257,"pinyon",124,"481",200,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma",NA,1
1991,257,"pinyon",124,"481",200,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma",NA,1
1991,257,"pinyon",124,"721",100,"180","Animaila","Chordata","Aves","Passeriformes","Troglodytidae","Troglodytes","aedon",1
1991,257,"pinyon",124,"587",100,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Pipilo","erythrophthalmus",1
1991,257,"pinyon",124,"749",15,"90","Animaila","Chordata","Aves","Passeriformes","Regulidae","Regulus","calendula",1
1991,257,"pinyon",125,"719",50,"180","Animaila","Chordata","Aves","Passeriformes","Troglodytidae","Thryomanes","bewickii",1
1991,257,"pinyon",125,"719",100,"0","Animaila","Chordata","Aves","Passeriformes","Troglodytidae","Thryomanes","bewickii",1
1991,257,"pinyon",125,"481",100,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma",NA,1
1991,257,"pinyon",125,"721",50,"225","Animaila","Chordata","Aves","Passeriformes","Troglodytidae","Troglodytes","aedon",1
1991,257,"pinyon",125,"567.7",80,"180","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Junco","hyemalis",1
1991,257,"pinyon",125,"590",80,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Pipilo","chlorurus",1
1991,257,"pinyon",125,"552",150,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Chondestes","grammacus",1
